_id,label,id,token,sentence
Q560307_61,ENTITY,2AFSmZf4yh,Angela,0
Q560307_62,ENTITY,2AFSmZf4yh,Yvonne,0
Q560307_63,ENTITY,2AFSmZf4yh,Davis,0
,,,(,0
,,,born,0
,,,January,0
,,,26,0
,,,",",0
,,,1944,0
,,,),0
Q560307_69,EVENT-GR,T_EW9zKRR8,is,0
,,,an,0
,,,American,0
,,,political,0
Q560307_64,EVENT,52y7NlH8AE,activist,0
,,,",",0
Q560307_65,EVENT,QrCgng2hb7,philosopher,0
,,,",",0
Q560307_66,EVENT,3Wol9Yrkux,academic,0
,,,",",0
Q560307_67,EVENT,ruLW8yiBoZ,scholar,0
,,,",",0
,,,and,0
Q560307_68,EVENT,_Drjsl7qNr,author,0
,,,.,0
Q560307_70,ENTITY,H54kqOfwaK,She,1
,,,is,1
,,,a,1
Q560307_1,EVENT,kKkDlZOggg,professor,1
,,,at,1
,,,the,1
,,,University,1
,,,of,1
,,,California,1
,,,",",1
,,,Santa,1
,,,Cruz,1
,,,.,1
,,,A,2
,,,Marxist,2
,,,",",2
Q560307_72,ENTITY,_QsTcyonRv,Davis,2
Q560307_75,EVENT-GR,DMEtWcpjOU,was,2
,,,a,2
,,,longtime,2
Q560307_73,EVENT,o7PHesLizx,member,2
,,,of,2
,,,the,2
,,,Communist,2
,,,Party,2
,,,USA,2
,,,(,2
,,,CPUSA,2
,,,),2
,,,and,2
Q560307_71,EVENT-GR,uSOt-HlsW3,is,2
,,,a,2
,,,founding,2
,,,member,2
,,,of,2
,,,the,2
,,,Committees,2
,,,of,2
,,,Correspondence,2
,,,for,2
,,,Democracy,2
,,,and,2
,,,Socialism,2
,,,(,2
,,,CCDS,2
,,,),2
,,,.,2
Q560307_74,ENTITY,WNh2hcpKUt,She,3
,,,is,3
,,,the,3
Q560307_77,EVENT,k03dKxEV5c,author,3
,,,of,3
,,,over,3
,,,ten,3
,,,books,3
,,,on,3
,,,class,3
,,,",",3
,,,feminism,3
,,,",",3
,,,race,3
,,,",",3
,,,and,3
,,,the,3
,,,US,3
,,,prison,3
,,,system,3
,,,.,3
Q560307_2,EVENT,aQMEszrB_6,Born,4
,,,to,4
,,,an,4
,,,African,4
,,,-,4
,,,American,4
,,,family,4
,,,in,4
,,,Birmingham,4
,,,",",4
,,,Alabama,4
,,,",",4
Q560307_78,ENTITY,G6zDoNhBhT,Davis,4
Q560307_3,EVENT,SdAGu8iD9U,studied,4
,,,French,4
,,,at,4
,,,Brandeis,4
,,,University,4
,,,and,4
,,,philosophy,4
,,,at,4
,,,the,4
,,,University,4
,,,of,4
,,,Frankfurt,4
,,,in,4
,,,West,4
,,,Germany,4
,,,.,4
Q560307_4,EVENT,ssc1WEhzX4,Studying,5
,,,under,5
,,,the,5
,,,philosopher,5
,,,Herbert,5
,,,Marcuse,5
,,,",",5
,,,a,5
,,,prominent,5
,,,figure,5
,,,in,5
,,,the,5
,,,Frankfurt,5
,,,School,5
,,,",",5
