_id,label,id,token,sentence
Q560307_1,ENTITY,HbCeswwplh,John,0
Q560307_2,ENTITY,HbCeswwplh,Edgar,0
Q560307_3,ENTITY,HbCeswwplh,Wideman,0
,,,(,0
,,,born,0
,,,June,0
,,,14,0
,,,",",0
,,,1941,0
,,,),0
Q560307_4,EVENT-GR,_y1baZPzJr,is,0
,,,an,0
,,,American,0
Q560307_5,EVENT,EVQtzU_Kwk,novelist,0
,,,",",0
,,,short,0
,,,story,0
Q560307_6,EVENT,znWfAvhMmW,writer,0
,,,",",0
Q560307_7,EVENT,0o2kCBafnz,memoirist,0
,,,",",0
,,,and,0
Q560307_8,EVENT,HplXs26tFc,essayist,0
,,,.,0
Q560307_9,ENTITY,3nXZNzl3W-,He,1
Q560307_10,EVENT-GR,38JAtJd4Iy,was,1
,,,the,1
,,,first,1
,,,person,1
,,,to,1
Q560307_11,EVENT,DSFy-TAQOq,win,1
,,,the,1
,,,PEN,1
,,,/,1
,,,Faulkner,1
,,,Award,1
,,,for,1
,,,Fiction,1
,,,twice,1
,,,.,1
Q560307_326,ENTITY,jkZQVFI2yM,His,2
Q560307_327,EVENT,Bsz2ePNiCp,writing,2
,,,is,2
Q560307_12,EVENT,sf154saRr0,known,2
,,,for,2
,,,experimental,2
,,,techniques,2
,,,and,2
,,,a,2
,,,focus,2
,,,on,2
,,,the,2
,,,African,2
,,,-,2
,,,American,2
,,,experience,2
,,,.,2
Q560307_13,EVENT,c0GWNPUWRf,Raised,3
,,,in,3
,,,Pittsburgh,3
,,,",",3
,,,Pennsylvania,3
,,,",",3
Q560307_14,ENTITY,ejWAGYX9bJ,Wideman,3
Q560307_15,EVENT,H-OdFeyqbF,excelled,3
,,,as,3
,,,a,3
,,,student,3
,,,athlete,3
,,,at,3
,,,the,3
,,,University,3
,,,of,3
,,,Pennsylvania,3
,,,.,3
,,,In,4
,,,1963,4
,,,",",4
Q560307_16,ENTITY,QUGe3w6Krw,he,4
Q560307_17,EVENT-GR,0a8A9nKVEV,became,4
,,,the,4
,,,second,4
,,,African,4
,,,American,4
,,,to,4
Q560307_18,EVENT,5b__XaUNZC,win,4
,,,a,4
,,,Rhodes,4
,,,Scholarship,4
,,,to,4
Q560307_19,EVENT,IXbDEw0dnB,attend,4
,,,the,4
,,,University,4
,,,of,4
,,,Oxford,4
,,,.,4
,,,In,5
,,,addition,5
,,,to,5
Q560307_20,ENTITY,cJuzJTaUxz,his,5
Q560307_21,EVENT,DCoAlVqU7h,work,5
,,,as,5
,,,a,5
,,,writer,5
,,,",",5
Q560307_22,ENTITY,JaglMVZSDB,Wideman,5
,,,has,5
Q560307_23,EVENT-GR,O-YVoEV6s6,had,5
,,,a,5
Q560307_24,EVENT,VfTS9Dn--R,career,5
,,,in,5
,,,academia,5
,,,as,5
,,,a,5
,,,literature,5
,,,and,5
,,,creative,5
,,,writing,5
,,,professor,5
,,,at,5
,,,both,5
,,,public,5
,,,and,5
,,,Ivy,5
,,,League,5
,,,universities,5
,,,.,5
,,,In,6
Q560307_27,ENTITY,x-R1xLPBbz,his,6
Q560307_28,EVENT,KkIcyAmGwf,writing,6
,,,",",6
Q560307_25,ENTITY,IcT1ZT_Sjr,Wideman,6
,,,has,6
Q560307_26,EVENT,wIaAkzEkuL,explored,6
,,,the,6
,,,complexities,6
,,,of,6
,,,race,6
,,,",",6
,,,family,6
,,,",",6
,,,trauma,6
,,,",",6
,,,storytelling,6
,,,",",6
,,,and,6
,,,justice,6
,,,in,6
,,,the,6
,,,United,6
,,,States,6
,,,.,6
,,,His,7
,,,personal,7
,,,experience,7
,,,",",7
,,,including,7
,,,the,7
,,,incarceration,7
,,,of,7
,,,his,7
,,,brother,7
,,,",",7
,,,has,7
,,,played,7
,,,a,7
,,,significant,7
,,,role,7
,,,in,7
,,,his,7
,,,work,7
,,,.,7
Q560307_29,ENTITY,O0YeWmKyFB,He,8
,,,is,8
,,,a,8
Q560307_30,EVENT,n_-0_eip2R,professor,8
,,,emeritus,8
,,,at,8
,,,Brown,8
,,,University,8
,,,and,8
Q560307_32,EVENT,sRGgzxNZtV,lives,8
,,,in,8
,,,New,8
,,,York,8
,,,City,8
,,,and,8
,,,France,8
,,,.,8
Q560307_33,ENTITY,m7mKVeIaok,,9
Q560307_34,ENTITY,m7mKVeIaok,,9
,,,Wideman,9
Q560307_35,EVENT,GMrsg-yjND,was,9
,,,born,9
,,,on,9
,,,June,9
,,,14,9
,,,",",9
,,,1941,9
,,,",",9
,,,in,9
,,,Washington,9
,,,",",9
,,,D.C.,9
,,,",",9
,,,the,9
,,,oldest,9
,,,of,9
,,,five,9
,,,children,9
,,,of,9
,,,Edgar,9
,,,(,9
,,,1918–2001,9
,,,),9
,,,and,9
,,,Bette,9
,,,(,9
,,,née,9
,,,French,9
,,,;,9
,,,1921–2008,9
,,,),9
,,,Wideman,9
Q560307_36,ENTITY,tdeIbXc7nI,Wideman,9
Q560307_37,EVENT,6YBbuju9ef,traces,9
,,,his,9
,,,roots,9
,,,to,9
,,,the,9
,,,period,9
,,,of,9
,,,American,9
,,,slavery,9
,,,.,9
,,,On,10
,,,his,10
,,,mother,10
,,,'s,10
,,,side,10
,,,",",10
,,,his,10
,,,great,10
,,,-,10
,,,great,10
,,,-,10
,,,great,10
,,,-,10
,,,grandmother,10
,,,was,10
,,,a,10
,,,slave,10
,,,from,10
,,,Maryland,10
,,,who,10
,,,had,10
,,,children,10
,,,with,10
,,,her,10
,,,master,10
,,,'s,10
,,,son,10
,,,.,10
,,,Together,11
,,,",",11
,,,they,11
,,,relocated,11
,,,to,11
,,,Pittsburgh,11
,,,either,11
,,,during,11
,,,or,11
,,,immediately,11
,,,after,11
,,,the,11
,,,American,11
,,,Civil,11
,,,War,11
,,,.,11
,,,According,12
,,,to,12
,,,Wideman,12
,,,family,12
,,,lore,12
,,,",",12
,,,this,12
,,,ancestor,12
,,,first,12
,,,settled,12
,,,the,12
,,,area,12
,,,that,12
,,,eventually,12
,,,became,12
,,,the,12
,,,Pittsburgh,12
,,,neighborhood,12
,,,of,12
,,,Homewood,12
,,,",",12
,,,despite,12
,,,the,12
,,,fact,12
,,,that,12
,,,a,12
,,,white,12
,,,lawyer,12
,,,and,12
,,,politician,12
,,,",",12
,,,William,12
,,,Wilkins,12
,,,",",12
,,,is,12
,,,credited,12
,,,with,12
,,,founding,12
,,,the,12
,,,community,12
,,,.,12
,,,On,13
,,,Wideman,13
,,,'s,13
,,,father,13
,,,'s,13
,,,side,13
,,,",",13
,,,his,13
,,,ancestors,13
,,,have,13
,,,been,13
,,,traced,13
,,,to,13
,,,rural,13
,,,South,13
,,,Carolina,13
,,,",",13
,,,where,13
,,,records,13
,,,indicate,13
,,,there,13
,,,were,13
,,,both,13
,,,white,13
,,,and,13
,,,African,13
,,,-,13
,,,American,13
,,,Widemans,13
,,,",",13
,,,including,13
,,,one,13
,,,who,13
,,,owned,13
,,,slaves,13
,,,.,13
,,,Wideman,14
,,,'s,14
,,,paternal,14
,,,grandfather,14
,,,moved,14
,,,to,14
,,,Pittsburgh,14
,,,as,14
,,,part,14
,,,of,14
,,,the,14
,,,Great,14
,,,Migration,14
,,,of,14
,,,the,14
,,,early,14
,,,20th,14
,,,century,14
,,,",",14
,,,when,14
,,,many,14
,,,African,14
,,,Americans,14
,,,fled,14
,,,Southern,14
,,,states,14
,,,.,14
,,,Wideman,15
,,,'s,15
,,,father,15
,,,",",15
,,,Edgar,15
,,,",",15
,,,graduated,15
,,,high,15
,,,school,15
,,,in,15
,,,Pittsburgh,15
,,,",",15
,,,where,15
,,,he,15
,,,was,15
,,,an,15
,,,avid,15
,,,basketball,15
,,,player,15
,,,.,15
,,,After,16
,,,marrying,16
,,,Wideman,16
,,,'s,16
,,,mother,16
,,,",",16
,,,Bette,16
,,,",",16
,,,he,16
,,,moved,16
,,,with,16
,,,her,16
,,,to,16
,,,Washington,16
,,,",",16
,,,D.C.,16
,,,",",16
,,,for,16
,,,a,16
,,,job,16
,,,in,16
,,,the,16
,,,U.S.,16
,,,Government,16
,,,Printing,16
,,,Office,16
,,,.,16
,,,The,17
,,,couple,17
,,,moved,17
,,,back,17
,,,to,17
,,,Pittsburgh,17
,,,'s,17
,,,Homewood,17
,,,neighborhood,17
,,,after,17
Q560307_38,ENTITY,s8ow6T4BG-,Wideman,17
,,,was,17
Q560307_39,EVENT,DDC1n0RR8f,born,17
,,,in,17
,,,1941,17
,,,.,17
,,,During,18
,,,World,18
,,,War,18
,,,II,18
,,,",",18
,,,Wideman,18
,,,'s,18
,,,father,18
,,,enlisted,18
,,,in,18
,,,the,18
,,,U.S.,18
,,,Army,18
,,,and,18
,,,was,18
,,,stationed,18
,,,in,18
,,,Charleston,18
,,,",",18
,,,South,18
,,,Carolina,18
,,,",",18
,,,and,18
,,,on,18
,,,Saipan,18
,,,.,18
,,,After,19
,,,the,19
,,,War,19
,,,",",19
,,,he,19
,,,worked,19
,,,several,19
