_id,label,id,token,sentence
Q560307_171,ENTITY,VVrthyRXNi,Ali,0
Q560307_172,ENTITY,VVrthyRXNi,Al'amin,0
Q560307_173,ENTITY,VVrthyRXNi,Mazrui,0
,,,(,0
,,,24,0
,,,February,0
,,,1933,0
,,,–,0
,,,12,0
,,,October,0
,,,2014,0
,,,),0
,,,",",0
Q560307_174,EVENT-GR,s2uqOqBmpC,was,0
,,,a,0
,,,Kenyan,0
,,,-,0
,,,born,0
,,,American,0
Q560307_175,EVENT,s5sJ408ATh,academic,0
,,,",",0
Q560307_176,EVENT,UIq038eAs4,professor,0
,,,",",0
,,,and,0
,,,political,0
Q560307_177,EVENT,1CLaN90x00,writer,0
,,,on,0
,,,African,0
,,,and,0
,,,Islamic,0
,,,studies,0
,,,",",0
,,,and,0
,,,North,0
,,,-,0
,,,South,0
,,,relations,0
,,,.,0
Q560307_178,ENTITY,6cxHSaE3Qg,He,1
,,,was,1
Q560307_1,EVENT,6bUUcU17bU,born,1
,,,in,1
,,,Mombasa,1
,,,",",1
,,,Kenya,1
,,,.,1
,,,His,2
,,,positions,2
,,,included,2
,,,Director,2
,,,of,2
,,,the,2
,,,Institute,2
,,,of,2
,,,Global,2
,,,Cultural,2
,,,Studies,2
,,,at,2
,,,Binghamton,2
,,,University,2
,,,in,2
,,,Binghamton,2
,,,",",2
,,,New,2
,,,York,2
,,,",",2
,,,and,2
,,,Director,2
,,,of,2
,,,the,2
,,,Center,2
,,,for,2
,,,Afro,2
,,,-,2
,,,American,2
,,,and,2
,,,African,2
,,,Studies,2
,,,at,2
,,,the,2
,,,University,2
,,,of,2
,,,Michigan,2
,,,.,2
Q560307_179,ENTITY,pv7oZhwrgk,He,3
Q560307_2,EVENT,pvNdsWf1uO,produced,3
,,,the,3
,,,television,3
,,,documentary,3
,,,series,3
,,,The,3
,,,Africans,3
,,,:,3
,,,A,3
,,,Triple,3
,,,Heritage,3
,,,.,3
Q560307_180,ENTITY,5qNeNlU4w1,Mazrui,4
,,,was,4
Q560307_3,EVENT,-g0DlM71TX,born,4
,,,on,4
,,,24,4
,,,February,4
,,,1933,4
,,,in,4
,,,Mombasa,4
,,,",",4
,,,Kenya,4
,,,Colony,4
,,,.,4
,,,He,5
,,,was,5
,,,the,5
,,,son,5
,,,of,5
,,,Al,5
,,,-,5
,,,Amin,5
,,,Bin,5
,,,Ali,5
,,,Mazrui,5
,,,",",5
,,,the,5
,,,Chief,5
,,,Islamic,5
,,,Judge,5
,,,in,5
,,,Kadhi,5
,,,courts,5
,,,of,5
,,,Kenya,5
,,,Colony,5
,,,.,5
,,,His,6
,,,father,6
,,,was,6
,,,also,6
,,,a,6
,,,scholar,6
,,,and,6
,,,author,6
,,,",",6
,,,and,6
,,,one,6
,,,of,6
,,,his,6
,,,books,6
,,,has,6
,,,been,6
,,,translated,6
,,,into,6
,,,English,6
,,,by,6
,,,Hamza,6
,,,Yusuf,6
,,,as,6
,,,"""",6
,,,The,6
,,,Content,6
,,,of,6
,,,Character,6
,,,"""",6
,,,",",6
,,,to,6
,,,which,6
,,,Ali,6
,,,supplied,6
,,,a,6
,,,foreword,6
,,,.,6
,,,The,7
,,,Mazrui,7
,,,family,7
,,,was,7
,,,a,7
,,,historically,7
,,,wealthy,7
,,,and,7
,,,important,7
,,,family,7
,,,in,7
,,,Kenya,7
,,,",",7
,,,having,7
,,,previously,7
,,,been,7
,,,the,7
,,,rulers,7
,,,of,7
,,,Mombasa,7
,,,.,7
,,,Ali,8
,,,'s,8
,,,father,8
,,,was,8
,,,the,8
,,,Chief,8
,,,Kadhi,8
,,,of,8
,,,Kenya,8
,,,",",8
,,,the,8
,,,highest,8
,,,authority,8
,,,on,8
,,,Islamic,8
,,,law,8
,,,.,8
,,,Mazrui,9
,,,credited,9
,,,his,9
,,,father,9
,,,for,9
,,,instilling,9
,,,in,9
,,,him,9
,,,the,9
,,,urge,9
,,,for,9
,,,intellectual,9
,,,debate,9
,,,",",9
,,,as,9
,,,his,9
,,,father,9
,,,not,9
,,,only,9
,,,participated,9
,,,in,9
,,,court,9
,,,proceedings,9
,,,but,9
,,,also,9
,,,was,9
,,,a,9
,,,renowned,9
,,,pamphleteer,9
,,,and,9
,,,public,9
,,,debater,9
,,,.,9
Q560307_181,ENTITY,UdE-dIAzCY,Mazrui,10
,,,would,10
,,,",",10
,,,from,10
,,,a,10
,,,young,10
,,,age,10
,,,",",10
Q560307_4,EVENT,5RDuaYDgqC,accompany,10
,,,his,10
,,,father,10
,,,to,10
,,,court,10
,,,and,10
,,,listen,10
,,,in,10
,,,on,10
,,,his,10
,,,political,10
,,,and,10
,,,moral,10
,,,debates,10
,,,.,10
Q560307_182,ENTITY,uD9Rj0nDNd,Mazrui,11
,,,initially,11
Q560307_5,EVENT,A98H958gWU,intended,11
,,,to,11
Q560307_6,EVENT,lfJRQCn-Fs,follow,11
,,,the,11
,,,path,11
,,,of,11
,,,his,11
,,,father,11
,,,as,11
,,,an,11
,,,Islamist,11
,,,and,11
Q560307_183,EVENT,jJgBeqfBkP,pursue,11
,,,his,11
,,,study,11
,,,in,11
,,,Al,11
,,,-,11
,,,Azhar,11
,,,University,11
,,,in,11
,,,Egypt,11
,,,.,11
,,,Due,12
,,,to,12
,,,poor,12
Q560307_9,EVENT,7mt-pkLI1u,performance,12
,,,in,12
,,,the,12
,,,Cambridge,12
,,,School,12
,,,Certificate,12
,,,examination,12
,,,in,12
,,,1949,12
,,,",",12
Q560307_184,ENTITY,Htjcg_SYg-,Mazrui,12
,,,was,12
Q560307_8,EVENT,572gqya5Yd,refused,12
Q560307_7,EVENT,cSb725Em98,entry,12
,,,to,12
,,,Makerere,12
,,,College,12
,,,(,12
,,,now,12
,,,Makerere,12
,,,University,12
,,,),12
,,,",",12
,,,the,12
,,,only,12
,,,tertiary,12
,,,education,12
,,,institute,12
,,,in,12
,,,East,12
,,,Africa,12
,,,at,12
,,,that,12
,,,time,12
,,,.,12
Q560307_185,ENTITY,8lS3S652SY,He,13
,,,then,13
Q560307_10,EVENT,WIYWS8778u,worked,13
,,,in,13
,,,the,13
,,,Mombasa,13
,,,Institute,13
,,,of,13
,,,Muslim,13
,,,Education,13
,,,(,13
,,,now,13
,,,Technical,13
,,,University,13
,,,of,13
,,,Mombasa,13
,,,),13
,,,.,13
Q560307_186,ENTITY,xlIEr3zp-J,Mazrui,14
Q560307_11,EVENT,DIzwr7J9vW,attended,14
,,,primary,14
,,,school,14
,,,in,14
,,,Mombasa,14
,,,",",14
,,,where,14
Q560307_187,ENTITY,TOBBA0HxVS,he,14
Q560307_12,EVENT,O_NJBEybep,recalled,14
,,,having,14
Q560307_13,EVENT,GFxV3qTqZp,learned,14
,,,English,14
,,,specifically,14
,,,to,14
,,,participate,14
,,,in,14
,,,formal,14
,,,debates,14
,,,",",14
,,,before,14
Q560307_188,ENTITY,sEEOJZp6iv,he,14
Q560307_14,EVENT,5tGOWNE0Ri,turned,14
,,,the,14
,,,talent,14
,,,to,14
,,,writing,14
,,,.,14
,,,Journalism,15
,,,",",15
,,,according,15
,,,to,15
,,,Mazrui,15
,,,",",15
,,,was,15
,,,the,15
,,,first,15
,,,step,15
Q560307_189,ENTITY,8644U-jOif,he,15
Q560307_15,EVENT-GR,ouihb8HRiR,took,15
,,,down,15
,,,the,15
,,,academic,15
Q560307_342,EVENT,cNWGxAEUaD,road,15
,,,.,15
,,,In,16
,,,addition,16
,,,to,16
,,,English,16
,,,",",16
,,,Mazrui,16
,,,also,16
,,,spoke,16
,,,Swahili,16
,,,and,16
,,,Arabic,16
,,,.,16
,,,After,17
Q560307_17,EVENT-GR,krmWSWPCGw,getting,17
,,,a,17
,,,Kenyan,17
,,,Government,17
Q560307_16,EVENT,mHnXjX_VHn,scholarship,17
,,,",",17
Q560307_190,ENTITY,NkEw2kPQXO,Mazrui,17
Q560307_18,EVENT,q1C93Dpd0z,furthered,17
Q560307_291,ENTITY,EpVNswRtmA,his,17
Q560307_19,EVENT,kpUWu0Td9m,study,17
,,,and,17
Q560307_20,EVENT,pmL0gvKQzS,obtained,17
,,,his,17
Q560307_21,EVENT,XEWDULAt8P,B.A.,17
,,,with,17
,,,Distinction,17
,,,from,17
,,,Manchester,17
,,,University,17
,,,in,17
,,,Great,17
,,,Britain,17
,,,in,17
,,,1960,17
,,,",",17
,,,his,17
Q560307_22,EVENT,QzwPCoTVjZ,M.A.,17
,,,from,17
,,,Columbia,17
,,,University,17
,,,in,17
,,,New,17
,,,York,17
,,,in,17
,,,1961,17
,,,",",17
,,,and,17
,,,his,17
Q560307_23,EVENT,fa1K79Q0d3,doctorate,17
,,,(,17
,,,DPhil,17
,,,),17
,,,from,17
,,,Oxford,17
,,,University,17
,,,(,17
,,,Nuffield,17
,,,College,17
,,,),17
,,,in,17
,,,1966,17
,,,.,17
Q560307_191,ENTITY,cGz8NK37sq,He,18
,,,was,18
Q560307_24,EVENT,B5sfACfK8f,influenced,18
,,,by,18
,,,Kwame,18
,,,Nkrumah,18
,,,'s,18
,,,ideas,18
,,,of,18
,,,pan,18
,,,-,18
,,,Africanism,18
,,,and,18
,,,consciencism,18
,,,",",18
,,,which,18
,,,formed,18
,,,the,18
,,,backbone,18
,,,of,18
,,,his,18
,,,discussion,18
,,,on,18
,,,Africa,18
,,,'s,18
,,,Triple,18
,,,Heritage,18
,,,(,18
,,,Africanity,18
,,,",",18
,,,Islam,18
,,,and,18
,,,Christianity,18
,,,),18
,,,.,18
Q560307_192,ENTITY,1VL5b60Usz,Mazrui,19
Q560307_26,EVENT,eRlKKOt3tT,began,19
Q560307_343,ENTITY,C2vru5ykBR,his,19
,,,academic,19
Q560307_25,EVENT,dyYUrro3Wk,career,19
,,,at,19
,,,the,19
,,,University,19
,,,of,19
,,,Makerere,19
,,,in,19
,,,Uganda,19
,,,",",19
,,,where,19
Q560307_193,ENTITY,3ICtErq_eZ,he,19
,,,had,19
Q560307_27,EVENT,MxkqaXOnin,dreamed,19
,,,of,19
Q560307_28,EVENT,DMn-G_1U_M,attending,19
,,,since,19
,,,he,19
,,,was,19
,,,a,19
,,,child,19
,,,.,19
,,,At,20
,,,Makerere,20
,,,",",20
Q560307_194,ENTITY,a1uqXWNSDJ,Mazrui,20
Q560307_29,EVENT,Rb_b2ozUzu,served,20
,,,as,20
,,,a,20
,,,professor,20
,,,of,20
,,,political,20
,,,science,20
,,,",",20
,,,and,20
Q560307_30,EVENT,T6GM7efMI5,began,20
Q560307_31,EVENT,HRYiew-J2X,drawing,20
Q560307_292,ENTITY,GytHbHXUq_,his,20
,,,international,20
Q560307_293,EVENT,nlGtaehFNx,acclaim,20
,,,.,20
Q560307_195,ENTITY,4y_Cf4h0Yj,Mazrui,21
Q560307_196,EVENT,B8qnIw8IJc,felt,21
,,,that,21
,,,his,21
,,,years,21
,,,at,21
,,,Makerere,21
,,,were,21
,,,some,21
,,,of,21
,,,the,21
,,,most,21
Q560307_197,EVENT,7Chh6es5A9,important,21
,,,and,21
,,,productive,21
,,,of,21
,,,his,21
,,,life,21
,,,.,21
Q560307_198,ENTITY,TIiyUCxkQI,He,22
Q560307_35,EVENT,KJVRLIsh7r,told,22
,,,his,22
,,,biographer,22
,,,that,22
,,,1967,22
,,,",",22
,,,when,22
Q560307_199,ENTITY,8CZioZ6jsn,he,22
Q560307_32,EVENT,6TmFJISJsz,published,22
,,,three,22
,,,books,22
,,,",",22
,,,was,22
,,,the,22
,,,year,22
,,,that,22
Q560307_200,ENTITY,au-3Dqlzkj,he,22
,,,had,22
Q560307_34,EVENT-GR,EHHkCLA4kn,made,22
,,,his,22
Q560307_33,EVENT,Jl-T2GadDv,declaration,22
,,,to,22
,,,the,22
,,,academic,22
,,,world,22
,,,"""",22
,,,that,22
,,,I,22
,,,planned,22
,,,to,22
,,,be,22
,,,prolific,22
,,,–,22
,,,for,22
,,,better,22
,,,or,22
,,,for,22
,,,worse,22
,,,!,22
,,,"""",22
,,,During,22
Q560307_294,ENTITY,v-AX7GwQoz,his,22
Q560307_295,EVENT,tnBExYKXP9,time,22
,,,at,22
,,,Makerere,22
,,,",",22
Q560307_201,ENTITY,YEbGYuQWpr,Mazrui,22
,,,also,22
Q560307_36,EVENT,al1OVzYWfQ,directed,22
,,,the,22
,,,World,22
,,,Order,22
,,,Models,22
,,,Project,22
,,,in,22
,,,the,22
,,,Department,22
,,,of,22
,,,Political,22
,,,Science,22
,,,",",22
,,,a,22
,,,project,22
,,,which,22
,,,brought,22
,,,together,22
,,,political,22
,,,scientists,22
,,,from,22
,,,across,22
,,,the,22
,,,world,22
,,,to,22
,,,discuss,22
,,,what,22
,,,an,22
,,,international,22
,,,route,22
,,,to,22
,,,lasting,22
,,,peace,22
,,,might,22
,,,be,22
,,,.,22
Q560307_202,ENTITY,E8PXjab-pw,Mazrui,23
Q560307_345,EVENT,NIbdWcMp5O,reflected,23
,,,that,23
Q560307_344,ENTITY,HVYptTkp7d,he,23
Q560307_37,EVENT,8etUYG5Q2Q,felt,23
Q560307_38,EVENT,VTqY54rv1B,forced,23
,,,to,23
Q560307_39,EVENT,PL7CMvwC-o,leave,23
,,,the,23
,,,University,23
,,,of,23
,,,Makerere,23
,,,.,23
Q560307_203,ENTITY,897PAsO6B_,His,24
Q560307_40,EVENT,djBp-ctGi6,departure,24
,,,was,24
,,,likely,24
,,,the,24
,,,result,24
,,,of,24
Q560307_204,ENTITY,D6Vw5mD-R2,his,24
Q560307_42,EVENT,99fRqCi3gV,desire,24
,,,to,24
Q560307_41,EVENT,HNpEwqgci0,remain,24
,,,a,24
,,,neutral,24
,,,academic,24
,,,in,24
,,,the,24
,,,face,24
,,,of,24
,,,pressures,24
,,,to,24
Q560307_43,EVENT,TG347RO__T,attach,24
,,,his,24
,,,growing,24
Q560307_44,EVENT,THQ6GUxACR,prestige,24
,,,as,24
,,,a,24
,,,political,24
,,,thinker,24
,,,to,24
,,,one,24
,,,of,24
,,,the,24
,,,regional,24
,,,factions,24
,,,.,24
Q560307_205,ENTITY,4HGpWIQP00,His,25
,,,first,25
Q560307_206,EVENT,b3hfWsX-Df,solicitation,25
,,,was,25
,,,from,25
,,,John,25
,,,Okello,25
,,,",",25
,,,the,25
,,,leader,25
,,,of,25
,,,the,25
,,,Zanzibar,25
,,,Revolution,25
,,,",",25
,,,who,25
,,,came,25
,,,to,25
,,,Mazrui,25
,,,'s,25
,,,house,25
,,,in,25
,,,1968,25
,,,to,25
Q560307_46,EVENT,scgnTse7Kg,urge,25
Q560307_207,ENTITY,Ek4uyHeXle,Mazrui,25
,,,to,25
Q560307_45,EVENT,OnKmzkM_fc,join,25
,,,his,25
,,,cause,25
,,,.,25
,,,Okello,26
,,,originally,26
Q560307_48,EVENT,_Mwc8b59zS,tried,26
,,,to,26
Q560307_47,EVENT,_xwHYQMPXT,convince,26
Q560307_208,ENTITY,EHB4cC1oLC,Mazrui,26
,,,to,26
,,,become,26
,,,an,26
,,,advisor,26
,,,to,26
,,,him,26
,,,and,26
,,,then,26
,,,simply,26
Q560307_49,EVENT,aUhEaGDhrv,tried,26
,,,to,26
Q560307_50,EVENT,JlNPEnH53C,enlist,26
Q560307_296,ENTITY,bCv43kU-q3,Mazrui,26
Q560307_297,ENTITY,bCv43kU-q3,'s,26
Q560307_298,EVENT,eJTRTkM-Fo,assistance,26
,,,in,26
,,,writing,26
,,,a,26
,,,constitution,26
,,,for,26
,,,Zanzibar,26
,,,.,26
Q560307_209,ENTITY,vGWPKK_07i,Mazrui,27
Q560307_52,EVENT,5A_r9EgmTC,told,27
,,,Okello,27
,,,that,27
,,,",",27
,,,while,27
Q560307_210,ENTITY,BBHXWgSLJA,he,27
Q560307_212,EVENT-GR,jvkTIpBkBf,was,27
Q560307_211,EVENT,ze7mJ6Py3f,inclined,27
,,,to,27
Q560307_51,EVENT,p0l-IXWUuJ,sympathize,27
,,,with,27
,,,the,27
,,,cause,27
,,,",",27
,,,it,27
,,,would,27
,,,be,27
,,,a,27
,,,violation,27
,,,of,27
