text,label,sentence
Are,0,0
you,ENTITY,0
—,0,0
do,0,0
they,0,0
still,0,0
teach,0,0
at,0,0
Bahia,0,0
on,0,0
Sunday,0,0
?,0,0
Night,0,0
?,0,0
Oh,0,0
yeah,0,0
.,0,0
In,0,1
fact,0,1
I,ENTITY,1
would,0,1
have,0,1
gone,0,1
today,0,1
",",0,1
if,0,1
it,0,1
was,0,1
n't,0,1
for,0,1
my,ENTITY,1
back,0,1
.,0,1
Well,0,2
I,ENTITY,2
finally,0,2
found,0,2
some,0,2
people,0,2
there,0,2
I,ENTITY,2
can,0,2
dance,0,2
with,0,2
.,0,2
So,0,3
that,0,3
helps,0,3
.,0,3
Do,0,4
you,0,4
need,0,4
a,0,4
partner,0,4
?,0,4
To,0,4
go,0,4
there,0,4
?,0,4
Yeah,0,4
.,0,4
No,0,5
.,0,5
Besides,0,6
",",0,6
you,0,6
",",0,6
I,ENTITY,6
mean,0,6
if,0,6
you,0,6
're,0,6
a,0,6
guy,0,6
",",0,6
if,0,6
—,0,6
If,0,6
you,0,6
're,0,6
a,0,6
woman,0,6
",",0,6
I,ENTITY,6
mean,0,6
",",0,6
those,0,6
guys,0,6
'll,0,6
be,0,6
all,0,6
over,0,6
you,0,6
.,0,6
I,ENTITY,7
swear,0,7
it,0,7
.,0,7
Do,0,8
n't,0,8
say,0,8
that,0,8
",",0,8
Harold,0,8
's,0,8
in,0,8
the,0,8
room,0,8
.,0,8
Run,0,9
along,0,9
now,0,9
",",0,9
dear,0,9
.,0,9
You,ENTITY,10
could,0,10
come,0,10
too,0,10
.,0,10
Well,0,11
I,ENTITY,11
do,0,11
n't,0,11
necessarily,0,11
mean,0,11
",",0,11
in,0,11
a,0,11
bad,0,11
way,0,11
",",0,11
even,0,11
though,0,11
I,ENTITY,11
'm,0,11
sure,0,11
there,0,11
are,0,11
a,0,11
few,0,11
there,0,11
",",0,11
I,ENTITY,11
'm,0,11
not,0,11
dancing,0,11
with,0,11
guys,0,11
.,0,11
All,0,12
I,ENTITY,12
can,0,12
say,0,12
is,0,12
",",0,12
the,0,12
women,0,12
are,0,12
n't,0,12
all,0,12
over,0,12
me,ENTITY,12
.,0,12
Darn,0,13
.,0,13
Ooh,0,14
.,0,14
But,0,15
",",0,15
but,0,15
I,ENTITY,15
remember,0,15
",",0,15
like,0,15
I,ENTITY,15
went,0,15
there,0,15
with,0,15
this,0,15
person,0,15
",",0,15
it,0,15
's,0,15
kind,0,15
of,0,15
funny,0,15
.,0,15
Th-,0,16
this,0,16
person,0,16
did,0,16
not,0,16
want,0,16
to,0,16
dance,0,16
.,0,16
So,0,17
she,0,17
's,0,17
just,0,17
gon,0,17
na,0,17
watch,0,17
.,0,17
So,0,18
",",0,18
every,0,18
once,0,18
in,0,18
a,0,18
while,0,18
I,ENTITY,18
'd,0,18
get,0,18
up,0,18
and,0,18
dance,0,18
",",0,18
and,0,18
it,0,18
's,0,18
like,0,18
",",0,18
when,0,18
I,ENTITY,18
'd,0,18
come,0,18
back,0,18
",",0,18
I,ENTITY,18
mean,0,18
there,0,18
was,0,18
some,0,18
guy,0,18
there,0,18
",",0,18
sitting,0,18
in,0,18
my,ENTITY,18
chair,0,18
.,0,18
Every,0,19
time,0,19
I,ENTITY,19
got,0,19
up,0,19
.,0,19
I,ENTITY,20
'm,0,20
thinking,0,20
",",0,20
God,0,20
these,0,20
guys,0,20
do,0,20
n't,0,20
waste,0,20
any,0,20
time,0,20
.,0,20
I,ENTITY,21
mean,0,21
",",0,21
you,0,21
turn,0,21
your,0,21
back,0,21
and,0,21
there,0,21
's,0,21
somebody,0,21
moving,0,21
in,0,21
.,0,21
I,ENTITY,22
mean,0,22
I,ENTITY,22
do,0,22
n't,0,22
know,0,22
if,0,22
they,0,22
—,0,22
Maybe,0,22
Harold,0,22
you,0,22
should,0,22
come,0,22
with,0,22
me,0,22
.,0,22
Why,0,23
?,0,23
Learn,0,23
some,0,23
lam-,0,23
lambada,0,23
.,0,23
So,0,24
I,0,24
can,0,24
find,0,24
—,0,24
find,0,24
some,0,24
girls,0,24
with,0,24
empty,0,24
chairs,0,24
next,0,24
to,0,24
em,0,24
?,0,24
Maybe,0,24
I,0,24
should,0,24
go,0,24
with,0,24
Miles,ENTITY,24
.,0,24
Oh,0,25
did,0,25
—,0,25
Yeah,0,25
",",0,25
you,0,25
guys,0,25
could,0,25
be,0,25
partners,0,25
.,0,25
Did,0,26
—,0,26
What,0,26
?,0,26
Well,0,26
I,ENTITY,26
do,0,26
n't,0,26
know,0,26
if,0,26
I,ENTITY,26
told,0,26
you,0,26
",",0,26
told,0,26
you,0,26
that,0,26
story,0,26
about,0,26
that,0,26
woman,0,26
",",0,26
who,0,26
uh,0,26
",",0,26
went,0,26
after,0,26
that,0,26
guy,0,26
there,0,26
?,0,26
I,ENTITY,26
told,0,26
you,ENTITY,26
that,0,26
story,0,26
",",0,26
right,0,26
?,0,26
I,ENTITY,26
was,0,26
there,0,26
Sunday,0,26
three,0,26
four,0,26
weeks,0,26
ago,0,26
?,0,26
