text,label,sentence
Utilization,0,0
of,0,0
busted,0,0
CFL,0,0
in,0,0
developing,0,0
cheap,0,0
and,0,0
efficient,0,0
segmented,0,0
compact,0,0
LED,0,0
bulbs,0,0
N,0,0
S,0,0
Andres,0,0
and,0,0
R,0,0
T,0,0
Ponce,0,0
Electrical,0,0
Engineering,0,0
Department,0,0
",",0,0
Bataan,0,0
Peninsula,0,0
State,0,0
University,0,0
",",0,0
2100,0,0
",",0,0
Balanga,0,0
City,0,0
Bataan,0,0
",",0,0
Philippines,0,0
Abstract,0,0
.,0,0
Today,0,1
’s,0,1
generation,0,1
will,0,1
not,0,1
survive,0,1
a,0,1
day,0,1
without,0,1
the,0,1
help,0,1
of,0,1
lighting,0,1
.,0,1
In,0,2
fact,0,2
",",0,2
someone,0,2
’s,0,2
productivity,0,2
",",0,2
particularly,0,2
at,0,2
night,0,2
",",0,2
depends,0,2
on,0,2
the,0,2
presence,0,2
of,0,2
a,0,2
good,0,2
lighting,0,2
and,0,2
it,0,2
seems,0,2
that,0,2
it,0,2
is,0,2
a,0,2
daily,0,2
necessity,0,2
.,0,2
Lighting,0,3
takes,0,3
a,0,3
large,0,3
part,0,3
on,0,3
the,0,3
consumption,0,3
of,0,3
household,0,3
electrical,0,3
energy,0,3
particularly,0,3
in,0,3
the,0,3
Philippines,0,3
.,0,3
There,0,4
are,0,4
different,0,4
type,0,4
of,0,4
lighting,0,4
bulbs,0,4
used,0,4
at,0,4
home,0,4
can,0,4
affect,0,4
the,0,4
overall,0,4
lighting,0,4
consumption,0,4
.,0,4
Nowadays,0,5
",",0,5
most,0,5
commonly,0,5
and,0,5
widely,0,5
used,0,5
bulb,0,5
in,0,5
the,0,5
household,0,5
is,0,5
the,0,5
Compact,0,5
Fluorescent,0,5
Light,0,5
(,0,5
CFL,0,5
),0,5
.,0,5
However,0,6
",",0,6
the,0,6
main,0,6
problem,0,6
of,0,6
CFL,0,6
is,0,6
the,0,6
mercury,0,6
they,0,6
contain,0,6
.,0,6
In,0,7
addition,0,7
to,0,7
this,0,7
is,0,7
the,0,7
harmful,0,7
effect,0,7
of,0,7
mercury,0,7
such,0,7
as,0,7
Emission,0,7
of,0,7
UV,0,7
Radiation,0,7
.,0,7
In,0,8
response,0,8
to,0,8
the,0,8
said,0,8
problem,0,8
",",0,8
this,0,8
project,0,8
study,0,8
gives,0,8
solution,0,8
to,0,8
the,0,8
problem,0,8
of,0,8
the,0,8
society,0,8
concerning,0,8
environment,0,8
",",0,8
health,0,8
and,0,8
safety,0,8
as,0,8
well,0,8
energy,0,8
conservation,0,8
",",0,8
by,0,8
developing,0,8
a,0,8
segmented,0,8
compact,0,8
light,0,8
-,0,8
emitting,0,8
diode,0,8
(,0,8
SCLED,0,8
),0,8
bulb,0,8
from,0,8
busted,0,8
CFL,0,8
that,0,8
are,0,8
efficient,0,8
",",0,8
economical,0,8
",",0,8
and,0,8
does,0,8
not,0,8
contain,0,8
toxic,0,8
chemicals,0,8
.,0,8
1.,0,9
Introduction,0,9
Based,0,9
on,0,9
the,0,9
results,0,9
of,0,9
the,0,9
2011,0,9
Household,0,9
Energy,0,9
Consumption,0,9
Survey,0,9
(,0,9
HECS,0,9
),0,9
",",0,9
electricity,0,9
remains,0,9
as,0,9
the,0,9
most,0,9
common,0,9
source,0,9
of,0,9
energy,0,9
used,0,9
by,0,9
households,0,9
particularly,0,9
in,0,9
the,0,9
Philippines,0,9
.,0,9
About,0,10
87,0,10
percent,0,10
of,0,10
21.0,0,10
million,0,10
households,0,10
used,0,10
electricity,0,10
from,0,10
March,0,10
to,0,10
August,0,10
2011,0,10
.,0,10
As,0,11
of,0,11
2016,0,11
",",0,11
the,0,11
demand,0,11
for,0,11
electricity,0,11
in,0,11
the,0,11
residential,0,11
is,0,11
leading,0,11
among,0,11
the,0,11
different,0,11
sectors,0,11
.,0,11
It,0,12
is,0,12
often,0,12
grouped,0,12
depending,0,12
on,0,12
its,0,12
uses,0,12
that,0,12
are,0,12
distributed,0,12
for,0,12
heating,0,12
and,0,12
cooling,0,12
",",0,12
lighting,0,12
",",0,12
operating,0,12
appliances,0,12
etc,0,12
[,0,12
1,0,12
],0,12
Figure,0,12
1,0,12
.,0,12
January,0,13
-,0,13
june,0,13
2016,0,13
philippine,0,13
power,0,13
demand,0,13
Now,0,13
that,0,13
the,0,13
world,0,13
is,0,13
in,0,13
the,0,13
age,0,13
where,0,13
lighting,0,13
seems,0,13
to,0,13
be,0,13
a,0,13
daily,0,13
necessity,0,13
",",0,13
typical,0,13
homes,0,13
as,0,13
shown,0,13
in,0,13
figure,0,13
1,0,13
",",0,13
consume,0,13
nearly,0,13
27,0,13
percent,0,13
of,0,13
the,0,13
energy,0,13
used,0,13
today,0,13
:,0,13
making,0,13
lighting,0,13
as,0,13
the,0,13
major,0,13
source,0,13
of,0,13
electricity,0,13
consumption,0,13
.,0,13
Lighting,0,14
plays,0,14
a,0,14
large,0,14
part,0,14
on,0,14
the,0,14
consumption,0,14
of,0,14
household,0,14
electrical,0,14
energy,0,14
;,0,14
it,0,14
consumes,0,14
about,0,14
18,0,14
%,0,14
of,0,14
the,0,14
total,0,14
generated,0,14
electricity,0,14
of,0,14
total,0,14
energy,0,14
consumption,0,14
in,0,14
residential,0,14
sectors,0,14
as,0,14
shown,0,14
in,0,14
figure,0,14
2,0,14
[,0,14
2,0,14
],0,14
.,0,14
Figure,0,15
2,0,15
.,0,15
Estimated,0,16
electricity,0,16
use,0,16
in,0,16
residential,0,16
sector,0,16
One,0,16
of,0,16
the,0,16
main,0,16
factors,0,16
in,0,16
lighting,0,16
energy,0,16
consumption,0,16
is,0,16
the,0,16
light,0,16
bulb,0,16
.,0,16
The,0,17
use,0,17
of,0,17
correct,0,17
and,0,17
appropriate,0,17
type,0,17
of,0,17
light,0,17
bulb,0,17
improves,0,17
the,0,17
efficiency,0,17
of,0,17
energy,0,17
usage,0,17
.,0,17
There,0,18
are,0,18
three,0,18
general,0,18
types,0,18
of,0,18
lighting,0,18
that,0,18
are,0,18
widely,0,18
used,0,18
in,0,18
the,0,18
household,0,18
nowadays,0,18
:,0,18
the,0,18
(,0,18
light,0,18
-,0,18
emitting,0,18
diode,0,18
),0,18
LED,0,18
bulb,0,18
",",0,18
(,0,18
compact,0,18
fluorescent,0,18
light,0,18
),0,18
CFL,0,18
bulb,0,18
and,0,18
the,0,18
incandescent,0,18
bulb,0,18
.,0,18
But,0,19
each,0,19
of,0,19
them,0,19
has,0,19
their,0,19
perks,0,19
and,0,19
perils,0,19
[,0,19
3,0,19
],0,19
.,0,19
Unfortunately,0,20
",",0,20
most,0,20
of,0,20
the,0,20
time,0,20
",",0,20
people,0,20
in,0,20
the,0,20
residential,0,20
end,0,20
up,0,20
choosing,0,20
a,0,20
lamp,0,20
based,0,20
on,0,20
it,0,20
is,0,20
price,0,20
rather,0,20
than,0,20
its,0,20
efficiency,0,20
and,0,20
this,0,20
cause,0,20
us,0,20
to,0,20
pay,0,20
for,0,20
our,0,20
lighting,0,20
more,0,20
than,0,20
necessary,0,20
.,0,20
Today,0,21
",",0,21
CFLs,0,21
are,0,21
the,0,21
most,0,21
used,0,21
lighting,0,21
sources,0,21
in,0,21
the,0,21
household,0,21
.,0,21
Using,0,22
CFLs,0,22
will,0,22
allow,0,22
people,0,22
to,0,22
decrease,0,22
their,0,22
energy,0,22
consumption,0,22
;,0,22
also,0,22
it,0,22
is,0,22
a,0,22
good,0,22
start,0,22
to,0,22
decrease,0,22
greenhouse,0,22
emissions,0,22
.,0,22
However,0,23
",",0,23
the,0,23
main,0,23
problem,0,23
of,0,23
CFLs,0,23
is,0,23
the,0,23
mercury,0,23
they,0,23
contain,0,23
.,0,23
When,0,24
products,0,24
and,0,24
wastes,0,24
containing,0,24
mercury,0,24
are,0,24
improperly,0,24
disposed,0,24
of,0,24
",",0,24
mercury,0,24
is,0,24
released,0,24
into,0,24
the,0,24
air,0,24
",",0,24
ground,0,24
or,0,24
water,0,24
.,0,24
It,0,25
is,0,25
persistent,0,25
in,0,25
the,0,25
environment,0,25
;,0,25
it,0,25
never,0,25
breaks,0,25
down,0,25
nor,0,25
goes,0,25
away,0,25
.,0,25
In,0,26
addition,0,26
to,0,26
the,0,26
harmful,0,26
effects,0,26
of,0,26
mercury,0,26
is,0,26
that,0,26
it,0,26
emits,0,26
Ultraviolet,0,26
(,0,26
UV,0,26
),0,26
Radiation,0,26
.,0,26
This,0,27
UV,0,27
radiation,0,27
interacts,0,27
with,0,27
the,0,27
chemicals,0,27
on,0,27
the,0,27
inside,0,27
of,0,27
the,0,27
bulb,0,27
to,0,27
generate,0,27
light,0,27
.,0,27
The,0,28
acute,0,28
and,0,28
chronic,0,28
effects,0,28
are,0,28
the,0,28
normal,0,28
responses,0,28
of,0,28
the,0,28
skin,0,28
to,0,28
UVR,0,28
;,0,28
acute,0,28
reactions,0,28
considered,0,28
will,0,28
be,0,28
erythema,0,28
(,0,28
sunburn,0,28
),0,28
and,0,28
vitamin,0,28
D,0,28
production,0,28
.,0,28
Skin,0,29
aging,0,29
and,0,29
skin,0,29
cancer,0,29
will,0,29
be,0,29
discussed,0,29
as,0,29
those,0,29
reactions,0,29
produced,0,29
by,0,29
prolonged,0,29
or,0,29
repeated,0,29
UVR,0,29
exposure,0,29
[,0,29
4,0,29
],0,29
.,0,29
In,0,30
response,0,30
to,0,30
the,0,30
aforementioned,0,30
situation,0,30
where,0,30
the,0,30
three,0,30
types,0,30
of,0,30
lights,0,30
are,0,30
compared,0,30
by,0,30
their,0,30
efficiency,0,30
and,0,30
effectiveness,0,30
as,0,30
light,0,30
sources,0,30
",",0,30
the,0,30
proponents,0,30
conducted,0,30
this,0,30
study,0,30
.,0,30
Since,0,31
the,0,31
CFLs,0,31
are,0,31
the,0,31
most,0,31
commonly,0,31
used,0,31
light,0,31
bulbs,0,31
in,0,31
the,0,31
residential,0,31
and,0,31
has,0,31
a,0,31
great,0,31
compatibility,0,31
to,0,31
LED,0,31
in,0,31
terms,0,31
of,0,31
design,0,31
and,0,31
materials,0,31
",",0,31
the,0,31
proponents,0,31
conducted,0,31
a,0,31
study,0,31
about,0,31
innovating,0,31
and,0,31
recycling,0,31
CFL,0,31
into,0,31
a,0,31
more,0,31
efficient,0,31
and,0,31
environment,0,31
friendly,0,31
LED,0,31
light,0,31
bulb,0,31
.,0,31
