text,label,sentence
Scientology,ENTITY,0
defector,ENTITY,0
arrested,0,0
after,0,0
attempting,0,0
to,0,0
leave,0,0
organization,0,0
Saturday,0,0
",",0,0
October,0,0
9,0,0
",",0,0
2010,0,0
Recent,0,0
reports,0,0
have,0,0
revealed,0,0
that,0,0
a,ENTITY,0
defector,ENTITY,0
from,ENTITY,0
the,0,0
elite,ENTITY,0
group,0,0
within,ENTITY,0
Scientology,ENTITY,0
called,0,0
the,0,0
Sea,0,0
Org,0,0
was,0,0
first,0,0
persuaded,0,0
to,0,0
travel,0,0
back,0,0
to,0,0
a,0,0
management,0,0
building,0,0
for,0,0
the,0,0
organization,0,0
in,0,0
California,0,0
",",0,0
where,0,0
he,ENTITY,0
was,0,0
interrogated,0,0
by,0,0
an,0,0
attorney,0,0
for,0,0
Scientology,0,0
and,0,0
then,0,0
arrested,0,0
.,0,0
Daniel,ENTITY,1
Montalvo,ENTITY,1
in,0,1
September,0,1
2010,0,1
",",0,1
after,0,1
having,0,1
left,0,1
the,0,1
elite,0,1
group,0,1
within,0,1
Scientology,0,1
called,0,1
the,0,1
Sea,0,1
Org,0,1
.,0,1
Montalvo,ENTITY,2
is,0,2
holding,0,2
a,0,2
copy,0,2
of,0,2
the,0,2
book,0,2
Blown,0,2
for,0,2
Good,0,2
critical,0,2
of,0,2
Scientology,0,2
",",0,2
written,0,2
by,0,2
Marc,0,2
Headley,0,2
.,0,2
Image,0,3
:,0,3
Mark,0,3
Rathbun,0,3
.,0,3
Daniel,ENTITY,4
Montalvo,ENTITY,4
",",0,4
19,0,4
",",0,4
a,ENTITY,4
member,ENTITY,4
of,ENTITY,4
Scientology,0,4
all,ENTITY,4
his,ENTITY,4
life,ENTITY,4
",",0,4
was,0,4
arrested,0,4
after,0,4
leaving,0,4
its,0,4
elite,0,4
group,0,4
the,0,4
Sea,0,4
Org,0,4
.,0,4
He,ENTITY,5
was,0,5
released,0,5
on,0,5
US$,0,5
"20,000",0,5
bail,0,5
on,0,5
Thursday,0,5
.,0,5
Montalvo,ENTITY,6
was,0,6
charged,0,6
with,0,6
taking,0,6
hard,0,6
drives,0,6
and,0,6
a,0,6
zip,0,6
drive,0,6
from,0,6
the,0,6
Scientology,0,6
organization,0,6
after,0,6
leaving,0,6
the,0,6
Sea,0,6
Org,0,6
group,0,6
.,0,6
The,0,7
Sea,0,7
Org,0,7
requires,0,7
members,0,7
to,0,7
sign,0,7
a,0,7
billion,0,7
-,0,7
year,0,7
-,0,7
contract,0,7
",",0,7
agreeing,0,7
to,0,7
work,0,7
for,0,7
the,0,7
organization,0,7
founded,0,7
by,0,7
science,0,7
fiction,0,7
writer,0,7
L.,0,7
Ron,0,7
Hubbard,0,7
for,0,7
multiple,0,7
lifetimes,0,7
.,0,7
Members,0,8
of,0,8
the,0,8
Sea,0,8
Org,0,8
live,0,8
a,0,8
strict,0,8
lifestyle,0,8
