text,label,sentence
Stranger,0,0
Things,0,0
Happen,0,0
-,0,0
Water,0,0
Off,0,0
a,0,0
Black,0,0
Dog,0,0
’s,0,0
Back,0,0
Rachel,0,0
Rook,0,0
took,0,0
Carroll,ENTITY,0
home,0,0
to,0,0
meet,0,0
her,0,0
parents,0,0
two,0,0
months,0,0
after,0,0
she,0,0
first,0,0
slept,0,0
with,0,0
him,ENTITY,0
.,0,0
For,0,1
a,0,1
generous,0,1
girl,0,1
",",0,1
a,0,1
girl,0,1
who,0,1
took,0,1
off,0,1
her,0,1
clothes,0,1
with,0,1
abandon,0,1
",",0,1
she,0,1
was,0,1
remarkably,0,1
close,0,1
-,0,1
mouthed,0,1
about,0,1
some,0,1
things,0,1
.,0,1
In,0,2
two,0,2
months,0,2
Carroll,ENTITY,2
had,0,2
learned,0,2
that,0,2
her,0,2
parents,0,2
lived,0,2
on,0,2
a,0,2
farm,0,2
several,0,2
miles,0,2
outside,0,2
of,0,2
town,0,2
;,0,2
that,0,2
they,0,2
sold,0,2
strawberries,0,2
in,0,2
summer,0,2
",",0,2
and,0,2
Christmas,0,2
trees,0,2
in,0,2
the,0,2
winter,0,2
.,0,2
He,ENTITY,3
knew,0,3
that,0,3
they,0,3
never,0,3
left,0,3
the,0,3
farm,0,3
;,0,3
instead,0,3
",",0,3
the,0,3
world,0,3
came,0,3
to,0,3
them,0,3
in,0,3
the,0,3
shape,0,3
of,0,3
weekend,0,3
picnickers,0,3
and,0,3
driveby,0,3
tourists,0,3
.,0,3
Do,0,4
you,0,4
think,0,4
your,0,4
parents,0,4
will,0,4
like,0,4
me,ENTITY,4
?,0,4
"""",0,4
he,ENTITY,4
said,0,4
.,0,4
He,ENTITY,5
had,0,5
spent,0,5
the,0,5
afternoon,0,5
preparing,0,5
for,0,5
this,0,5
visit,0,5
as,0,5
carefully,0,5
as,0,5
if,0,5
he,ENTITY,5
were,0,5
preparing,0,5
for,0,5
an,0,5
exam,0,5
.,0,5
He,ENTITY,6
had,0,6
gotten,0,6
his,ENTITY,6
hair,0,6
cut,0,6
",",0,6
trimmed,0,6
his,ENTITY,6
nails,0,6
",",0,6
washed,0,6
his,ENTITY,6
neck,0,6
and,0,6
behind,0,6
his,ENTITY,6
ears,0,6
.,0,6
The,0,7
outfit,0,7
he,ENTITY,7
had,0,7
chosen,0,7
",",0,7
khaki,0,7
pants,0,7
and,0,7
a,0,7
blue,0,7
button,0,7
-,0,7
down,0,7
shirt,0,7
--,0,7
no,0,7
tie,0,7
--,0,7
lay,0,7
neatly,0,7
folded,0,7
on,0,7
the,0,7
bed,0,7
.,0,7
He,ENTITY,8
stood,0,8
before,0,8
Rachel,0,8
in,0,8
his,ENTITY,8
plain,0,8
white,0,8
underwear,0,8
and,0,8
white,0,8
socks,0,8
",",0,8
gazing,0,8
at,0,8
her,0,8
as,0,8
if,0,8
she,0,8
were,0,8
a,0,8
mirror,0,8
.,0,8
"""",0,9
No,0,9
",",0,9
"""",0,9
she,0,9
said,0,9
.,0,9
It,0,10
was,0,10
the,0,10
first,0,10
time,0,10
she,0,10
had,0,10
been,0,10
to,0,10
his,ENTITY,10
apartment,0,10
",",0,10
and,0,10
she,0,10
stood,0,10
square,0,10
in,0,10
the,0,10
center,0,10
of,0,10
his,ENTITY,10
bedroom,0,10
",",0,10
her,0,10
arms,0,10
folded,0,10
against,0,10
her,0,10
body,0,10
as,0,10
if,0,10
she,0,10
was,0,10
afraid,0,10
to,0,10
sit,0,10
down,0,10
",",0,10
to,0,10
touch,0,10
something,0,10
.,0,10
"""",0,11
Why,0,11
?,0,11
"""",0,11
"""",0,11
My,0,11
father,0,11
will,0,11
like,0,11
you,ENTITY,11
",",0,11
"""",0,11
she,0,11
said,0,11
.,0,11
"""",0,12
But,0,12
he,0,12
likes,0,12
everyone,0,12
.,0,12
My,0,13
mother,0,13
's,0,13
more,0,13
particular,0,13
--,0,13
she,0,13
thinks,0,13
that,0,13
you,ENTITY,13
lack,0,13
a,0,13
serious,0,13
nature,0,13
.,0,13
"""",0,14
Carroll,ENTITY,14
put,0,14
on,0,14
his,ENTITY,14
pants,0,14
",",0,14
admiring,0,14
the,0,14
crease,0,14
.,0,14
"""",0,15
So,0,15
you,0,15
've,0,15
talked,0,15
to,0,15
her,0,15
about,0,15
me,ENTITY,15
.,0,15
"""",0,16
"""",0,16
Yes,0,16
.,0,16
"""",0,17
"""",0,17
But,0,17
you,0,17
have,0,17
n't,0,17
talked,0,17
about,0,17
her,0,17
to,0,17
me,ENTITY,17
.,0,17
"""",0,18
"""",0,18
No,0,18
.,0,18
"""",0,19
"""",0,19
Are,0,19
you,0,19
ashamed,0,19
of,0,19
her,0,19
?,0,19
"""",0,19
Rachel,0,19
snorted,0,19
.,0,19
Then,0,20
she,0,20
sighed,0,20
in,0,20
a,0,20
way,0,20
that,0,20
seemed,0,20
to,0,20
suggest,0,20
she,0,20
was,0,20
regretting,0,20
her,0,20
decision,0,20
to,0,20
take,0,20
him,ENTITY,20
home,0,20
.,0,20
"""",0,21
You,0,21
're,0,21
ashamed,0,21
of,0,21
me,ENTITY,21
",",0,21
"""",0,21
he,ENTITY,21
guessed,0,21
",",0,21
and,0,21
Rachel,0,21
kissed,0,21
him,ENTITY,21
and,0,21
smiled,0,21
and,0,21
did,0,21
n't,0,21
say,0,21
anything,0,21
.,0,21
Rachel,0,22
still,0,22
lived,0,22
on,0,22
her,0,22
parents,0,22
',0,22
farm,0,22
",",0,22
which,0,22
made,0,22
it,0,22
all,0,22
the,0,22
more,0,22
remarkable,0,22
that,0,22
she,0,22
had,0,22
kept,0,22
Carroll,ENTITY,22
and,0,22
her,0,22
parents,0,22
apart,0,22
for,0,22
so,0,22
long,0,22
.,0,22
It,0,23
suggested,0,23
a,0,23
talent,0,23
for,0,23
daily,0,23
organization,0,23
that,0,23
filled,0,23
Carroll,ENTITY,23
's,ENTITY,23
heart,0,23
with,0,23
admiration,0,23
and,0,23
lust,0,23
.,0,23
She,0,24
was,0,24
nineteen,0,24
",",0,24
two,0,24
years,0,24
younger,0,24
than,0,24
Carroll,ENTITY,24
;,0,24
she,0,24
was,0,24
a,0,24
student,0,24
at,0,24
Jellicoh,0,24
College,0,24
and,0,24
every,0,24
weekday,0,24
she,0,24
rose,0,24
at,0,24
seven,0,24
and,0,24
biked,0,24
four,0,24
miles,0,24
into,0,24
town,0,24
",",0,24
and,0,24
then,0,24
back,0,24
again,0,24
on,0,24
her,0,24
bike,0,24
",",0,24
four,0,24
miles,0,24
uphill,0,24
to,0,24
the,0,24
farm,0,24
.,0,24
Carroll,ENTITY,25
met,0,25
Rachel,0,25
in,0,25
the,0,25
Jellicoh,0,25
College,0,25
library,0,25
",",0,25
where,0,25
he,ENTITY,25
had,0,25
a,0,25
part,0,25
-,0,25
time,0,25
job,0,25
.,0,25
He,ENTITY,26
sat,0,26
at,0,26
the,0,26
checkout,0,26
desk,0,26
",",0,26
stamping,0,26
books,0,26
and,0,26
reading,0,26
Tristram,0,26
Shandy,0,26
for,0,26
a,0,26
graduate,0,26
class,0,26
;,0,26
he,ENTITY,26
was,0,26
almost,0,26
asleep,0,26
when,0,26
someone,0,26
said,0,26
",",0,26
"""",0,26
Excuse,0,26
me,0,26
.,0,26
"""",0,27
He,ENTITY,27
looked,0,27
up,0,27
.,0,27
The,0,28
girl,0,28
who,0,28
stood,0,28
before,0,28
the,0,28
tall,0,28
desk,0,28
was,0,28
red,0,28
-,0,28
headed,0,28
.,0,28
Sunlight,0,29
streaming,0,29
in,0,29
through,0,29
a,0,29
high,0,29
window,0,29
opposite,0,29
her,0,29
lit,0,29
up,0,29
the,0,29
fine,0,29
hairs,0,29
on,0,29
her,0,29
arm,0,29
",",0,29
the,0,29
embroidered,0,29
flowers,0,29
on,0,29
the,0,29
collar,0,29
of,0,29
her,0,29
white,0,29
shirt,0,29
.,0,29
The,0,30
sunlight,0,30
turned,0,30
her,0,30
hair,0,30
to,0,30
fire,0,30
and,0,30
Carroll,ENTITY,30
found,0,30
it,0,30
difficult,0,30
to,0,30
look,0,30
directly,0,30
at,0,30
her,0,30
.,0,30
"""",0,31
Can,0,31
I,ENTITY,31
help,0,31
