text,label,sentence
Hey,0,0
guys,0,0
!,0,0
So,0,0
welcome,0,0
back,0,0
to,0,0
my,ENTITY,0
channel,0,0
.,0,0
So,0,1
it,ENTITY,1
's,0,1
Shawntas,ENTITY,1
Way,ENTITY,1
here,0,1
today,0,1
",",0,1
and,0,1
today,0,1
I,ENTITY,1
'm,0,1
going,0,1
to,0,1
be,0,1
talking,0,1
to,0,1
you,0,1
guys,0,1
about,0,1
number,0,1
one,0,1
:,0,1
my,ENTITY,1
new,0,1
product,0,1
line,0,1
.,0,1
I,ENTITY,2
have,0,2
new,0,2
products,0,2
out,0,2
",",0,2
and,0,2
I,ENTITY,2
'm,0,2
gon,0,2
na,0,2
be,0,2
showing,0,2
you,0,2
guys,0,2
today,0,2
exactly,0,2
how,0,2
I,ENTITY,2
'm,0,2
going,0,2
to,0,2
be,0,2
using,0,2
my,ENTITY,2
products,0,2
",",0,2
and,0,2
I,ENTITY,2
'm,0,2
also,0,2
going,0,2
to,0,2
be,0,2
showing,0,2
you,0,2
guys,0,2
this,0,2
extreme,0,2
moisture,0,2
bomb,0,2
routine,0,2
that,0,2
you,0,2
can,0,2
do,0,2
",",0,2
um,0,2
",",0,2
for,0,2
wintertime,0,2
because,0,2
it,0,2
is,0,2
getting,0,2
a,0,2
little,0,2
bit,0,2
colder,0,2
outside,0,2
.,0,2
Um,0,3
",",0,3
which,0,3
you,0,3
always,0,3
want,0,3
to,0,3
focus,0,3
on,0,3
the,0,3
moisture,0,3
of,0,3
your,0,3
hair,0,3
",",0,3
but,0,3
the,0,3
colder,0,3
months,0,3
in,0,3
some,0,3
areas,0,3
of,0,3
the,0,3
world,0,3
can,0,3
be,0,3
brutal,0,3
.,0,3
Um,0,4
",",0,4
it,0,4
's,0,4
not,0,4
like,0,4
super,0,4
cold,0,4
w-,0,4
where,0,4
I,ENTITY,4
am,0,4
just,0,4
yet,0,4
",",0,4
but,0,4
it,0,4
's,0,4
getting,0,4
there,0,4
",",0,4
so,0,4
ignore,0,4
my,ENTITY,4
hair,0,4
right,0,4
now,0,4
.,0,4
I,ENTITY,5
know,0,5
it,0,5
looks,0,5
kinda,0,5
crazy,0,5
.,0,5
I,ENTITY,6
just,0,6
now,0,6
got,0,6
done,0,6
washing,0,6
it,0,6
.,0,6
I,ENTITY,7
'm,0,7
gon,0,7
na,0,7
tell,0,7
you,0,7
guys,0,7
about,0,7
that,0,7
process,0,7
as,0,7
well,0,7
",",0,7
but,0,7
first,0,7
let,0,7
's,0,7
go,0,7
ahead,0,7
and,0,7
get,0,7
into,0,7
these,0,7
products,0,7
!,0,7
I,ENTITY,7
can,0,7
not,0,7
believe,0,7
that,0,7
I,ENTITY,7
'm,0,7
actually,0,7
showing,0,7
you,0,7
guys,0,7
these,0,7
products,0,7
.,0,7
So,0,8
this,0,8
product,0,8
line,0,8
is,0,8
the,0,8
Angelic,0,8
Coco,0,8
line,0,8
",",0,8
and,0,8
I,ENTITY,8
have,0,8
been,0,8
working,0,8
on,0,8
this,0,8
line,0,8
since,0,8
2019,0,8
.,0,8
Um,0,9
",",0,9
as,0,9
you,0,9
guys,0,9
see,0,9
there,0,9
's,0,9
only,0,9
two,0,9
products,0,9
",",0,9
but,0,9
of,0,9
course,0,9
I,ENTITY,9
'm,0,9
going,0,9
to,0,9
be,0,9
expanding,0,9
.,0,9
Um,0,10
",",0,10
and,0,10
you,0,10
guys,0,10
will,0,10
see,0,10
",",0,10
like,0,10
",",0,10
a,0,10
lot,0,10
more,0,10
stuff,0,10
in,0,10
the,0,10
future,0,10
",",0,10
but,0,10
first,0,10
we,0,10
want,0,10
to,0,10
focus,0,10
on,0,10
these,0,10
two,0,10
products,0,10
.,0,10
I,ENTITY,11
wanted,0,11
to,0,11
get,0,11
these,0,11
out,0,11
to,0,11
you,0,11
guys,0,11
because,0,11
you,0,11
guys,0,11
have,0,11
been,0,11
asking,0,11
for,0,11
styling,0,11
products,0,11
since,0,11
the,0,11
beginning,0,11
",",0,11
so,0,11
I,ENTITY,11
'm,0,11
so,0,11
glad,0,11
to,0,11
finally,0,11
have,0,11
actual,0,11
styling,0,11
products,0,11
that,0,11
I,ENTITY,11
can,0,11
",",0,11
um,0,11
",",0,11
you,0,11
know,0,11
",",0,11
present,0,11
to,0,11
you,0,11
guys,0,11
.,0,11
So,0,12
this,0,12
first,0,12
product,0,12
that,0,12
I,ENTITY,12
'm,0,12
going,0,12
to,0,12
show,0,12
you,0,12
guys,0,12
is,0,12
the,0,12
Nourished,0,12
by,0,12
Shawnta,ENTITY,12
Curl,0,12
Defining,0,12
and,0,12
Soft,0,12
Hold,0,12
Styler,0,12
",",0,12
which,0,12
is,0,12
enriched,0,12
with,0,12
sesame,0,12
seed,0,12
oil,0,12
and,0,12
rose,0,12
essence,0,12
.,0,12
So,0,13
it,0,13
's,0,13
the,0,13
Angelic,0,13
Coco,0,13
Curl,0,13
Creator,0,13
Cream,0,13
",",0,13
and,0,13
it,0,13
has,0,13
coconut,0,13
plus,0,13
rose,0,13
in,0,13
it,0,13
.,0,13
So,0,14
this,0,14
product,0,14
is,0,14
–,0,14
I,ENTITY,14
just,0,14
–,0,14
I,ENTITY,14
love,0,14
it,0,14
.,0,14
It,0,15
's,0,15
so,0,15
moisturizing,0,15
.,0,15
It,0,16
's,0,16
really,0,16
really,0,16
thick,0,16
.,0,16
You,0,17
guys,0,17
can,0,17
see,0,17
on,0,17
the,0,17
camera,0,17
it,0,17
's,0,17
super,0,17
thick,0,17
.,0,17
Um,0,18
",",0,18
it,0,18
does,0,18
have,0,18
like,0,18
a,0,18
butter,0,18
feel,0,18
to,0,18
it,0,18
.,0,18
It,0,19
's,0,19
a,0,19
cream,0,19
",",0,19
but,0,19
it,0,19
has,0,19
a,0,19
really,0,19
buttery,0,19
feel,0,19
to,0,19
it,0,19
.,0,19
And,0,20
it,0,20
's,0,20
of,0,20
course,0,20
white,0,20
",",0,20
hence,0,20
the,0,20
name,0,20
"""",0,20
Angelic,0,20
Coco,0,20
"""",0,20
.,0,20
The,0,21
ingredients,0,21
in,0,21
here,0,21
are,0,21
super,0,21
jam,0,21
-,0,21
packed,0,21
.,0,21
There,0,22
's,0,22
even,0,22
honey,0,22
in,0,22
here,0,22
.,0,22
I,ENTITY,23
wanted,0,23
to,0,23
make,0,23
sure,0,23
that,0,23
this,0,23
styler,0,23
actually,0,23
contributes,0,23
to,0,23
the,0,23
health,0,23
of,0,23
your,0,23
hair,0,23
.,0,23
So,0,24
a,0,24
lot,0,24
of,0,24
times,0,24
with,0,24
stylers,0,24
",",0,24
they,0,24
're,0,24
just,0,24
",",0,24
you,0,24
know,0,24
",",0,24
there,0,24
to,0,24
give,0,24
you,0,24
a,0,24
nice,0,24
style,0,24
",",0,24
which,0,24
is,0,24
great,0,24
",",0,24
but,0,24
I,ENTITY,24
want,0,24
to,0,24
make,0,24
sure,0,24
that,0,24
all,0,24
my,ENTITY,24
products,0,24
are,0,24
geared,0,24
towards,0,24
the,0,24
health,0,24
of,0,24
the,0,24
hair,0,24
even,0,24
if,0,24
they,0,24
're,0,24
styling,0,24
products,0,24
.,0,24
So,0,25
I,ENTITY,25
was,0,25
",",0,25
like,0,25
",",0,25
not,0,25
backing,0,25
down,0,25
on,0,25
that,0,25
part,0,25
.,0,25
So,0,26
there,0,26
are,0,26
",",0,26
like,0,26
",",0,26
really,0,26
jam,0,26
-,0,26
packed,0,26
vitamins,0,26
",",0,26
nutrients,0,26
in,0,26
this,0,26
formula,0,26
.,0,26
As,0,27
I,ENTITY,27
mentioned,0,27
",",0,27
one,0,27
of,0,27
the,0,27
ingredients,0,27
is,0,27
pure,0,27
honey,0,27
",",0,27
along,0,27
with,0,27
a,0,27
lot,0,27
more,0,27
nutrient,0,27
-,0,27
dense,0,27
botanicals,0,27
and,0,27
herbs,0,27
.,0,27
There,0,28
's,0,28
even,0,28
horsetail,0,28
in,0,28
here,0,28
",",0,28
which,0,28
is,0,28
amazing,0,28
for,0,28
hair,0,28
growth,0,28
.,0,28
So,0,29
this,0,29
is,0,29
geared,0,29
towards,0,29
moisturizing,0,29
your,0,29
hair,0,29
and,0,29
also,0,29
hair,0,29
growth,0,29
.,0,29
As,0,30
you,0,30
guys,0,30
know,0,30
",",0,30
that,0,30
's,0,30
all,0,30
I,ENTITY,30
talk,0,30
about,0,30
on,0,30
my,ENTITY,30
channel,0,30
most,0,30
of,0,30
the,0,30
time,0,30
.,0,30
I,ENTITY,31
really,0,31
did,0,31
want,0,31
to,0,31
make,0,31
sure,0,31
that,0,31
I,ENTITY,31
infused,0,31
that,0,31
into,0,31
the,0,31
product,0,31
as,0,31
well,0,31
.,0,31
If,0,32
you,0,32
guys,0,32
are,0,32
wondering,0,32
",",0,32
the,0,32
smell,0,32
of,0,32
this,0,32
product,0,32
is,0,32
very,0,32
natural,0,32
.,0,32
It,0,33
's,0,33
very,0,33
natural,0,33
",",0,33
and,0,33
it,0,33
does,0,33
n't,0,33
have,0,33
a,0,33
strong,0,33
scent,0,33
.,0,33
With,0,34
all,0,34
of,0,34
my,ENTITY,34
products,0,34
are,0,34
normally,0,34
like,0,34
a,0,34
pretty,0,34
natural,0,34
smell,0,34
.,0,34
I,ENTITY,35
do,0,35
n't,0,35
put,0,35
really,0,35
really,0,35
strong,0,35
scents,0,35
in,0,35
my,ENTITY,35
products,0,35
.,0,35
I,ENTITY,36
can,0,36
just,0,36
like,0,36
–,0,36
I,ENTITY,36
ca,0,36
n't,0,36
even,0,36
begin,0,36
to,0,36
tell,0,36
you,0,36
how,0,36
much,0,36
time,0,36
and,0,36
effort,0,36
I,ENTITY,36
put,0,36
into,0,36
this,0,36
line,0,36
.,0,36
And,0,37
",",0,37
um,0,37
",",0,37
I,ENTITY,37
'm,0,37
just,0,37
super,0,37
excited,0,37
.,0,37
I,ENTITY,38
just,0,38
–,0,38
I,ENTITY,38
do,0,38
n't,0,38
know,0,38
what,0,38
to,0,38
say,0,38
.,0,38
I,ENTITY,39
'm,0,39
like,0,39
"""",0,39
What,0,39
else,0,39
can,0,39
I,ENTITY,39
say,0,39
?,0,39
What,0,39
else,0,39
can,0,39
I,ENTITY,39
say,0,39
?,0,39
"""",0,39
I,ENTITY,39
do,0,39
n't,0,39
know,0,39
what,0,39
to,0,39
say,0,39
.,0,39
I,ENTITY,40
'm,0,40
just,0,40
so,0,40
excited,0,40
to,0,40
finally,0,40
",",0,40
like,0,40
",",0,40
give,0,40
it,0,40
to,0,40
you,0,40
guys,0,40
and,0,40
know,0,40
that,0,40
it,0,40
's,0,40
gon,0,40
na,0,40
contribute,0,40
to,0,40
the,0,40
actual,0,40
health,0,40
of,0,40
your,0,40
hair,0,40
.,0,40
You,0,41
can,0,41
use,0,41
this,0,41
on,0,41
twist,0,41
outs,0,41
.,0,41
You,0,42
can,0,42
use,0,42
this,0,42
on,0,42
braid,0,42
outs,0,42
.,0,42
You,0,43
can,0,43
even,0,43
use,0,43
it,0,43
on,0,43
your,0,43
wash,0,43
-,0,43
n,0,43
-,0,43
go,0,43
as,0,43
well,0,43
.,0,43
But,0,44
I,ENTITY,44
will,0,44
say,0,44
with,0,44
wash,0,44
-,0,44
n,0,44
-,0,44
go's,0,44
a-,0,44
on,0,44
my,ENTITY,44
channel,0,44
",",0,44
I,ENTITY,44
always,0,44
show,0,44
you,0,44
guys,0,44
wash,0,44
-,0,44
n,0,44
-,0,44
go's,0,44
where,0,44
I,ENTITY,44
put,0,44
a,0,44
gel,0,44
on,0,44
there,0,44
.,0,44
So,0,45
I,ENTITY,45
could,0,45
not,0,45
come,0,45
out,0,45
with,0,45
a,0,45
cream,0,45
and,0,45
tell,0,45
you,0,45
guys,0,45
just,0,45
–,0,45
"""",0,45
You,0,45
can,0,45
use,0,45
it,0,45
on,0,45
your,0,45
wash,0,45
-,0,45
n,0,45
-,0,45
go's,0,45
"""",0,45
when,0,45
that,0,45
would,0,45
kinda,0,45
go,0,45
against,0,45
all,0,45
that,0,45
I,ENTITY,45
've,0,45
always,0,45
said,0,45
on,0,45
my,ENTITY,45
channel,0,45
",",0,45
which,0,45
is,0,45
"""",0,45
Gels,0,45
actually,0,45
are,0,45
what,0,45
make,0,45
your,0,45
wash,0,45
-,0,45
n,0,45
-,0,45
go,0,45
stay,0,45
.,0,45
"""",0,46
So,0,46
that,0,46
brings,0,46
us,0,46
to,0,46
the,0,46
next,0,46
product,0,46
",",0,46
which,0,46
is,0,46
my,ENTITY,46
curl,0,46
defining,0,46
jelly,0,46
.,0,46
I,ENTITY,47
have,0,47
a,0,47
gel,0,47
as,0,47
well,0,47
",",0,47
so,0,47
it,0,47
's,0,47
not,0,47
just,0,47
a,0,47
cream,0,47
.,0,47
I,ENTITY,48
have,0,48
another,0,48
styler,0,48
as,0,48
well,0,48
",",0,48
which,0,48
is,0,48
a,0,48
gel,0,48
.,0,48
So,0,49
the,0,49
next,0,49
product,0,49
is,0,49
the,0,49
Angelic,0,49
Clear,0,49
Coarse,0,49
Jelly,0,49
with,0,49
aloe,0,49
plus,0,49
rosemary,0,49
",",0,49
and,0,49
it,0,49
's,0,49
a,0,49
curl,0,49
-,0,49
defining,0,49
and,0,49
light,0,49
-,0,49
to,0,49
-,0,49
medium,0,49
whole,0,49
jelly,0,49
",",0,49
and,0,49
it,0,49
's,0,49
enriched,0,49
with,0,49
aloe,0,49
vera,0,49
juice,0,49
",",0,49
which,0,49
is,0,49
amazing,0,49
.,0,49
Amazing,0,50
for,0,50
hair,0,50
moisture,0,50
.,0,50
So,0,51
with,0,51
gels,0,51
–,0,51
a,0,51
lot,0,51
of,0,51
times,0,51
you,0,51
will,0,51
find,0,51
gels,0,51
that,0,51
kinda,0,51
",",0,51
like,0,51
",",0,51
dry,0,51
out,0,51
your,0,51
hair,0,51
.,0,51
Lots,0,52
of,0,52
ingredients,0,52
in,0,52
it,0,52
that,0,52
kinda,0,52
like,0,52
counteracts,0,52
what,0,52
you,0,52
would,0,52
typically,0,52
want,0,52
for,0,52
your,0,52
hair,0,52
.,0,52
But,0,53
a,0,53
lot,0,53
of,0,53
times,0,53
we,0,53
kinda,0,53
",",0,53
like,0,53
",",0,53
deal,0,53
with,0,53
it,0,53
because,0,53
",",0,53
you,0,53
know,0,53
",",0,53
the,0,53
gel,0,53
is,0,53
what,0,53
's,0,53
gon,0,53
na,0,53
keep,0,53
our,0,53
hair,0,53
in,0,53
place,0,53
and,0,53
make,0,53
it,0,53
actually,0,53
last,0,53
.,0,53
So,0,54
I,ENTITY,54
wanted,0,54
to,0,54
make,0,54
a,0,54
gel,0,54
that,0,54
did,0,54
not,0,54
do,0,54
any,0,54
of,0,54
those,0,54
things,0,54
.,0,54
So,0,55
this,0,55
gel,0,55
is,0,55
going,0,55
to,0,55
give,0,55
a,0,55
light,0,55
-,0,55
to,0,55
-,0,55
medium,0,55
health,0,55
.,0,55
You,0,56
guys,0,56
already,0,56
know,0,56
that,0,56
–,0,56
if,0,56
you,0,56
follow,0,56
my,ENTITY,56
channel,0,56
for,0,56
a,0,56
while,0,56
",",0,56
you,0,56
know,0,56
that,0,56
I,ENTITY,56
use,0,56
",",0,56
like,0,56
",",0,56
light,0,56
defining,0,56
gels,0,56
and,0,56
jellies,0,56
and,0,56
stuff,0,56
all,0,56
throughout,0,56
my,ENTITY,56
channel,0,56
.,0,56
Um,0,57
",",0,57
and,0,57
more,0,57
of,0,57
the,0,57
harder,0,57
gels,0,57
that,0,57
really,0,57
",",0,57
like,0,57
",",0,57
make,0,57
your,0,57
hair,0,57
feel,0,57
super,0,57
hard,0,57
–,0,57
I,ENTITY,57
do,0,57
n't,0,57
normally,0,57
use,0,57
those,0,57
because,0,57
I,ENTITY,57
do,0,57
n't,0,57
feel,0,57
like,0,57
you,0,57
need,0,57
all,0,57
that,0,57
.,0,57
You,0,58
just,0,58
need,0,58
",",0,58
like,0,58
",",0,58
a,0,58
nice,0,58
holding,0,58
gel,0,58
.,0,58
