text,label,sentence
Distant,0,0
Rhythm,0,0
:,0,0
Automatic,0,0
Enjambment,0,0
Detection,0,0
on,0,0
Four,0,0
Centuries,0,0
of,0,0
Spanish,0,0
Sonnets,0,0
Pablo,0,0
Ruiz,0,0
Fabo,0,0
pabloruizfabo@gmail.com,0,0
Lattice,0,0
Lab,0,0
",",0,0
CNRS,0,0
",",0,0
France,0,0
Clara,0,0
Martínez,0,0
Cantón,0,0
cimartinez@flog.uned.es,0,0
Universidad,0,0
Nacional,0,0
de,0,0
Educación,0,0
a,0,0
Distancia,0,0
",",0,0
Spain,0,0
Thierry,0,0
Poibeau,0,0
thierry.poibeau@ens.fr,0,0
Lattice,0,0
Lab,0,0
",",0,0
CNRS,0,0
",",0,0
France,0,0
Introduction,0,0
Enjambment,0,0
takes,0,0
place,0,0
when,0,0
a,0,0
syntactic,0,0
unit,0,0
is,0,0
broken,0,0
up,0,0
across,0,0
two,0,0
lines,0,0
of,0,0
poetry,0,0
(,0,0
Domínguez,0,0
Caparrós,0,0
",",0,0
2000,0,0
:,0,0
103,0,0
),0,0
",",0,0
giving,0,0
rise,0,0
to,0,0
different,0,0
stylistic,0,0
effects,0,0
(,0,0
e.g.,0,0
increased,0,0
emphasis,0,0
on,0,0
elements,0,0
of,0,0
the,0,0
broken,0,0
-,0,0
up,0,0
phrase,0,0
",",0,0
or,0,0
contrast,0,0
between,0,0
those,0,0
elements,0,0
),0,0
",",0,0
or,0,0
creating,0,0
double,0,0
interpretations,0,0
for,0,0
the,0,0
enjambed,0,0
lines,0,0
(,0,0
García,0,0
-,0,0
Paje,0,0
",",0,0
1991,0,0
),0,0
.,0,0
In,0,1
Spanish,0,1
poetry,0,1
",",0,1
the,0,1
syntactic,0,1
configurations,0,1
under,0,1
which,0,1
enjambment,0,1
takes,0,1
place,0,1
have,0,1
been,0,1
described,0,1
extensively,0,1
",",0,1
and,0,1
detailed,0,1
studies,0,1
on,0,1
the,0,1
use,0,1
of,0,1
enjambment,0,1
by,0,1
individual,0,1
authors,0,1
exist,0,1
(,0,1
see,0,1
Martínez,0,1
Cantón,0,1
",",0,1
2011,0,1
for,0,1
an,0,1
overview,0,1
),0,1
including,0,1
",",0,1
among,0,1
others,0,1
Quilis,0,1
(,0,1
1964,0,1
),0,1
",",0,1
Domínguez,0,1
Caparrós,0,1
",",0,1
(,0,1
2000,0,1
),0,1
",",0,1
Paraíso,0,1
",",0,1
(,0,1
2000,0,1
),0,1
",",0,1
Spang,0,1
(,0,1
1983,0,1
),0,1
for,0,1
a,0,1
description,0,1
of,0,1
enjambment,0,1
",",0,1
and,0,1
Alarcos,0,1
(,0,1
1966,0,1
),0,1
",",0,1
Senabre,0,1
(,0,1
1982,0,1
),0,1
",",0,1
Luján,0,1
(,0,1
2006,0,1
),0,1
",",0,1
Martínez,0,1
Fernández,0,1
(,0,1
2010,0,1
),0,1
for,0,1
case,0,1
-,0,1
studies,0,1
on,0,1
a,0,1
single,0,1
author,0,1
.,0,1
However,0,2
",",0,2
a,0,2
larger,0,2
-,0,2
scale,0,2
study,0,2
to,0,2
identify,0,2
enjambment,0,2
across,0,2
hundreds,0,2
of,0,2
authors,0,2
spanning,0,2
several,0,2
centuries,0,2
",",0,2
enabling,0,2
distant,0,2
reading,0,2
(,0,2
Moretti,0,2
",",0,2
2013,0,2
),0,2
",",0,2
was,0,2
not,0,2
previously,0,2
available,0,2
.,0,2
Given,0,3
that,0,3
need,0,3
",",0,3
we,ENTITY,3
have,0,3
developed,0,3
software,0,3
",",0,3
based,0,3
on,0,3
Natural,0,3
Language,0,3
Processing,0,3
",",0,3
that,0,3
automatically,0,3
identifies,0,3
enjambment,0,3
in,0,3
Spanish,0,3
",",0,3
and,0,3
applied,0,3
it,0,3
to,0,3
a,0,3
corpus,0,3
of,0,3
approx.,0,3
3750,0,3
sonnets,0,3
by,0,3
ca.,0,3
1000,0,3
authors,0,3
",",0,3
from,0,3
the,0,3
15th,0,3
to,0,3
the,0,3
19th,0,3
century,0,3
.,0,3
What,0,4
is,0,4
the,0,4
interest,0,4
of,0,4
such,0,4
large,0,4
-,0,4
scale,0,4
automatic,0,4
analyses,0,4
of,0,4
enjambment,0,4
?,0,4
First,0,4
",",0,4
the,0,4
literature,0,4
shows,0,4
a,0,4
debate,0,4
about,0,4
which,0,4
specific,0,4
syntactic,0,4
units,0,4
can,0,4
be,0,4
considered,0,4
to,0,4
trigger,0,4
enjambment,0,4
",",0,4
if,0,4
split,0,4
across,0,4
two,0,4
lines,0,4
",",0,4
and,0,4
whether,0,4
lexical,0,4
and,0,4
syntactic,0,4
criteria,0,4
are,0,4
sufficient,0,4
to,0,4
identify,0,4
enjambment,0,4
.,0,4
Second,0,5
",",0,5
the,0,5
stylistic,0,5
effects,0,5
that,0,5
enjambment,0,5
permits,0,5
are,0,5
also,0,5
an,0,5
object,0,5
of,0,5
current,0,5
research,0,5
(,0,5
Martínez,0,5
Fernández,0,5
",",0,5
2010,0,5
),0,5
.,0,5
Systematically,0,6
collecting,0,6
large,0,6
amounts,0,6
of,0,6
enjambment,0,6
examples,0,6
provides,0,6
helpful,0,6
evidence,0,6
to,0,6
assess,0,6
scholars,0,6
’,0,6
current,0,6
claims,0,6
",",0,6
and,0,6
may,0,6
stimulate,0,6
novel,0,6
analyses,0,6
.,0,6
Finally,0,7
",",0,7
our,ENTITY,7
study,0,7
complements,0,7
Navarro,0,7
’s,0,7
(,0,7
2016,0,7
),0,7
automatic,0,7
metrical,0,7
analyses,0,7
of,0,7
Spanish,0,7
Golden,0,7
Age,0,7
sonnets,0,7
",",0,7
by,0,7
covering,0,7
a,0,7
wider,0,7
period,0,7
and,0,7
focusing,0,7
on,0,7
enjambment,0,7
.,0,7
The,0,8
abstract,0,8
is,0,8
structured,0,8
thus,0,8
:,0,8
First,0,8
we,ENTITY,8
provide,0,8
the,0,8
definition,0,8
of,0,8
enjambment,0,8
adopted,0,8
.,0,8
Then,0,9
",",0,9
our,ENTITY,9
corpus,0,9
and,0,9
system,0,9
are,0,9
described,0,9
",",0,9
followed,0,9
by,0,9
an,0,9
evaluation,0,9
of,0,9
the,0,9
system,0,9
.,0,9
Finally,0,10
",",0,10
findings,0,10
on,0,10
enjambment,0,10
in,0,10
our,ENTITY,10
diachronic,0,10
sonnet,0,10
corpus,0,10
are,0,10
discussed,0,10
.,0,10
The,0,11
project,0,11
’s,0,11
website,0,11
provides,0,11
details,0,11
omitted,0,11
here,0,11
for,0,11
