text,label,sentence
What,0,0
the,0,0
Moon,0,0
Brings,0,0
I,ENTITY,0
hate,0,0
the,0,0
moon,0,0
-,0,0
I,ENTITY,0
am,0,0
afraid,0,0
of,0,0
it,0,0
-,0,0
for,0,0
when,0,0
it,0,0
shines,0,0
on,0,0
certain,0,0
scenes,0,0
familiar,0,0
and,0,0
loved,0,0
it,0,0
sometimes,0,0
makes,0,0
them,0,0
unfamiliar,0,0
and,0,0
hideous,0,0
.,0,0
It,0,1
was,0,1
in,0,1
the,0,1
spectral,0,1
summer,0,1
when,0,1
the,0,1
moon,0,1
shone,0,1
down,0,1
on,0,1
the,0,1
old,0,1
garden,0,1
where,0,1
I,ENTITY,1
wandered,0,1
;,0,1
the,0,1
spectral,0,1
summer,0,1
of,0,1
narcotic,0,1
flowers,0,1
and,0,1
humid,0,1
seas,0,1
of,0,1
foliage,0,1
that,0,1
bring,0,1
wild,0,1
and,0,1
many,0,1
-,0,1
coloured,0,1
dreams,0,1
.,0,1
And,0,2
as,0,2
I,ENTITY,2
walked,0,2
by,0,2
the,0,2
shallow,0,2
crystal,0,2
stream,0,2
I,ENTITY,2
saw,0,2
unwonted,0,2
ripples,0,2
tipped,0,2
with,0,2
yellow,0,2
light,0,2
",",0,2
as,0,2
if,0,2
those,0,2
placid,0,2
waters,0,2
were,0,2
drawn,0,2
on,0,2
in,0,2
resistless,0,2
currents,0,2
to,0,2
strange,0,2
oceans,0,2
that,0,2
are,0,2
not,0,2
in,0,2
the,0,2
world,0,2
.,0,2
Silent,0,3
and,0,3
sparkling,0,3
",",0,3
bright,0,3
and,0,3
baleful,0,3
",",0,3
those,0,3
moon,0,3
-,0,3
cursed,0,3
waters,0,3
hurried,0,3
I,ENTITY,3
knew,0,3
not,0,3
whither,0,3
;,0,3
whilst,0,3
from,0,3
the,0,3
embowered,0,3
banks,0,3
white,0,3
lotos,0,3
-,0,3
blossoms,0,3
fluttered,0,3
one,0,3
by,0,3
one,0,3
in,0,3
the,0,3
opiate,0,3
night,0,3
-,0,3
wind,0,3
and,0,3
dropped,0,3
despairingly,0,3
into,0,3
the,0,3
stream,0,3
",",0,3
swirling,0,3
away,0,3
horribly,0,3
under,0,3
the,0,3
arched,0,3
",",0,3
carven,0,3
bridge,0,3
",",0,3
and,0,3
staring,0,3
back,0,3
with,0,3
the,0,3
sinister,0,3
resignation,0,3
of,0,3
calm,0,3
",",0,3
dead,0,3
faces,0,3
.,0,3
And,0,4
as,0,4
I,ENTITY,4
ran,0,4
along,0,4
the,0,4
shore,0,4
",",0,4
crushing,0,4
sleeping,0,4
flowers,0,4
with,0,4
heedless,0,4
feet,0,4
and,0,4
maddened,0,4
ever,0,4
by,0,4
the,0,4
fear,0,4
of,0,4
unknown,0,4
things,0,4
and,0,4
the,0,4
lure,0,4
of,0,4
the,0,4
