text,label,sentence
1.,0,0
Introduction,0,0
Salinity,0,0
is,0,0
one,0,0
of,0,0
the,0,0
most,0,0
important,0,0
marine,0,0
parameters,0,0
",",0,0
which,0,0
controls,0,0
many,0,0
processes,0,0
such,0,0
as,0,0
physical,0,0
circulations,0,0
",",0,0
biogeochemistry,0,0
dynamics,0,0
from,0,0
regional,0,0
to,0,0
global,0,0
ocean,0,0
[,0,0
1,0,0
",",0,0
2,0,0
],0,0
.,0,0
Although,0,1
drifters,0,1
and,0,1
buoys,0,1
",",0,1
together,0,1
with,0,1
cruises,0,1
",",0,1
have,0,1
accumulated,0,1
large,0,1
amount,0,1
in,0,1
-,0,1
situ,0,1
water,0,1
salinity,0,1
data,0,1
in,0,1
different,0,1
regions,0,1
",",0,1
it,0,1
is,0,1
still,0,1
difficult,0,1
to,0,1
monitor,0,1
global,0,1
ocean,0,1
salinity,0,1
with,0,1
high,0,1
temporal,0,1
-,0,1
spatial,0,1
resolution,0,1
by,0,1
the,0,1
in,0,1
situ,0,1
measurements,0,1
.,0,1
In,0,2
the,0,2
past,0,2
decade,0,2
",",0,2
with,0,2
the,0,2
successful,0,2
launch,0,2
of,0,2
the,0,2
soil,0,2
moisture,0,2
and,0,2
ocean,0,2
salinity,0,2
(,0,2
SMOS,0,2
),0,2
satellite,0,2
by,0,2
the,ENTITY,2
European,ENTITY,2
Space,0,2
Agency,ENTITY,2
(,ENTITY,2
ESA,ENTITY,2
),ENTITY,2
[,ENTITY,2
3,0,2
],ENTITY,2
",",ENTITY,2
the,0,2
Aquarius,ENTITY,2
/,ENTITY,2
SAC-D,ENTITY,2
satellite,0,2
[,ENTITY,2
4,0,2
],ENTITY,2
",",ENTITY,2
and,ENTITY,2
the,0,2
soil,0,2
moisture,0,2
active,ENTITY,2
passive,ENTITY,2
(,ENTITY,2
SMAP,0,2
),ENTITY,2
satellite,ENTITY,2
[,ENTITY,2
5,0,2
",",ENTITY,2
6,0,2
],ENTITY,2
by,ENTITY,2
the,0,2
National,ENTITY,2
Aeronautics,ENTITY,2
and,ENTITY,2
Space,0,2
Administration,0,2
(,ENTITY,2
NASA,0,2
),0,2
",",ENTITY,2
global,0,2
sea,0,2
surface,0,2
salinity,0,2
(,ENTITY,2
SSS,0,2
),ENTITY,2
observations,ENTITY,2
from,ENTITY,2
space,0,2
have,ENTITY,2
become,ENTITY,2
possible,ENTITY,2
and,ENTITY,2
a,0,2
significant,ENTITY,2
improvement,0,2
has,ENTITY,2
been,ENTITY,2
made,ENTITY,2
to,ENTITY,2
understand,ENTITY,2
the,0,2
ocean,0,2
dynamics,0,2
and,ENTITY,2
climate,0,2
change,0,2
.,ENTITY,2
The,0,3
early,ENTITY,3
concept,ENTITY,3
of,ENTITY,3
remote,0,3
sensing,ENTITY,3
of,ENTITY,3
SSS,0,3
has,ENTITY,3
been,ENTITY,3
demonstrated,ENTITY,3
in,ENTITY,3
the,0,3
late,ENTITY,3
1970s,0,3
with,ENTITY,3
observations,0,3
by,ENTITY,3
Skylab,0,3
[,ENTITY,3
7,0,3
],ENTITY,3
and,ENTITY,3
two,0,3
airborne,ENTITY,3
L,0,3
-,ENTITY,3
band,0,3
radiometry,0,3
experiments,0,3
[,ENTITY,3
8,0,3
",",ENTITY,3
9,0,3
],ENTITY,3
.,ENTITY,3
At,ENTITY,4
the,0,4
end,ENTITY,4
of,ENTITY,4
1990,0,4
",",ENTITY,4
two,0,4
airborne,ENTITY,4
microwave,0,4
interferometers,0,4
",",ENTITY,4
the,0,4
electronically,ENTITY,4
scanned,ENTITY,4
thinned,ENTITY,4
array,ENTITY,4
radiometer,0,4
(,ENTITY,4
ESTAR,0,4
),ENTITY,4
and,ENTITY,4
the,0,4
scanning,ENTITY,4
low,0,4
-,ENTITY,4
frequency,ENTITY,4
microwave,0,4
radiometer,0,4
(,ENTITY,4
SLFMR,0,4
),0,4
",",ENTITY,4
successfully,ENTITY,4
produced,ENTITY,4
SSS,0,4
maps,0,4
in,ENTITY,4
coastal,0,4
areas,0,4
in,ENTITY,4
agreement,ENTITY,4
with,ENTITY,4
in,0,4
-,ENTITY,4
situ,ENTITY,4
measurements,0,4
with,ENTITY,4
an,0,4
