text,label,sentence
The,0,0
Further,0,0
Vision,0,0
“,0,0
I,ENTITY,0
have,0,0
already,0,0
told,0,0
you,0,0
of,0,0
the,0,0
sickness,0,0
and,0,0
confusion,0,0
that,0,0
comes,0,0
with,0,0
time,0,0
travelling,0,0
.,0,0
And,0,1
this,0,1
time,0,1
I,ENTITY,1
was,0,1
not,0,1
seated,0,1
properly,0,1
in,0,1
the,0,1
saddle,0,1
",",0,1
but,0,1
sideways,0,1
and,0,1
in,0,1
an,0,1
unstable,0,1
fashion,0,1
.,0,1
For,0,2
an,0,2
indefinite,0,2
time,0,2
I,ENTITY,2
clung,0,2
to,0,2
the,0,2
machine,0,2
as,0,2
it,0,2
swayed,0,2
and,0,2
vibrated,0,2
",",0,2
quite,0,2
unheeding,0,2
how,0,2
I,ENTITY,2
went,0,2
",",0,2
and,0,2
when,0,2
I,ENTITY,2
brought,0,2
myself,ENTITY,2
to,0,2
look,0,2
at,0,2
the,0,2
dials,0,2
again,0,2
I,ENTITY,2
was,0,2
amazed,0,2
to,0,2
find,0,2
where,0,2
I,ENTITY,2
had,0,2
arrived,0,2
.,0,2
One,0,3
dial,0,3
records,0,3
days,0,3
",",0,3
and,0,3
another,0,3
thousands,0,3
of,0,3
days,0,3
",",0,3
another,0,3
millions,0,3
of,0,3
days,0,3
",",0,3
and,0,3
another,0,3
thousands,0,3
of,0,3
millions,0,3
.,0,3
Now,0,4
",",0,4
instead,0,4
of,0,4
reversing,0,4
the,0,4
levers,0,4
",",0,4
I,ENTITY,4
had,0,4
pulled,0,4
them,0,4
over,0,4
so,0,4
as,0,4
to,0,4
go,0,4
forward,0,4
with,0,4
them,0,4
",",0,4
and,0,4
when,0,4
I,ENTITY,4
came,0,4
to,0,4
look,0,4
at,0,4
these,0,4
indicators,0,4
I,ENTITY,4
found,0,4
that,0,4
the,0,4
thousands,0,4
hand,0,4
was,0,4
sweeping,0,4
round,0,4
as,0,4
fast,0,4
as,0,4
the,0,4
seconds,0,4
hand,0,4
of,0,4
a,0,4
watch,0,4
—,0,4
into,0,4
futurity,0,4
.,0,4
“,0,5
As,0,5
I,ENTITY,5
drove,0,5
on,0,5
",",0,5
a,0,5
peculiar,0,5
change,0,5
crept,0,5
over,0,5
the,0,5
appearance,0,5
of,0,5
things,0,5
.,0,5
The,0,6
palpitating,0,6
greyness,0,6
grew,0,6
darker,0,6
;,0,6
then,0,6
—,0,6
though,0,6
I,ENTITY,6
was,0,6
still,0,6
travelling,0,6
with,0,6
prodigious,0,6
velocity,0,6
—,0,6
the,0,6
blinking,0,6
succession,0,6
of,0,6
day,0,6
and,0,6
night,0,6
",",0,6
which,0,6
was,0,6
usually,0,6
indicative,0,6
