text,label,sentence
Boom,0,0
!,0,0
It,0,0
's,0,0
like,0,0
lipstick,0,0
central,0,0
.,0,0
It,0,1
's,0,1
actually,0,1
pretty,0,1
crazy,0,1
in,0,1
here,0,1
.,0,1
Eventually,0,2
I,0,2
actually,0,2
—,0,2
maybe,0,2
we,0,2
can,0,2
check,0,2
for,0,2
this,0,2
at,0,2
Target,0,2
.,0,2
I,0,3
actually,0,3
want,0,3
to,0,3
get,0,3
one,0,3
of,0,3
those,0,3
acrylic,0,3
things,0,3
where,0,3
the,0,3
lipsticks,0,3
can,0,3
just,0,3
stand,0,3
up,0,3
in,0,3
it,0,3
and,0,3
it,0,3
looks,0,3
super,0,3
neat,0,3
.,0,3
Like,0,4
that,0,4
's,0,4
definitely,0,4
what,0,4
I,0,4
want,0,4
.,0,4
But,0,5
I,0,5
also,0,5
need,0,5
to,0,5
clear,0,5
a,0,5
lot,0,5
of,0,5
these,0,5
out,0,5
because,0,5
I,0,5
know,0,5
a,0,5
lot,0,5
of,0,5
these,0,5
lipsticks,0,5
are,0,5
at,0,5
least,0,5
over,0,5
like,0,5
two,0,5
three,0,5
years,0,5
old,0,5
and,0,5
that,0,5
's,0,5
like,0,5
not,0,5
okay,0,5
.,0,5
Alright,0,6
so,0,6
let,0,6
's,0,6
have,0,6
a,0,6
quick,0,6
look,0,6
at,0,6
this,0,6
.,0,6
My,0,7
fancy,0,7
lipsticks,0,7
—,0,7
I,0,7
ca,0,7
n't,0,7
part,0,7
with,0,7
them,0,7
yet,0,7
.,0,7
I,0,8
just,0,8
I,0,8
literally,0,8
ca,0,8
n't,0,8
so,0,8
I,0,8
'm,0,8
gon,0,8
na,0,8
keep,0,8
those,0,8
.,0,8
Let,0,9
's,0,9
see,0,9
.,0,9
Okay,0,10
so,0,10
this,0,10
is,0,10
a,0,10
Pat,0,10
McGrath,0,10
lipstick,0,10
.,0,10
Oh,0,11
my,0,11
gosh,0,11
.,0,11
It,0,12
's,0,12
like,0,12
the,0,12
most,0,12
beautiful,0,12
red,0,12
lipstick,0,12
.,0,12
Look,0,13
at,0,13
this,0,13
.,0,13
Let,0,14
me,0,14
swatch,0,14
it,0,14
for,0,14
you,0,14
real,0,14
quick,0,14
",",0,14
real,0,14
quick,0,14
.,0,14
Mm,0,15
!,0,15
Look,0,15
at,0,15
how,0,15
beautiful,0,15
this,0,15
is,0,15
.,0,15
I,0,16
feel,0,16
like,0,16
I,0,16
do,0,16
n't,0,16
want,0,16
to,0,16
throw,0,16
it,0,16
away,0,16
.,0,16
But,0,17
anyways,0,17
",",0,17
so,0,17
on,0,17
the,0,17
bottom,0,17
of,0,17
this,0,17
lipstick,0,17
you,0,17
can,0,17
see,0,17
where,0,17
it,0,17
says,0,17
eighteen,0,17
months,0,17
is,0,17
the,0,17
shelf,0,17
life,0,17
so,0,17
.,0,17
Let,0,18
me,ENTITY,18
see,0,18
if,0,18
I,ENTITY,18
can,0,18
—,0,18
Can,0,18
you,0,18
all,0,18
see,0,18
this,0,18
?,0,18
I,ENTITY,18
will,0,18
definitely,0,18
insert,0,18
a,0,18
little,0,18
clip,0,18
here,0,18
that,0,18
will,0,18
show,0,18
you,0,18
what,0,18
the,0,18
