text,label,sentence
Interview,0,0
with,0,0
LibriVox,ENTITY,0
founder,ENTITY,0
Hugh,ENTITY,0
McGuire,ENTITY,0
Sunday,0,0
",",0,0
May,0,0
28,0,0
",",0,0
2006,0,0
The,0,0
LibriVox,0,0
website,0,0
features,0,0
a,0,0
catalog,0,0
of,0,0
about,0,0
a,0,0
hundred,0,0
completed,0,0
books,0,0
",",0,0
including,0,0
books,0,0
in,0,0
other,0,0
languages,0,0
like,0,0
German,0,0
",",0,0
Hebrew,0,0
",",0,0
and,0,0
Japanese,0,0
.,0,0
Why,0,1
did,0,1
you,ENTITY,1
decide,0,1
to,0,1
take,0,1
the,0,1
acoustic,0,1
fate,0,1
of,0,1
public,0,1
domain,0,1
works,0,1
into,0,1
your,ENTITY,1
own,0,1
hands,0,1
",",0,1
and,0,1
how,0,1
did,0,1
you,ENTITY,1
go,0,1
about,0,1
it,0,1
?,0,1
I,ENTITY,1
think,0,1
that,0,1
a,0,1
vibrant,0,1
public,0,1
domain,0,1
is,0,1
very,0,1
important,0,1
to,0,1
a,0,1
healthy,0,1
world,0,1
",",0,1
and,0,1
so,0,1
I,ENTITY,1
thought,0,1
:,0,1
here,0,1
's,0,1
a,0,1
way,0,1
to,0,1
help,0,1
the,0,1
cause,0,1
.,0,1
I,ENTITY,2
launched,0,2
LibriVox,0,2
",",0,2
emailed,0,2
some,0,2
friends,0,2
and,0,2
some,0,2
podcasters,0,2
who,0,2
where,0,2
doing,0,2
literary,0,2
stuff,0,2
",",0,2
and,0,2
invited,0,2
them,0,2
to,0,2
record,0,2
a,0,2
chapter,0,2
of,0,2
Joseph,0,2
Conrad,0,2
's,0,2
Secret,0,2
Agent,0,2
.,0,2
Things,0,3
have,0,3
grown,0,3
steadily,0,3
since,0,3
.,0,3
By,0,4
the,0,4
way,0,4
",",0,4
AKMA,0,4
was,0,4
the,0,4
first,0,4
guy,0,4
I,ENTITY,4
know,0,4
of,0,4
to,0,4
do,0,4
something,0,4
like,0,4
this,0,4
",",0,4
with,0,4
Lawrence,0,4
Lessig,0,4
's,0,4
Free,0,4
Culture,0,4
