text,label,sentence
Address,0,0
to,0,0
the,0,0
Nation,0,0
Announcing,0,0
Decision,0,0
To,0,0
Resign,0,0
the,0,0
Office,0,0
of,0,0
President,0,0
of,0,0
the,0,0
United,0,0
States,0,0
August,0,0
08,0,0
",",0,0
1974,0,0
Good,0,0
evening,0,0
:,0,0
This,0,0
is,0,0
the,0,0
37th,0,0
time,0,0
I,ENTITY,0
have,0,0
spoken,0,0
to,0,0
you,0,0
from,0,0
this,0,0
office,0,0
",",0,0
where,0,0
so,0,0
many,0,0
decisions,0,0
have,0,0
been,0,0
made,0,0
that,0,0
shaped,0,0
the,0,0
history,0,0
of,0,0
this,0,0
Nation,0,0
.,0,0
Each,0,1
time,0,1
I,ENTITY,1
have,0,1
done,0,1
so,0,1
to,0,1
discuss,0,1
with,0,1
you,0,1
some,0,1
matter,0,1
that,0,1
I,ENTITY,1
believe,0,1
affected,0,1
the,0,1
national,0,1
interest,0,1
.,0,1
In,0,2
all,0,2
the,0,2
decisions,0,2
I,ENTITY,2
have,0,2
made,0,2
in,0,2
my,ENTITY,2
public,0,2
life,0,2
",",0,2
I,ENTITY,2
have,0,2
always,0,2
tried,0,2
to,0,2
do,0,2
what,0,2
was,0,2
best,0,2
for,0,2
the,0,2
Nation,0,2
.,0,2
Throughout,0,3
the,0,3
long,0,3
and,0,3
difficult,0,3
period,0,3
of,0,3
Watergate,0,3
",",0,3
I,0,3
have,0,3
felt,0,3
it,0,3
was,0,3
my,0,3
duty,0,3
to,0,3
persevere,0,3
",",0,3
to,0,3
make,0,3
every,0,3
possible,0,3
effort,0,3
to,0,3
complete,0,3
the,0,3
term,0,3
of,0,3
office,0,3
to,0,3
which,0,3
you,0,3
elected,0,3
me,ENTITY,3
.,0,3
In,0,4
the,0,4
past,0,4
few,0,4
days,0,4
",",0,4
however,0,4
",",0,4
it,0,4
has,0,4
become,0,4
evident,0,4
to,0,4
me,ENTITY,4
that,0,4
I,ENTITY,4
no,0,4
longer,0,4
have,0,4
a,0,4
strong,0,4
enough,0,4
political,0,4
base,0,4
in,0,4
the,0,4
Congress,0,4
to,0,4
justify,0,4
continuing,0,4
that,0,4
effort,0,4
.,0,4
As,0,5
long,0,5
as,0,5
there,0,5
was,0,5
such,0,5
a,0,5
base,0,5
",",0,5
I,ENTITY,5
felt,0,5
strongly,0,5
that,0,5
it,0,5
was,0,5
necessary,0,5
to,0,5
see,0,5
the,0,5
constitutional,0,5
process,0,5
through,0,5
to,0,5
its,0,5
conclusion,0,5
",",0,5
that,0,5
to,0,5
do,0,5
otherwise,0,5
would,0,5
be,0,5
unfaithful,0,5
to,0,5
the,0,5
spirit,0,5
of,0,5
that,0,5
deliberately,0,5
difficult,0,5
process,0,5
and,0,5
a,0,5
dangerously,0,5
destabilizing,0,5
precedent,0,5
for,0,5
the,0,5
future,0,5
.,0,5
But,0,6
with,0,6
the,0,6
disappearance,0,6
of,0,6
that,0,6
base,0,6
",",0,6
I,ENTITY,6
now,0,6
believe,0,6
that,0,6
the,0,6
constitutional,0,6
purpose,0,6
has,0,6
been,0,6
served,0,6
",",0,6
and,0,6
there,0,6
is,0,6
no,0,6
longer,0,6
a,0,6
need,0,6
for,0,6
the,0,6
process,0,6
to,0,6
be,0,6
prolonged,0,6
.,0,6
I,ENTITY,7
would,0,7
have,0,7
preferred,0,7
to,0,7
carry,0,7
through,0,7
to,0,7
the,0,7
finish,0,7
",",0,7
whatever,0,7
the,0,7
personal,0,7
agony,0,7
it,0,7
would,0,7
have,0,7
involved,0,7
",",0,7
and,0,7
my,ENTITY,7
family,0,7
unanimously,0,7
urged,0,7
me,ENTITY,7
to,0,7
do,0,7
so,0,7
.,0,7
But,0,8
the,0,8
interests,0,8
of,0,8
the,0,8
Nation,0,8
must,0,8
always,0,8
come,0,8
before,0,8
any,0,8
personal,0,8
considerations,0,8
.,0,8
From,0,9
the,0,9
discussions,0,9
I,ENTITY,9
have,0,9
had,0,9
with,0,9
Congressional,0,9
and,0,9
other,0,9
leaders,0,9
",",0,9
I,ENTITY,9
have,0,9
concluded,0,9
that,0,9
because,0,9
of,0,9
the,0,9
Watergate,0,9
matter,0,9
",",0,9
I,ENTITY,9
might,0,9
not,0,9
have,0,9
the,0,9
support,0,9
of,0,9
the,0,9
Congress,0,9
that,0,9
I,ENTITY,9
would,0,9
consider,0,9
necessary,0,9
to,0,9
back,0,9
the,0,9
very,0,9
difficult,0,9
decisions,0,9
and,0,9
carry,0,9
out,0,9
the,0,9
duties,0,9
of,0,9
this,0,9
office,0,9
in,0,9
the,0,9
way,0,9
the,0,9
interests,0,9
of,0,9
the,0,9
Nation,0,9
will,0,9
require,0,9
.,0,9
I,ENTITY,10
have,0,10
never,0,10
been,0,10
a,0,10
quitter,0,10
.,0,10
To,0,11
leave,0,11
office,0,11
before,0,11
my,ENTITY,11
term,0,11
is,0,11
completed,0,11
is,0,11
abhorrent,0,11
to,0,11
every,0,11
instinct,0,11
in,0,11
my,ENTITY,11
body,0,11
.,0,11
But,0,12
as,0,12
President,ENTITY,12
",",0,12
I,ENTITY,12
must,0,12
put,0,12
the,0,12
interests,0,12
of,0,12
America,0,12
first,0,12
.,0,12
America,0,13
needs,0,13
a,0,13
full,0,13
-,0,13
time,0,13
President,0,13
and,0,13
a,0,13
full,0,13
-,0,13
time,0,13
Congress,0,13
",",0,13
particularly,0,13
at,0,13
this,0,13
time,0,13
with,0,13
problems,0,13
we,0,13
face,0,13
at,0,13
home,0,13
and,0,13
abroad,0,13
