text,label,sentence
Hey,0,0
what,0,0
's,0,0
up,0,0
guys,0,0
?,0,0
Welcome,0,0
back,0,0
to,0,0
my,ENTITY,0
channel,0,0
or,0,0
welcome,0,0
if,0,0
you,0,0
're,0,0
new,0,0
.,0,0
Today,0,1
I,ENTITY,1
'm,0,1
doing,0,1
another,0,1
college,0,1
day,0,1
in,0,1
my,ENTITY,1
life,0,1
.,0,1
And,0,2
I,ENTITY,2
just,0,2
left,0,2
Starbucks,0,2
",",0,2
do,0,2
n't,0,2
mind,0,2
what,0,2
I,ENTITY,2
look,0,2
like,0,2
.,0,2
I,ENTITY,3
literally,0,3
just,0,3
pretty,0,3
much,0,3
woke,0,3
up,0,3
and,0,3
left,0,3
this,0,3
morning,0,3
.,0,3
I,ENTITY,4
'm,0,4
starting,0,4
the,0,4
review,0,4
for,0,4
all,0,4
the,0,4
chapters,0,4
for,0,4
my,ENTITY,4
final,0,4
exam,0,4
",",0,4
and,0,4
it,0,4
is,0,4
a,0,4
lot,0,4
of,0,4
information,0,4
so,0,4
I,ENTITY,4
already,0,4
planned,0,4
on,0,4
getting,0,4
up,0,4
early,0,4
today,0,4
and,0,4
going,0,4
.,0,4
And,0,5
then,0,5
I,ENTITY,5
'm,0,5
gon,0,5
na,0,5
do,0,5
the,0,5
same,0,5
thing,0,5
tomorrow,0,5
.,0,5
I,ENTITY,6
basically,0,6
like,0,6
created,0,6
a,0,6
digital,0,6
calendar,0,6
where,0,6
I,ENTITY,6
'm,0,6
gon,0,6
na,0,6
go,0,6
over,0,6
each,0,6
of,0,6
the,0,6
chapters,0,6
",",0,6
just,0,6
because,0,6
I,ENTITY,6
only,0,6
have,0,6
one,0,6
week,0,6
left,0,6
to,0,6
study,0,6
.,0,6
I,ENTITY,7
'm,0,7
back,0,7
home,0,7
now,0,7
",",0,7
and,0,7
I,ENTITY,7
basically,0,7
just,0,7
typed,0,7
up,0,7
a,0,7
little,0,7
calendar,0,7
laying,0,7
out,0,7
the,0,7
chapters,0,7
that,0,7
I,ENTITY,7
have,0,7
left,0,7
to,0,7
review,0,7
before,0,7
Tuesday,0,7
.,0,7
That,0,8
's,0,8
my,ENTITY,8
final,0,8
list,0,8
and,0,8
I,ENTITY,8
hate,0,8
that,0,8
",",0,8
like,0,8
",",0,8
this,0,8
week,0,8
is,0,8
our,0,8
Thanksgiving,0,8
break,0,8
and,0,8
then,0,8
we,0,8
literally,0,8
come,0,8
back,0,8
Tuesday,0,8
and,0,8
take,0,8
our,0,8
final,0,8
.,0,8
So,0,9
I,ENTITY,9
'm,0,9
gon,0,9
na,0,9
be,0,9
studying,0,9
on,0,9
Thanksgiving,0,9
Day,0,9
",",0,9
Black,0,9
Friday,0,9
",",0,9
and,0,9
the,0,9
whole,0,9
weekend,0,9
even,0,9
though,0,9
we,0,9
're,0,9
going,0,9
getting,0,9
our,0,9
Christmas,0,9
tree,0,9
I,ENTITY,9
think,0,9
on,0,9
Saturday,0,9
",",0,9
and,0,9
I,ENTITY,9
I,ENTITY,9
'm,0,9
not,0,9
decorating,0,9
I,ENTITY,9
'm,0,9
not,0,9
doing,0,9
anything,0,9
fun,0,9
",",0,9
like,0,9
I,ENTITY,9
have,0,9
to,0,9
study,0,9
.,0,9
I,ENTITY,10
thought,0,10
I,ENTITY,10
would,0,10
show,0,10
you,0,10
guys,0,10
kind,0,10
of,0,10
how,0,10
I,ENTITY,10
'm,0,10
mapping,0,10
this,0,10
out,0,10
",",0,10
because,0,10
it,0,10
's,0,10
a,0,10
really,0,10
good,0,10
tip,0,10
if,0,10
you,0,10
have,0,10
like,0,10
a,0,10
lot,0,10
to,0,10
do,0,10
.,0,10
So,0,11
today,0,11
I,ENTITY,11
'm,0,11
doing,0,11
female,0,11
reproductive,0,11
system,0,11
",",0,11
male,0,11
reproductive,0,11
system,0,11
tomorrow,0,11
.,0,11
I,ENTITY,12
work,0,12
on,0,12
Wednesday,0,12
",",0,12
I,ENTITY,12
'm,0,12
going,0,12
to,0,12
go,0,12
over,0,12
chapter,0,12
29,0,12
fluid,0,12
balance,0,12
",",0,12
chapter,0,12
28,0,12
so,0,12
urinary,0,12
system,0,12
on,0,12
the,0,12
29th,0,12
.,0,12
The,0,13
30th,0,13
",",0,13
Chapters,0,13
17,0,13
through,0,13
22,0,13
-,0,13
yes,0,13
that,0,13
's,0,13
like,0,13
six,0,13
chapters,0,13
or,0,13
something,0,13
.,0,13
And,0,14
then,0,14
on,0,14
Sunday,0,14
",",0,14
I,ENTITY,14
'll,0,14
be,0,14
doing,0,14
chapters,0,14
23,0,14
through,0,14
27,0,14
and,0,14
I,ENTITY,14
just,0,14
made,0,14
this,0,14
on,0,14
my,ENTITY,14
iPad,0,14
and,0,14
then,0,14
printed,0,14
it,0,14
.,0,14
I,ENTITY,15
did,0,15
not,0,15
include,0,15
my,ENTITY,15
schedule,0,15
for,0,15
college,0,15
algebra,0,15
because,0,15
I,ENTITY,15
have,0,15
a,0,15
final,0,15
on,0,15
Thursday,0,15
of,0,15
next,0,15
week,0,15
for,0,15
that,0,15
.,0,15
So,0,16
I,ENTITY,16
'm,0,16
going,0,16
to,0,16
go,0,16
in,0,16
with,0,16
like,0,16
a,0,16
different,0,16
color,0,16
and,0,16
add,0,16
in,0,16
the,0,16
chapters,0,16
I,ENTITY,16
'm,0,16
gon,0,16
na,0,16
be,0,16
studying,0,16
for,0,16
that,0,16
",",0,16
but,0,16
I,ENTITY,16
'm,0,16
super,0,16
stressed,0,16
.,0,16
I,ENTITY,17
bought,0,17
these,0,17
Vans,0,17
from,0,17
DSW,0,17
.,0,17
They,0,18
are,0,18
really,0,18
cute,0,18
.,0,18
You,0,19
guys,0,19
know,0,19
I,ENTITY,19
have,0,19
the,0,19
white,0,19
ones,0,19
and,0,19
I,ENTITY,19
wear,0,19
them,0,19
all,0,19
the,0,19
time,0,19
and,0,19
these,0,19
ones,0,19
are,0,19
just,0,19
like,0,19
black,0,19
perforated,0,19
Vans,0,19
.,0,19
I,ENTITY,20
love,0,20
them,0,20
and,0,20
they,0,20
are,0,20
definitely,0,20
the,0,20
right,0,20
size,0,20
because,0,20
I,ENTITY,20
have,0,20
two,0,20
other,0,20
pairs,0,20
of,0,20
Vans,0,20
that,0,20
are,0,20
this,0,20
size,0,20
",",0,20
but,0,20
one,0,20
of,0,20
these,0,20
ones,0,20
is,0,20
like,0,20
messed,0,20
up,0,20
or,0,20
something,0,20
.,0,20
I,ENTITY,21
think,0,21
it,0,21
's,0,21
like,0,21
this,0,21
part,0,21
on,0,21
the,0,21
left,0,21
foot,0,21
because,0,21
my,ENTITY,21
foot,0,21
feels,0,21
super,0,21
tight,0,21
in,0,21
only,0,21
the,0,21
left,0,21
side,0,21
",",0,21
so,0,21
something,0,21
's,0,21
up,0,21
because,0,21
they,0,21
're,0,21
both,0,21
the,0,21
right,0,21
size,0,21
but,0,21
I,ENTITY,21
do,0,21
n't,0,21
know,0,21
.,0,21
So,0,22
I,ENTITY,22
'm,0,22
gon,0,22
na,0,22
exchange,0,22
them,0,22
for,0,22
another,0,22
pair,0,22
because,0,22
something,0,22
's,0,22
not,0,22
right,0,22
about,0,22
that,0,22
.,0,22
Hey,0,23
guys,0,23
.,0,23
So,0,24
I,ENTITY,24
just,0,24
got,0,24
finished,0,24
at,0,24
the,0,24
library,0,24
.,0,24
I,ENTITY,25
just,0,25
sat,0,25
in,0,25
there,0,25
for,0,25
like,0,25
an,0,25
hour,0,25
and,0,25
a,0,25
half,0,25
straight,0,25
and,0,25
studied,0,25
.,0,25
I,ENTITY,26
'm,0,26
really,0,26
proud,0,26
of,0,26
myself,ENTITY,26
and,0,26
now,0,26
I,ENTITY,26
'm,0,26
about,0,26
to,0,26
go,0,26
get,0,26
some,0,26
lunch,0,26
",",0,26
and,0,26
go,0,26
to,0,26
DSW,0,26
and,0,26
see,0,26
if,0,26
I,ENTITY,26
can,0,26
exchange,0,26
those,0,26
Vans,0,26
.,0,26
So,0,27
while,0,27
I,ENTITY,27
was,0,27
in,0,27
the,0,27
library,0,27
one,0,27
of,0,27
you,0,27
guys,0,27
came,0,27
up,0,27
to,0,27
me,ENTITY,27
",",0,27
and,0,27
said,0,27
hi,0,27
.,0,27
I,ENTITY,28
feel,0,28
so,0,28
bad,0,28
because,0,28
I,ENTITY,28
was,0,28
so,0,28
in,0,28
the,0,28
zone,0,28
that,0,28
I,ENTITY,28
did,0,28
n't,0,28
even,0,28
get,0,28
her,0,28
name,0,28
.,0,28
But,0,29
if,0,29
you,0,29
're,0,29
watching,0,29
this,0,29
",",0,29
hi,0,29
thank,0,29
you,0,29
so,0,29
much,0,29
for,0,29
coming,0,29
and,0,29
saying,0,29
hi,0,29
to,0,29
me,ENTITY,29
you,0,29
actually,0,29
made,0,29
my,ENTITY,29
whole,0,29
day,0,29
.,0,29
She,0,30
said,0,30
she,0,30
watches,0,30
my,ENTITY,30
videos,0,30
and,0,30
loves,0,30
them,0,30
.,0,30
And,0,31
you,0,31
guys,0,31
are,0,31
so,0,31
sweet,0,31
",",0,31
I,ENTITY,31
love,0,31
making,0,31
videos,0,31
and,0,31
it,0,31
's,0,31
so,0,31
nice,0,31
to,0,31
have,0,31
that,0,31
support,0,31
.,0,31
So,0,32
if,0,32
you,0,32
do,0,32
go,0,32
to,0,32
FGCU,0,32
and,0,32
you,0,32
ever,0,32
see,0,32
me,ENTITY,32
on,0,32
campus,0,32
",",0,32
like,0,32
feel,0,32
free,0,32
to,0,32
say,0,32
hi,0,32
because,0,32
you,0,32
'll,0,32
make,0,32
my,ENTITY,32
day,0,32
.,0,32
I,ENTITY,33
just,0,33
got,0,33
out,0,33
of,0,33
DSW,0,33
",",0,33
and,0,33
I,ENTITY,33
spent,0,33
like,0,33
30,0,33
minutes,0,33
in,0,33
there,0,33
because,0,33
it,0,33
was,0,33
just,0,33
such,0,33
a,0,33
process,0,33
for,0,33
them,0,33
to,0,33
do,0,33
an,0,33
exchange,0,33
.,0,33
And,0,34
then,0,34
she,0,34
had,0,34
to,0,34
scan,0,34
and,0,34
go,0,34
get,0,34
the,0,34
shoes,0,34
and,0,34
then,0,34
she,0,34
said,0,34
they,0,34
did,0,34
n't,0,34
have,0,34
the,0,34
size,0,34
.,0,34
So,0,35
I,ENTITY,35
ended,0,35
up,0,35
having,0,35
to,0,35
order,0,35
them,0,35
",",0,35
but,0,35
she,0,35
said,0,35
there,0,35
was,0,35
no,0,35
way,0,35
to,0,35
do,0,35
a,0,35
direct,0,35
exchange,0,35
.,0,35
So,0,36
she,0,36
had,0,36
to,0,36
give,0,36
me,ENTITY,36
a,0,36
return,0,36
and,0,36
then,0,36
re-ring,0,36
it,0,36
up,0,36
.,0,36
And,0,37
oh,0,37
my,ENTITY,37
gosh,0,37
I,ENTITY,37
was,0,37
literally,0,37
in,0,37
there,0,37
for,0,37
like,0,37
25,0,37
minutes,0,37
all,0,37
to,0,37
just,0,37
do,0,37
a,0,37
simple,0,37
exchange,0,37
for,0,37
the,0,37
exact,0,37
same,0,37
shoe,0,37
.,0,37
But,0,38
it,0,38
's,0,38
over,0,38
now,0,38
and,0,38
they,0,38
're,0,38
gon,0,38
na,0,38
send,0,38
them,0,38
to,0,38
me,ENTITY,38
in,0,38
the,0,38
mail,0,38
.,0,38
Hopefully,0,39
they,0,39
'll,0,39
be,0,39
here,0,39
in,0,39
about,0,39
a,0,39
week,0,39
.,0,39
I,ENTITY,40
'm,0,40
just,0,40
kind,0,40
of,0,40
sad,0,40
that,0,40
they,0,40
did,0,40
n't,0,40
have,0,40
them,0,40
in,0,40
stock,0,40
",",0,40
so,0,40
now,0,40
I,ENTITY,40
have,0,40
to,0,40
wait,0,40
.,0,40
But,0,41
oh,0,41
well,0,41
it,0,41
's,0,41
over,0,41
with,0,41
now,0,41
",",0,41
we,0,41
're,0,41
gon,0,41
na,0,41
go,0,41
get,0,41
lunch,0,41
.,0,41
