text,label,sentence
Hi,0,0
everyone,0,0
",",0,0
welcome,0,0
back,0,0
to,0,0
my,ENTITY,0
channel,0,0
.,0,0
My,ENTITY,1
name,0,1
is,0,1
Katie,0,1
and,0,1
today,0,1
I,ENTITY,1
'm,0,1
going,0,1
to,0,1
be,0,1
talking,0,1
about,0,1
my,ENTITY,1
two,0,1
and,0,1
a,0,1
half,0,1
week,0,1
long,0,1
vacation,0,1
to,0,1
Portland,0,1
",",0,1
Oregon,0,1
.,0,1
So,0,2
I,ENTITY,2
am,0,2
from,0,2
Washington,0,2
D.C.,0,2
",",0,2
and,0,2
I,ENTITY,2
have,0,2
a,0,2
bunch,0,2
of,0,2
family,0,2
in,0,2
Portland,0,2
",",0,2
Oregon,0,2
",",0,2
so,0,2
it,0,2
was,0,2
n't,0,2
my,ENTITY,2
first,0,2
time,0,2
going,0,2
there,0,2
.,0,2
Um,0,3
but,0,3
it,0,3
was,0,3
definitely,0,3
my,ENTITY,3
first,0,3
time,0,3
",",0,3
like,0,3
as,0,3
an,ENTITY,3
adult,ENTITY,3
.,0,3
So,0,4
that,0,4
was,0,4
really,0,4
exciting,0,4
and,0,4
fun,0,4
.,0,4
I,ENTITY,5
thought,0,5
that,0,5
I,ENTITY,5
would,0,5
make,0,5
sort,0,5
of,0,5
like,0,5
more,0,5
of,0,5
an,0,5
informative,0,5
video,0,5
because,0,5
I,ENTITY,5
could,0,5
just,0,5
like,0,5
post,0,5
a,0,5
vlog,0,5
",",0,5
but,0,5
um,0,5
the,0,5
footage,0,5
was,0,5
like,0,5
so,0,5
random,0,5
",",0,5
and,0,5
all,0,5
over,0,5
the,0,5
place,0,5
.,0,5
I,ENTITY,6
got,0,6
some,0,6
really,0,6
cool,0,6
footage,0,6
but,0,6
um,0,6
",",0,6
not,0,6
like,0,6
cute,0,6
like,0,6
Instagram,0,6
girl,0,6
footage,0,6
",",0,6
because,0,6
I,ENTITY,6
did,0,6
dress,0,6
like,0,6
a,0,6
12,0,6
year,0,6
old,0,6
boy,0,6
the,0,6
whole,0,6
time,0,6
.,0,6
So,0,7
the,0,7
first,0,7
thing,0,7
that,0,7
I,ENTITY,7
recommend,0,7
you,0,7
do,0,7
in,0,7
Portland,0,7
is,0,7
not,0,7
actually,0,7
in,0,7
Portland,0,7
at,0,7
all,0,7
.,0,7
So,0,8
you,0,8
might,0,8
be,0,8
like,0,8
this,0,8
is,0,8
a,0,8
terrible,0,8
list,0,8
