text,label,sentence
BDSM,0,0
as,0,0
business,0,0
:,0,0
An,0,0
interview,0,0
with,0,0
the,0,0
owners,0,0
of,0,0
a,0,0
dungeon,0,0
Sunday,0,0
",",0,0
October,0,0
21,0,0
",",0,0
2007,0,0
Operating,0,0
the,0,0
business,0,0
The,0,0
costs,0,0
Clothing,0,0
supply,0,0
closet,0,0
.,0,0
There,0,1
's,0,1
a,0,1
misconception,0,1
in,0,1
this,0,1
industry,0,1
.,0,1
Your,0,2
exposure,0,2
to,0,2
this,0,2
is,0,2
probably,0,2
primarily,0,2
what,0,2
you,0,2
see,0,2
in,0,2
movies,0,2
",",0,2
scanning,0,2
magazines,0,2
",",0,2
scanning,0,2
the,0,2
Internet,0,2
",",0,2
just,0,2
snippets,0,2
everywhere,0,2
.,0,2
It,0,3
's,0,3
portrayed,0,3
as,0,3
though,0,3
it,0,3
's,0,3
dark,0,3
",",0,3
black,0,3
and,0,3
evil,0,3
.,0,3
And,0,4
--,0,4
Oh,0,4
man,0,4
",",0,4
well,0,4
?,0,4
What,0,4
's,0,4
up,0,4
?,0,4
I,0,4
do,0,4
wear,0,4
a,0,4
lot,0,4
of,0,4
black,0,4
.,0,4
It,0,5
's,0,5
anything,0,5
but,0,5
that,0,5
.,0,5
If,0,6
you,0,6
look,0,6
at,0,6
the,0,6
rooms,0,6
",",0,6
there,0,6
's,0,6
all,0,6
the,0,6
accouterments,0,6
you,0,6
'd,0,6
find,0,6
in,0,6
these,0,6
types,0,6
of,0,6
places,0,6
--,0,6
but,0,6
more,0,6
than,0,6
anything,0,6
",",0,6
there,0,6
's,0,6
a,0,6
lot,0,6
of,0,6
good,0,6
feeling,0,6
around,0,6
here,0,6
.,0,6
We,0,7
hire,0,7
the,0,7
opposite,0,7
of,0,7
what,0,7
you,0,7
'd,0,7
think,0,7
we,0,7
would,0,7
hire,0,7
",",0,7
what,0,7
the,0,7
average,0,7
person,0,7
would,0,7
think,0,7
we,0,7
would,0,7
hire,0,7
.,0,7
We,0,8
hire,0,8
educated,0,8
",",0,8
nice,0,8
people,0,8
.,0,8
I,0,9
remember,0,9
one,0,9
of,0,9
our,0,9
ads,0,9
that,0,9
I,0,9
had,0,9
put,0,9
in,0,9
said,0,9
",",0,9
"""",0,9
If,0,9
you,0,9
think,0,9
nice,0,9
girls,0,9
do,0,9
n't,0,9
do,0,9
S&M,0,9
",",0,9
"""",0,9
--,0,9
I,0,9
forgot,0,9
what,0,9
the,0,9
rest,0,9
of,0,9
it,0,9
said,0,9
--,0,9
"""",0,9
--,0,9
think,0,9
again,0,9
.,0,9
"""",0,10
Yeah,0,10
",",0,10
"""",0,10
think,0,10
again,0,10
"""",0,10
or,0,10
something,0,10
like,0,10
that,0,10
.,0,10
And,0,11
that,0,11
ad,0,11
had,0,11
pulled,0,11
so,0,11
many,0,11
girls,0,11
",",0,11
because,0,11
they,0,11
--,0,11
I,0,11
think,0,11
they,0,11
all,0,11
thought,0,11
that,0,11
nice,0,11
girls,0,11
do,0,11
n't,0,11
do,0,11
this,0,11
.,0,11
And,0,12
a,0,12
bunch,0,12
of,0,12
them,0,12
had,0,12
called,0,12
and,0,12
they,0,12
said,0,12
",",0,12
"""",0,12
Wow,0,12
.,0,12
"""",0,13
