text,label,sentence
The,0,0
Chemical,0,0
Wedding,0,0
by,0,0
Christian,0,0
Rosencreutz,0,0
A,0,0
ROMANCE,0,0
IN,0,0
EIGHT,0,0
DAYS,0,0
by,0,0
JOHANN,0,0
VALENTIN,0,0
ANDREAE,0,0
in,0,0
a,0,0
new,0,0
version,0,0
by,0,0
JOHN,0,0
CROWLEY,0,0
illustrated,0,0
by,0,0
THEO,0,0
FADEL,0,0
SMALL,0,0
BEER,0,0
PRESS,0,0
EASTHAMPTON,0,0
",",0,0
MASS,0,0
.,0,0
Introduction,0,1
I,0,1
The,0,1
Chemical,0,1
Wedding,0,1
by,0,1
Christian,0,1
Rosencreutz,0,1
is,0,1
the,0,1
way,0,1
I,0,1
’ve,0,1
decided,0,1
to,0,1
present,0,1
the,0,1
title,0,1
of,0,1
this,0,1
book,0,1
.,0,1
Most,0,2
versions,0,2
in,0,2
English,0,2
are,0,2
called,0,2
The,0,2
Chemical,0,2
Wedding,0,2
of,0,2
Christian,0,2
Rosencreutz,0,2
",",0,2
which,0,2
suggests,0,2
(,0,2
and,0,2
most,0,2
people,0,2
who,0,2
’ve,0,2
heard,0,2
of,0,2
it,0,2
suppose,0,2
),0,2
that,0,2
the,0,2
wedding,0,2
is,0,2
Christian,0,2
’s,0,2
.,0,2
It,0,3
’s,0,3
not,0,3
;,0,3
Christian,0,3
Rosencreutz,0,3
is,0,3
the,0,3
purported,0,3
author,0,3
of,0,3
a,0,3
book,0,3
called,0,3
The,0,3
Chemical,0,3
Wedding,0,3
.,0,3
The,0,4
actual,0,4
author,0,4
is,0,4
Johann,0,4
Valentin,0,4
Andreae,0,4
",",0,4
whose,0,4
name,0,4
did,0,4
n’t,0,4
appear,0,4
on,0,4
the,0,4
book,0,4
originally,0,4
",",0,4
thus,0,4
ensuring,0,4
the,0,4
confusion,0,4
.,0,4
I,0,5
’ll,0,5
call,0,5
it,0,5
herein,0,5
(,0,5
as,0,5
everyone,0,5
mostly,0,5
does,0,5
),0,5
simply,0,5
The,0,5
Chemical,0,5
Wedding,0,5
.,0,5
Though,0,6
its,0,6
original,0,6
readers,0,6
would,0,6
have,0,6
had,0,6
a,0,6
certain,0,6
amount,0,6
of,0,6
context,0,6
for,0,6
the,0,6
truly,0,6
bizarre,0,6
and,0,6
surprising,0,6
events,0,6
it,0,6
tells,0,6
of,0,6
",",0,6
it,0,6
’s,0,6
possible,0,6
that,0,6
The,0,6
Chemical,0,6
Wedding,0,6
is,0,6
now,0,6
more,0,6
enjoyable,0,6
without,0,6
knowing,0,6
that,0,6
context,0,6
",",0,6
and,0,6
experiencing,0,6
the,0,6
book,0,6
unmediated,0,6
.,0,6
You,0,7
might,0,7
therefore,0,7
wish,0,7
to,0,7
start,0,7
right,0,7
in,0,7
on,0,7
the,0,7
first,0,7
page,0,7
of,0,7
text,0,7
that,0,7
follows,0,7
and,0,7
only,0,7
then,0,7
return,0,7
to,0,7
this,0,7
introduction,0,7
.,0,7
Consider,0,8
a,0,8
similar,0,8
case,0,8
:,0,8
a,0,8
little,0,8
book,0,8
published,0,8
in,0,8
1934,0,8
by,0,8
the,0,8
Surrealist,0,8
artist,0,8
Max,0,8
Ernst,0,8
called,0,8
Une,0,8
Semaine,0,8
de,0,8
Bonté,0,8
.,0,8
It,0,9
was,0,9
made,0,9
entirely,0,9
of,0,9
collaged,0,9
illustrations,0,9
cut,0,9
out,0,9
of,0,9
old,0,9
books,0,9
The,0,9
First,0,9
Day,0,9
It,0,9
was,0,9
just,0,9
before,0,9
Easter,0,9
Sunday,0,9
",",0,9
1,0,9
and,0,9
I,ENTITY,9
was,0,9
sitting,0,9
at,0,9
my,ENTITY,9
table,0,9
.,0,9
I,ENTITY,10
’d,0,10
said,0,10
my,ENTITY,10
prayers,0,10
",",0,10
talking,0,10
a,0,10
long,0,10
time,0,10
as,0,10
usual,0,10
with,0,10
my,ENTITY,10
Maker,0,10
and,0,10
thinking,0,10
about,0,10
some,0,10
of,0,10
the,0,10
great,0,10
mysteries,0,10
the,0,10
Father,0,10
of,0,10
Lights,0,10
had,0,10
revealed,0,10
to,0,10
me,ENTITY,10
.,0,10
Now,0,11
I,ENTITY,11
was,0,11
ready,0,11
to,0,11
make,0,11
and,0,11
to,0,11
bake,0,11
–,0,11
only,0,11
in,0,11
my,ENTITY,11
heart,0,11
",",0,11
actually,0,11
–,0,11
a,0,11
small,0,11
",",0,11
perfect,0,11
unleavened,0,11
wafer,0,11
to,0,11
eat,0,11
with,0,11
my,ENTITY,11
beloved,0,11
Paschal,0,11
Lamb,0,11
.,0,11
All,0,12
of,0,12
a,0,12
sudden,0,12
a,0,12
terrible,0,12
wind,0,12
blew,0,12
up,0,12
",",0,12
so,0,12
strong,0,12
that,0,12
I,ENTITY,12
thought,0,12
the,0,12
hill,0,12
my,ENTITY,12
little,0,12
house,0,12
was,0,12
built,0,12
on,0,12
would,0,12
be,0,12
blown,0,12
apart,0,12
–,0,12
but,0,12
I,ENTITY,12
’d,0,12
seen,0,12
the,0,12
Devil,0,12
do,0,12
things,0,12
as,0,12
bad,0,12
as,0,12
this,0,12
before,0,12
(,0,12
the,0,12
Devil,0,12
had,0,12
often,0,12
tried,0,12
to,0,12
harm,0,12
me,ENTITY,12
),0,12
",",0,12
so,0,12
I,ENTITY,12
took,0,12
heart,0,12
and,0,12
went,0,12
on,0,12
meditating,0,12
.,0,12
Till,0,13
I,ENTITY,13
felt,0,13
somebody,0,13
touch,0,13
me,ENTITY,13
on,0,13
the,0,13
back,0,13
.,0,13
This,0,14
frightened,0,14
me,ENTITY,14
so,0,14
that,0,14
I,ENTITY,14
did,0,14
n’t,0,14
dare,0,14
turn,0,14
.,0,14
I,ENTITY,15
tried,0,15
to,0,15
stay,0,15
as,0,15
brave,0,15
and,0,15
calm,0,15
as,0,15
a,0,15
human,0,15
being,0,15
could,0,15
under,0,15
the,0,15
circumstances,0,15
.,0,15
I,ENTITY,16
felt,0,16
my,ENTITY,16
coat,0,16
tugged,0,16
at,0,16
",",0,16
and,0,16
tugged,0,16
again,0,16
",",0,16
and,0,16
at,0,16
last,0,16
I,ENTITY,16
looked,0,16
around,0,16
.,0,16
A,0,17
woman,0,17
stood,0,17
there,0,17
",",0,17
so,0,17
bright,0,17
and,0,17
beautiful,0,17
",",0,17
in,0,17
a,0,17
sky,0,17
-,0,17
colored,0,17
robe,0,17
–,0,17
a,0,17
heavens,0,17
covered,0,17
with,0,17
1,0,17
Christian,0,17
’s,0,17
story,0,17
begins,0,17
just,0,17
before,0,17
Easter,0,17
",",0,17
like,0,17
Dante,0,17
’s,0,17
Divine,0,17
Comedy,0,17
.,0,17
It,0,18
can,0,18
be,0,18
seen,0,18
as,0,18
an,0,18
allegory,0,18
of,0,18
Christ,0,18
’s,0,18
death,0,18
and,0,18
resurrection,0,18
",",0,18
though,0,18
this,0,18
idea,0,18
produces,0,18
some,0,18
puzzles,0,18
.,0,18
The,0,19
birds,0,19
sang,0,19
so,0,19
beautifully,0,19
",",0,19
the,0,19
young,0,19
deer,0,19
skipped,0,19
so,0,19
happily,0,19
",",0,19
that,0,19
it,0,19
gladdened,0,19
my,ENTITY,19
old,0,19
heart,0,19
",",0,19
and,0,19
I,ENTITY,19
could,0,19
n't,0,19
help,0,19
singing,0,19
too,0,19
...,0,19
THE,0,19
FOURTH,0,19
DAY,0,19
I,ENTITY,19
was,0,19
awake,0,19
and,0,19
lying,0,19
in,0,19
bed,0,19
next,0,19
morning,0,19
",",0,19
looking,0,19
idly,0,19
at,0,19
the,0,19
wonderful,0,19
images,0,19
and,0,19
inscriptions,0,19
all,0,19
around,0,19
my,ENTITY,19
room,0,19
",",0,19
when,0,19
suddenly,0,19
I,ENTITY,19
heard,0,19
the,0,19
sound,0,19
of,0,19
trumpets,0,19
",",0,19
as,0,19
if,0,19
a,0,19
procession,0,19
were,0,19
already,0,19
underway,0,19
.,0,19
My,ENTITY,20
page,0,20
jumped,0,20
out,0,20
of,0,20
bed,0,20
as,0,20
if,0,20
crazed,0,20
",",0,20
looking,0,20
more,0,20
dead,0,20
than,0,20
alive,0,20
",",0,20
and,0,20
you,0,20
can,0,20
imagine,0,20
how,0,20
I,ENTITY,20
felt,0,20
when,0,20
he,0,20
cried,0,20
",",0,20
“,0,20
They,0,20
're,0,20
already,0,20
being,0,20
presented,0,20
to,0,20
the,0,20
king,0,20
!,0,20
"""",0,20
I,ENTITY,20
could,0,20
only,0,20
groan,0,20
in,0,20
frustration,0,20
and,0,20
curse,0,20
my,ENTITY,20
lazy,0,20
bones,0,20
.,0,20
I,ENTITY,21
got,0,21
dressed,0,21
",",0,21
but,0,21
my,ENTITY,21
page,0,21
was,0,21
quicker,0,21
than,0,21
I,ENTITY,21
was,0,21
and,0,21
ran,0,21
out,0,21
of,0,21
the,0,21
chamber,0,21
to,0,21
see,0,21
what,0,21
was,0,21
what,0,21
.,0,21
He,0,22
soon,0,22
came,0,22
back,0,22
and,0,22
gave,0,22
me,ENTITY,22
the,0,22
good,0,22
news,0,22
that,0,22
I,ENTITY,22
actually,0,22
had,0,22
n’t,0,22
overslept,0,22
;,0,22
all,0,22
I,ENTITY,22
’d,0,22
done,0,22
was,0,22
miss,0,22
breakfast,0,22
:,0,22
they,0,22
had,0,22
n’t,0,22
wanted,0,22
to,0,22
wake,0,22
an,ENTITY,22
old,ENTITY,22
man,ENTITY,22
who,ENTITY,22
needed,ENTITY,22
his,ENTITY,22
rest,ENTITY,22
.,0,22
But,0,23
now,0,23
I,ENTITY,23
had,0,23
to,0,23
get,0,23
ready,0,23
to,0,23
go,0,23
with,0,23
him,0,23
to,0,23
the,0,23
lion,0,23
fountain,0,23
",",0,23
where,0,23
most,0,23
of,0,23
the,0,23
others,0,23
were,0,23
gathered,0,23
.,0,23
Such,0,24
a,0,24
relief,0,24
!,0,24
My,ENTITY,24
spirits,0,24
recovered,0,24
",",0,24
and,0,24
as,0,24
soon,0,24
as,0,24
I,ENTITY,24
had,0,24
got,0,24
into,0,24
my,ENTITY,24
habit,0,24
",",0,24
I,ENTITY,24
followed,0,24
him,0,24
to,0,24
the,0,24
garden,0,24
I,ENTITY,24
have,0,24
already,0,24
told,0,24
about,0,24
.,0,24
I,ENTITY,25
found,0,25
that,0,25
the,0,25
lion,0,25
",",0,25
in,0,25
place,0,25
of,0,25
his,0,25
sword,0,25
",",0,25
now,0,25
held,0,25
a,0,25
rather,0,25
large,0,25
plaque,0,25
.,0,25
Examining,0,26
this,0,26
",",0,26
I,ENTITY,26
could,0,26
tell,0,26
that,0,26
it,0,26
had,0,26
been,0,26
taken,0,26
from,0,26
those,0,26
ancient,0,26
monuments,0,26
I,ENTITY,26
’d,0,26
seen,0,26
and,0,26
put,0,26
here,0,26
for,0,26
some,0,26
special,0,26
reason,0,26
.,0,26
The,0,27
inscription,0,27
on,0,27
it,0,27
was,0,27
fading,0,27
away,0,27
",",0,27
so,0,27
I,ENTITY,27
should,0,27
set,0,27
it,0,27
down,0,27
here,0,27
as,0,27
it,0,27
was,0,27
then,0,27
",",0,27
and,0,27
ask,0,27
my,ENTITY,27
readers,0,27
to,0,27
ponder,0,27
it,0,27
:,0,27
Prince,0,27
Hermes,0,27
:,0,27
Now,0,27
after,0,27
humankind,0,27
has,0,27
suffered,0,27
so,0,27
much,0,27
harm,0,27
here,0,27
I,0,27
flow,0,27
having,0,27
by,0,27
god,0,27
’s,0,27
counsel,0,27
and,0,27
with,0,27
the,0,27
help,0,27
of,0,27
art,0,27
become,0,27
a,0,27
healing,0,27
balm,0,27
.,0,27
Drink,0,28
from,0,28
me,0,28
if,0,28
you,0,28
can,0,28
;,0,28
wash,0,28
",",0,28
if,0,28
you,0,28
like,0,28
;,0,28
trouble,0,28
my,0,28
waters,0,28
if,0,28
you,0,28
dare,0,28
.,0,28
Drink,0,29
",",0,29
Brethren,0,29
!,0,29
Drink,0,29
and,0,29
live,0,29
!,0,29
