text,label,sentence
Łódź,0,0
Łódź,0,0
(,0,0
Pronounced,0,0
:,0,0
Wootch,0,0
),0,0
is,0,0
Poland,0,0
's,0,0
third,0,0
biggest,0,0
city,0,0
",",0,0
and,0,0
the,0,0
capital,0,0
of,0,0
the,0,0
Łódzkie,0,0
Voivodship,0,0
.,0,0
Unlike,0,1
most,0,1
other,0,1
large,0,1
Polish,0,1
cities,0,1
",",0,1
which,0,1
have,0,1
long,0,1
histories,0,1
",",0,1
Łódź,0,1
was,0,1
created,0,1
almost,0,1
from,0,1
scratch,0,1
during,0,1
the,0,1
19th,0,1
century,0,1
textile,0,1
industry,0,1
boom,0,1
to,0,1
house,0,1
textile,0,1
mills,0,1
",",0,1
their,0,1
owners,0,1
and,0,1
their,0,1
workers,0,1
",",0,1
and,0,1
rapidly,0,1
grew,0,1
to,0,1
become,0,1
an,0,1
important,0,1
industrial,0,1
and,0,1
commerce,0,1
centre,0,1
.,0,1
In,0,2
recent,0,2
years,0,2
",",0,2
Łódź,0,2
has,0,2
been,0,2
battling,0,2
rising,0,2
unemployment,0,2
and,0,2
youth,0,2
migration,0,2
resulting,0,2
from,0,2
the,0,2
failing,0,2
textile,0,2
industry,0,2
and,0,2
is,0,2
repositioning,0,2
itself,0,2
as,0,2
a,0,2
hub,0,2
for,0,2
design,0,2
and,0,2
creative,0,2
industries,0,2
.,0,2
Owing,0,3
to,0,3
its,0,3
history,0,3
",",0,3
Łódź,0,3
has,0,3
an,0,3
impressive,0,3
collection,0,3
of,0,3
residential,0,3
",",0,3
commercial,0,3
and,0,3
industrial,0,3
19th,0,3
-,0,3
century,0,3
architecture,0,3
including,0,3
some,0,3
of,0,3
Europe,0,3
's,0,3
largest,0,3
factory,0,3
buildings,0,3
",",0,3
now,0,3
mostly,0,3
repurposed,0,3
as,0,3
shopping,0,3
centres,0,3
or,0,3
lofts,0,3
.,0,3
Recent,0,4
local,0,4
investment,0,4
and,0,4
a,0,4
long,0,4
-,0,4
standing,0,4
cultural,0,4
scene,0,4
ensures,0,4
there,0,4
is,0,4
always,0,4
something,0,4
more,0,4
to,0,4
do,0,4
than,0,4
just,0,4
sightseeing,0,4
or,0,4
shopping,0,4
",",0,4
with,0,4
the,0,4
city,0,4
hosting,0,4
some,0,4
of,0,4
the,0,4
best,0,4
museums,0,4
and,0,4
art,0,4
galleries,0,4
in,0,4
the,0,4
country,0,4
.,0,4
The,0,5
close,0,5
proximity,0,5
of,0,5
Warsaw,0,5
and,0,5
Łódź,0,5
's,0,5
location,0,5
at,0,5
the,0,5
crossroads,0,5
of,0,5
the,0,5
Polish,0,5
motorway,0,5
system,0,5
make,0,5
it,0,5
an,0,5
ideal,0,5
destination,0,5
for,0,5
a,0,5
day,0,5
trip,0,5
or,0,5
longer,0,5
city,0,5
break,0,5
.,0,5
Understand,0,6
Historic,0,6
fire,0,6
station,0,6
in,0,6
Księży,0,6
Młyn,0,6
area,0,6
Name,0,6
and,0,6
history,0,6
The,0,6
origin,0,6
of,0,6
the,0,6
city,0,6
's,0,6
name,0,6
is,0,6
unknown,0,6
",",0,6
however,0,6
",",0,6
the,0,6
word,0,6
łódź,0,6
translates,0,6
to,0,6
"""",0,6
boat,0,6
"""",0,6
in,0,6
English,0,6
.,0,6
This,0,7
is,0,7
referred,0,7
to,0,7
in,0,7
the,0,7
emblem,0,7
and,0,7
when,0,7
you,0,7
hear,0,7
the,0,7
dwellers,0,7
of,0,7
Łódź,0,7
(,0,7
łodzianin,0,7
(,0,7
man,0,7
),0,7
łodzianka,0,7
(,0,7
woman,0,7
),0,7
łodzianie,0,7
(,0,7
plural,0,7
),0,7
),0,7
calling,0,7
themselves,0,7
"""",0,7
the,0,7
boat,0,7
people,0,7
"""",0,7
.,0,7
A,0,8
settlement,0,8
on,0,8
the,0,8
area,0,8
of,0,8
present,0,8
-,0,8
day,0,8
Łódź,0,8
was,0,8
established,0,8
in,0,8
the,0,8
14th,0,8
century,0,8
and,0,8
in,0,8
1423,0,8
it,0,8
was,0,8
granted,0,8
a,0,8
town,0,8
charter,0,8
",",0,8
along,0,8
with,0,8
the,0,8
right,0,8
to,0,8
have,0,8
a,0,8
marketplace,0,8
.,0,8
However,0,9
",",0,9
the,0,9
real,0,9
development,0,9
of,0,9
Łódź,0,9
started,0,9
with,0,9
the,0,9
industrial,0,9
era,0,9
at,0,9
the,0,9
beginning,0,9
of,0,9
the,0,9
19th,0,9
century,0,9
when,0,9
the,0,9
city,0,9
was,0,9
chosen,0,9
to,0,9
be,0,9
the,0,9
heart,0,9
of,0,9
the,0,9
rapidly,0,9
-,0,9
growing,0,9
textile,0,9
industry,0,9
.,0,9
The,0,10
population,0,10
of,0,10
Łódź,0,10
soared,0,10
from,0,10
some,0,10
"4,000",0,10
people,0,10
in,0,10
the,0,10
1830s,0,10
and,0,10
"40,000",0,10
in,0,10
1865,0,10
to,0,10
over,0,10
"300,000",0,10
inhabitants,0,10
at,0,10
the,0,10
turn,0,10
of,0,10
the,0,10
century,0,10
",",0,10
which,0,10
was,0,10
an,0,10
unprecedented,0,10
growth,0,10
on,0,10
a,0,10
worldwide,0,10
scale,0,10
.,0,10
The,0,11
rapid,0,11
development,0,11
of,0,11
Łódź,0,11
in,0,11
the,0,11
second,0,11
half,0,11
of,0,11
the,0,11
19th,0,11
century,0,11
was,0,11
brought,0,11
about,0,11
by,0,11
the,0,11
rise,0,11
of,0,11
enormous,0,11
industrialist,0,11
fortunes,0,11
.,0,11
New,0,12
inhabitants,0,12
",",0,12
craftsmen,0,12
and,0,12
merchants,0,12
came,0,12
to,0,12
Łódź,0,12
;,0,12
markets,0,12
and,0,12
town,0,12
fairs,0,12
came,0,12
to,0,12
life,0,12
.,0,12
The,0,13
profits,0,13
obtained,0,13
from,0,13
prosperous,0,13
textile,0,13
mills,0,13
opened,0,13
up,0,13
practically,0,13
unlimited,0,13
possibilities,0,13
for,0,13
their,0,13
owners,0,13
.,0,13
The,0,14
city,0,14
residences,0,14
became,0,14
expressions,0,14
of,0,14
the,0,14
riches,0,14
and,0,14
power,0,14
of,0,14
the,0,14
local,0,14
tycoons,0,14
.,0,14
They,0,15
were,0,15
usually,0,15
situated,0,15
