text,label,sentence
Aesthetic,0,0
Appreciation,0,0
and,0,0
Spanish,0,0
Art,0,0
:,0,0
Insights,0,0
from,0,0
Eye,0,0
-,0,0
Tracking,0,0
Claire,0,0
Bailey,0,0
-,0,0
Ross,0,0
claire.bailey-ross@port.ac.uk,0,0
University,0,0
of,0,0
Portsmouth,0,0
",",0,0
United,0,0
Kingdom,0,0
Andrew,0,0
Beresford,0,0
a.m.beresford@durham.ac.uk,0,0
Durham,0,0
University,0,0
",",0,0
United,0,0
Kingdom,0,0
Daniel,0,0
Smith,0,0
daniel.smith2@durham.ac.uk,0,0
Durham,0,0
University,0,0
",",0,0
United,0,0
Kingdom,0,0
Claire,0,0
Warwick,0,0
c.l.h.warwick@durham.ac.uk,0,0
Durham,0,0
University,0,0
",",0,0
United,0,0
Kingdom,0,0
How,0,0
do,0,0
people,0,0
look,0,0
at,0,0
and,0,0
experience,0,0
art,0,0
?,0,0
Which,0,0
elements,0,0
of,0,0
specific,0,0
artworks,0,0
do,0,0
they,0,0
focus,0,0
on,0,0
?,0,0
Do,0,0
museum,0,0
labels,0,0
have,0,0
an,0,0
impact,0,0
on,0,0
how,0,0
people,0,0
look,0,0
at,0,0
artworks,0,0
?,0,0
The,0,0
viewing,0,0
experience,0,0
of,0,0
art,0,0
is,0,0
a,0,0
complex,0,0
one,0,0
",",0,0
involving,0,0
issues,0,0
of,0,0
perception,0,0
",",0,0
attention,0,0
",",0,0
memory,0,0
",",0,0
decision,0,0
-,0,0
making,0,0
",",0,0
affect,0,0
",",0,0
and,0,0
emotion,0,0
.,0,0
Thus,0,1
",",0,1
the,0,1
time,0,1
it,0,1
takes,0,1
and,0,1
the,0,1
ways,0,1
of,0,1
visually,0,1
exploring,0,1
an,0,1
artwork,0,1
can,0,1
inform,0,1
about,0,1
its,0,1
relevance,0,1
",",0,1
interestingness,0,1
",",0,1
and,0,1
even,0,1
its,0,1
aesthetic,0,1
appeal,0,1
.,0,1
This,0,2
paper,0,2
describes,0,2
a,0,2
collaborative,0,2
pilot,0,2
project,0,2
