text,label,sentence
Wikinews,0,0
interviews,0,0
Israeli,ENTITY,0
mathematician,ENTITY,0
and,ENTITY,0
writer,ENTITY,0
Aner,ENTITY,0
Shalev,ENTITY,0
Wednesday,0,0
",",0,0
September,0,0
19,0,0
",",0,0
2007,0,0
Aner,ENTITY,0
Shalev,ENTITY,0
is,0,0
an,ENTITY,0
Israeli,ENTITY,0
mathematician,ENTITY,0
and,ENTITY,0
writer,ENTITY,0
born,ENTITY,0
in,ENTITY,0
1958,0,0
in,ENTITY,0
Kibbutz,0,0
Kinneret,ENTITY,0
",",ENTITY,0
Tiberias,ENTITY,0
.,0,0
Currently,0,1
Shalev,ENTITY,1
is,0,1
a,ENTITY,1
Professor,ENTITY,1
at,ENTITY,1
Hebrew,0,1
University,ENTITY,1
of,ENTITY,1
Jerusalem,0,1
's,0,1
Einstein,0,1
Institute,ENTITY,1
of,ENTITY,1
Mathematics,ENTITY,1
.,0,1
At,0,2
the,0,2
moment,0,2
Shalev,ENTITY,2
is,0,2
in,0,2
Levico,0,2
Terme,0,2
",",0,2
Trento,0,2
",",0,2
Italy,0,2
for,0,2
a,0,2
conference,0,2
.,0,2
He,ENTITY,3
was,0,3
interviewed,0,3
by,0,3
Wikinews,0,3
.,0,3
Interview,0,4
Aner,ENTITY,4
Shalev,ENTITY,4
What,0,4
are,0,4
you,ENTITY,4
going,0,4
to,0,4
talk,0,4
about,0,4
here,0,4
in,0,4
Levico,0,4
?,0,4
I,ENTITY,4
called,0,4
it,0,4
Character,0,4
",",0,4
walks,0,4
and,0,4
words,0,4
.,0,4
There,0,5
is,0,5
a,0,5
whole,0,5
topic,0,5
which,0,5
is,0,5
called,0,5
asymptotic,0,5
groups,0,5
theory,0,5
.,0,5
There,0,6
are,0,6
groups,0,6
which,0,6
express,0,6
the,0,6
symmetry,0,6
of,0,6
some,0,6
structures,0,6
.,0,6
Studying,0,7
groups,0,7
is,0,7
a,0,7
bit,0,7
like,0,7
studying,0,7
symmetry,0,7
.,0,7
It,0,8
's,0,8
very,0,8
beautiful,0,8
I,ENTITY,8
think,0,8
.,0,8
And,0,9
then,0,9
when,0,9
you,0,9
do,0,9
it,0,9
in,0,9
an,0,9
asymptotic,0,9
way,0,9
is,0,9
like,0,9
you,0,9
do,0,9
n't,0,9
look,0,9
at,0,9
the,0,9
small,0,9
details,0,9
.,0,9
It,0,10
's,0,10
like,0,10
from,0,10
the,0,10
sky,0,10
.,0,10
You,0,11
look,0,11
at,0,11
the,0,11
general,0,11
patterns,0,11
.,0,11
And,0,12
there,0,12
is,0,12
another,0,12
topic,0,12
which,0,12
is,0,12
very,0,12
important,0,12
in,0,12
mathematics,0,12
which,0,12
is,0,12
called,0,12
representation,0,12
theory,0,12
.,0,12
So,0,13
I,ENTITY,13
will,0,13
mainly,0,13
talk,0,13
about,0,13
how,0,13
to,0,13
use,0,13
a,0,13
representation,0,13
theory,0,13
to,0,13
solve,0,13
all,0,13
kind,0,13
of,0,13
problems,0,13
and,0,13
conjectures,0,13
in,0,13
asymptotic,0,13
groups,0,13
theory,0,13
.,0,13
Why,0,14
did,0,14
you,ENTITY,14
choose,0,14
to,0,14
study,0,14
mathematics,0,14
?,0,14
First,0,14
of,0,14
all,0,14
because,0,14
it,0,14
was,0,14
beautiful,0,14
.,0,14
When,0,15
I,ENTITY,15
was,0,15
ten,0,15
my,ENTITY,15
father,0,15
already,0,15
showed,0,15
me,ENTITY,15
some,0,15
stuff,0,15
in,0,15
mathematics,0,15
and,0,15
the,0,15
beauty,0,15
and,0,15
the,0,15
imagination,0,15
was,0,15
quite,0,15
apparent,0,15
.,0,15
I,ENTITY,16
also,0,16
like,0,16
the,0,16
freedom,0,16
in,0,16
mathematics,0,16
.,0,16
If,0,17
you,0,17
study,0,17
physics,0,17
or,0,17
chemistry,0,17
then,0,17
you,0,17
should,0,17
describe,0,17
the,0,17
real,0,17
world,0,17
.,0,17
But,0,18
in,0,18
mathematics,0,18
you,0,18
can,0,18
build,0,18
your,0,18
own,0,18
structures,0,18
.,0,18
You,0,19
can,0,19
walk,0,19
in,0,19
worlds,0,19
created,0,19
by,0,19
the,0,19
imagination,0,19
of,0,19
people,0,19
.,0,19
You,0,20
're,0,20
not,0,20
committed,0,20
to,0,20
the,0,20
real,0,20
world,0,20
.,0,20
It,0,21
's,0,21
almost,0,21
like,0,21
God,0,21
to,0,21
some,0,21
extent,0,21
.,0,21
You,0,22
can,0,22
create,0,22
worlds,0,22
",",0,22
you,0,22
can,0,22
study,0,22
them,0,22
.,0,22
I,ENTITY,23
think,0,23
it,0,23
's,0,23
a,0,23
combination,0,23
of,0,23
the,0,23
beauty,0,23
",",0,23
of,0,23
the,0,23
imagination,0,23
",",0,23
of,0,23
the,0,23
freedom,0,23
.,0,23
Many,0,24
people,0,24
",",0,24
and,0,24
many,0,24
students,0,24
",",0,24
dislike,0,24
math,0,24
.,0,24
Why,0,25
do,0,25
you,ENTITY,25
think,0,25
it,0,25
is,0,25
so,0,25
?,0,25
First,0,25
of,0,25
all,0,25
I,ENTITY,25
think,0,25
maybe,0,25
they,0,25
have,0,25
bad,0,25
teachers,0,25
",",0,25
which,0,25
is,0,25
a,0,25
problem,0,25
.,0,25
You,0,26
have,0,26
to,0,26
have,0,26
very,0,26
good,0,26
teachers,0,26
in,0,26
mathematics,0,26
if,0,26
you,0,26
really,0,26
want,0,26
to,0,26
enjoy,0,26
and,0,26
to,0,26
succeed,0,26
in,0,26
it,0,26
.,0,26
Probably,0,27
some,0,27
people,0,27
mainly,0,27
think,0,27
about,0,27
the,0,27
scientific,0,27
part,0,27
of,0,27
it,0,27
–,0,27
you,0,27
have,0,27
to,0,27
be,0,27
accurate,0,27
-,0,27
and,0,27
they,0,27
see,0,27
less,0,27
these,0,27
elements,0,27
of,0,27
the,0,27
freedom,0,27
",",0,27
and,0,27
the,0,27
imagination,0,27
",",0,27
and,0,27
creation,0,27
.,0,27
Maybe,0,28
they,0,28
do,0,28
n't,0,28
like,0,28
the,0,28
precise,0,28
nature,0,28
of,0,28
mathematics,0,28
.,0,28
Also,0,29
when,0,29
I,ENTITY,29
talk,0,29
mathematics,0,29
I,ENTITY,29
notice,0,29
the,0,29
language,0,29
is,0,29
very,0,29
important,0,29
in,0,29
mathematics,0,29
and,0,29
I,ENTITY,29
actually,0,29
notice,0,29
that,0,29
many,0,29
times,0,29
people,0,29
fail,0,29
in,0,29
mathematics,0,29
because,0,29
they,0,29
do,0,29
n't,0,29
know,0,29
how,0,29
to,0,29
write,0,29
a,0,29
composition,0,29
.,0,29
They,0,30
have,0,30
ideas,0,30
but,0,30
they,0,30
can,0,30
not,0,30
formulate,0,30
them,0,30
in,0,30
the,0,30
right,0,30
way,0,30
.,0,30
Actually,0,31
I,ENTITY,31
find,0,31
many,0,31
connections,0,31
between,0,31
mathematics,0,31
and,0,31
literature,0,31
because,0,31
almost,0,31
all,0,31
the,0,31
thing,0,31
I,ENTITY,31
told,0,31
about,0,31
mathematics,0,31
are,0,31
also,0,31
seen,0,31
in,0,31
literature,0,31
and,0,31
in,0,31
writing,0,31
because,0,31
when,0,31
you,0,31
write,0,31
you,0,31
can,0,31
describe,0,31
the,0,31
real,0,31
world,0,31
",",0,31
but,0,31
you,0,31
can,0,31
also,0,31
create,0,31
worlds,0,31
of,0,31
fiction,0,31
.,0,31
So,0,32
you,0,32
have,0,32
imagination,0,32
",",0,32
you,0,32
have,0,32
total,0,32
freedom,0,32
",",0,32
you,0,32
can,0,32
invent,0,32
characters,0,32
",",0,32
you,0,32
can,0,32
invent,0,32
all,0,32
kind,0,32
of,0,32
development,0,32
and,0,32
surprises,0,32
and,0,32
this,0,32
kind,0,32
of,0,32
end,0,32
of,0,32
story,0,32
or,0,32
another,0,32
.,0,32
Also,0,33
the,0,33
language,0,33
is,0,33
important,0,33
in,0,33
writing,0,33
and,0,33
in,0,33
literature,0,33
.,0,33
So,0,34
in,0,34
a,0,34
way,0,34
people,0,34
often,0,34
do,0,34
n't,0,34
know,0,34
how,0,34
to,0,34
combine,0,34
the,0,34
two,0,34
fields,0,34
.,0,34
It,0,35
could,0,35
look,0,35
like,0,35
almost,0,35
the,0,35
opposite,0,35
:,0,35
literature,0,35
is,0,35
kind,0,35
of,0,35
arts,0,35
and,0,35
mathematics,0,35
is,0,35
science,0,35
but,0,35
they,0,35
also,0,35
see,0,35
a,0,35
lot,0,35
in,0,35
common,0,35
and,0,35
there,0,35
where,0,35
mathematician,0,35
who,0,35
were,0,35
writers,0,35
.,0,35
For,0,36
example,0,36
the,0,36
most,0,36
famous,0,36
is,0,36
Lewis,0,36
Carrol,0,36
",",0,36
author,0,36
of,0,36
Alice,0,36
in,0,36
Wonderland,0,36
.,0,36
You,ENTITY,37
're,0,37
not,0,37
only,0,37
a,ENTITY,37
mathematician,ENTITY,37
.,0,37
You,ENTITY,38
also,0,38
wrote,0,38
two,0,38
collections,0,38
of,0,38
short,0,38
stories,0,38
and,0,38
a,0,38
novel,0,38
.,0,38
Why,0,39
did,0,39
you,ENTITY,39
begin,0,39
to,0,39
write,0,39
?,0,39
When,0,39
I,ENTITY,39
was,0,39
quite,0,39
young,0,39
I,ENTITY,39
was,0,39
interested,0,39
in,0,39
psychoanalysis,0,39
and,0,39
in,0,39
dreams,0,39
.,0,39
I,ENTITY,40
was,0,40
trying,0,40
to,0,40
interpret,0,40
my,ENTITY,40
dreams,0,40
.,0,40
I,ENTITY,41
started,0,41
to,0,41
write,0,41
down,0,41
my,ENTITY,41
dreams,0,41
.,0,41
And,0,42
then,0,42
I,ENTITY,42
noticed,0,42
that,0,42
I,ENTITY,42
cheat,0,42
a,0,42
little,0,42
bit,0,42
when,0,42
I,ENTITY,42
write,0,42
them,0,42
down,0,42
.,0,42
Sometimes,0,43
I,ENTITY,43
make,0,43
them,0,43
more,0,43
pretty,0,43
then,0,43
they,0,43
were,0,43
actually,0,43
.,0,43
So,0,44
instead,0,44
of,0,44
documenting,0,44
the,0,44
dreams,0,44
it,0,44
gradually,0,44
became,0,44
also,0,44
like,0,44
adding,0,44
creational,0,44
elements,0,44
",",0,44
and,0,44
I,ENTITY,44
think,0,44
that,0,44
somehow,0,44
through,0,44
writing,0,44
my,ENTITY,44
dreams,0,44
I,ENTITY,44
gradually,0,44
came,0,44
to,0,44
writing,0,44
",",0,44
also,0,44
poems,0,44
