text,label,sentence
1,0,0
The,0,0
Americas,0,0
",",0,0
Europe,0,0
",",0,0
and,0,0
Africa,0,0
Before,0,0
1492,0,0
1.1,0,0
The,0,0
Americas,0,0
Learning,0,0
Objectives,0,0
By,0,0
the,0,0
end,0,0
of,0,0
this,0,0
section,0,0
",",0,0
you,0,0
will,0,0
be,0,0
able,0,0
to,0,0
:,0,0
Locate,0,0
on,0,0
a,0,0
map,0,0
the,0,0
major,0,0
American,0,0
civilizations,0,0
before,0,0
the,0,0
arrival,0,0
of,0,0
the,0,0
Spanish,0,0
Discuss,0,0
the,0,0
cultural,0,0
achievements,0,0
of,0,0
these,0,0
civilizations,0,0
Discuss,0,0
the,0,0
differences,0,0
and,0,0
similarities,0,0
between,0,0
lifestyles,0,0
",",0,0
religious,0,0
practices,0,0
",",0,0
and,0,0
customs,0,0
among,0,0
the,0,0
native,0,0
peoples,0,0
Figure,0,0
1.2,0,0
(,0,0
credit,0,0
:,0,0
modification,0,0
of,0,0
work,0,0
by,0,0
Architect,0,0
of,0,0
the,0,0
Capitol,0,0
),0,0
Some,0,0
scholars,0,0
believe,0,0
that,0,0
between,0,0
nine,0,0
and,0,0
fifteen,0,0
thousand,0,0
years,0,0
ago,0,0
",",0,0
a,0,0
land,0,0
bridge,0,0
existed,0,0
between,0,0
Asia,0,0
and,0,0
North,0,0
America,0,0
that,0,0
we,0,0
now,0,0
call,0,0
Beringia,0,0
.,0,0
The,0,1
first,0,1
inhabitants,0,1
of,0,1
what,0,1
would,0,1
be,0,1
named,0,1
the,0,1
Americas,0,1
migrated,0,1
across,0,1
this,0,1
bridge,0,1
in,0,1
search,0,1
of,0,1
food,0,1
.,0,1
When,0,2
the,0,2
glaciers,0,2
melted,0,2
",",0,2
water,0,2
engulfed,0,2
Beringia,0,2
",",0,2
and,0,2
the,0,2
Bering,0,2
Strait,0,2
was,0,2
formed,0,2
.,0,2
Later,0,3
settlers,0,3
came,0,3
by,0,3
boat,0,3
across,0,3
the,0,3
narrow,0,3
strait,0,3
.,0,3
(,0,4
The,0,4
fact,0,4
that,0,4
Asians,0,4
and,0,4
American,0,4
Indians,0,4
share,0,4
genetic,0,4
markers,0,4
on,0,4
a,0,4
Y,0,4
chromosome,0,4
lends,0,4
credibility,0,4
to,0,4
this,0,4
migration,0,4
theory,0,4
.,0,4
),0,5
Continually,0,5
moving,0,5
southward,0,5
",",0,5
the,0,5
settlers,0,5
eventually,0,5
populated,0,5
both,0,5
North,0,5
and,0,5
South,0,5
America,0,5
",",0,5
creating,0,5
unique,0,5
cultures,0,5
that,0,5
