text,label,sentence
Jared,ENTITY,0
Padalecki,ENTITY,0
Jared,ENTITY,0
Tristan,ENTITY,0
Padalecki,ENTITY,0
(,ENTITY,0
born,ENTITY,0
July,0,0
19,ENTITY,0
",",ENTITY,0
1982,ENTITY,0
),0,0
[,0,0
1,0,0
],0,0
is,0,0
an,ENTITY,0
American,ENTITY,0
actor,ENTITY,0
.,0,0
He,ENTITY,1
is,0,1
best,0,1
known,0,1
for,0,1
playing,0,1
the,0,1
role,0,1
of,0,1
Sam,0,1
Winchester,0,1
in,0,1
the,0,1
TV,0,1
series,0,1
Supernatural,0,1
.,0,1
He,ENTITY,2
grew,0,2
up,0,2
in,0,2
Texas,0,2
and,0,2
rose,0,2
to,0,2
fame,0,2
in,0,2
the,0,2
early,0,2
2000s,0,2
after,0,2
appearing,0,2
on,0,2
the,0,2
television,0,2
series,0,2
Gilmore,0,2
Girls,0,2
as,0,2
well,0,2
as,0,2
the,0,2
films,0,2
New,0,2
York,0,2
Minute,0,2
and,0,2
House,0,2
of,0,2
Wax,0,2
.,0,2
Early,0,3
life,0,3
Padalecki,ENTITY,3
was,0,3
born,0,3
in,0,3
San,0,3
Antonio,0,3
",",0,3
Texas,0,3
",",0,3
to,0,3
Gerald,0,3
and,0,3
Sherri,0,3
Padalecki,0,3
.,0,3
[,0,4
1,0,4
],0,4
[,0,4
2,0,4
],0,4
His,ENTITY,4
father,0,4
is,0,4
of,0,4
Polish,0,4
descent,0,4
",",0,4
while,0,4
his,ENTITY,4
mother,0,4
has,0,4
German,0,4
",",0,4
Scottish,0,4
",",0,4
French,0,4
",",0,4
and,0,4
English,0,4
ancestry,0,4
.,0,4
[,0,5
3,0,5
],0,5
Education,0,5
He,ENTITY,5
was,0,5
a,ENTITY,5
2000,0,5
candidate,ENTITY,5
for,ENTITY,5
the,0,5
Presidential,0,5
Scholars,0,5
Program,ENTITY,5
.,0,5
[,0,6
1,0,6
],0,6
In,0,6
1998,0,6
",",0,6
Padalecki,ENTITY,6
and,0,6
his,ENTITY,6
partner,0,6
Chris,0,6
Cardenas,0,6
won,0,6
the,0,6
National,0,6
Forensic,0,6
League,0,6
