text,label,sentence
How,0,0
to,0,0
Detect,0,0
Arrogant,ENTITY,0
People,ENTITY,0
Do,0,0
you,0,0
always,0,0
seem,0,0
to,0,0
cross,0,0
paths,0,0
with,0,0
people,ENTITY,0
who,ENTITY,0
are,ENTITY,0
stuck,ENTITY,0
on,ENTITY,0
themselves,ENTITY,0
",",0,0
intolerant,0,0
of,0,0
people,0,0
different,0,0
from,0,0
them,ENTITY,0
",",0,0
rude,0,0
or,0,0
downright,0,0
arrogant,ENTITY,0
?,0,0
These,ENTITY,0
people,ENTITY,0
can,0,0
be,0,0
a,0,0
great,0,0
source,0,0
of,0,0
potential,0,0
pain,0,0
",",0,0
and,0,0
this,0,0
article,0,0
is,0,0
here,0,0
to,0,0
help,0,0
you,0,0
sort,0,0
the,ENTITY,0
arrogant,ENTITY,0
from,0,0
the,0,0
not,0,0
-,0,0
so,0,0
-,0,0
arrogant,0,0
.,0,0
Steps,0,1
Pay,0,1
attention,0,1
to,0,1
their,ENTITY,1
conversations,0,1
.,0,1
Do,0,2
n't,0,2
eavesdrop,0,2
",",0,2
but,0,2
when,0,2
they,ENTITY,2
're,0,2
talking,0,2
to,0,2
you,0,2
or,0,2
to,0,2
those,0,2
around,0,2
you,0,2
",",0,2
listen,0,2
to,0,2
them,ENTITY,2
.,0,2
Is,0,3
it,0,3
always,0,3
about,0,3
them,ENTITY,3
?,0,3
Do,0,3
they,ENTITY,3
get,0,3
mad,0,3
or,0,3
irritated,0,3
if,0,3
the,0,3
centre,0,3
of,0,3
attention,0,3
moves,0,3
to,0,3
someone,0,3
else,0,3
?,0,3
These,0,3
are,0,3
good,0,3
signs,0,3
of,0,3
arrogance,0,3
.,0,3
Arrogance,0,4
and,0,4
smugness,0,4
is,0,4
often,0,4
a,0,4
reflection,0,4
of,0,4
limited,0,4
life,0,4
experience,0,4
",",0,4
and,0,4
feeling,0,4
concerned,0,4
that,0,4
those,0,4
with,0,4
greater,0,4
life,0,4
experience,0,4
"""",0,4
have,0,4
got,0,4
something,0,4
over,0,4
them,ENTITY,4
"""",0,4
.,0,4
Rather,0,5
than,0,5
seeking,0,5
to,0,5
find,0,5
out,0,5
more,0,5
through,0,5
questions,0,5
and,0,5
learning,0,5
(,0,5
actions,0,5
viewed,0,5
