text,label,sentence
FIFA,0,0
World,0,0
Cup,0,0
2018,0,0
day,0,0
five,0,0
:,0,0
Sweden,0,0
",",0,0
Belgium,ENTITY,0
",",0,0
England,0,0
win,0,0
three,0,0
points,0,0
Tuesday,0,0
",",0,0
June,0,0
19,0,0
",",0,0
2018,0,0
Yesterday,0,0
",",0,0
day,0,0
five,0,0
of,0,0
the,0,0
2018,0,0
FIFA,0,0
football,0,0
World,0,0
Cup,0,0
",",0,0
Sweden,0,0
defeated,0,0
South,0,0
Korea,0,0
1,0,0
–,0,0
0,0,0
;,0,0
Belgium,ENTITY,0
defeated,0,0
debutants,0,0
Panama,0,0
3,0,0
–,0,0
0,0,0
;,0,0
and,0,0
Tunisia,0,0
lost,0,0
1,0,0
–,0,0
2,0,0
to,0,0
England,0,0
",",0,0
with,0,0
a,0,0
late,0,0
goal,0,0
from,0,0
English,0,0
captain,0,0
Harry,0,0
Kane,0,0
.,0,0
Group,0,1
F,0,1
—,0,1
Sweden,0,1
1,0,1
–,0,1
0,0,1
Korea,0,1
Republic,0,1
In,0,1
the,0,1
first,0,1
game,0,1
of,0,1
the,0,1
day,0,1
",",0,1
Sweden,0,1
faced,0,1
South,0,1
Korea,0,1
at,0,1
the,0,1
Nizhny,0,1
Novgorod,0,1
Stadium,0,1
.,0,1
Sweden,0,2
had,0,2
higher,0,2
ball,0,2
possession,0,2
in,0,2
the,0,2
game,0,2
.,0,2
Korea,0,3
's,0,3
Kim,0,3
Shin-Wook,0,3
was,0,3
shown,0,3
a,0,3
yellow,0,3
card,0,3
early,0,3
in,0,3
the,0,3
game,0,3
.,0,3
In,0,4
the,0,4
20th,0,4
minute,0,4
",",0,4
Marcus,0,4
Berg,0,4
missed,0,4
a,0,4
chance,0,4
to,0,4
put,0,4
Sweden,0,4
in,0,4
the,0,4
lead,0,4
.,0,4
Korea,0,5
substituted,0,5
Park,0,5
Joo-Ho,0,5
in,0,5
the,0,5
28th,0,5
minute,0,5
of,0,5
the,0,5
game,0,5
due,0,5
to,0,5
injury,0,5
and,0,5
was,0,5
replaced,0,5
by,0,5
Kim,0,5
Min-Woo,0,5
.,0,5
Despite,0,6
their,0,6
attempts,0,6
",",0,6
neither,0,6
side,0,6
could,0,6
open,0,6
the,0,6
scoring,0,6
in,0,6
the,0,6
first,0,6
half,0,6
as,0,6
it,0,6
ended,0,6
0,0,6
–,0,6
0,0,6
.,0,6
In,0,7
the,0,7
second,0,7
half,0,7
",",0,7
Hwang,0,7
Hee-Chan,0,7
was,0,7
booked,0,7
for,0,7
a,0,7
bad,0,7
foul,0,7
.,0,7
In,0,8
the,0,8
62nd,0,8
minute,0,8
Kim,0,8
Min-Woo,0,8
conceded,0,8
a,0,8
penalty,0,8
which,0,8
the,0,8
match,0,8
referee,0,8
Joel,0,8
Aguilar,0,8
awarded,0,8
Sweden,0,8
after,0,8
confirming,0,8
with,0,8
the,0,8
video,0,8
assistant,0,8
referee,0,8
.,0,8
Swedish,0,9
captain,0,9
Andreas,0,9
Granqvist,0,9
scored,0,9
from,0,9
the,0,9
penalty,0,9
spot,0,9
",",0,9
putting,0,9
Sweden,0,9
1,0,9
–,0,9
0,0,9
up,0,9
.,0,9
In,0,10
the,0,10
injury,0,10
time,0,10
",",0,10
Hwang,0,10
Hee-Chan,0,10
's,0,10
header,0,10
went,0,10
wide,0,10
to,0,10
the,0,10
left,0,10
",",0,10
missing,0,10
a,0,10
chance,0,10
to,0,10
equalise,0,10
for,0,10
Korea,0,10
.,0,10
The,0,11
match,0,11
ended,0,11
with,0,11
Sweden,0,11
winning,0,11
three,0,11
points,0,11
.,0,11
Swedish,0,12
captain,0,12
Andreas,0,12
Granqvist,0,12
won,0,12
the,0,12
Budweiser,0,12
Man,0,12
of,0,12
the,0,12
Match,0,12
award,0,12
.,0,12
This,0,13
was,0,13
Sweden,0,13
's,0,13
first,0,13
victory,0,13
in,0,13
the,0,13
opening,0,13
match,0,13
of,0,13
the,0,13
World,0,13
Cup,0,13
since,0,13
1958,0,13
.,0,13
Group,0,14
G,0,14
—,0,14
Belgium,ENTITY,14
3,0,14
–,0,14
0,0,14
Panama,0,14
In,0,14
the,0,14
first,0,14
game,0,14
of,0,14
Group,0,14
G,0,14
",",0,14
Belgium,ENTITY,14
faced,0,14
Panama,0,14
at,0,14
the,0,14
Fisht,0,14
Stadium,0,14
in,0,14
Sochi,0,14
.,0,14
Belgium,ENTITY,15
had,0,15
greater,0,15
ball,0,15
possession,0,15
in,0,15
the,0,15
match,0,15
.,0,15
Belgium,ENTITY,16
started,0,16
the,0,16
game,0,16
with,0,16
attacking,0,16
style,0,16
with,0,16
Romelu,0,16
Lukaku,0,16
",",0,16
Yannick,0,16
Carrasco,0,16
",",0,16
and,0,16
Dries,0,16
Mertens,0,16
making,0,16
early,0,16
attempts,0,16
