text,label,sentence
Australian,ENTITY,0
woman,ENTITY,0
claims,0,0
Church,0,0
of,0,0
Scientology,0,0
imprisoned,0,0
her,ENTITY,0
for,0,0
twelve,0,0
years,0,0
Thursday,0,0
",",0,0
May,0,0
7,0,0
",",0,0
2015,0,0
Valeska,ENTITY,0
Paris,ENTITY,0
",",0,0
an,ENTITY,0
Australian,ENTITY,0
woman,ENTITY,0
and,ENTITY,0
former,ENTITY,0
Scientologist,ENTITY,0
",",0,0
has,0,0
claimed,0,0
that,0,0
the,0,0
Church,0,0
of,0,0
Scientology,0,0
imprisoned,0,0
her,ENTITY,0
for,0,0
twelve,0,0
years,0,0
aboard,0,0
the,0,0
Scientology,0,0
-,0,0
owned,0,0
cruise,0,0
ship,0,0
",",0,0
Freewinds,0,0
.,0,0
The,0,1
Church,0,1
of,0,1
Scientology,0,1
's,0,1
cruise,0,1
ship,0,1
Freewinds,0,1
in,0,1
Bonaire,0,1
.,0,1
Paris,ENTITY,2
was,0,2
born,0,2
in,0,2
Switzerland,0,2
but,0,2
her,ENTITY,2
parents,0,2
moved,0,2
her,ENTITY,2
to,0,2
the,0,2
United,0,2
Kingdom,0,2
when,0,2
she,ENTITY,2
was,0,2
six,0,2
so,0,2
they,0,2
could,0,2
be,0,2
closer,0,2
to,0,2
the,0,2
church,0,2
's,0,2
headquarters,0,2
.,0,2
She,ENTITY,3
joined,0,3
the,0,3
Sea,0,3
Org,0,3
aged,0,3
14,0,3
.,0,3
In,0,4
1995,0,4
",",0,4
at,0,4
age,0,4
seventeen,0,4
",",0,4
she,ENTITY,4
was,0,4
told,0,4
to,0,4
disconnect,0,4
from,0,4
her,ENTITY,4
mother,0,4
.,0,4
Paris,ENTITY,5
claims,0,5
she,ENTITY,5
was,0,5
first,0,5
sent,0,5
to,0,5
the,0,5
ship,0,5
aged,0,5
eighteen,0,5
for,0,5
two,0,5
weeks,0,5
as,0,5
a,ENTITY,5
teenager,ENTITY,5
but,0,5
ended,0,5
up,0,5
spending,0,5
twelve,0,5
years,0,5
there,0,5
.,0,5
Paris,ENTITY,6
also,0,6
claims,0,6
that,0,6
her,ENTITY,6
passport,0,6
was,0,6
taken,0,6
away,0,6
from,0,6
her,ENTITY,6
and,0,6
she,ENTITY,6
was,0,6
forced,0,6
to,0,6
work,0,6
in,0,6
the,0,6
engine,0,6
room,0,6
.,0,6
I,ENTITY,7
was,0,7
basically,0,7
hauled,0,7
in,0,7
and,0,7
told,0,7
that,0,7
my,ENTITY,7
mum,0,7
had,0,7
attacked,0,7
the,0,7
church,0,7
and,0,7
that,0,7
I,ENTITY,7
needed,0,7
to,0,7
disconnect,0,7
from,0,7
her,0,7
because,0,7
she,0,7
was,0,7
suppressive,0,7
.,0,7
Valeska,ENTITY,8
Paris,ENTITY,8
I,ENTITY,8
was,0,8
basically,0,8
hauled,0,8
in,0,8
and,0,8
told,0,8
that,0,8
my,ENTITY,8
mum,0,8
had,0,8
attacked,0,8
the,0,8
church,0,8
and,0,8
that,0,8
I,ENTITY,8
needed,0,8
to,0,8
disconnect,0,8
from,0,8
her,0,8
because,0,8
she,0,8
was,0,8
suppressive,0,8
.,0,8
Her,ENTITY,9
mother,0,9
had,0,9
spoken,0,9
out,0,9
against,0,9
Scientology,0,9
on,0,9
French,0,9
television,0,9
after,0,9
her,0,9
ex-husband,0,9
and,0,9
Paris,ENTITY,9
's,ENTITY,9
father,0,9
",",0,9
Albert,0,9
Jaquier,0,9
",",0,9
committed,0,9
suicide,0,9
after,0,9
he,0,9
lost,0,9
his,0,9
fortune,0,9
to,0,9
Scientology,0,9
.,0,9
Paris,ENTITY,10
claims,0,10
that,0,10
she,ENTITY,10
was,0,10
kept,0,10
at,0,10
Flag,0,10
Land,0,10
Base,0,10
in,0,10
Clearwater,0,10
",",0,10
Florida,0,10
until,0,10
she,ENTITY,10
was,0,10
eighteen,0,10
and,0,10
then,0,10
transferred,0,10
to,0,10
the,0,10
Freewinds,0,10
.,0,10
On,0,11
board,0,11
the,0,11
Freewinds,0,11
",",0,11
Paris,ENTITY,11
claims,0,11
that,0,11
she,ENTITY,11
was,0,11
working,0,11
from,0,11
6:00am,0,11
to,0,11
midnight,0,11
and,0,11
due,0,11
to,0,11
lack,0,11
of,0,11
sleep,0,11
ended,0,11
up,0,11
being,0,11
a,0,11
walking,0,11
zombie,0,11
.,0,11
She,ENTITY,12
also,0,12
claims,0,12
that,0,12
in,0,12
