text,label,sentence
Australian,0,0
children,0,0
suffering,0,0
from,0,0
iodine,0,0
deficiency,0,0
Thursday,0,0
",",0,0
February,0,0
23,0,0
",",0,0
2006,0,0
Almost,0,0
half,0,0
of,0,0
all,0,0
Australian,0,0
primary,0,0
school,0,0
children,0,0
are,0,0
mild,0,0
to,0,0
moderately,0,0
iodine,0,0
deficient,0,0
",",0,0
researchers,0,0
say,0,0
.,0,0
A,0,1
new,0,1
study,0,1
documenting,0,1
iodine,0,1
nutritional,0,1
status,0,1
in,0,1
Australian,0,1
school,0,1
children,0,1
has,0,1
revealed,0,1
many,0,1
are,0,1
not,0,1
getting,0,1
enough,0,1
iodine,0,1
-,0,1
which,0,1
can,0,1
lead,0,1
to,0,1
mental,0,1
and,0,1
growth,0,1
retardation,0,1
.,0,1
The,0,2
report,0,2
's,0,2
authors,0,2
say,0,2
iodine,0,2
deficiency,0,2
is,0,2
"""",0,2
the,0,2
sleeper,0,2
health,0,2
issue,0,2
in,0,2
Australia,0,2
"""",0,2
",",0,2
and,0,2
potentially,0,2
a,0,2
very,0,2
serious,0,2
one,0,2
.,0,2
The,0,3
results,0,3
of,0,3
the,0,3
Australian,0,3
National,0,3
Iodine,0,3
Nutrition,0,3
Study,0,3
published,0,3
in,0,3
the,0,3
Medical,0,3
Journal,0,3
of,0,3
Australia,0,3
this,0,3
week,0,3
",",0,3
revealed,0,3
that,0,3
children,0,3
in,0,3
mainland,0,3
Australia,0,3
are,0,3
borderline,0,3
iodine,0,3
deficient,0,3
.,0,3
The,0,4
report,0,4
has,0,4
prompted,0,4
calls,0,4
for,0,4
all,0,4
edible,0,4
salt,0,4
to,0,4
be,0,4
iodised,0,4
.,0,4
They,0,5
say,0,5
adding,0,5
the,0,5
mineral,0,5
to,0,5
salt,0,5
is,0,5
the,0,5
simplest,0,5
and,0,5
most,0,5
effective,0,5
method,0,5
of,0,5
preventing,0,5
iodine,0,5
deficiency,0,5
disorders,0,5
.,0,5
A,0,6
cross-sectional,0,6
survey,0,6
of,0,6
1709,0,6
schoolchildren,0,6
-,0,6
aged,0,6
8,0,6
–,0,6
10,0,6
years,0,6
",",0,6
from,0,6
88,0,6
schools,0,6
-,0,6
was,0,6
carried,0,6
out,0,6
in,0,6
New,0,6
South,0,6
Wales,0,6
",",0,6
Victoria,0,6
",",0,6
South,0,6
Australia,0,6
",",0,6
Western,0,6
Australia,0,6
and,0,6
Queensland,0,6
",",0,6
between,0,6
July,0,6
2003,0,6
and,0,6
December,0,6
2004,0,6
.,0,6
Tasmania,0,7
was,0,7
excluded,0,7
from,0,7
the,0,7
study,0,7
-,0,7
where,0,7
an,0,7
voluntary,0,7
iodine,0,7
fortification,0,7
program,0,7
using,0,7
iodised,0,7
salt,0,7
in,0,7
bread,0,7
",",0,7
is,0,7
ongoing,0,7
.,0,7
The,0,8
authors,0,8
say,0,8
the,0,8
results,0,8
confirm,0,8
the,0,8
existence,0,8
of,0,8
inadequate,0,8
iodine,0,8
intake,0,8
in,0,8
the,0,8
Australian,0,8
population,0,8
.,0,8
They,0,9
call,0,9
for,0,9
"""",0,9
urgent,0,9
implementation,0,9
of,0,9
mandatory,0,9
iodisation,0,9
of,0,9
all,0,9
edible,0,9
salt,0,9
in,0,9
Australia,0,9
.,0,9
"""",0,10
Most,0,10
iodine,0,10
in,0,10
food,0,10
comes,0,10
from,0,10
seafood,0,10
",",0,10
milk,0,10
and,0,10
iodised,0,10
salt,0,10
.,0,10
Professor,ENTITY,11
Cres,ENTITY,11
Eastman,ENTITY,11
",",ENTITY,11
Director,ENTITY,11
of,ENTITY,11
the,0,11
National,ENTITY,11
Iodine,0,11
Nutrition,ENTITY,11
study,ENTITY,11
",",ENTITY,11
and,ENTITY,11
Chairman,ENTITY,11
of,ENTITY,11
the,0,11
Australian,ENTITY,11
Centre,ENTITY,11
for,ENTITY,11
Control,ENTITY,11
of,ENTITY,11
Iodine,0,11
Deficiency,0,11
Disorders,ENTITY,11
",",ENTITY,11
says,ENTITY,11
it,0,11
is,ENTITY,11
crucial,ENTITY,11
that,0,11
children,0,11
and,ENTITY,11
pregnant,0,11
women,0,11
in,ENTITY,11
particular,ENTITY,11
have,ENTITY,11
an,0,11
adequate,ENTITY,11
intake,ENTITY,11
of,ENTITY,11
iodine,0,11
.,ENTITY,11
Iodine,0,12
deficiency,0,12
can,ENTITY,12
lead,ENTITY,12
to,ENTITY,12
serious,0,12
health,ENTITY,12
problems,ENTITY,12
including,ENTITY,12
brain,0,12
damage,0,12
",",ENTITY,12
stunted,0,12
growth,0,12
and,ENTITY,12
deafness,0,12
.,ENTITY,12
Professor,ENTITY,13
Eastman,ENTITY,13
says,ENTITY,13
manufacturers,0,13
could,ENTITY,13
easily,ENTITY,13
remedy,ENTITY,13
the,0,13
situation,0,13
by,ENTITY,13
using,0,13
iodised,0,13
salt,0,13
in,ENTITY,13
their,0,13
products,0,13
in,ENTITY,13
line,ENTITY,13
with,ENTITY,13
the,0,13
United,ENTITY,13
States,0,13
and,ENTITY,13
most,0,13
European,ENTITY,13
countries,0,13
.,ENTITY,13
"""",ENTITY,14
I,ENTITY,14
suspect,ENTITY,14
they,0,14
wo,ENTITY,14
n't,ENTITY,14
do,ENTITY,14
that,0,14
on,ENTITY,14
a,ENTITY,14
voluntary,ENTITY,14
basis,ENTITY,14
",",ENTITY,14
we,0,14
've,ENTITY,14
tried,ENTITY,14
so,ENTITY,14
far,ENTITY,14
and,ENTITY,14
have,ENTITY,14
n't,ENTITY,14
succeeded,ENTITY,14
",",ENTITY,14
so,ENTITY,14
we,0,14
've,ENTITY,14
convinced,ENTITY,14
the,0,14
Food,0,14
Standards,ENTITY,14
of,ENTITY,14
Australia,0,14
and,ENTITY,14
New,0,14
Zealand,0,14
|,ENTITY,14
that,ENTITY,14
all,0,14
salt,0,14
should,ENTITY,14
be,ENTITY,14
iodised,ENTITY,14
",",ENTITY,14
"""",ENTITY,14
he,ENTITY,14
said,ENTITY,14
.,ENTITY,14
The,0,15
report,0,15
says,ENTITY,15
the,0,15
decline,ENTITY,15
in,ENTITY,15
iodine,0,15
intake,0,15
appears,ENTITY,15
to,ENTITY,15
be,ENTITY,15
due,ENTITY,15
to,ENTITY,15
changes,0,15
in,ENTITY,15
the,0,15
dairy,ENTITY,15
industry,0,15
",",ENTITY,15
where,ENTITY,15
chlorine,0,15
-,ENTITY,15
containing,ENTITY,15
sanitisers,0,15
have,ENTITY,15
replaced,ENTITY,15
iodine,0,15
-,ENTITY,15
containing,ENTITY,15
sanitisers,0,15
.,ENTITY,15
Iodine,0,16
released,ENTITY,16
from,ENTITY,16
these,0,16
chemicals,0,16
into,ENTITY,16
milk,0,16
has,ENTITY,16
been,ENTITY,16
the,0,16
major,ENTITY,16
source,ENTITY,16
of,ENTITY,16
dietary,0,16
iodine,0,16
in,ENTITY,16
Australia,0,16
for,ENTITY,16
at,0,16
least,ENTITY,16
four,ENTITY,16
decades,0,16
",",ENTITY,16
but,ENTITY,16
is,ENTITY,16
now,ENTITY,16
declining,ENTITY,16
.,ENTITY,16
Another,0,17
contributory,ENTITY,17
factor,0,17
has,ENTITY,17
been,ENTITY,17
the,0,17
decreasing,ENTITY,17
consumption,ENTITY,17
of,ENTITY,17
iodised,0,17
salt,0,17
used,ENTITY,17
in,ENTITY,17
foods,0,17
.,ENTITY,17
The,0,18
report,0,18
states,ENTITY,18
that,ENTITY,18
few,0,18
if,ENTITY,18
any,ENTITY,18
food,0,18
manufacturers,0,18
use,ENTITY,18
iodised,0,18
salt,0,18
in,ENTITY,18
the,0,18
preparation,ENTITY,18
and,ENTITY,18
manufacture,ENTITY,18
of,ENTITY,18
foods,0,18
.,ENTITY,18
Professor,ENTITY,19
Eastman,ENTITY,19
says,ENTITY,19
iodine,0,19
is,ENTITY,19
added,ENTITY,19
to,ENTITY,19
only,ENTITY,19
10,0,19
per,ENTITY,19
cent,ENTITY,19
of,ENTITY,19
Australian,0,19
salt,0,19
in,ENTITY,19
contravention,ENTITY,19
of,ENTITY,19
a,0,19
World,0,19
Health,ENTITY,19
Organisation,0,19
recommendation,ENTITY,19
that,ENTITY,19
all,0,19
salt,0,19
be,ENTITY,19
iodised,0,19
.,ENTITY,19
He,ENTITY,20
says,ENTITY,20
authorities,0,20
are,ENTITY,20
reacting,ENTITY,20
slowly,ENTITY,20
to,ENTITY,20
his,ENTITY,20
urgent,ENTITY,20
calls,ENTITY,20
for,ENTITY,20
mandatory,0,20
iodised,ENTITY,20
salt,0,20
.,ENTITY,20
"""",ENTITY,21
The,0,21
effects,ENTITY,21
of,ENTITY,21
iodine,0,21
deficiency,0,21
are,ENTITY,21
dependent,ENTITY,21
upon,ENTITY,21
how,ENTITY,21
severe,ENTITY,21
it,0,21
is,ENTITY,21
and,ENTITY,21
when,ENTITY,21
it,0,21
occurs,ENTITY,21
.,ENTITY,21
So,ENTITY,22
if,ENTITY,22
we,0,22
go,ENTITY,22
to,ENTITY,22
the,0,22
pregnant,ENTITY,22
woman,0,22
",",ENTITY,22
she,0,22
does,ENTITY,22
n't,ENTITY,22
get,ENTITY,22
enough,0,22
iodine,0,22
",",ENTITY,22
she,0,22
wo,ENTITY,22
n't,ENTITY,22
make,ENTITY,22
enough,0,22
thyroid,0,22
hormone,0,22
",",ENTITY,22
and,ENTITY,22
the,0,22
foetus,0,22
wo,ENTITY,22
n't,ENTITY,22
get,ENTITY,22
the,ENTITY,22
amount,ENTITY,22
of,ENTITY,22
thyroid,0,22
hormone,0,22
it,0,22
needs,ENTITY,22
for,ENTITY,22
adequate,0,22
and,ENTITY,22
proper,ENTITY,22
development,ENTITY,22
of,ENTITY,22
the,0,22
brain,0,22
",",ENTITY,22
so,ENTITY,22
you,0,22
'll,ENTITY,22
then,ENTITY,22
see,ENTITY,22
consequences,0,22
being,ENTITY,22
loss,0,22
of,ENTITY,22
IQ,0,22
",",ENTITY,22
learning,0,22
difficulties,0,22
",",ENTITY,22
hearing,0,22
difficulties,0,22
and,ENTITY,22
other,0,22
neurological,ENTITY,22
problems,0,22
",",ENTITY,22
"""",ENTITY,22
Professor,ENTITY,22
Eastman,ENTITY,22
said,ENTITY,22
.,ENTITY,22
"""",ENTITY,23
If,ENTITY,23
an,0,23
infant,0,23
's,ENTITY,23
not,ENTITY,23
getting,ENTITY,23
enough,0,23
iodine,0,23
...,ENTITY,23
brain,0,23
development,0,23
wo,ENTITY,23
n't,ENTITY,23
be,ENTITY,23
completed,ENTITY,23
and,ENTITY,23
they,0,23
wo,ENTITY,23
n't,ENTITY,23
grow,ENTITY,23
normally,ENTITY,23
",",ENTITY,23
and,ENTITY,23
as,ENTITY,23
you,0,23
get,ENTITY,23
older,ENTITY,23
the,0,23
problem,0,23
will,ENTITY,23
be,ENTITY,23
that,0,23
you,0,23
will,ENTITY,23
develop,ENTITY,23
a,0,23
goiter,0,23
and,ENTITY,23
your,0,23
thyroid,0,23
wo,ENTITY,23
n't,ENTITY,23
function,ENTITY,23
as,ENTITY,23
well,ENTITY,23
as,ENTITY,23
it,0,23
should,0,23
",",ENTITY,23
so,ENTITY,23
that,0,23
may,ENTITY,23
have,ENTITY,23
all,0,23
sorts,ENTITY,23
of,ENTITY,23
pernicious,ENTITY,23
effects,ENTITY,23
upon,ENTITY,23
normal,0,23
function,ENTITY,23
in,ENTITY,23
life,0,23
.,ENTITY,23
