text,label,sentence
Hi,0,0
everyone,0,0
!,0,0
So,0,0
I,ENTITY,0
'm,0,0
just,0,0
about,0,0
to,0,0
tuck,0,0
into,0,0
a,0,0
crisp,0,0
sandwich,0,0
.,0,0
Salt,0,1
vinegar,0,1
squares,0,1
are,0,1
my,ENTITY,1
crisp,0,1
of,0,1
choice,0,1
.,0,1
And,0,2
I,ENTITY,2
've,0,2
got,0,2
some,0,2
apple,0,2
juice,0,2
because,0,2
this,0,2
signifies,0,2
kind,0,2
of,0,2
my,ENTITY,2
diet,0,2
staples,0,2
the,0,2
last,0,2
few,0,2
weeks,0,2
.,0,2
So,0,3
I,ENTITY,3
thought,0,3
this,0,3
was,0,3
an,0,3
opportune,0,3
time,0,3
to,0,3
tell,0,3
you,0,3
all,0,3
that,0,3
a,0,3
couple,0,3
of,0,3
weeks,0,3
ago,0,3
I,ENTITY,3
found,0,3
out,0,3
that,0,3
I,ENTITY,3
am,0,3
pregnant,0,3
.,0,3
It,0,4
's,0,4
the,0,4
first,0,4
week,0,4
that,0,4
I,ENTITY,4
've,0,4
been,0,4
actually,0,4
able,0,4
to,0,4
say,0,4
the,0,4
words,0,4
"""",0,4
I,ENTITY,4
'm,0,4
pregnant,0,4
"""",0,4
and,0,4
have,0,4
it,0,4
not,0,4
feel,0,4
really,0,4
weird,0,4
.,0,4
I,ENTITY,5
found,0,5
out,0,5
on,0,5
",",0,5
I,ENTITY,5
think,0,5
it,0,5
was,0,5
the,0,5
3rd,0,5
of,0,5
January,0,5
.,0,5
Let,0,6
's,0,6
just,0,6
double,0,6
check,0,6
that,0,6
.,0,6
No,0,7
",",0,7
excuse,0,7
me,ENTITY,7
",",0,7
it,0,7
was,0,7
the,0,7
fifth,0,7
of,0,7
January,0,7
.,0,7
I,ENTITY,8
found,0,8
out,0,8
on,0,8
the,0,8
fifth,0,8
and,0,8
that,0,8
was,0,8
because,0,8
my,ENTITY,8
period,0,8
was,0,8
late,0,8
and,0,8
I,ENTITY,8
am,0,8
never,0,8
late,0,8
.,0,8
As,0,9
soon,0,9
as,0,9
I,ENTITY,9
came,0,9
off,0,9
the,0,9
pill,0,9
my,ENTITY,9
period,0,9
came,0,9
back,0,9
pretty,0,9
regularly,0,9
and,0,9
I,ENTITY,9
started,0,9
tracking,0,9
my,ENTITY,9
periods,0,9
just,0,9
because,0,9
I,ENTITY,9
knew,0,9
the,0,9
pregnancy,0,9
was,0,9
something,0,9
that,0,9
