token,ent,sent
Thank,0,0
you,ENTITY,0
Steve,ENTITY,0
.,0,0
Reformist,0,1
allies,0,1
of,0,1
Yugoslav,0,1
President,0,1
Vojislav,0,1
Kostunica,0,1
have,0,1
scored,0,1
a,0,1
solid,0,2
victory,0,2
in,0,2
Serbian,0,2
parliamentary,0,2
elections,0,2
.,0,2
The,0,3
Democratic,0,3
Opposition,0,3
of,0,3
Serbia,0,3
",",0,3
which,0,3
supports,0,3
the,0,3
President,0,3
",",0,4
has,0,4
claimed,0,4
about,0,4
2,0,4
/,0,4
3rd,0,4
of,0,4
the,0,4
vote,0,4
.,0,4
Mr.,0,5
Kostunica,0,5
said,0,5
in,0,5
a,0,5
speech,0,5
broadcast,0,5
this,0,5
morning,0,5
",",0,5
that,0,6
the,0,6
election,0,6
victory,0,6
will,0,6
allow,0,6
reforms,0,6
to,0,6
move,0,6
swiftly,0,6
to,0,6
start,0,6
building,0,6
a,0,6
democratic,0,6
government,0,6
and,0,6
a,0,6
free,0,6
market,0,6
economy,0,6
.,0,6
Ousted,0,7
Yugoslav,0,7
President,0,7
Slobodan,0,7
Milosevic,0,7
's,0,7
Socialist,0,7
Party,0,7
and,0,7
his,0,7
allies,0,8
won,0,8
about,0,8
1,0,8
/,0,8
5th,0,8
of,0,8
the,0,8
vote,0,8
in,0,8
Serbia,0,8
",",0,8
Yugoslavia,0,8
's,0,8
dominant,0,8
republic,0,8
.,0,8
