token,ent,sent
Before,0,0
we,0,0
talk,0,0
to,0,0
Mike,0,0
Wallace,0,0
about,0,0
his,0,0
new,0,0
book,0,0
let,0,1
's,0,1
check,0,1
up,0,1
on,0,1
the,0,1
Supreme,0,1
Court,0,1
appointment,0,1
with,0,1
Senator,ENTITY,1
Sam,ENTITY,1
Brownbeck,ENTITY,1
Republican,0,1
of,0,1
Kansas,0,1
/.,0,1
He,ENTITY,2
's,0,2
a,0,2
member,0,2
of,0,2
the,0,2
Judiciary,0,2
Committee,0,2
/.,0,2
He,ENTITY,3
'll,0,3
be,0,3
voting,0,3
on,0,3
the,0,3
senator,0,3
/.,0,3
He,ENTITY,4
voted,0,4
for,0,4
confirming,0,4
John,0,4
Roberts,0,4
/.,0,4
Senator,0,5
Chuck,0,5
Schumer,0,5
is,0,5
a,0,5
Democrat,0,5
of,0,5
New,0,5
York,0,5
member,0,5
judiciary,0,6
/.,0,6
Senator,0,7
Schumer,0,7
voted,0,7
against,0,7
the,0,7
Robert,0,7
's,0,7
nomination,0,7
/.,0,7
And,0,8
in,0,8
Boston,0,8
is,0,8
David,0,8
Gergen,0,8
White,0,8
house,0,8
advisor,0,8
to,0,8
Presidents,0,9
Nixon,0,9
Ford,0,9
Reagen,0,9
and,0,9
Clinton,0,9
professor,0,9
of,0,9
public,0,9
service,0,9
at,0,9
Harvard,0,9
's,0,9
JFK,0,9
school,0,9
and,0,9
editor,0,9
at,0,9
large,0,9
/.,0,9
US,0,10
News,0,10
and,0,10
World,0,10
Report,0,10
will,0,10
start,0,10
with,0,10
David,0,10
/.,0,10
It,0,11
's,0,11
a,0,11
safe,0,11
bet,0,11
that,0,11
Sam,ENTITY,11
Brownbeck,ENTITY,11
is,0,11
going,0,11
to,0,12
vote,0,12
for,0,12
him,0,12
and,0,12
Charles,0,12
Schumer,0,12
is,0,12
going,0,12
to,0,12
vote,0,12
against,0,12
him,0,12
/.,0,12
and,0,13
the,0,13
question,0,13
would,0,13
be,0,13
why,0,13
do,0,13
n't,0,13
they,0,13
both,0,13
wait,0,14
until,0,14
the,0,14
hearing,0,14
/?,0,14
Ah,0,15
because,0,15
we,0,15
've,0,15
just,0,15
come,0,15
through,0,15
such,0,15
a,0,15
contentious,0,15
period,0,16
on,0,16
Harriet,0,16
Myerrs,0,16
and,0,16
I,0,16
think,0,16
that,0,16
the,0,16
conservatives,0,16
really,0,16
wanted,0,16
a,0,16
hard,0,16
right,0,16
conservative,0,16
and,0,16
now,0,16
they,0,16
've,0,16
got,0,16
him,0,16
/.,0,16
They,0,17
've,0,17
all,0,17
come,0,17
out,0,17
and,0,17
forced,0,17
a,0,17
celebrated,0,17
/-,0,17
Pat,0,18
Robertson,0,18
called,0,18
it,0,18
a,0,18
grand,0,18
slam,0,18
home,0,18
run,0,18
/.,0,18
And,0,19
just,0,19
as,0,19
predicated,0,19
I,0,19
believe,0,19
the,0,19
left,0,19
is,0,19
going,0,19
to,0,20
come,0,20
out,0,20
on,0,20
the,0,20
attack,0,20
/.,0,20
I,0,21
think,0,21
we,0,21
're,0,21
heading,0,21
toward,0,21
a,0,21
Donnybrook,0,21
/.,0,21
It,0,22
's,0,22
going,0,22
to,0,22
be,0,22
really,0,22
interesting,0,22
to,0,22
hear,0,22
what,0,22
these,0,23
two,0,23
senators,0,23
have,0,23
tonight,0,23
to,0,23
say,0,23
about,0,23
the,0,23
prospects,0,23
of,0,23
a,0,23
filibuster,0,23
/.,0,23
Senator,ENTITY,24
Brownbeck,ENTITY,24
do,0,24
n't,0,24
the,0,24
confirmation,0,24
hearings,0,24
count,0,24
/?,0,24
Or,0,25
is,0,25
it,0,25
over,0,25
for,0,25
you,ENTITY,25
