token,ent,sent
After,0,0
several,0,0
years,0,0
of,0,0
booming,0,0
business,0,0
with,0,0
China,0,0
",",0,0
foreign,0,0
traders,0,1
are,0,1
bracing,0,1
for,0,1
the,0,1
biggest,0,1
slump,0,1
in,0,1
a,0,1
decade,0,1
.,0,1
The,0,2
imposition,0,2
of,0,2
austerity,0,2
measures,0,2
",",0,2
starting,0,2
last,0,2
October,0,2
",",0,2
already,0,3
had,0,3
begun,0,3
to,0,3
pinch,0,3
when,0,3
the,0,3
massacre,0,3
in,0,3
Tiananmen,0,3
Square,0,3
on,0,3
June,0,3
4,0,3
and,0,3
subsequent,0,3
events,0,3
tugged,0,3
the,0,3
belt,0,3
far,0,3
tighter,0,3
.,0,3
Foreign,0,4
lending,0,4
has,0,4
been,0,4
virtually,0,4
suspended,0,4
since,0,4
then,0,4
",",0,4
choking,0,4
liquidity,0,5
and,0,5
hobbling,0,5
many,0,5
projects,0,5
.,0,5
And,0,6
Beijing,0,6
has,0,6
pulled,0,6
back,0,6
on,0,6
domestic,0,6
loans,0,6
and,0,6
subsidies,0,6
",",0,7
leaving,0,7
many,0,7
domestic,0,7
buyers,0,7
and,0,7
export,0,7
-,0,7
oriented,0,7
plants,0,7
strapped,0,7
for,0,7
cash,0,7
.,0,7
Givaudan,0,8
Far,0,8
East,0,8
Ltd.,0,8
",",0,8
a,0,8
Swiss,0,8
concern,0,8
that,0,8
sells,0,8
chemicals,0,9
to,0,9
shampoo,0,9
and,0,9
soap,0,9
factories,0,9
in,0,9
China,0,9
",",0,9
typifies,0,9
the,0,9
problems,0,9
.,0,9
Last,0,10
year,0,10
's,0,10
retrenchment,0,10
dried,0,10
up,0,10
the,0,10
working,0,10
capital,0,10
of,0,10
Chinese,0,11
factories,0,11
.,0,11
The,0,12
company,0,12
's,0,12
sales,0,12
flattened,0,12
during,0,12
1989,0,12
's,0,12
first,0,12
half,0,12
.,0,13
The,0,14
June,0,14
killings,0,14
magnified,0,14
the,0,14
problems,0,14
.,0,14
In,0,15
Canton,0,15
",",0,15
Givaudan,0,15
's,0,15
representative,0,15
office,0,15
received,0,15
no,0,15
orders,0,15
in,0,16
June,0,16
.,0,16
At,0,17
first,0,17
it,0,17
attributed,0,17
the,0,17
slump,0,17
to,0,17
temporary,0,17
business,0,17
disruptions,0,17
",",0,18
but,0,18
when,0,18
no,0,18
orders,0,18
were,0,18
logged,0,18
in,0,18
August,0,18
and,0,18
September,0,18
",",0,18
manager,ENTITY,18
Donald,ENTITY,18
Lai,ENTITY,18
became,0,18
convinced,0,18
that,0,18
business,0,18
would,0,18
be,0,18
bad,0,18
for,0,18
many,0,18
months,0,18
.,0,18
``,0,19
Things,0,19
have,0,19
grown,0,19
worse,0,19
since,0,19
June,0,19
4,0,19
",",0,19
'',0,19
Mr.,ENTITY,20
Lai,ENTITY,20
says,0,20
.,0,20
He,ENTITY,21
predicts,0,21
that,0,21
sales,0,21
will,0,21
drop,0,21
between,0,21
30,0,21
%,0,21
and,0,21
40,0,22
%,0,22
from,0,22
last,0,22
year,0,22
's,0,22
$,0,22
3,0,22
million,0,22
.,0,22
The,0,23
consumer,0,23
-,0,23
products,0,23
and,0,23
light,0,23
-,0,23
industrial,0,23
sectors,0,23
are,0,23
bearing,0,24
the,0,24
brunt,0,24
of,0,24
China,0,24
's,0,24
austerity,0,24
measures,0,24
",",0,24
and,0,24
foreign,0,24
companies,0,24
such,0,24
as,0,24
Givaudan,0,24
that,0,24
deal,0,24
with,0,24
those,0,24
industries,0,24
are,0,24
being,0,24
hit,0,24
the,0,24
hardest,0,24
.,0,24
But,0,25
in,0,25
general,0,25
",",0,25
all,0,25
foreign,0,25
-,0,25
trading,0,25
companies,0,25
are,0,25
feeling,0,26
the,0,26
pinch,0,26
.,0,26
``,0,27
The,0,27
import,0,27
pie,0,27
will,0,27
shrink,0,27
",",0,27
'',0,27
says,0,27
John,0,27
Kamm,0,28
",",0,28
first,0,28
vice,0,28
president,0,28
of,0,28
the,0,28
American,0,28
Chamber,0,28
of,0,28
Commerce,0,28
in,0,28
Hong,0,28
