token,ent,sent
okay,0,0
.,0,0
I,0,1
'm,0,1
just,0,1
trying,0,1
to,0,1
you,0,1
know,0,1
we,0,2
have,0,2
a,0,2
f-,0,2
%um,0,2
%uh,0,2
%uh,0,2
And,0,3
that,0,3
way,0,3
you,0,3
can,0,3
freeze,0,3
them,0,3
so,0,4
you,0,4
know,0,4
we,0,4
'd,0,4
end,0,4
up,0,4
yeah,0,5
.,0,5
there,0,6
was,0,6
sort,0,6
of,0,6
like,0,6
a,0,6
go,0,6
or,0,6
no,0,6
go,0,6
for,0,7
breast,0,7
pumping,0,7
like,0,8
once,0,8
you,0,8
just,0,8
kind,0,8
of,0,8
got,0,8
everything,0,8
going,0,8
it,0,8
was,0,9
like,0,9
it,0,9
ended,0,9
up,0,9
I,0,9
was,0,9
pumping,0,9
too,0,9
much,0,9
you,0,9
know,0,9
it,0,10
was,0,10
like,0,10
%mm,0,10
okay,0,10
.,0,10
we,0,10
ended,0,10
up,0,10
with,0,10
a,0,11
freezer,0,11
full,0,11
like,0,12
we,0,12
found,0,12
a,0,12
year,0,12
later,0,12
a,0,12
freezer,0,12
full,0,12
of,0,12
breast,0,13
milk,0,13
.,0,13
God,0,14
.,0,14
oh,0,15
let,0,15
's,0,15
just,0,15
throw,0,15
this,0,15
all,0,15
away,0,15
.,0,15
It,0,16
's,0,16
like,0,16
all,0,16
that,0,16
hard,0,16
work,0,16
but,0,17
you,0,17
know,0,17
it,0,17
was,0,17
either,0,17
explode,0,17
or,0,17
you,0,17
know,0,17
pretty,0,18
much,0,18
But,0,19
I,0,19
thought,0,19
like,0,19
you,0,19
totally,0,19
got,0,19
down,0,19
to,0,19
the,0,19
level,0,20
so,0,20
even,0,20
if,0,20
you,0,20
only,0,20
breast,0,20
fed,0,20
you,0,20
know,0,20
once,0,20
a,0,20
day,0,20
that,0,20
that,0,20
's,0,20
how,0,20
much,0,20
milk,0,20
you,0,20
would,0,20
have,0,20
.,0,20
I,0,21
do,0,21
n't,0,21
know,0,21
.,0,21
All,0,22
I,0,22
can,0,22
tell,0,22
you,0,22
is,0,22
to,0,22
get,0,22
a,0,22
big,0,22
bag,0,23
.,0,23
okay,0,24
It,0,24
's,0,24
like,0,24
once,0,24
I,0,24
started,0,24
at,0,24
work,0,24
I,0,24
you,0,24
know,0,25
once,0,26
he,0,26
was,0,26
getting,0,26
bigger,0,26
or,0,26
something,0,26
there,0,26
was,0,26
like,0,27
I,0,27
was,0,27
making,0,27
two,0,27
bags,0,27
and,0,28
it,0,28
was,0,28
like,0,28
if,0,28
you,0,28
sat,0,28
down,0,28
you,0,28
either,0,28
did,0,29
two,0,29
bags,0,29
or,0,29
you,0,29
'd,0,29
explode,0,29
that,0,30
was,0,30
it,0,30
.,0,30
And,0,31
she,0,31
just,0,31
could,0,31
n't,0,31
quite,0,31
drink,0,31
that,0,31
much,0,31
so,0,32
%mm,0,32
okay,0,32
.,0,32
You,0,33
know,0,33
that,0,33
was,0,33
why,0,33
I,0,33
was,0,33
working,0,33
in,0,33
the,0,33
morning,0,34
the,0,35
morning,0,35
's,0,35
when,0,35
you,0,35
do,0,35
the,0,35
most,0,35
.,0,35
Everybody,0,36
's,0,36
different,0,36
so,0,37
it,0,37
probably,0,37
yeah,0,38
yeah,0,38
that,0,38
's,0,38
true,0,38
.,0,38
Well,0,39
I,0,39
only,0,39
have,0,39
fourteen,0,39
weeks,0,39
left,0,39
so,0,40
.,0,40
Wow,0,41
you,0,41
're,0,41
getting,0,41
there,0,41
.,0,41
I,0,42
know,0,42
I,0,43
know,0,43
.,0,43
Stopping,0,44
with,0,44
the,0,44
miscarriage,0,44
anxiety,0,44
starting,0,44
with,0,44
the,0,44
delivery,0,44
anxiety,0,44
.,0,45
I,0,46
know,0,46
oh,0,47
no,0,47
