token,ent,sent
Polls,0,0
in,0,0
Israel,0,0
suggest,0,0
Prime,ENTITY,0
Minister,ENTITY,0
Ehud,0,0
Barak,0,0
faces,0,0
an,0,0
uphill,0,1
battle,0,1
in,0,1
next,0,1
month,0,1
's,0,1
election,0,1
.,0,1
Some,0,2
members,0,2
of,0,2
his,ENTITY,2
own,0,2
party,0,2
say,0,2
they,0,2
want,0,2
Barak,ENTITY,2
to,0,3
step,0,3
aside,0,3
.,0,3
Mike,0,4
Hanna,0,4
reports,0,4
.,0,4
Ehud,0,5
Barak,0,5
and,0,5
Shimon,0,5
Peres,0,5
present,0,5
a,0,5
united,0,5
front,0,5
.,0,5
The,0,6
hostility,0,6
between,0,6
two,0,6
men,0,6
who,0,6
'd,0,6
been,0,6
rivals,0,6
in,0,6
the,0,7
past,0,7
has,0,7
",",0,7
on,0,7
the,0,7
surface,0,7
",",0,7
dissipated,0,7
",",0,7
and,0,7
it,0,7
's,0,7
made,0,7
clear,0,7
the,0,7
former,0,7
Prime,0,7
Minister,0,7
will,0,7
campaign,0,7
alongside,0,7
the,ENTITY,7
present,ENTITY,7
Prime,ENTITY,7
Minister,0,7
in,0,7
the,0,7
elections,0,7
for,0,7
the,0,7
next,0,7
Prime,0,7
Minister,0,7
due,0,7
to,0,7
take,0,7
place,0,7
on,0,7
February,0,7
.,0,7
``,0,8
we,0,8
are,0,8
sitting,0,8
together,0,8
as,0,8
a,0,8
team,0,8
",",0,8
'',0,8
says,0,9
Barak,ENTITY,9
.,0,9
``,0,10
we,0,10
will,0,10
lead,0,10
the,0,10
election,0,10
campaign,0,10
and,0,10
afterwards,0,10
the,0,10
country,0,11
",",0,11
our,0,11
objective,0,11
is,0,11
not,0,11
only,0,11
the,0,11
Prime,0,11
Minister,0,11
's,0,11
race,0,11
",",0,11
'',0,11
says,0,11
Peres,0,11
",",0,11
``,0,11
our,0,11
objective,0,11
is,0,11
to,0,11
work,0,11
together,0,11
for,0,11
the,0,11
good,0,11
of,0,11
the,0,11
state,0,11
of,0,11
Israel,0,11
.,0,11
'',0,11
But,0,12
recent,0,12
polls,0,12
indicate,0,12
Peres,0,12
would,0,12
fare,0,12
better,0,12
than,0,12
Barak,ENTITY,12
against,0,13
the,0,13
right,0,13
-,0,13
wing,0,13
Likud,0,13
Party,0,13
candidate,0,13
Ariel,0,13
Sharon,0,13
.,0,13
Two,0,14
separate,0,14
sets,0,14
of,0,14
polls,0,14
have,0,14
Barak,ENTITY,14
more,0,14
than,0,14
20,0,14
percentage,0,15
points,0,15
behind,0,15
Sharon,0,15
",",0,15
whereas,0,15
the,0,15
same,0,15
polls,0,15
show,0,15
if,0,15
Peres,0,15
stood,0,15
instead,0,15
of,0,15
Barak,ENTITY,15
",",0,15
he,0,15
and,0,15
Sharon,0,15
would,0,15
be,0,15
neck,0,15
-,0,15
and,0,15
-,0,15
neck,0,15
.,0,15
Some,0,16
within,0,16
the,0,16
Labor,0,16
Party,0,16
raise,0,16
the,0,16
possibility,0,16
of,0,16
forcing,0,16
Barak,ENTITY,17
to,0,17
step,0,17
aside,0,17
and,0,17
allow,0,17
Peres,0,17
to,0,17
stand,0,17
in,0,17
the,0,17
elections,0,17
.,0,17
Legally,0,18
",",0,18
there,0,18
can,0,18
be,0,18
a,0,18
change,0,18
of,0,18
candidate,0,18
up,0,18
to,0,19
four,0,19
days,0,19
before,0,19
the,0,19
polls,0,19
open,0,19
.,0,19
Ehud,ENTITY,20
Barak,ENTITY,20
has,0,20
made,0,20
clear,0,20
he,ENTITY,20
will,0,20
not,0,20
step,0,20
aside,0,20
voluntarily,0,21
.,0,21
Speaking,0,22
to,0,22
a,0,22
gathering,0,22
of,0,22
Jewish,0,22
students,0,22
",",0,22
Barak,ENTITY,22
made,0,22
clear,0,23
as,0,23
well,0,23
the,0,23
issues,0,23
on,0,23
which,0,23
there,0,23
would,0,23
be,0,23
no,0,23
compromise,0,23
",",0,23
knee,0,23
gorx,0,23
negotiation,0,23
with,0,23
the,0,23
Palestinians,0,23
.,0,23
Let,0,24
me,ENTITY,24
say,0,24
it,0,24
loud,0,24
and,0,24
clear,0,24
--,0,24
we,0,24
will,0,24
not,0,25
agree,0,25
to,0,25
the,0,25
right,0,25
of,0,25
return,0,25
into,0,25
Israel,0,25
",",0,25
applause,0,25
and,0,25
I,ENTITY,25
do,0,25
not,0,25
intend,0,25
to,0,25
sign,0,25
any,0,25
document,0,25
which,0,25
passes,0,25
sovereignty,0,25
on,0,25
the,0,25
Temple,0,25
Mount,0,25
to,0,25
the,0,25
Palestinians,0,25
.,0,25
Similar,0,26
sentiments,0,26
expressed,0,26
by,0,26
Barak,ENTITY,26
's,ENTITY,26
opponent,0,26
in,0,26
the,0,26
next,0,26
elections,0,27
.,0,27
I,0,28
will,0,28
guard,0,28
the,0,28
unity,0,28
of,0,28
Jerusalem,0,28
",",0,28
the,0,28
Temple,0,28
Mount,0,29
",",0,29
'',0,29
says,0,29
Ariel,0,29
Sharon,0,29
",",0,29
``,0,29
I,0,29
will,0,29
guard,0,29
the,0,29
Jordan,0,29
Valley,0,29
and,0,29
other,0,29
security,0,29
zones,0,29
",",0,29
and,0,29
I,0,29
will,0,29
guard,0,29
that,0,29
there,0,29
will,0,29
not,0,29
be,0,29
an,0,29
influx,0,29
of,0,29
refugees,0,29
.,0,29
'',0,29
And,0,30
while,0,30
Barak,ENTITY,30
and,0,30
Sharon,0,30
may,0,30
be,0,30
expressing,0,30
similar,0,30
points,0,30
of,0,31
view,0,31
",",0,31
some,0,31
Israelis,0,31
