token,ent,sent
First,0,0
the,0,0
news,0,0
update,0,0
.,0,0
Here,0,1
's,0,1
David,0,1
Coler,0,1
.,0,1
President,ENTITY,2
Clinton,ENTITY,2
is,0,2
sending,0,2
US,0,2
mediator,0,2
Dennis,0,2
Ross,0,2
back,0,2
to,0,2
the,0,3
Middle,0,3
East,0,3
in,0,3
yet,0,3
another,0,3
effort,0,3
to,0,3
make,0,3
progress,0,3
toward,0,3
peace,0,3
between,0,3
Israel,0,3
and,0,3
the,0,3
Palestinians,0,3
before,0,3
Mr.,ENTITY,3
Clinton,ENTITY,3
leaves,0,3
office,0,3
in,0,3
two,0,3
weeks,0,3
.,0,3
A,0,4
senior,0,4
White,0,4
House,0,4
official,0,4
said,0,4
Mr.,0,4
Ross,0,4
intends,0,4
to,0,4
meet,0,5
separately,0,5
with,0,5
Israeli,0,5
Prime,0,5
Minister,0,5
Ehud,0,5
Barak,0,5
and,0,5
Palestinian,0,5
leader,0,5
Yasser,0,5
Arafat,0,5
.,0,5
They,0,6
will,0,6
discuss,0,6
the,0,6
possibilities,0,6
remaining,0,6
in,0,6
Mr.,ENTITY,6
Clinton,ENTITY,6
's,ENTITY,6
term,0,7
as,0,7
President,0,7
.,0,7
