token,ent,sent
Well,0,0
",",0,0
their,0,0
15,0,0
minutes,0,0
on,0,0
top,0,0
of,0,0
the,0,0
world,0,0
brought,0,1
them,0,1
50,0,1
years,0,1
of,0,1
fame,0,1
.,0,1
Today,0,2
",",0,2
Sir,0,2
Edmund,0,2
Hillary,0,2
being,0,2
named,0,2
an,0,2
honorary,0,2
citizen,0,2
of,0,3
Nepal,0,3
",",0,3
to,0,3
mark,0,3
his,0,3
historic,0,3
climb,0,3
to,0,3
the,0,3
top,0,3
of,0,3
Mt.,0,3
Everest,0,3
with,0,3
Sherpa,ENTITY,3
Norgay,0,3
.,0,3
There,0,4
is,0,4
concern,0,4
climbing,0,4
Everest,0,4
has,0,4
become,0,4
too,0,4
common,0,4
",",0,4
and,0,5
perhaps,0,5
a,0,5
bit,0,5
too,0,5
commercial,0,5
.,0,5
I,0,6
do,0,6
n't,0,6
think,0,6
we,0,6
have,0,6
that,0,6
.,0,6
We,0,7
do,0,7
n't,0,7
have,0,7
anything,0,7
to,0,7
demonstrate,0,7
that,0,7
commercialality,0,7
.,0,7
All,0,8
right,0,8
",",0,8
let,0,8
's,0,8
show,0,8
you,0,8
a,0,8
little,0,8
bit,0,8
of,0,9
Mt.,0,9
Everest,0,9
",",0,9
the,0,9
highest,0,9
summit,0,9
on,0,9
the,0,9
planet,0,9
.,0,9
Some,0,10
3D,0,10
imagery,0,10
.,0,10
There,0,11
",",0,11
you,0,11
see,0,11
",",0,11
the,0,11
big,0,11
picture,0,11
of,0,11
the,0,11
southern,0,12
part,0,12
of,0,12
Asia,0,12
.,0,12
We,0,13
'll,0,13
bring,0,13
you,0,13
down,0,13
into,0,13
the,0,13
Himilayas,0,13
.,0,13
20,0,14
million,0,14
years,0,14
ago,0,14
",",0,14
they,0,14
were,0,14
formed,0,14
when,0,14
India,0,14
broke,0,15
off,0,15
what,0,15
was,0,15
then,0,15
a,0,15
piece,0,15
of,0,15
Africa,0,15
and,0,15
slammed,0,15
into,0,15
that,0,15
portion,0,15
of,0,15
Asia,0,15
",",0,15
creating,0,15
this,0,15
tremendous,0,15
mountain,0,15
range,0,15
",",0,15
with,0,15
of,0,15
course,0,15
Mt.,0,15
Everest,0,15
at,0,15
"29,000",0,15
feet,0,15
above,0,15
sea,0,15
level,0,15
.,0,15
The,0,16
highest,0,16
peak,0,16
of,0,16
them,0,16
all,0,16
.,0,16
This,0,17
3D,0,17
animation,0,17
kind,0,17
of,0,17
exaggerates,0,17
it,0,17
a,0,17
little,0,17
bit,0,17
.,0,18
What,0,19
I,0,19
should,0,19
tell,0,19
you,0,19
is,0,19
there,0,19
are,0,19
about,0,19
15,0,19
possible,0,20
routes,0,20
to,0,20
get,0,20
you,0,20
to,0,20
the,0,20
top,0,20
of,0,20
Mt.,0,20
Everest,0,20
.,0,20
What,0,21
Sir,0,21
Edmund,0,21
Hillary,0,21
did,0,21
and,0,21
Norgay,ENTITY,21
did,0,21
was,0,21
go,0,21
along,0,22
this,0,22
route,0,22
that,0,22
takes,0,22
them,0,22
across,0,22
this,0,22
valley,0,22
--,0,22
You,0,23
have,0,23
to,0,23
turn,0,23
the,0,23
picture,0,23
this,0,23
way,0,23
a,0,23
little,0,23
bit,0,24
",",0,24
shoot,0,24
back,0,24
over,0,24
this,0,24
range,0,24
",",0,24
and,0,24
bring,0,24
you,0,24
up,0,24
in,0,24
here,0,24
.,0,24
Then,0,25
I,0,25
'll,0,25
try,0,25
to,0,25
give,0,25
you,0,25
my,0,25
best,0,25
guesstimation,0,25
.,0,26
Basically,0,27
",",0,27
right,0,27
along,0,27
this,0,27
ridge,0,27
line,0,27
up,0,27
to,0,27
"29,000",0,27
feet,0,28
",",0,28
into,0,28
thin,0,28
air,0,28
",",0,28
as,0,28
it,0,28
was,0,28
popularly,0,28
coined,0,28
by,0,28
the,0,28
book,0,28
by,0,28
the,0,28
name,0,28
of,0,28
John,0,28
Crack,0,28
Cower,0,28
a,0,28
few,0,28
years,0,28
ago,0,28
.,0,28
Since,0,29
that,0,29
",",0,29
a,0,29
lot,0,29
of,0,29
people,0,29
have,0,29
tried,0,29
",",0,29
a,0,30
lot,0,30
of,0,30
people,0,30
have,0,30
succeeded,0,30
.,0,30
175,0,31
people,0,31
have,0,31
died,0,31
trying,0,31
to,0,31
reach,0,31
the,0,31
summit,0,31
of,0,31
Mt.,0,32
Everest,0,32
.,0,32
We,0,33
're,0,33
joined,0,33
by,0,33
our,0,33
guest,0,33
--,0,33
where,0,33
is,0,33
our,0,33
guest,0,34
",",0,34
by,0,34
the,0,34
way,0,34
?,0,34
who,0,34
is,0,34
in,0,34
Kathmandu,0,34
.,0,34
And,0,35
how,0,35
's,0,35
the,0,35
party,0,35
going,0,35
there,0,35
?,0,35
Are,0,36
you,0,36
there,0,36
?,0,36
