token,ent,sent
MICHAEL,ENTITY,0
JACKSON,0,0
MANCHILD,0,1
IN,0,1
A,0,1
PROMISED,0,1
LAND,0,1
by,0,2
ROBERT,0,2
J.,0,2
LEWIS,0,2
He,ENTITY,3
's,0,3
such,0,3
an,0,3
easy,0,3
target,0,3
",",0,3
Michael,ENTITY,3
Jackson,0,3
.,0,3
He,ENTITY,4
makes,0,4
even,0,4
the,0,4
weirdest,0,4
of,0,4
the,0,4
weird,0,4
feel,0,4
normal,0,4
.,0,5
But,0,6
unlike,0,6
them,0,6
",",0,6
Jackson,ENTITY,6
does,0,6
n't,0,6
try,0,6
to,0,6
hide,0,6
the,0,7
fact,0,7
that,0,7
he,ENTITY,7
is,0,7
easily,0,7
one,0,7
of,0,7
the,0,7
most,0,7
screwed,0,7
up,0,7
beings,0,7
on,0,7
the,0,7
planet,0,7
.,0,7
Every,0,8
time,0,8
he,ENTITY,8
checks,0,8
in,0,8
for,0,8
yet,0,8
another,0,8
surgery,0,8
",",0,8
he,ENTITY,9
is,0,9
announcing,0,9
to,0,9
the,0,9
world,0,9
that,0,9
he,ENTITY,9
does,0,9
n't,0,9
know,0,9
who,0,9
he,ENTITY,9
is,0,9
",",0,9
where,0,9
he,ENTITY,9
is,0,9
going,0,9
",",0,9
and,0,9
that,0,9
he,ENTITY,9
thoroughly,0,9
loathes,0,9
himself,ENTITY,9
-,0,9
at,0,9
least,0,9
the,0,9
adult,0,9
version,0,9
.,0,9
And,0,10
for,0,10
his,ENTITY,10
remarkable,0,10
honesty,0,10
",",0,10
his,ENTITY,10
most,0,10
unprivate,0,10
confessions,0,10
",",0,11
he,ENTITY,11
is,0,11
subjected,0,11
to,0,11
one,0,11
public,0,11
humiliation,0,11
after,0,11
another,0,11
.,0,11
Who,0,12
among,0,12
us,0,12
rock,0,12
throwers,0,12
would,0,12
have,0,12
the,0,12
courage,0,12
to,0,12
reveal,0,13
about,0,13
ourselves,0,13
what,0,13
Michael,ENTITY,13
has,0,13
revealed,0,13
about,0,13
himself,ENTITY,13
?,0,13
Next,0,14
to,0,14
the,0,14
towering,0,14
monument,0,14
that,0,14
the,ENTITY,14
unedited,ENTITY,14
Michael,ENTITY,14
Jackson,ENTITY,14
is,0,15
we,0,15
are,0,15
telephone,0,15
booths,0,15
;,0,15
next,0,16
to,0,16
his,ENTITY,16
singular,0,16
guilelessness,0,16
and,0,16
candor,0,16
",",0,16
we,0,16
are,0,16
the,0,17
multitude,0,17
of,0,17
the,0,17
prevaricating,0,17
and,0,17
pusillanimous,0,17
.,0,17
Everything,0,18
Michael,ENTITY,18
has,0,18
done,0,18
and,0,18
said,0,18
during,0,18
the,0,18
past,0,18
20,0,18
years,0,19
has,0,19
been,0,19
against,0,19
his,ENTITY,19
own,0,19
apparent,0,19
self,0,19
-,0,19
interest,0,19
",",0,19
beginning,0,19
with,0,19
unrelenting,0,19
surgical,0,19
assaults,0,19
on,0,19
his,ENTITY,19
erstwhile,0,19
good,0,19
looks,0,19
",",0,19
to,0,19
hanging,0,19
his,ENTITY,19
child,0,19
-LRB-,0,19
and,0,19
crotch,0,19
for,0,19
that,0,19
matter,0,19
-RRB-,0,19
out,0,19
to,0,19
dry,0,19
",",0,19
to,0,19
entering,0,19
details,0,19
of,0,19
his,ENTITY,19
bedroom,0,19
antics,0,19
into,0,19
the,0,19
public,0,19
domain,0,19
.,0,19
Like,0,20
a,0,20
typical,0,20
Dostoievksy,0,20
character,0,20
",",0,20
we,0,20
can,0,20
not,0,20
account,0,20
for,0,21
the,0,21
behavior,0,21
if,0,21
it,0,21
were,0,21
n't,0,21
for,0,21
an,0,21
apparently,0,21
overriding,0,21
need,0,21
to,0,21
confess,0,21
and,0,21
proclaim,0,21
--,0,21
over,0,21
and,0,21
against,0,21
what,0,21
the,0,21
outside,0,21
world,0,21
wants,0,21
to,0,21
believe,0,21
--,0,21
the,0,21
truth,0,21
of,0,21
who,0,21
we,0,21
are,0,21
.,0,21
The,0,22
on,0,22
-,0,22
going,0,22
spectacle,0,22
of,0,22
Michael,ENTITY,22
's,ENTITY,22
increasingly,0,22
bizarre,0,22
conduct,0,23
is,0,23
his,ENTITY,23
confession,0,23
to,0,23
the,0,23
world,0,23
that,0,23
he,ENTITY,23
is,0,23
one,0,23
spectacularly,0,23
psychologically,0,23
-,0,23
challenged,0,23
dude,0,23
.,0,23
Like,0,24
children,0,24
who,0,24
are,0,24
incapable,0,24
of,0,24
dissimulating,0,24
their,0,24
basic,0,24
wants,0,24
and,0,25
needs,0,25
",",0,25
Michael,ENTITY,25
's,ENTITY,25
manner,0,25
of,0,25
being,0,25
in,0,25
the,0,25
world,0,25
is,0,25
uncensored,0,25
and,0,25
spontaneous,0,25
",",0,25
and,0,26
to,0,26
such,0,26
an,0,26
unsuspected,0,26
extent,0,26
I,0,26
propose,0,26
he,ENTITY,26
deserves,0,26
to,0,27
be,0,27
considered,0,27
one,0,27
of,0,27
the,0,27
most,0,27
authentic,0,27
beings,0,27
of,0,27
this,0,27
or,0,27
any,0,27
other,0,27
century,0,27
",",0,27
and,0,27
quite,0,27
properly,0,27
belongs,0,27
to,0,27
that,0,27
exceptional,0,27
society,0,27
of,0,27
authenticity,0,27
-,0,27
questers,0,27
that,0,27
would,0,27
include,0,27
Saint,0,27
Augustine,0,27
",",0,27
Pascal,0,27
and,0,27
Heidegger,0,27
.,0,27
The,0,28
facts,0,28
of,0,28
Michael,ENTITY,28
's,ENTITY,28
life,0,28
have,0,28
been,0,28
well,0,28
documented,0,28
.,0,29
We,0,30
know,0,30
that,0,30
by,0,30
the,0,30
age,0,30
of,0,30
25,0,30
he,ENTITY,30
was,0,30
on,0,31
top,0,31
of,0,31
the,0,31
world,0,31
.,0,31
Thriller,0,32
had,0,32
sold,0,32
an,0,32
unprecedented,0,32
50,0,32
million,0,32
copies,0,32
and,0,32
Billie,0,32
Jean,0,33
had,0,33
become,0,33
the,0,33
musical,0,33
drug,0,33
of,0,33
choice,0,33
in,0,33
every,0,33
corner,0,33
of,0,33
the,0,33
world,0,33
.,0,33
Not,0,34
only,0,34
was,0,34
the,0,34
song,0,34
's,0,34
momentum,0,34
and,0,34
tension,0,34
brilliantly,0,34
crafted,0,35
and,0,35
fused,0,35
",",0,35
Michael,ENTITY,35
's,ENTITY,35
riveting,0,35
",",0,35
counterpoint,0,35
choreography,0,35
-,0,35
which,0,35
remains,0,35
unsurpassed,0,35
--,0,35
revolutionized,0,35
the,0,35
way,0,35
we,0,35
simultaneously,0,35
look,0,35
at,0,35
and,0,35
listen,0,35
to,0,35
music,0,35
.,0,35
Before,0,36
disbelieving,0,36
eyes,0,36
",",0,36
his,ENTITY,36
torso,0,36
",",0,36
head,0,36
and,0,36
limbs,0,36
supplied,0,37
never,0,37
-,0,37
before,0,37
-,0,37
seen,0,37
anatomical,0,37
rejoinders,0,37
to,0,37
the,0,37
notes,0,37
--,0,37
like,0,37
a,0,37
guitarist,0,37
filling,0,37
in,0,37
between,0,37
the,0,37
lyrics,0,37
.,0,37
But,0,38
from,0,38
here,0,38
on,0,38
in,0,38
",",0,38
it,0,38
would,0,38
be,0,38
downhill,0,38
for,0,39
the,0,39
genre,0,39
's,0,39
quintessential,0,39
messenger,0,39
",",0,39
for,0,39
Michael,ENTITY,39
could,0,39
no,0,39
longer,0,39
sustain,0,39
the,0,39
',0,39
great,0,39
lie,0,39
',0,39
he,ENTITY,39
was,0,39
living,0,39
.,0,39
The,0,40
child,0,40
's,0,40
',0,40
tin,0,40
drum,0,40
',0,40
was,0,40
beating,0,40
ever,0,40
louder,0,41
in,0,41
his,ENTITY,41
head,0,41
and,0,42
he,ENTITY,42
intuitively,0,42
understood,0,42
that,0,42
he,ENTITY,42
was,0,42
developmentally,0,42
under,0,42
-,0,42
equipped,0,43
to,0,43
handle,0,43
the,0,43
adult,0,43
pressures,0,43
of,0,43
stardom,0,43
.,0,43
Far,0,44
more,0,44
compelling,0,44
than,0,44
the,0,44
promise,0,44
of,0,44
even,0,44
greater,0,44
fame,0,44
and,0,45
fortune,0,45
was,0,45
the,0,45
example,0,45
of,0,45
Oskar,0,45
",",0,45
from,0,45
Gunther,0,45
Grass,0,45
',0,45
The,0,45
Tin,0,45
Drum,0,45
-LRB-,0,45
1959,0,45
-RRB-,0,45
",",0,45
which,0,45
tells,0,45
the,0,45
story,0,45
of,0,45
a,0,45
boy,0,45
who,0,45
refuses,0,45
to,0,45
grow,0,45
up,0,45
",",0,45
who,0,45
",",0,45
through,0,45
his,0,45
drumming,0,45
",",0,45
rejects,0,45
the,0,45
adult,0,45
world,0,45
and,0,45
the,0,45
horrors,0,45
taking,0,45
place,0,45
in,0,45
Nazi,0,45
Germany,0,45
.,0,45
Like,0,46
Oskar,0,46
",",0,46
Michael,ENTITY,46
had,0,46
witnessed,0,46
firsthand,0,46
the,0,46
abominations,0,46
of,0,46
adult,0,47
behaviour,0,47
and,0,47
refused,0,47
to,0,47
sign,0,47
up,0,47
.,0,47
From,0,48
his,ENTITY,48
earliest,0,48
years,0,48
",",0,48
Michael,ENTITY,48
Jackson,ENTITY,48
was,0,48
subjected,0,48
to,0,48
both,0,49
extreme,0,49
psychological,0,49
and,0,49
physical,0,49
abuse,0,49
at,0,49
the,0,49
hands,0,49
of,0,49
his,ENTITY,49
status,0,49
-,0,49
obsessed,0,49
father,0,49
",",0,49
who,0,49
designated,0,49
Michael,ENTITY,49
as,0,49
the,0,49
vessel,0,49
into,0,49
which,0,49
he,0,49
would,0,49
mercilessly,0,49
pour,0,49
the,0,49
acid,0,49
of,0,49
his,0,49
unrealized,0,49
ambitions,0,49
.,0,49
To,0,50
this,0,50
single,0,50
end,0,50
",",0,50
Joe,0,50
Jackson,0,50
was,0,50
ruthlessly,0,50
single,0,50
-,0,51
minded,0,51
.,0,51
Michael,ENTITY,52
was,0,52
terrified,0,52
of,0,52
him,0,52
",",0,52
whose,0,52
mere,0,52
presence,0,52
could,0,52
induce,0,53
nausea,0,53
.,0,53
At,0,54
the,0,54
age,0,54
of,0,54
5,0,54
",",0,54
the,0,54
father,0,54
yanked,0,54
the,ENTITY,54
son,ENTITY,55
from,0,55
his,ENTITY,55
pail,0,55
and,0,55
sandbox,0,55
existence,0,55
and,0,55
made,0,55
him,ENTITY,55
run,0,55
Hollywood,0,55
's,0,55
grimmest,0,55
gauntlets,0,55
.,0,55
The,0,56
little,0,56
mouse,0,56
that,0,56
Michael,ENTITY,56
was,0,56
suddenly,0,56
found,0,56
himself,ENTITY,56
in,0,56
the,0,57
rat,0,57
race,0,57
and,0,57
quickly,0,57
learned,0,57
to,0,57
hate,0,57
it,0,57
",",0,57
and,0,58
like,0,58
Oskar,0,58
",",0,58
who,0,58
found,0,58
respite,0,58
in,0,58
the,0,58
beating,0,58
of,0,59
his,0,59
tin,0,59
drum,0,59
",",0,59
Michael,ENTITY,59
found,0,59
solace,0,59
on,0,59
stage,0,59
",",0,59
performing,0,59
his,ENTITY,59
music,0,59
.,0,59
But,0,60
the,0,60
stage,0,60
could,0,60
not,0,60
provide,0,60
Michael,ENTITY,60
with,0,60
immunity,0,60
against,0,60
the,0,61
constant,0,61
encroachment,0,61
of,0,61
the,0,61
adult,0,61
world,0,61
.,0,61
Listen,0,62
to,0,62
his,ENTITY,62
rapid,0,62
breathing,0,62
in,0,62
especially,0,62
Off,0,62
the,0,62
Wall,0,62
and,0,63
Thriller,0,63
:,0,63
the,0,63
staccato,0,63
-,0,63
like,0,63
panting,0,63
of,0,63
a,0,63
stalked,0,63
animal,0,63
",",0,63
the,0,63
desperate,0,63
breath,0,63
of,0,63
human,0,63
panic,0,63
",",0,63
and,0,63
his,ENTITY,63
small,0,63
boy,0,63
's,0,63
voice,0,63
hiding,0,63
behind,0,63
the,0,63
mesmerizing,0,63
slash,0,63
and,0,63
blur,0,63
of,0,63
arms,0,63
and,0,63
legs,0,63
fending,0,63
off,0,63
an,0,63
invisible,0,63
attack,0,63
.,0,63
From,0,64
one,0,64
track,0,64
to,0,64
the,0,64
next,0,64
",",0,64
the,0,64
lyrics,0,64
are,0,64
n't,0,65
so,0,65
much,0,65
sung,0,65
as,0,65
frantically,0,65
whispered,0,65
",",0,65
the,0,65
vowels,0,65
cut,0,65
short,0,65
to,0,65
the,0,65
quick,0,65
.,0,65
Michael,ENTITY,66
was,0,66
announcing,0,66
that,0,66
he,ENTITY,66
could,0,66
no,0,66
longer,0,66
follow,0,66
the,0,66
course,0,67
Father,0,67
and,0,67
Hollywood,0,67
had,0,67
staked,0,67
out,0,67
for,0,67
him,ENTITY,67
",",0,67
that,0,67
the,0,67
disparity,0,67
between,0,67
his,ENTITY,67
real,0,67
self,0,67
and,0,67
the,0,67
role,0,67
he,ENTITY,67
was,0,67
thrust,0,67
into,0,67
had,0,67
reached,0,67
unsustainable,0,67
incommensurability,0,67
.,0,67
Only,0,68
the,0,68
child,0,68
within,0,68
could,0,68
save,0,68
the,ENTITY,68
defenceless,ENTITY,68
adult,ENTITY,68
from,0,68
the,0,69
depredations,0,69
of,0,69
the,0,69
adult,0,69
world,0,69
",",0,69
and,0,70
from,0,70
this,0,70
point,0,70
on,0,70
",",0,70
Michael,ENTITY,70
would,0,70
reduce,0,70
the,0,70
project,0,71
of,0,71
his,ENTITY,71
life,0,71
to,0,71
letting,0,71
the,0,71
world,0,71
know,0,71
the,0,71
truth,0,71
of,0,71
who,0,71
he,ENTITY,71
was,0,71
:,0,71
a,0,71
confused,0,71
",",0,71
fragile,0,71
",",0,71
lost,0,71
soul,0,71
in,0,71
search,0,71
of,0,71
care,0,71
and,0,71
love,0,71
.,0,71
By,0,72
the,0,72
time,0,72
Michael,ENTITY,72
had,0,72
attained,0,72
mythic,0,72
status,0,72
",",0,72
he,ENTITY,72
was,0,73
so,0,73
far,0,73
removed,0,73
and,0,73
alienated,0,73
from,0,73
himself,ENTITY,73
",",0,73
he,ENTITY,73
would,0,73
have,0,73
to,0,73
shed,0,73
",",0,73
over,0,73
a,0,73
period,0,73
of,0,73
20,0,73
years,0,73
and,0,73
still,0,73
counting,0,73
",",0,73
one,0,73
skin,0,73
after,0,73
another,0,73
before,0,73
his,ENTITY,73
true,0,73
self,0,73
could,0,73
begin,0,73
to,0,73
emerge,0,73
.,0,73
