token,ent,sent
The,0,0
thing,0,0
about,0,0
it,0,0
is,0,0
the,0,0
city,0,0
is,0,0
so,0,0
beautiful,0,0
but,0,1
it,0,1
is,0,1
so,0,1
trashy,0,1
too,0,1
there,0,2
's,0,2
parts,0,2
of,0,2
it,0,2
where,0,2
I,0,2
mean,0,2
nobody,0,2
takes,0,2
care,0,3
of,0,3
it,0,3
I,0,4
mean,0,4
there,0,4
's,0,4
litter,0,4
on,0,4
the,0,4
ground,0,4
and,0,5
I,0,5
mean,0,5
there,0,5
's,0,5
parts,0,5
of,0,5
the,0,5
city,0,5
that,0,5
are,0,6
just,0,6
you,0,6
know,0,6
graffiti,0,6
on,0,6
the,0,6
wall,0,6
and,0,7
%hm,0,7
.,0,7
you,0,7
know,0,7
it,0,7
's,0,7
really,0,7
kind,0,7
of,0,7
sad,0,8
because,0,8
it,0,8
's,0,8
such,0,8
a,0,8
historical,0,8
city,0,8
and,0,8
there,0,8
's,0,8
parts,0,8
of,0,8
it,0,8
that,0,8
is,0,8
not,0,8
taken,0,8
care,0,8
of,0,8
at,0,8
all,0,8
but,0,9
anyway,0,9
so,0,10
we,0,10
did,0,10
a,0,10
service,0,10
project,0,10
and,0,10
%um,0,10
went,0,10
and,0,10
picked,0,11
up,0,11
trash,0,11
you,0,11
know,0,11
and,0,12
%um,0,12
we,0,12
were,0,12
all,0,12
out,0,12
there,0,12
on,0,12
the,0,12
street,0,12
%um,0,13
that,0,13
leads,0,13
down,0,13
to,0,13
the,0,13
old,0,13
city,0,13
and,0,14
you,0,14
know,0,14
all,0,14
these,0,14
Arabs,0,14
started,0,14
coming,0,14
out,0,14
and,0,14
helping,0,15
us,0,15
and,0,16
their,0,16
kids,0,16
started,0,16
coming,0,16
out,0,16
and,0,16
helping,0,16
us,0,16
and,0,17
some,0,17
of,0,17
them,0,17
would,0,17
just,0,17
come,0,17
out,0,17
and,0,17
just,0,17
stare,0,18
you,0,18
know,0,18
just,0,18
be,0,18
like,0,18
all,0,18
and,0,18
just,0,18
kind,0,18
of,0,18
in,0,18
amazement,0,18
wondering,0,18
what,0,18
we,0,18
're,0,18
doing,0,18
and,0,19
I,0,19
do,0,19
n't,0,19
know,0,19
I,0,20
just,0,20
kind,0,20
of,0,20
felt,0,20
you,0,20
know,0,20
there,0,20
's,0,20
more,0,20
than,0,21
one,0,21
way,0,21
to,0,21
do,0,21
missionary,0,21
work,0,21
here,0,21
oh,0,21
yeah,0,21
.,0,21
you,0,21
know,0,21
so,0,22
it,0,22
's,0,22
really,0,22
good,0,22
the,0,23
people,0,23
have,0,23
very,0,23
good,0,23
impression,0,23
of,0,23
us,0,23
down,0,23
here,0,23
whenever,0,24
we,0,24
go,0,24
into,0,24
the,0,24
stores,0,24
they,0,24
're,0,24
like,0,24
you,0,24
're,0,25
a,0,25
Mormon,0,25
you,0,26
are,0,26
welcome,0,26
here,0,26
you,0,26
know,0,26
it,0,27
's,0,27
special,0,27
discount,0,27
for,0,27
you,0,27
because,0,27
you,0,27
're,0,27
a,0,27
Mormon,0,28
you,0,29
're,0,29
wonderf-,0,29
we,0,30
like,0,30
you,0,30
yeah,0,31
I,0,31
'll,0,31
bet,0,31
they,0,31
give,0,31
you,0,31
a,0,31
special,0,31
discount,0,31
though,0,31
we,0,32
like,0,32
your,0,32
good,0,32
American,0,32
money,0,32
Some,0,33
of,0,33
them,0,33
though,0,33
like,0,34
there,0,34
's,0,34
this,0,34
coup-,0,34
What,0,35
?,0,35
They,0,36
like,0,36
your,0,36
good,0,36
American,0,36
money,0,36
.,0,36
yeah,0,37
they,0,37
do,0,37
.,0,37
Some,0,38
of,0,38
them,0,38
invite,0,38
us,0,38
over,0,38
for,0,38
dinner,0,38
at,0,38
their,0,38
house,0,39
and,0,40
Did,0,40
you,0,40
go,0,40
?,0,40
%um,0,41
I,0,41
have,0,41
n't,0,41
gone,0,41
yet,0,41
but,0,42
there,0,42
's,0,42
this,ENTITY,42
one,ENTITY,42
guy,ENTITY,42
that,0,42
he,ENTITY,43
sells,0,43
%um,0,43
what,0,44
's,0,44
his,ENTITY,44
name,0,44
his,ENTITY,45
name,0,45
's,0,45
%um,0,45
Murphy,ENTITY,45
he,ENTITY,46
has,0,46
a,0,46
shop,0,46
he,ENTITY,47
sells,0,47
sandals,0,47
and,0,47
stuff,0,47
like,0,47
that,0,47
and,0,48
so,0,48
he,ENTITY,48
always,0,48
%um,0,48
like,0,48
%ah,0,48
invites,0,48
about,0,48
twelve,0,48
students,0,49
over,0,49
at,0,49
a,0,49
time,0,49
you,0,49
know,0,49
and,0,49
%uh,0,49
invites,0,49
them,0,49
over,0,49
for,0,49
dinner,0,49
at,0,49
his,ENTITY,49
house,0,49
there,0,50
's,0,50
a,0,50
couple,0,50
other,0,50
people,0,50
that,0,50
are,0,50
really,0,50
good,0,50
friends,0,51
%um,0,51
that,0,51
always,0,51
deal,0,51
with,0,51
the,0,51
kids,0,51
from,0,51
the,0,51
center,0,51
that,0,51
are,0,51
pretty,0,51
well,0,51
known,0,51
and,0,52
so,0,52
like,0,52
Omar,0,52
he,0,52
just,0,52
sells,0,52
olivewood,0,52
carvings,0,52
that,0,52
are,0,53
absolutely,0,53
beautiful,0,53
and,0,54
there,0,54
's,0,54
a,0,54
couple,0,54
other,0,54
people,0,54
that,0,54
it,0,54
's,0,54
kind,0,55
of,0,55
fun,0,55
to,0,55
interact,0,55
with,0,55
them,0,55
and,0,56
anyway,0,56
it,0,56
's,0,56
fun,0,56
really,0,56
fun,0,56
.,0,56
%huh,0,57
.,0,57
It,0,58
's,0,58
different,0,58
being,0,58
down,0,58
here,0,58
though,0,58
there,0,59
's,0,59
you,0,59
know,0,59
a,0,59
lot,0,59
differences,0,59
the,0,60
food,0,60
is,0,60
really,0,60
good,0,60
though,0,60
the,0,61
bread,0,61
is,0,61
wonderful,0,61
like,0,62
everywhere,0,62
you,0,62
go,0,62
there,0,62
's,0,62
pita,0,62
bread,0,62
and,0,62
the,0,62
other,0,63
kind,0,63
of,0,63
bread,0,63
that,0,63
you,0,63
like,0,63
dipped,0,63
in,0,63
herbs,0,63
and,0,63
spices,0,63
and,0,63
stuff,0,63
and,0,64
it,0,64
is,0,64
really,0,64
good,0,64
the,0,65
bread,0,65
down,0,65
here,0,65
is,0,65
good,0,65
and,0,66
there,0,66
's,0,66
lots,0,66
of,0,66
fruit,0,66
there,0,67
's,0,67
like,0,67
%um,0,67
pomegranate,0,67
trees,0,67
everywhere,0,67
I,0,68
did,0,68
n't,0,68
realize,0,68
that,0,68
pomegranates,0,68
were,0,68
grown,0,68
down,0,68
here,0,68
.,0,69
%huh,0,70
.,0,70
We,0,71
even,0,71
have,0,71
one,0,71
outside,0,71
of,0,71
our,0,71
room,0,71
on,0,71
our,0,71
balcony,0,72
.,0,72
Do,0,73
they,0,73
have,0,73
fresh,0,73
pomegranates,0,73
on,0,73
it,0,73
right,0,73
now,0,73
?,0,73
It,0,74
does,0,74
you,0,75
can,0,75
eat,0,75
em,0,75
they,0,76
're,0,76
good,0,76
.,0,76
oh,0,77
wow,0,77
really,0,78
fun,0,78
.,0,78
There,0,79
's,0,79
trees,0,79
all,0,79
over,0,79
like,0,80
okay,0,80
let,0,80
me,0,80
describe,0,80
my,0,80
room,0,80
it,0,81
's,0,81
you,0,82
go,0,82
outside,0,82
the,0,83
coolest,0,83
thing,0,83
is,0,83
that,0,83
like,0,83
%um,0,83
the,0,83
whole,0,83
center,0,83
is,0,84
built,0,84
on,0,84
a,0,84
hill,0,84
and,0,85
so,0,85
instead,0,85
of,0,85
I,0,86
mean,0,86
it,0,86
's,0,86
eight,0,86
floors,0,86
but,0,87
it,0,87
's,0,87
not,0,87
like,0,87
high,0,87
rise,0,87
eight,0,87
floors,0,87
it,0,88
just,0,88
kind,0,88
of,0,88
cascades,0,88
down,0,88
the,0,88
mountain,0,88
you,0,89
know,0,89
what,0,89
I,0,89
'm,0,89
saying,0,89
?,0,89
yeah,0,90
you,0,90
sent,0,90
me,0,90
that,0,90
picture,0,90
so,0,91
oh,0,91
yeah,0,91
so,0,92
you,0,92
kind,0,92
of,0,92
saw,0,92
it,0,92
which,0,93
one,0,93
did,0,93
I,0,93
send,0,93
you,0,93
is,0,94
it,0,94
just,0,94
of,0,94
the,0,94
center,0,94
?,0,94
yeah,0,95
just,0,95
like,0,95
an,0,95
aerial,0,95
view,0,95
.,0,95
oh,0,96
yeah,0,96
okay,0,97
so,0,97
you,0,97
know,0,97
what,0,97
I,0,97
'm,0,97
talking,0,97
about,0,97
yeah,0,98
