token,ent,sent
Xinhua,0,0
News,0,0
Agency,0,0
",",0,0
Weihai,0,0
",",0,0
March,0,0
6th,0,0
",",0,0
by,0,0
reporter,0,1
Yanfeng,0,1
Hou,0,1
For,0,2
Weihai,0,2
City,0,2
",",0,2
in,0,2
Shandong,0,2
",",0,2
which,0,2
faces,0,2
Korea,0,2
across,0,3
the,0,3
sea,0,3
",",0,3
Korea,0,3
has,0,3
become,0,3
the,0,3
largest,0,3
investment,0,3
trade,0,3
partner,0,3
of,0,3
this,0,3
city,0,3
",",0,3
in,0,3
foreign,0,3
trade,0,3
and,0,3
economic,0,3
cooperation,0,3
.,0,3
According,0,4
to,0,4
presentations,0,4
by,0,4
Pu,ENTITY,4
Zhang,ENTITY,4
",",0,4
vice,0,4
mayor,0,4
of,0,4
Weihai,0,5
City,0,5
",",0,5
in,0,5
1996,0,5
",",0,5
Weihai,0,5
authorized,0,5
113,0,5
projects,0,5
directly,0,5
invested,0,5
by,0,5
Korea,0,5
",",0,5
with,0,5
contracted,0,5
values,0,5
of,0,5
utilizing,0,5
foreign,0,5
funds,0,5
of,0,5
300,0,5
million,0,5
US,0,5
dollars,0,5
",",0,5
accounting,0,5
for,0,5
58,0,5
%,0,5
and,0,5
69,0,5
%,0,5
of,0,5
the,0,5
projects,0,5
of,0,5
introducing,0,5
foreign,0,5
funds,0,5
by,0,5
the,0,5
whole,0,5
city,0,5
and,0,5
contracted,0,5
value,0,5
of,0,5
utilizing,0,5
foreign,0,5
funds,0,5
in,0,5
the,0,5
same,0,5
year,0,5
respectively,0,5
.,0,5
Korean,0,6
investment,0,6
enterprises,0,6
of,0,6
the,0,6
whole,0,6
city,0,6
totally,0,6
reached,0,6
566,0,6
.,0,7
The,0,8
total,0,8
value,0,8
of,0,8
imports,0,8
and,0,8
exports,0,8
to,0,8
Korea,0,8
was,0,8
1.23,0,9
billion,0,9
US,0,9
dollars,0,9
last,0,9
year,0,9
",",0,9
accounting,0,9
for,0,9
nearly,0,9
60,0,9
%,0,9
of,0,9
the,0,9
total,0,9
value,0,9
of,0,9
imports,0,9
and,0,9
exports,0,9
of,0,9
the,0,9
