token,ent,sent
So,0,0
are,0,0
there,0,0
are,0,0
other,0,0
non,0,0
Brits,0,0
in,0,0
the,0,0
program,0,0
?,0,1
There,0,2
are,0,2
n't,0,2
any,0,2
Brits,0,2
in,0,2
the,0,2
program,0,2
.,0,2
There,0,3
are,0,3
six,0,3
of,0,3
us,0,3
in,0,3
my,0,3
class,0,3
.,0,3
yeah,0,4
.,0,4
Myself,0,5
and,0,5
an,0,5
Italian,0,5
woman,0,5
.,0,5
oh,0,6
oh,0,6
she,0,6
must,0,6
be,0,6
great,0,6
fun,0,6
.,0,6
She,0,7
's,0,7
great,0,7
",",0,7
she,0,8
's,0,8
great,0,8
.,0,8
She,0,9
's,0,9
%um,0,9
Sarda,0,9
.,0,9
She,0,10
's,0,10
what,0,10
?,0,10
391.97_393.19_B:,0,11
She,0,11
's,0,11
from,0,11
Sardinia,0,11
.,0,11
oh,0,12
.,0,12
%um,0,13
",",0,13
and,0,13
then,0,13
the,0,13
four,0,13
guys,0,13
are,0,13
all,0,13
Arab,0,13
.,0,14
There,0,15
's,0,15
the,0,15
Sudanese,0,15
and,0,15
a,0,15
Moroccan,0,15
.,0,15
uh-huh,0,16
.,0,16
oh,0,17
",",0,17
and,0,17
the,0,17
Moroccan,0,17
guy,0,17
knows,0,17
Hamunses,0,17
by,0,17
the,0,17
way,0,18
.,0,18
It,0,19
's,0,19
a,0,19
very,0,19
small,0,19
world,0,19
.,0,19
yeah,0,20
",",0,20
%um,0,21
",",0,21
and,0,21
two,0,21
Libyan,0,21
guys,0,21
.,0,21
Really,0,22
?,0,22
And,0,23
that,0,23
's,0,23
it,0,23
in,0,23
my,0,23
year,0,23
",",0,23
in,0,23
my,0,23
class,0,24
.,0,24
It,0,25
's,0,25
a,0,25
very,0,25
So,0,26
have,0,26
you,0,26
been,0,26
able,0,26
to,0,26
get,0,26
close,0,26
to,0,26
them,0,26
?,0,27
yeah,0,28
",",0,28
the,0,29
guys,0,29
are,0,29
really,0,29
nice,0,29
",",0,29
you,0,29
know,0,29
",",0,29
but,0,30
we,0,30
've,0,30
had,0,30
so,0,30
much,0,30
work,0,30
to,0,30
do,0,30
that,0,30
you,0,31
know,0,31
we,0,31
do,0,31
n't,0,31
really,0,31
have,0,31
much,0,31
chance,0,31
to,0,31
you,0,31
know,0,31
spend,0,31
a,0,31
lot,0,31
of,0,31
time,0,31
with,0,31
each,0,31
other,0,31
.,0,31
%um,0,32
",",0,32
but,0,32
",",0,32
Marie,0,32
Antoinette,0,32
and,0,32
I,0,32
have,0,32
become,0,32
friends,0,33
.,0,33
uh-huh,0,34
.,0,34
So,0,35
",",0,35
and,0,36
she,0,36
's,0,36
a,0,36
lot,0,36
of,0,36
fun,0,36
.,0,36
She,0,37
's,0,37
very,0,37
interesting,0,37
",",0,37
actually,0,37
.,0,37
I,0,38
'll,0,38
bet,0,38
.,0,38
she,0,39
went,0,39
across,0,39
the,0,39
Sahara,0,39
desert,0,39
by,0,39
camel,0,39
.,0,39
",",0,40
her,0,40
husband,0,40
is,0,40
a,0,40
writer,0,40
",",0,40
his,ENTITY,41
name,0,41
is,0,41
Michael,ENTITY,41
Ascher,0,41
.,0,41
Michael,0,42
what,0,42
?,0,42
Ascher,ENTITY,43
+unknown+,0,43
