token,ent,sent
Xinhua,0,0
News,0,0
Agency,0,0
",",0,0
Paris,0,0
",",0,0
September,0,0
1st,0,0
",",0,0
by,0,0
reporter,0,1
Youhao,0,1
Zhang,0,1
Laiaoter,ENTITY,2
",",ENTITY,2
minister,ENTITY,2
of,0,2
France,0,2
's,0,2
National,0,2
Defense,0,2
Department,0,2
said,0,2
on,0,3
the,0,3
1st,0,3
that,0,3
France,0,3
is,0,3
studying,0,3
plans,0,3
to,0,3
withdraw,0,3
troops,0,3
from,0,3
Bosnia,0,3
-,0,3
Herzegovina,0,3
.,0,3
Laiaoter,ENTITY,4
said,0,4
these,0,4
words,0,4
when,0,4
delivering,0,4
a,0,4
speech,0,4
to,0,4
TV,0,4
reporters,0,5
in,0,5
Paris,0,5
.,0,5
He,ENTITY,6
pointed,0,6
out,0,6
that,0,6
",",0,6
the,0,6
US,0,6
suggesting,0,6
lifting,0,6
the,0,6
weapons,0,7
embargo,0,7
to,0,7
Bosnia,0,7
-,0,7
Herzegovina,0,7
means,0,7
that,0,7
"""",0,7
international,0,7
aid,0,7
will,0,7
probably,0,7
end,0,7
"""",0,7
and,0,7
"""",0,7
great,0,7
public,0,7
conflicts,0,7
will,0,7
break,0,7
out,0,7
again,0,7
"""",0,7
and,0,7
this,0,7
would,0,7
produce,0,7
"""",0,7
serious,0,7
consequences,0,7
that,0,7
cause,0,7
heavy,0,7
losses,0,7
"""",0,7
.,0,7
Laiaoter,ENTITY,8
said,0,8
",",0,8
"""",0,8
in,0,8
this,0,8
case,0,8
",",0,8
the,0,8
safety,0,8
of,0,9
the,0,9
peacekeeping,0,9
force,0,9
of,0,9
UN,0,9
will,0,9
have,0,9
no,0,9
guarantee,0,9
",",0,9
and,0,9
we,0,9
can,0,9
not,0,9
accept,0,9
lifting,0,9
the,0,9
weapons,0,9
embargo,0,9
to,0,9
Bosnia,0,9
-,0,9
Herzegovina,0,9
.,0,9
"""",0,9
Chiewpy,0,10
",",0,10
France,0,10
's,0,10
Minister,0,10
of,0,10
Foreign,0,10
Affairs,0,10
",",0,10
also,0,10
expressed,0,11
clearly,0,11
last,0,11
week,0,11
that,0,11
",",0,11
"""",0,11
the,0,11
prerequisites,0,11
for,0,11
"""",0,11
lifting,0,11
the,0,11
embargo,0,11
"""",0,11
are,0,11
that,0,11
France,0,11
withdraws,0,11
its,0,11
blue,0,11
helmet,0,11
troops,0,11
and,0,11
the,0,11
withdrawal,0,11
of,0,11
all,0,11
peacekeeping,0,11
forces,0,11
of,0,11
the,0,11
UN,0,11
"""",0,11
.,0,11
Since,0,12
the,0,12
conflict,0,12
in,0,12
the,0,12
Bosnia,0,12
-,0,12
Herzegovina,0,12
broke,0,12
out,0,12
in,0,13
February,0,13
",",0,13
1992,0,13
",",0,13
France,0,13
has,0,13
always,0,13
stationed,0,13
about,0,13
4000,0,13
officials,0,13
and,0,13
soldiers,0,13
in,0,13
Bosnia,0,13
-,0,13
Herzegovina,0,13
.,0,13
It,0,14
is,0,14
the,0,14
Western,0,14
country,0,14
that,0,14
stationed,0,14
the,0,14
most,0,14
blue,0,14
helmet,0,15
troops,0,15
in,0,15
this,0,15
area,0,15
.,0,15
US,0,16
President,0,16
Clinton,0,16
declared,0,16
on,0,16
August,0,16
10th,0,16
that,0,16
",",0,16
if,0,16
the,0,17
Serbian,0,17
people,0,17
of,0,17
Bosnia,0,17
-,0,17
Herzegovina,0,17
still,0,17
did,0,17
not,0,17
accept,0,17
the,0,17
five,0,17
countries,0,17
',0,17
peace,0,17
program,0,17
by,0,17
October,0,17
15th,0,17
",",0,17
he,0,17
would,0,17
ask,0,17
the,0,17
United,0,17
Nations,0,17
Security,0,17
Council,0,17
to,0,17
pass,0,17
a,0,17
resolution,0,17
to,0,17
lift,0,17
the,0,17
weapons,0,17
embargo,0,17
to,0,17
Bosnia,0,17
-,0,17
Herzegovina,0,17
.,0,17
If,0,18
the,0,18
United,0,18
Nations,0,18
Security,0,18
Council,0,18
failed,0,18
to,0,18
pass,0,18
such,0,18
a,0,19
resolution,0,19
",",0,19
he,0,19
would,0,19
seek,0,19
a,0,19
unilateral,0,19
lifting,0,19
of,0,19
the,0,19
weapons,0,19
embargo,0,19
to,0,19
Bosnia,0,19
-,0,19
Herzegovina,0,19
by,0,19
the,0,19
US,0,19
.,0,19
-LRB-,0,20
End,0,20
-RRB-,0,20
