token,ent,sent
Early,0,0
morning,0,0
mountain,0,0
wisdom,0,0
Possessing,0,1
a,0,1
corporate,0,1
farsightedness,0,1
and,0,1
determination,0,1
that,0,1
is,0,1
similar,0,1
to,0,1
Yoshinoya,0,2
",",0,2
Ritek,0,2
has,0,2
been,0,2
groping,0,2
its,0,2
way,0,2
toward,0,2
international,0,2
affirmation,0,2
.,0,2
In,0,3
October,0,3
last,0,3
year,0,3
",",0,3
Forbes,0,3
Magazine,0,3
selected,0,3
300,0,3
small,0,3
companies,0,4
around,0,4
the,0,4
world,0,4
that,0,4
it,0,4
considered,0,4
worth,0,4
investing,0,4
in,0,4
.,0,4
Only,0,5
two,0,5
were,0,5
chosen,0,5
from,0,5
Taiwan,0,5
:,0,5
Nien,0,5
Hsing,0,5
Textile,0,5
and,0,6
Ritek,0,6
.,0,6
Then,0,7
at,0,7
the,0,7
end,0,7
of,0,7
November,0,7
Morgan,0,7
Stanley,0,7
decided,0,7
to,0,7
include,0,8
Ritek,0,8
in,0,8
its,0,8
index,0,8
of,0,8
Taiwan,0,8
stocks,0,8
.,0,8
Although,0,9
these,0,9
are,0,9
tough,0,9
times,0,9
for,0,9
the,0,9
stock,0,9
market,0,9
here,0,9
",",0,10
and,0,10
Ritek,0,10
's,0,10
share,0,10
price,0,10
has,0,10
tumbled,0,10
along,0,10
with,0,10
other,0,10
high,0,10
-,0,10
priced,0,10
electronics,0,10
companies,0,10
",",0,10
Yeh,ENTITY,10
is,0,10
very,0,10
pleased,0,10
to,0,10
have,0,10
received,0,10
these,0,10
kudos,0,10
from,0,10
abroad,0,10
.,0,10
Getting,0,11
on,0,11
in,0,11
years,0,11
",",0,11
Yeh,ENTITY,11
turned,0,11
over,0,11
day,0,11
-,0,11
to,0,12
-,0,12
day,0,12
responsibility,0,12
for,0,12
the,0,12
business,0,12
to,0,12
his,ENTITY,12
hard,0,12
-,0,12
nosed,0,12
second,0,12
son,0,12
Yeh,0,12
Chui,0,12
-,0,12
jing,0,12
a,0,12
decade,0,12
ago,0,12
.,0,12
Yeh,ENTITY,13
Chin,ENTITY,13
-,ENTITY,13
tai,ENTITY,13
still,0,13
holds,0,13
the,0,13
position,0,13
of,0,13
chairman,0,13
.,0,14
As,0,15
diligent,0,15
as,0,15
ever,0,15
",",0,15
he,ENTITY,15
still,0,15
scurries,0,15
back,0,15
and,0,15
forth,0,16
between,0,16
Taipei,0,16
and,0,16
the,0,16
Hukou,0,16
area,0,16
of,0,16
Hsinchu,0,16
on,0,16
a,0,16
daily,0,16
basis,0,16
.,0,16
And,0,17
he,ENTITY,17
often,0,17
flies,0,17
to,0,17
Australia,0,17
",",0,17
America,0,17
",",0,17
Japan,0,17
and,0,18
Britain,0,18
to,0,18
check,0,18
out,0,18
factories,0,18
and,0,18
investment,0,18
trends,0,18
.,0,18
"""",0,19
Going,0,19
to,0,19
work,0,19
every,0,19
day,0,19
is,0,19
a,0,19
responsibility,0,19
I,ENTITY,19
owe,0,20
myself,ENTITY,20
",",0,20
"""",0,20
says,0,20
Yeh,ENTITY,20
.,0,20
"""",0,21
It,0,21
's,0,21
an,0,21
expression,0,21
of,0,21
my,ENTITY,21
will,0,21
.,0,21
"""",0,21
With,0,22
regard,0,22
to,0,22
his,ENTITY,22
son,0,22
's,0,22
strategic,0,22
decisions,0,22
",",0,22
however,0,22
",",0,23
Yeh,ENTITY,23
just,0,23
observes,0,23
and,0,23
makes,0,23
suggestions,0,23
but,0,23
tries,0,23
not,0,23
to,0,23
