token,ent,sent
Xinhua,0,0
News,0,0
Agency,0,0
",",0,0
Berlin,0,0
",",0,0
August,0,0
30th,0,0
",",0,0
by,0,0
reporter,0,1
Yong,0,1
Guo,0,1
The,0,2
Berlin,0,2
Track,0,2
And,0,2
Field,0,2
Championship,0,2
Competition,0,2
was,0,2
held,0,2
at,0,2
the,0,3
Berlin,0,3
Olympic,0,3
Stadium,0,3
tonight,0,3
",",0,3
local,0,3
time,0,3
.,0,3
The,0,4
famous,0,4
110,0,4
meter,0,4
hurdle,0,4
competitor,0,4
from,0,4
the,0,4
UK,0,4
",",0,4
Jackson,0,5
",",0,5
and,0,5
the,ENTITY,5
famous,ENTITY,5
long,0,5
-,0,5
jump,0,5
competitor,0,5
from,0,5
the,0,5
US,0,5
",",0,5
Powell,0,5
clinched,0,5
the,0,5
gold,0,5
medals,0,5
for,0,5
the,0,5
110,0,5
hurdle,0,5
and,0,5
long,0,5
-,0,5
jump,0,5
",",0,5
thereby,0,5
maintaining,0,5
victory,0,5
in,0,5
the,0,5
four,0,5
station,0,5
championship,0,5
competition,0,5
named,0,5
"""",0,5
Four,0,5
Gold,0,5
"""",0,5
",",0,5
sharing,0,5
20,0,5
gold,0,5
bars,0,5
worth,0,5
"250,000",0,5
US,0,5
dollars,0,5
.,0,5
Jackson,0,6
maintained,0,6
his,0,6
undefeated,0,6
record,0,6
in,0,6
this,0,6
competition,0,6
season,0,6
",",0,6
and,0,7
clinched,0,7
the,0,7
gold,0,7
medal,0,7
for,0,7
the,0,7
110,0,7
meter,0,7
hurdle,0,7
with,0,7
13.02,0,7
seconds,0,7
.,0,7
Powell,ENTITY,8
clinched,0,8
the,0,8
gold,0,8
medal,0,8
in,0,8
the,0,8
long,0,8
jump,0,8
with,0,8
an,0,9
achievement,0,9
of,0,9
8.20,0,9
meters,0,9
.,0,9
Powell,ENTITY,10
's,ENTITY,10
old,0,10
rival,0,10
Lewis,0,10
withdrew,0,10
from,0,10
the,0,10
long,0,10
jump,0,10
competition,0,11
at,0,11
the,0,11
last,0,11
minute,0,11
.,0,11
In,0,12
the,0,12
first,0,12
three,0,12
stops,0,12
