token,ent,sent
President,ENTITY,0
Clinton,ENTITY,0
has,0,0
reached,0,0
a,0,0
deal,0,0
with,0,0
independent,0,0
prosecutor,0,0
Robert,0,0
Ray,0,1
to,0,1
avoid,0,1
indictment,0,1
after,0,1
leaving,0,1
office,0,1
.,0,1
In,0,2
a,0,2
statement,0,2
Friday,0,2
",",0,2
Mr.,ENTITY,2
Clinton,ENTITY,2
admitted,0,2
he,ENTITY,2
did,0,2
not,0,3
fully,0,3
tell,0,3
the,0,3
truth,0,3
when,0,3
he,ENTITY,3
gave,0,3
testimony,0,3
about,0,3
his,ENTITY,3
relationship,0,3
with,0,3
former,0,3
White,0,3
House,0,3
intern,0,3
Monica,0,3
Lewinsky,0,3
.,0,3
