token,ent,sent
A,ENTITY,0
Chinese,ENTITY,0
cancer,ENTITY,0
patient,ENTITY,0
has,0,0
become,0,0
something,0,0
of,0,0
a,0,0
celebrity,0,0
.,0,1
After,0,2
doctors,0,2
told,0,2
Lu,ENTITY,2
Yo,ENTITY,2
Ching,ENTITY,2
in,0,2
August,0,2
that,0,2
he,ENTITY,2
had,0,3
three,0,3
months,0,3
to,0,3
live,0,3
",",0,3
Lu,ENTITY,3
began,0,3
writing,0,3
a,0,3
diary,0,3
on,0,3
the,0,3
internet,0,3
.,0,3
Now,0,4
",",0,4
five,0,4
months,0,4
later,0,4
",",0,4
Lu,ENTITY,4
has,0,4
survived,0,4
to,0,4
see,0,5
his,ENTITY,5
cyber,0,5
diary,0,5
published,0,5
as,0,5
a,0,5
book,0,5
.,0,5
As,0,6
the,0,6
BBC,0,6
's,0,6
Dunkin,0,6
Humet,0,6
reports,0,6
",",0,6
some,0,6
Chinese,0,6
readers,0,7
are,0,7
grateful,0,7
for,0,7
Lu,ENTITY,7
's,ENTITY,7
writings,0,7
but,0,7
other,0,7
find,0,7
them,0,7
offensive,0,7
.,0,7
In,0,8
the,0,8
private,0,8
ward,0,8
of,0,8
a,0,8
Shanghai,0,8
hospital,0,8
Shu,0,8
Mu,0,8
Yeng,0,9
is,0,9
a,0,9
perfect,0,9
host,0,9
",",0,9
offering,0,9
her,0,9
visitors,0,9
tea,0,9
and,0,9
chatting,0,9
calmly,0,9
.,0,9
In,0,10
the,0,10
next,0,10
room,0,10
her,0,10
husband,0,10
Lu,0,10
Yo,0,10
Ching,0,10
lies,0,10
sleeping,0,11
in,0,11
the,0,11
final,0,11
stages,0,11
of,0,11
cancer,0,11
",",0,11
exhausted,0,11
both,0,11
by,0,11
the,0,11
battle,0,11
with,0,11
the,0,11
disease,0,11
and,0,11
by,0,11
months,0,11
of,0,11
painful,0,11
writing,0,11
which,0,11
have,0,11
brought,0,11
him,ENTITY,11
both,0,11
fame,0,11
and,0,11
criticism,0,11
.,0,11
Shu,0,12
Mu,0,12
Yeng,0,12
says,0,12
he,ENTITY,12
originally,0,12
began,0,12
his,ENTITY,12
controversial,0,12
diary,0,12
as,0,13
a,0,13
purely,0,13
personal,0,13
concern,0,13
.,0,13
Before,0,14
he,ENTITY,14
put,0,14
it,0,14
on,0,14
the,0,14
internet,0,14
he,ENTITY,14
started,0,14
writing,0,14
at,0,15
home,0,15
for,0,15
our,0,15
daughter,0,15
.,0,15
As,0,16
his,ENTITY,16
illness,0,16
developed,0,16
he,ENTITY,16
realized,0,16
that,0,16
in,0,16
the,0,16
future,0,16
our,0,17
daughter,0,17
might,0,17
lack,0,17
the,0,17
guidance,0,17
of,0,17
a,0,17
father,0,17
.,0,17
So,0,18
I,0,18
encouraged,0,18
him,ENTITY,18
to,0,18
write,0,18
something,0,18
to,0,18
leave,0,18
for,0,18
her,0,19
.,0,19
But,0,20
as,0,20
he,ENTITY,20
wrote,0,20
the,ENTITY,20
37,0,20
-,0,20
year,0,20
-,0,20
old,0,20
former,0,21
literature,0,21
student,0,21
",",0,21
melon,0,21
salesman,0,21
",",0,21
advertising,0,21
executive,0,21
and,0,21
real,0,21
estate,0,21
manager,0,21
decided,0,21
he,ENTITY,21
had,0,21
feelings,0,21
he,ENTITY,21
wished,0,21
to,0,21
share,0,21
with,0,21
Chinese,0,21
society,0,21
at,0,21
large,0,21
.,0,21
He,ENTITY,22
sought,0,22
out,0,22
a,0,22
local,0,22
web,0,22
site,0,22
",",0,22
which,0,22
agreed,0,22
to,0,23
publish,0,23
sections,0,23
of,0,23
his,ENTITY,23
writings,0,23
on,0,23
the,0,23
internet,0,23
.,0,23
Diary,0,24
of,0,24
Death,0,24
",",0,24
as,0,24
it,0,24
became,0,24
known,0,24
",",0,24
affected,0,24
many,0,25
with,0,25
its,0,25
outspoken,0,25
views,0,25
",",0,25
particularly,0,25
Mr.,ENTITY,25
Lu,ENTITY,25
's,ENTITY,25
reflections,0,25
on,0,25
6,0,25
years,0,25
as,0,25
a,0,25
cancer,0,25
sufferer,0,25
in,0,25
China,0,25
.,0,25
From,0,26
the,0,26
moment,0,26
you,0,26
pick,0,26
up,0,26
a,0,26
lab,0,26
report,0,26
stating,0,26
that,0,27
the,0,27
doctor,0,27
has,0,27
diagnosed,0,27
cancerous,0,27
cells,0,27
",",0,27
life,0,27
starts,0,27
to,0,27
get,0,27
tough,0,27
.,0,27
If,0,28
you,0,28
're,0,28
an,0,28
official,0,28
your,0,28
career,0,28
will,0,28
stop,0,28
dead,0,28
.,0,29
The,0,30
Personnel,0,30
Department,0,30
will,0,30
start,0,30
looking,0,30
for,0,30
your,0,30
successor,0,30
and,0,30
people,0,31
will,0,31
start,0,31
positioning,0,31
themselves,0,31
to,0,31
replace,0,31
you,0,31
.,0,31
If,0,32
you,0,32
're,0,32
a,0,32
businessperson,0,32
your,0,32
credit,0,32
will,0,32
suddenly,0,32
be,0,32
devalued,0,33
.,0,33
Even,0,34
husbands,0,34
or,0,34
wives,0,34
will,0,34
start,0,34
making,0,34
calculations,0,34
about,0,34
the,0,34
future,0,35
.,0,35
And,0,36
if,0,36
Chinese,0,36
people,0,36
's,0,36
attitude,0,36
to,0,36
cancer,0,36
is,0,36
a,0,36
tragedy,0,37
",",0,37
writes,0,37
Lu,ENTITY,37
Yo,ENTITY,37
Ching,0,37
",",0,37
the,0,37
treatment,0,37
of,0,37
cancer,0,37
patients,0,37
in,0,37
the,0,37
medical,0,37
system,0,37
is,0,37
like,0,37
a,0,37
black,0,37
farce,0,37
",",0,37
high,0,37
in,0,37
cost,0,37
but,0,37
often,0,37
ineffective,0,37
.,0,37
He,ENTITY,38
compares,0,38
the,0,38
country,0,38
's,0,38
overcrowded,0,38
cancer,0,38
wards,0,38
to,0,38
a,0,38
conveyor,0,39
belt,0,39
where,0,39
the,0,39
surgeons,0,39
are,0,39
skilled,0,39
because,0,39
they,0,39
have,0,39
so,0,39
much,0,39
practice,0,39
that,0,39
bribes,0,39
are,0,39
often,0,39
necessary,0,39
to,0,39
get,0,39
quick,0,39
treatment,0,39
.,0,39
Lu,ENTITY,40
Yo,ENTITY,40
Ching,ENTITY,40
's,ENTITY,40
criticisms,0,40
and,0,40
his,ENTITY,40
decision,0,40
earlier,0,40
this,0,40
year,0,41
to,0,41
stop,0,41
taking,0,41
medication,0,41
and,0,41
stay,0,41
out,0,41
of,0,41
hospital,0,41
for,0,41
as,0,41
long,0,41
as,0,41
possible,0,41
have,0,41
provoked,0,41
widespread,0,41
debate,0,41
.,0,41
His,ENTITY,42
wife,0,42
Shu,0,42
Mu,0,42
Yeng,0,42
sighs,0,42
as,0,42
she,0,42
describes,0,42
the,0,42
"10,000",0,43
e-mail,0,43
messages,0,43
in,0,43
their,0,43
in,0,43
-,0,43
box,0,43
.,0,43
Many,0,44
have,0,44
been,0,44
supportive,0,44
and,0,44
admiring,0,44
but,0,44
by,0,44
no,0,44
means,0,44
all,0,45
.,0,45
According,0,46
to,0,46
Inzer,0,46
",",0,46
an,0,46
editor,0,46
with,0,46
a,0,46
Shanghai,0,46
based,0,46
web,0,47
-,0,47
site,0,47
many,0,47
people,0,47
feel,0,47
that,0,47
it,0,47
's,0,47
not,0,47
appropriate,0,47
for,0,47
a,0,47
dying,0,47
man,0,47
to,0,47
go,0,47
so,0,47
public,0,47
with,0,47
his,0,47
views,0,47
on,0,47
his,0,47
illness,0,47
.,0,47
In,0,48
Chinese,0,48
people,0,48
's,0,48
idea,0,48
we,0,48
have,0,48
a,0,48
tradition,0,48
like,0,48
we,0,49
do,0,49
n't,0,49
talk,0,49
to,0,49
anybody,0,49
about,0,49
family,0,49
things,0,49
",",0,49
especially,0,49
some,0,49
kind,0,49
of,0,49
unfortunate,0,49
thing,0,49
.,0,49
For,0,50
lots,0,50
of,0,50
old,0,50
people,0,50
it,0,50
's,0,50
very,0,50
shocking,0,50
.,0,50
Lu,ENTITY,51
Yo,ENTITY,51
Ching,ENTITY,51
has,0,51
freely,0,51
admitted,0,51
that,0,51
he,ENTITY,51
'd,0,51
be,0,51
pleased,0,52
if,0,52
the,0,52
book,0,52
version,0,52
of,0,52
his,ENTITY,52
diary,0,52
earns,0,52
some,0,52
money,0,52
to,0,52
support,0,52
his,ENTITY,52
wife,0,52
and,0,52
daughter,0,52
",",0,52
yet,0,52
his,ENTITY,52
real,0,52
interest,0,52
is,0,52
to,0,52
provoke,0,52
debate,0,52
on,0,52
life,0,52
and,0,52
how,0,52
to,0,52
live,0,52
it,0,52
.,0,52
Life,0,53
when,0,53
you,0,53
're,0,53
sick,0,53
tastes,0,53
bitter,0,53
",",0,53
but,0,53
it,0,53
can,0,54
also,0,54
be,0,54
fun,0,54
if,0,54
you,0,54
're,0,54
lucky,0,54
enough,0,54
to,0,54
master,0,54
secrets,0,54
on,0,54
how,0,54
to,0,54
turn,0,54
the,0,54
bitter,0,54
into,0,54
fun,0,54
.,0,54
Avoid,0,55
all,0,55
household,0,55
chores,0,55
.,0,55
This,0,56
is,0,56
the,0,56
common,0,56
objective,0,56
of,0,56
the,0,56
Women,0,56
's,0,56
Liberation,0,56
Movement,0,57
and,0,57
the,0,57
Men,0,57
's,0,57
Epiphany,0,57
Movement,0,57
in,0,57
China,0,57
.,0,57
Always,0,58
think,0,58
about,0,58
spending,0,58
money,0,58
but,0,58
never,0,58
think,0,58
about,0,58
earning,0,58
it,0,59
.,0,59
Never,0,60
get,0,60
into,0,60
a,0,60
quarrel,0,60
with,0,60
your,0,60
family,0,60
where,0,60
you,0,60
feel,0,61
like,0,61
you,0,61
are,0,61
the,0,61
police,0,61
and,0,61
they,0,61
are,0,61
the,0,61
common,0,61
people,0,61
.,0,61
Enjoy,0,62
a,0,62
fresh,0,62
fruit,0,62
in,0,62
all,0,62
four,0,62
seasons,0,62
and,0,62
fresh,0,62
flowers,0,63
everywhere,0,63
.,0,63
You,0,64
do,0,64
n't,0,64
need,0,64
to,0,64
dress,0,64
too,0,64
properly,0,64
.,0,64
Attractiveness,0,65
lies,0,65
in,0,65
being,0,65
a,0,65
mess,0,65
.,0,65
Never,0,66
worry,0,66
whether,0,66
the,0,66
battery,0,66
will,0,66
run,0,66
out,0,66
on,0,66
your,0,66
mobile,0,67
phone,0,67
.,0,67
And,0,68
people,0,68
will,0,68
remember,0,68
you,0,68
if,0,68
you,0,68
do,0,68
good,0,68
things,0,68
by,0,69
chance,0,69
.,0,69
Despite,0,70
all,0,70
the,0,70
criticism,0,70
and,0,70
the,0,70
media,0,70
spotlight,0,70
Lu,ENTITY,70
Yo,ENTITY,70
Ching,ENTITY,71
's,ENTITY,71
wife,0,71
Shu,0,71
Mu,0,71
Yeng,0,71
says,0,71
she,0,71
believes,0,71
that,0,71
his,ENTITY,71
decision,0,71
to,0,71
write,0,71
the,0,71
diary,0,71
was,0,71
a,0,71
good,0,71
thing,0,71
.,0,71
Lots,0,72
of,0,72
people,0,72
think,0,72
that,0,72
my,0,72
husband,0,72
's,0,72
actions,0,72
could,0,72
have,0,73
a,0,73
lot,0,73
of,0,73
negative,0,73
consequences,0,73
",",0,73
but,0,73
I,0,73
say,0,73
",",0,73
',0,73
Long,0,73
live,0,73
understanding,0,73
.,0,73
',0,73
At,0,74
least,0,74
it,0,74
has,0,74
made,0,74
people,0,74
think,0,74
about,0,74
life,0,74
",",0,74
and,0,75
that,0,75
was,0,75
my,0,75
husband,0,75
's,0,75
highest,0,75
aim,0,75
.,0,75
Shu,0,76
Mu,0,76
Yeng,0,76
",",0,76
the,0,76
wife,0,76
of,0,76
cancer,ENTITY,76
patient,ENTITY,76
Lu,0,76
Yo,0,77
Ching,0,77
.,0,77
The,0,78
BBC,0,78
's,0,78
Dunkin,0,78
Hewerd,0,78
reported,0,78
that,0,78
story,0,78
from,0,78
Shanghai,0,78
.,0,79
This,0,80
is,0,80
PRI,0,80
.,0,80
