token,ent,sent
Drifting,0,0
through,0,0
a,0,0
Life,0,0
of,0,0
Art,0,0
Painter,ENTITY,1
Hsia,ENTITY,1
Yang,ENTITY,1
and,0,1
his,ENTITY,1
Fuzzy,0,1
People,0,1
-LRB-,0,2
Tsai,0,2
Wen,0,2
-,0,2
ting,0,2
/,0,2
illustrations,0,2
courtesy,0,2
of,0,2
Hsia,ENTITY,2
Yang,0,3
/,0,3
tr.,0,3
by,0,3
Christopher,0,3
The,0,4
winner,0,4
of,0,4
the,0,4
prize,0,4
for,0,4
fine,0,4
art,0,4
in,0,4
last,0,4
year,0,5
's,0,5
National,0,5
Culture,0,5
and,0,5
Arts,0,5
Foundation,0,5
Awards,0,5
-,0,5
one,0,5
of,0,5
the,0,5
highest,0,5
honors,0,5
for,0,5
an,0,5
artist,0,5
in,0,5
Taiwan,0,5
-,0,5
was,0,5
contemporary,ENTITY,5
painter,ENTITY,5
Hsia,0,5
Yang,0,5
.,0,5
Hsia,ENTITY,6
first,0,6
became,0,6
a,0,6
leading,0,6
light,0,6
on,0,6
the,0,6
Taiwan,0,6
art,0,6
scene,0,7
back,0,7
in,0,7
the,0,7
1950s,0,7
",",0,7
as,0,7
one,0,7
of,0,7
the,0,7
"""",0,7
Eight,0,7
Great,0,7
Outlaws,0,7
"""",0,7
who,0,7
launched,0,7
the,0,7
island,0,7
's,0,7
modern,0,7
art,0,7
movement,0,7
.,0,7
Since,0,8
then,0,8
his,ENTITY,8
artistic,0,8
vocation,0,8
has,0,8
taken,0,8
him,ENTITY,8
around,0,8
the,0,8
world,0,9
",",0,9
and,0,9
he,ENTITY,9
has,0,9
at,0,9
last,0,9
ended,0,9
up,0,9
back,0,9
in,0,9
Taiwan,0,9
.,0,9
What,0,10
is,0,10
it,0,10
that,0,10
distinguishes,0,10
Hsia,ENTITY,10
's,ENTITY,10
work,0,10
and,0,10
that,0,10
marked,0,11
him,ENTITY,11
out,0,11
for,0,11
the,0,11
National,0,11
Arts,0,11
and,0,11
Culture,0,11
award,0,11
",",0,11
and,0,11
what,0,11
kind,0,11
of,0,11
contribution,0,11
has,0,11
he,ENTITY,11
made,0,11
to,0,11
contemporary,0,11
art,0,11
in,0,11
Taiwan,0,11
?,0,11
Friendly,0,12
and,0,12
relaxed,0,12
by,0,12
nature,0,12
",",0,12
Hsia,ENTITY,12
Yang,ENTITY,12
does,0,12
n't,0,12
seem,0,13
overly,0,13
excited,0,13
about,0,13
winning,0,13
the,0,13
National,0,13
Culture,0,13
and,0,13
Arts,0,13
Award,0,13
.,0,13
If,0,14
anything,0,14
it,0,14
is,0,14
his,ENTITY,14
friends,0,14
who,0,14
are,0,14
happiest,0,14
",",0,14
relieved,0,15
to,0,15
see,0,15
Hsia,ENTITY,15
gaining,0,15
deserved,0,15
recognition,0,15
for,0,15
the,0,15
achievements,0,15
of,0,15
his,ENTITY,15
peripatetic,0,15
",",0,15
ill,0,15
-,0,15
starred,0,15
life,0,15
.,0,15
