token,ent,sent
There,0,0
's,0,0
nothing,0,0
new,0,0
about,0,0
aroma,0,0
-,0,0
therapy,0,0
.,0,0
People,0,1
in,0,1
ancient,0,1
Rome,0,1
often,0,1
rubbed,0,1
their,0,1
bodies,0,1
with,0,1
oil,0,1
in,0,2
the,0,2
public,0,2
baths,0,2
as,0,2
a,0,2
means,0,2
of,0,2
relieving,0,2
stress,0,2
",",0,2
and,0,2
the,0,2
Shen,0,2
Nong,0,2
Ben,0,2
Cao,0,2
Jing,0,2
[,0,2
Classic,0,2
of,0,2
Roots,0,2
and,0,2
Herbs,0,2
Discovered,0,2
by,0,2
Shen,0,2
Nong,0,2
],0,2
",",0,2
the,0,2
oldest,0,2
Chinese,0,2
medical,0,2
treatise,0,2
",",0,2
also,0,2
describes,0,2
treatments,0,2
which,0,2
are,0,2
functionally,0,2
the,0,2
same,0,2
as,0,2
aromatherapy,0,2
.,0,2
So,0,3
why,0,3
the,0,3
sudden,0,3
surge,0,3
of,0,3
interest,0,3
?,0,3
Perhaps,0,4
there,0,4
is,0,4
a,0,4
greater,0,4
need,0,4
among,0,4
modern,0,4
people,0,4
-,0,4
plagued,0,5
by,0,5
stress,0,5
",",0,5
insomnia,0,5
",",0,5
anxiety,0,5
",",0,5
and,0,5
inability,0,5
to,0,5
concentrate,0,5
-,0,5
to,0,5
find,0,5
a,0,5
way,0,5
to,0,5
chill,0,5
out,0,5
.,0,5
Tang,ENTITY,6
Ya,ENTITY,6
-,ENTITY,6
chun,ENTITY,6
states,0,6
that,0,6
most,0,6
health,0,6
clubs,0,6
in,0,6
Taiwan,0,7
combine,0,7
aromatherapy,0,7
with,0,7
hydrotherapy,0,7
",",0,7
and,0,7
include,0,7
these,0,7
treatments,0,7
under,0,7
their,0,7
"""",0,7
spa,0,7
"""",0,7
services,0,7
.,0,7
As,0,8
Tang,ENTITY,8
explains,0,8
:,0,8
"""",0,8
In,0,8
the,0,8
spa,0,8
",",0,8
particular,0,8
attention,0,9
is,0,9
devoted,0,9
to,0,9
the,0,9
pleasuring,0,9
and,0,9
relaxation,0,9
of,0,9
the,0,9
senses,0,9
of,0,9
smell,0,9
",",0,9
hearing,0,9
",",0,9
touch,0,9
",",0,9
taste,0,9
",",0,9
and,0,9
vision,0,9
.,0,9
Besides,0,10
mellow,0,10
music,0,10
",",0,10
soft,0,10
lighting,0,10
",",0,10
and,0,10
diffusion,0,10
of,0,10
fragrant,0,11
oils,0,11
",",0,11
there,0,11
is,0,11
also,0,11
a,0,11
',0,11
Vichy,0,11
bath,0,11
",",0,11
',0,11
which,0,11
allows,0,11
the,0,11
skin,0,11
to,0,11
breathe,0,11
more,0,11
freely,0,11
.,0,11
With,0,12
an,0,12
aromatherapy,0,12
massage,0,12
",",0,12
essential,0,12
oils,0,12
sink,0,12
in,0,12
",",0,12
and,0,13
the,0,13
skin,0,13
regains,0,13
its,0,13
flexibility,0,13
.,0,13
"""",0,13
In,0,14
order,0,14
that,0,14
members,0,14
can,0,14
really,0,14
let,0,14
their,0,14
hair,0,14
down,0,14
",",0,15
most,0,15
"""",0,15
spa,0,15
"""",0,15
facilities,0,15
are,0,15
only,0,15
open,0,15
to,0,15
women,0,15
.,0,15
Because,0,16
there,0,16
have,0,16
to,0,16
be,0,16
specialists,0,16
on,0,16
duty,0,16
",",0,16
the,0,16
cost,0,17
is,0,17
quite,0,17
high,0,17
",",0,17
so,0,17
in,0,17
most,0,17
health,0,17
clubs,0,17
aromatherapy,0,17
is,0,17
available,0,17
only,0,17
at,0,17
an,0,17
additional,0,17
charge,0,17
.,0,17
Different,0,18
fragrances,0,18
have,0,18
",",0,18
it,0,18
is,0,18
said,0,18
",",0,18
different,0,18
effects,0,18
:,0,19
Lavender,0,19
helps,0,19
with,0,19
problems,0,19
like,0,19
tension,0,19
and,0,19
exhaustion,0,19
.,0,19
Sandalwood,0,20
promotes,0,20
relaxation,0,20
and,0,20
tranquility,0,20
.,0,20
Bergamot,0,21
helps,0,21
settle,0,21
the,0,21
mind,0,21
.,0,21
Rose,0,22
is,0,22
advised,0,22
for,0,22
inflammation,0,22
and,0,22
swelling,0,22
",",0,22
and,0,22
it,0,22
also,0,23
invigorates,0,23
the,0,23
skin,0,23
.,0,23
Chamomile,0,24
relieves,0,24
tension,0,24
and,0,24
is,0,24
used,0,24
for,0,24
treating,0,24
menstrual,0,24
cramps,0,24
and,0,25
insomnia,0,25
.,0,25
Different,0,26
oils,0,26
can,0,26
be,0,26
combined,0,26
depending,0,26
on,0,26
different,0,26
needs,0,26
.,0,26
