token,ent,sent
It,0,0
's,0,0
time,0,0
now,0,0
to,0,0
look,0,0
at,0,0
professional,0,0
soccer,0,0
and,0,0
rugby,0,1
and,0,1
how,0,1
it,0,1
can,0,1
be,0,1
bad,0,1
for,0,1
a,0,1
player,0,1
's,0,1
health,0,1
.,0,1
This,0,2
is,0,2
according,0,2
to,0,2
two,0,2
British,0,2
medical,0,2
studies,0,2
.,0,2
As,0,3
we,0,3
hear,0,3
now,0,3
from,0,3
VOA,ENTITY,3
's,ENTITY,3
David,0,3
McClary,0,3
",",0,3
lifetime,0,4
injuries,0,4
are,0,4
common,0,4
and,0,4
in,0,4
the,0,4
case,0,4
of,0,4
rugby,0,4
",",0,4
increasing,0,4
.,0,4
A,0,5
study,0,5
of,0,5
nearly,0,5
300,0,5
former,0,5
British,0,5
professional,0,5
soccer,0,5
players,0,5
finds,0,6
that,0,6
nearly,0,6
half,0,6
have,0,6
suffered,0,6
the,0,6
chronic,0,6
joint,0,6
disease,0,6
"""",0,6
osteoarthritis,0,6
"""",0,6
often,0,6
as,0,6
early,0,6
as,0,6
age,0,6
40,0,6
.,0,6
Most,0,7
have,0,7
the,0,7
disease,0,7
in,0,7
two,0,7
or,0,7
more,0,7
joints,0,7
.,0,7
Nearly,0,8
one,0,8
third,0,8
of,0,8
those,0,8
surveyed,0,8
had,0,8
surgery,0,8
at,0,8
least,0,8
once,0,9
since,0,9
retiring,0,9
",",0,9
mostly,0,9
on,0,9
knees,0,9
with,0,9
knee,0,9
replacement,0,9
a,0,9
common,0,9
option,0,9
.,0,9
The,0,10
Coventry,0,10
University,0,10
researchers,0,10
who,0,10
report,0,10
the,0,10
findings,0,10
in,0,10
the,0,10
British,0,11
Journal,0,11
of,0,11
Sports,0,11
Medicine,0,11
say,0,11
anxiety,0,11
and,0,11
depression,0,11
are,0,11
common,0,11
among,0,11
those,0,11
so,0,11
injured,0,11
",",0,11
possibly,0,11
as,0,11
a,0,11
result,0,11
of,0,11
pain,0,11
and,0,11
impaired,0,11
mobility,0,11
.,0,11
A,0,12
second,0,12
study,0,12
in,0,12
the,0,12
same,0,12
journal,0,12
finds,0,12
that,0,12
injuries,0,12
among,0,13
Rugby,0,13
Union,0,13
players,0,13
have,0,13
nearly,0,13
doubled,0,13
since,0,13
the,0,13
sport,0,13
became,0,13
professional,0,13
five,0,13
years,0,13
ago,0,13
",",0,13
from,0,13
27,0,13
%,0,13
to,0,13
47,0,13
%,0,13
.,0,13
The,0,14
Scottish,0,14
researchers,0,14
say,0,14
one,0,14
possible,0,14
explanation,0,14
is,0,14
the,0,14
use,0,14
of,0,15
padded,0,15
equipment,0,15
.,0,15
They,0,16
suggest,0,16
it,0,16
gives,0,16
a,0,16
false,0,16
sense,0,16
of,0,16
security,0,16
causing,0,16
more,0,17
aggressive,0,17
play,0,17
.,0,17
David,ENTITY,18
McClary,ENTITY,18
",",0,18
VOA,0,18
News,0,18
",",0,18
Washington,0,18
.,0,18
