token,ent,sent
If,0,0
you,0,0
think,0,0
you,0,0
have,0,0
stress,0,0
-,0,0
related,0,0
problems,0,0
on,0,0
the,0,1
job,0,1
",",0,1
there,0,1
's,0,1
good,0,1
news,0,1
and,0,1
bad,0,1
news,0,1
.,0,1
You,0,2
're,0,2
probably,0,2
right,0,2
",",0,2
and,0,2
you,0,2
are,0,2
n't,0,2
alone,0,2
.,0,3
A,0,4
new,0,4
Gallup,0,4
Poll,0,4
study,0,4
commissioned,0,4
by,0,4
the,0,4
New,0,4
York,0,4
Business,0,5
Group,0,5
on,0,5
Health,0,5
",",0,5
found,0,5
that,0,5
a,0,5
full,0,5
25,0,5
%,0,5
of,0,5
the,0,5
work,0,5
force,0,5
at,0,5
companies,0,5
may,0,5
suffer,0,5
from,0,5
anxiety,0,5
disorders,0,5
or,0,5
a,0,5
stress,0,5
-,0,5
related,0,5
illness,0,5
",",0,5
with,0,5
about,0,5
13,0,5
%,0,5
suffering,0,5
from,0,5
depression,0,5
.,0,5
The,0,6
study,0,6
surveyed,0,6
a,0,6
national,0,6
group,0,6
of,0,6
medical,0,6
directors,0,6
",",0,6
personnel,0,7
managers,0,7
and,0,7
employee,0,7
assistance,0,7
program,0,7
directors,0,7
about,0,7
their,0,7
perceptions,0,7
of,0,7
these,0,7
problems,0,7
in,0,7
their,0,7
companies,0,7
.,0,7
It,0,8
is,0,8
one,0,8
of,0,8
a,0,8
series,0,8
of,0,8
studies,0,8
on,0,8
health,0,8
commissioned,0,9
by,0,9
the,0,9
New,0,9
York,0,9
Business,0,9
Group,0,9
",",0,9
a,0,9
non-profit,0,9
organization,0,9
with,0,9
about,0,9
300,0,9
members,0,9
.,0,9
The,0,10
stress,0,10
study,0,10
was,0,10
undertaken,0,10
because,0,10
problems,0,10
related,0,10
to,0,10
stress,0,10
``,0,11
are,0,11
much,0,11
more,0,11
prevalent,0,11
than,0,11
they,0,11
seem,0,11
",",0,11
'',0,11
said,0,11
Leon,ENTITY,11
J.,ENTITY,11
Warshaw,ENTITY,11
",",0,11
executive,0,11
director,0,11
of,0,11
the,0,11
business,0,11
group,0,11
.,0,11
In,0,12
presenting,0,12
the,0,12
study,0,12
late,0,12
last,0,12
week,0,12
",",0,12
Dr.,ENTITY,12
Warshaw,ENTITY,12
estimated,0,13
the,0,13
cost,0,13
of,0,13
these,0,13
types,0,13
of,0,13
disorders,0,13
to,0,13
business,0,13
is,0,13
substantial,0,13
.,0,13
Occupational,0,14
disability,0,14
related,0,14
to,0,14
anxiety,0,14
",",0,14
depression,0,14
and,0,14
stress,0,14
costs,0,14
about,0,15
$,0,15
"8,000",0,15
a,0,15
case,0,15
in,0,15
terms,0,15
of,0,15
worker,0,15
's,0,15
compensation,0,15
.,0,15
In,0,16
terms,0,16
of,0,16
days,0,16
lost,0,16
on,0,16
the,0,16
job,0,16
",",0,16
the,0,16
study,0,17
estimated,0,17
that,0,17
each,0,17
affected,0,17
employee,0,17
loses,0,17
about,0,17
16,0,17
work,0,17
days,0,17
a,0,17
year,0,17
because,0,17
of,0,17
stress,0,17
",",0,17
anxiety,0,17
or,0,17
depression,0,17
.,0,17
He,ENTITY,18
added,0,18
that,0,18
the,0,18
cost,0,18
