token,ent,sent
Big,0,0
Managers,0,0
on,0,0
Campus,0,0
In,0,1
recent,0,1
years,0,1
",",0,1
advanced,0,1
education,0,1
for,0,1
professionals,0,1
has,0,1
become,0,1
a,0,2
hot,0,2
topic,0,2
in,0,2
the,0,2
business,0,2
community,0,2
.,0,2
With,0,3
this,0,3
trend,0,3
",",0,3
suddenly,0,3
the,0,3
mature,0,3
faces,0,3
of,0,3
managers,0,3
boasting,0,4
an,0,4
average,0,4
of,0,4
over,0,4
ten,0,4
years,0,4
of,0,4
professional,0,4
experience,0,4
have,0,4
flooded,0,4
in,0,4
among,0,4
the,0,4
young,0,4
people,0,4
populating,0,4
university,0,4
campuses,0,4
.,0,4
In,0,5
order,0,5
to,0,5
attract,0,5
this,0,5
group,0,5
of,0,5
seasoned,0,5
adults,0,5
pulling,0,5
in,0,6
over,0,6
NT$,0,6
1,0,6
million,0,6
a,0,6
year,0,6
back,0,6
to,0,6
the,0,6
ivory,0,6
tower,0,6
",",0,6
universities,0,6
have,0,6
begun,0,6
to,0,6
establish,0,6
executive,0,6
MBA,0,6
-LRB-,0,6
EMBA,0,6
-RRB-,0,6
programs,0,6
.,0,6
In,0,7
response,0,7
",",0,7
each,0,7
year,0,7
over,0,7
1000,0,7
mature,0,7
professionals,0,7
looking,0,7
to,0,8
recharge,0,8
their,0,8
minds,0,8
and,0,8
retool,0,8
their,0,8
know,0,8
-,0,8
how,0,8
compete,0,8
for,0,8
a,0,8
precious,0,8
few,0,8
openings,0,8
in,0,8
executive,0,8
degree,0,8
programs,0,8
at,0,8
top,0,8
institutions,0,8
such,0,8
as,0,8
National,0,8
Taiwan,0,8
University,0,8
-LRB-,0,8
NTU,0,8
-RRB-,0,8
and,0,8
National,0,8
Chengchi,0,8
University,0,8
.,0,8
What,0,9
brings,0,9
these,0,9
accomplished,0,9
business,0,9
professionals,0,9
back,0,9
to,0,9
the,0,9
classroom,0,9
?,0,10
What,0,11
knowledge,0,11
do,0,11
they,0,11
seek,0,11
that,0,11
can,0,11
not,0,11
be,0,11
found,0,11
in,0,12
society,0,12
at,0,12
large,0,12
?,0,12
And,0,13
what,0,13
effect,0,13
does,0,13
their,0,13
return,0,13
have,0,13
on,0,13
campus,0,13
?,0,13
Morris,ENTITY,14
Chang,ENTITY,14
",",0,14
chairman,0,14
of,0,14
TSMC,0,14
and,0,14
a,0,14
leading,0,14
light,0,14
of,0,15
Taiwan,0,15
's,0,15
high,0,15
-,0,15
tech,0,15
industry,0,15
",",0,15
is,0,15
the,0,15
hottest,0,15
university,0,15
lecturer,0,15
around,0,15
.,0,15
Two,0,16
years,0,16
ago,0,16
",",0,16
National,0,16
Chiaotung,0,16
University,0,16
invited,0,16
Chang,ENTITY,16
",",ENTITY,16
one,ENTITY,17
of,0,17
the,0,17
Taiwan,0,17
IT,0,17
sector,0,17
's,0,17
most,0,17
prominent,0,17
success,0,17
stories,0,17
",",0,17
to,0,17
lecture,0,17
to,0,17
students,0,17
in,0,17
its,0,17
MBA,0,17
program,0,17
for,0,17
top,0,17
managers,0,17
",",0,17
single,0,17
-,0,17
handedly,0,17
raising,0,17
awareness,0,17
of,0,17
executive,0,17
MBA,0,17
-LRB-,0,17
EMBA,0,17
-RRB-,0,17
programs,0,17
.,0,17
This,0,18
year,0,18
",",0,18
Acer,0,18
Group,0,18
chairman,0,18
Stan,0,18
Shih,0,18
will,0,18
be,0,18
a,0,19
guest,0,19
lecturer,0,19
at,0,19
the,0,19
university,0,19
.,0,19
The,0,20
crush,0,20
of,0,20
business,0,20
professionals,0,20
fighting,0,20
for,0,20
a,0,20
spot,0,20
in,0,20
the,0,21
MBA,0,21
program,0,21
at,0,21
Taiwan,0,21
's,0,21
most,0,21
illustrious,0,21
institution,0,21
of,0,21
higher,0,21
education,0,21
-,0,21
National,0,21
Taiwan,0,21
University,0,21
-,0,21
ensured,0,21
that,0,21
the,0,21
acceptance,0,21
rate,0,21
for,0,21
the,0,21
executive,0,21
graduate,0,21
school,0,21
was,0,21
even,0,21
lower,0,21
than,0,21
that,0,21
for,0,21
undergraduates,0,21
taking,0,21
the,0,21
national,0,21
university,0,21
entrance,0,21
examinations,0,21
.,0,21
Various,0,22
indications,0,22
demonstrate,0,22
that,0,22
the,0,22
"""",0,22
back,0,22
flow,0,22
education,0,22
"""",0,22
promoted,0,23
by,0,23
the,0,23
Ministry,0,23
of,0,23
Education,0,23
has,0,23
become,0,23
the,0,23
hottest,0,23
investment,0,23
undertaking,0,23
among,0,23
Taiwan,0,23
's,0,23
universities,0,23
.,0,23
Three,0,24
years,0,24
ago,0,24
",",0,24
in,0,24
the,0,24
effort,0,24
to,0,24
establish,0,24
a,0,24
greater,0,25
diversity,0,25
of,0,25
higher,0,25
educational,0,25
avenues,0,25
",",0,25
the,0,25
Ministry,0,25
of,0,25
Education,0,25
-LRB-,0,25
MOE,0,25
-RRB-,0,25
greatly,0,25
increased,0,25
the,0,25
number,0,25
of,0,25
MA,0,25
degrees,0,25
open,0,25
to,0,25
professionals,0,25
in,0,25
the,0,25
workforce,0,25
",",0,25
steadily,0,25
reducing,0,25
the,0,25
proportion,0,25
of,0,25
regular,0,25
students,0,25
to,0,25
professionals,0,25
from,0,25
the,0,25
previous,0,25
9,0,25
-,0,25
to,0,25
-,0,25
1,0,25
ratio,0,25
.,0,25
In,0,26
addition,0,26
",",0,26
the,0,26
MOE,0,26
allowed,0,26
universities,0,26
to,0,26
determine,0,26
entrance,0,26
examination,0,27
topics,0,27
",",0,27
testing,0,27
dates,0,27
and,0,27
times,0,27
",",0,27
and,0,27
fee,0,27
structures,0,27
individually,0,27
to,0,27
help,0,27
them,0,27
find,0,27
and,0,27
obtain,0,27
the,0,27
best,0,27
students,0,27
.,0,27
Always,0,28
in,0,28
search,0,28
of,0,28
revenue,0,28
sources,0,28
",",0,28
universities,0,28
naturally,0,28
fell,0,28
right,0,29
into,0,29
line,0,29
.,0,29
Twelve,0,30
institutions,0,30
opened,0,30
programs,0,30
in,0,30
1999,0,30
",",0,30
with,0,30
the,0,30
number,0,30
of,0,31
executive,0,31
degree,0,31
programs,0,31
growing,0,31
to,0,31
34,0,31
as,0,31
of,0,31
this,0,31
year,0,31
.,0,31
And,0,32
as,0,32
the,0,32
supply,0,32
has,0,32
grown,0,32
",",0,32
professionals,0,32
looking,0,32
to,0,32
recharge,0,33
their,0,33
intellectual,0,33
batteries,0,33
in,0,33
disciplines,0,33
ranging,0,33
from,0,33
Chinese,0,33
",",0,33
foreign,0,33
languages,0,33
",",0,33
and,0,33
physics,0,33
to,0,33
information,0,33
technology,0,33
and,0,33
management,0,33
now,0,33
have,0,33
a,0,33
greater,0,33
selection,0,33
from,0,33
which,0,33
to,0,33
choose,0,33
.,0,33
