token,ent,sent
Were,0,0
there,0,0
people,0,0
who,0,0
could,0,0
not,0,0
get,0,0
in,0,0
to,0,0
the,0,0
class,0,1
?,0,1
More,0,2
than,0,2
400,0,2
people,0,2
came,0,2
to,0,2
the,0,2
class,0,2
that,0,2
day,0,2
.,0,3
So,0,4
I,ENTITY,4
went,0,4
to,0,4
ten,0,4
villages,0,4
",",0,4
but,0,4
it,0,4
was,0,4
n't,0,5
just,0,5
the,0,5
80,0,5
people,0,5
",",0,5
they,0,5
all,0,5
brought,0,5
people,0,5
from,0,5
the,0,5
surrounding,0,5
area,0,5
.,0,5
The,0,6
class,0,6
went,0,6
on,0,6
from,0,6
just,0,6
after,0,6
10,0,6
in,0,6
the,0,6
morning,0,7
until,0,7
five,0,7
in,0,7
the,0,7
afternoon,0,7
.,0,7
Hey,0,8
",",0,8
when,0,8
that,0,8
class,0,8
was,0,8
over,0,8
",",0,8
many,0,8
of,0,8
the,0,9
peasants,0,9
had,0,9
a,0,9
lot,0,9
of,0,9
feedback,0,9
.,0,9
Hey,0,10
",",0,10
",",0,10
the,0,10
class,0,10
went,0,10
great,0,10
.,0,10
This,0,11
class,0,11
earned,0,11
Zheng,ENTITY,11
Bing,ENTITY,11
more,0,11
than,0,11
she,ENTITY,11
had,0,11
expected,0,11
.,0,12
Nearby,0,13
villagers,0,13
all,0,13
heard,0,13
about,0,13
this,ENTITY,13
terrific,ENTITY,13
person,ENTITY,13
who,0,13
dug,0,13
deep,0,14
into,0,14
her,ENTITY,14
own,0,14
pockets,0,14
to,0,14
provide,0,14
an,0,14
agricultural,0,14
seminar,0,14
for,0,14
everybody,0,14
.,0,14
And,0,15
they,0,15
all,0,15
loved,0,15
coming,0,15
to,0,15
the,0,15
technical,0,15
services,0,15
center,0,15
to,0,16
buy,0,16
things,0,16
.,0,16
The,0,17
next,0,17
year,0,17
",",0,17
this,0,17
shop,0,17
of,0,17
Zheng,ENTITY,17
Bing,ENTITY,17
's,0,17
took,0,18
in,0,18
more,0,18
than,0,18
"60,000",0,18
yuan,0,18
.,0,18
Furthermore,0,19
",",0,19
this,0,19
center,0,19
of,0,19
hers,ENTITY,19
became,0,19
an,0,19
agricultural,0,19
technology,0,19
exchange,0,20
center,0,20
for,0,20
the,0,20
surrounding,0,20
area,0,20
.,0,20
Whenever,0,21
villagers,0,21
would,0,21
run,0,21
into,0,21
some,0,21
agricultural,0,21
production,0,21
issue,0,21
",",0,21
they,0,22
all,0,22
liked,0,22
to,0,22
come,0,22
here,0,22
to,0,22
look,0,22
for,0,22
answers,0,22
.,0,22
How,0,23
many,0,23
times,0,23
since,0,23
the,0,23
end,0,23
of,0,23
'98,0,23
have,0,23
you,0,23
held,0,24
similar,0,24
training,0,24
sessions,0,24
?,0,24
Since,0,25
December,0,25
of,0,25
'98,0,25
",",0,25
each,0,25
year,0,25
we,0,25
've,0,25
held,0,25
four,0,26
to,0,26
six,0,26
training,0,26
sessions,0,26
.,0,26
Do,0,27
you,ENTITY,27
still,0,27
need,0,27
to,0,27
provide,0,27
the,0,27
money,0,27
for,0,27
them,0,27
?,0,28
Um,0,29
",",0,29
not,0,29
necessarily,0,29
.,0,29
Starting,0,30
in,0,30
'99,0,30
",",0,30
because,0,30
in,0,30
'98,0,30
",",0,30
for,0,30
that,0,30
one,0,31
training,0,31
session,0,31
",",0,31
I,ENTITY,31
spent,0,31
"1,300",0,31
yuan,0,31
.,0,31
And,0,32
that,0,32
year,0,32
",",0,32
the,0,32
income,0,32
I,ENTITY,32
counted,0,32
was,0,32
"4,000",0,32
yuan,0,33
.,0,33
Therefore,0,34
if,0,34
we,0,34
did,0,34
a,0,34
training,0,34
session,0,34
four,0,34
times,0,34
a,0,34
year,0,35
we,0,35
were,0,35
n't,0,35
earning,0,35
as,0,35
much,0,35
as,0,35
we,0,35
had,0,35
to,0,35
spend,0,35
.,0,35
Then,0,36
",",0,36
in,0,36
'99,0,36
",",0,36
I,ENTITY,36
went,0,36
to,0,36
our,0,36
agricultural,0,36
bureau,0,37
",",0,37
and,0,37
to,0,37
our,0,37
municipal,0,37
women,0,37
's,0,37
association,0,37
",",0,37
because,0,37
most,0,37
of,0,37
the,0,37
people,0,37
attending,0,37
the,0,37
training,0,37
sessions,0,37
were,0,37
women,0,37
.,0,37
When,0,38
I,ENTITY,38
went,0,38
to,0,38
our,0,38
agricultural,0,38
bureau,0,38
",",0,38
I,ENTITY,38
thought,0,38
",",0,39
huh,0,39
",",0,39
the,0,39
agricultural,0,39
bureau,0,39
has,0,39
all,0,39
those,0,39
technical,0,39
personnel,0,39
",",0,39
they,0,39
ought,0,39
to,0,39
provide,0,39
services,0,39
to,0,39
the,0,39
peasants,0,39
.,0,39
So,0,40
",",0,40
starting,0,40
in,0,40
'99,0,40
",",0,40
the,0,40
municipal,0,40
women,0,40
's,0,40
association,0,41
was,0,41
very,0,41
supportive,0,41
of,0,41
us,0,41
",",0,41
and,0,41
they,0,41
liaised,0,41
for,0,41
us,0,41
in,0,41
getting,0,41
teachers,0,41
from,0,41
the,0,41
agricultural,0,41
bureau,0,41
and,0,41
the,0,41
water,0,41
conservancy,0,41
bureau,0,41
.,0,41
If,0,42
we,0,42
invited,0,42
technicians,0,42
from,0,42
our,0,42
Yongji,0,42
city,0,42
",",0,42
it,0,42
's,0,43
free,0,43
of,0,43
charge,0,43
.,0,43
