token,ent,sent
I,ENTITY,0
was,0,0
appalled,0,0
to,0,0
read,0,0
the,0,0
misstatements,0,0
of,0,0
facts,0,0
in,0,0
your,0,1
Oct.,0,1
13,0,1
editorial,0,1
``,0,1
Colombia,0,1
's,0,1
Brave,0,1
Publisher,0,1
.,0,1
'',0,1
It,0,2
is,0,2
the,0,2
right,0,2
-,0,2
wing,0,2
guerrillas,0,2
who,0,2
are,0,2
aligned,0,2
with,0,3
the,0,3
drug,0,3
traffickers,0,3
",",0,3
not,0,3
the,0,3
left,0,3
wing,0,3
.,0,3
This,0,4
information,0,4
was,0,4
gleaned,0,4
from,0,4
your,0,4
own,0,4
news,0,4
stories,0,4
on,0,4
the,0,5
region,0,5
.,0,5
Past,0,6
Colombian,0,6
government,0,6
tolerance,0,6
of,0,6
the,0,6
``,0,6
narcotraficantes,0,6
'',0,6
was,0,6
due,0,7
to,0,7
the,0,7
drug,0,7
lords,0,7
',0,7
history,0,7
of,0,7
wiping,0,7
out,0,7
leftists,0,7
in,0,7
the,0,7
hinterlands,0,7
.,0,7
Mary,ENTITY,8
Poulin,ENTITY,8
Palo,0,8
Alto,0,8
",",0,8
Calif.,0,8
I,0,9
suggest,0,9
that,0,9
The,0,9
Wall,0,9
Street,0,9
Journal,0,9
-LRB-,0,9
as,0,9
well,0,9
as,0,10
other,0,10
U.S.,0,10
news,0,10
publications,0,10
of,0,10
like,0,10
mind,0,10
-RRB-,0,10
should,0,10
put,0,10
its,0,10
money,0,10
where,0,10
its,0,10
mouth,0,10
is,0,10
:,0,10
Lend,0,10
computer,0,10
equipment,0,10
to,0,10
replace,0,10
that,0,10
damaged,0,10
at,0,10
El,0,10
Espectador,0,10
",",0,10
buy,0,10
ad,0,10
space,0,10
",",0,10
publish,0,10
stories,0,10
under,0,10
the,0,10
bylines,0,10
of,0,10
El,0,10
Espectador,0,10
journalists,0,10
.,0,10
Perhaps,0,11
an,0,11
arrangement,0,11
could,0,11
be,0,11
worked,0,11
out,0,11
to,0,11
``,0,11
sponsor,0,11
'',0,12
El,0,12
Espectador,0,12
journalists,0,12
and,0,12
staff,0,12
by,0,12
paying,0,12
for,0,12
added,0,12
security,0,12
in,0,12
exchange,0,12
for,0,12
exclusive,0,12
stories,0,12
.,0,12
Reward,0,13
El,0,13
Espectador,0,13
's,0,13
courage,0,13
with,0,13
real,0,13
support,0,13
.,0,13
Douglas,0,14
B.,0,14
Evans,0,14
