token,ent,sent
At,0,0
age,0,0
eight,0,0
",",0,0
Josephine,ENTITY,0
Baker,ENTITY,0
was,0,0
sent,0,0
by,0,0
her,ENTITY,0
mother,0,1
to,0,1
a,0,1
white,0,1
woman,0,1
's,0,1
house,0,1
to,0,1
do,0,1
chores,0,1
in,0,1
exchange,0,1
for,0,1
meals,0,1
and,0,1
a,0,1
place,0,1
to,0,1
sleep,0,1
--,0,1
a,0,1
place,0,1
in,0,1
the,0,1
basement,0,1
with,0,1
the,0,1
coal,0,1
.,0,1
At,0,2
age,0,2
19,0,2
",",0,2
she,ENTITY,2
was,0,2
a,0,2
Paris,0,2
sensation,0,2
",",0,2
transformed,0,3
from,0,3
unwanted,0,3
child,0,3
to,0,3
international,0,3
sex,0,3
symbol,0,3
in,0,3
just,0,3
over,0,3
a,0,3
decade,0,3
.,0,3
It,0,4
is,0,4
the,0,4
stuff,0,4
of,0,4
dreams,0,4
",",0,4
but,0,4
also,0,4
of,0,4
traumas,0,5
.,0,5
Only,0,6
the,0,6
bravest,0,6
spirits,0,6
survive,0,6
such,0,6
roller,0,6
coasters,0,6
.,0,6
And,0,7
",",0,7
for,0,7
Ms.,ENTITY,7
Baker,0,7
",",0,7
the,0,7
ride,0,7
was,0,7
far,0,7
from,0,8
over,0,8
.,0,8
Her,ENTITY,9
bare,0,9
breasts,0,9
",",0,9
her,ENTITY,9
dancing,0,9
",",0,9
her,ENTITY,9
voice,0,9
",",0,9
her,ENTITY,10
beauty,0,10
and,0,10
",",0,10
perhaps,0,10
most,0,10
famously,0,10
",",0,10
her,ENTITY,10
derriere,0,10
",",0,10
were,0,10
prominent,0,10
attractions,0,10
",",0,10
but,0,10
courage,0,10
of,0,10
a,0,10
rare,0,10
sort,0,10
made,0,10
her,ENTITY,10
remarkable,0,10
life,0,10
possible,0,10
.,0,10
Bricktop,0,11
",",0,11
another,0,11
American,0,11
black,0,11
woman,0,11
who,0,11
found,0,11
a,0,11
measure,0,11
of,0,12
fame,0,12
in,0,12
Paris,0,12
",",0,12
said,0,12
:,0,12
``,0,12
I,0,12
do,0,12
n't,0,12
think,0,12
I,0,12
've,0,12
ever,0,12
known,0,12
anyone,0,12
with,0,12
a,0,12
less,0,12
complicated,0,12
view,0,12
of,0,12
life,0,12
",",0,12
or,0,12
whose,0,12
life,0,12
was,0,12
more,0,12
complicated,0,12
than,0,12
Josephine,ENTITY,12
's,0,12
.,0,12
'',0,12
Men,0,13
were,0,13
a,0,13
constant,0,13
complication,0,13
.,0,13
Baker,ENTITY,14
had,0,14
lots,0,14
of,0,14
them,0,14
.,0,14
But,0,15
she,ENTITY,15
did,0,15
n't,0,15
trust,0,15
them,0,15
and,0,15
did,0,15
n't,0,15
reward,0,15
trust,0,16
.,0,16
As,0,17
she,ENTITY,17
saw,0,17
one,0,17
key,0,17
love,0,17
affair,0,17
",",0,17
the,0,17
problem,0,17
was,0,18
n't,0,18
her,ENTITY,18
infidelity,0,18
",",0,18
it,0,18
was,0,18
his,0,18
jealousy,0,18
.,0,18
Her,ENTITY,19
appetite,0,19
for,0,19
children,0,19
also,0,19
was,0,19
large,0,19
.,0,19
She,ENTITY,20
adopted,0,20
12,0,20
of,0,20
assorted,0,20
races,0,20
",",0,20
naming,0,20
them,0,20
the,0,20
Rainbow,0,21
Tribe,0,21
",",0,21
and,0,21
driving,0,21
her,ENTITY,21
husband,0,21
first,0,21
to,0,21
despair,0,21
and,0,21
then,0,21
to,0,21
Argentina,0,21
.,0,21
She,ENTITY,22
made,0,22
money,0,22
",",0,22
but,0,22
spent,0,22
more,0,22
.,0,22
Friends,0,23
pitched,0,23
in,0,23
.,0,23
Finally,0,24
",",0,24
Prince,0,24
Rainier,0,24
and,0,24
Princess,0,24
Grace,0,24
saved,0,24
her,ENTITY,24
with,0,24
the,0,25
offer,0,25
of,0,25
a,0,25
house,0,25
in,0,25
Monaco,0,25
.,0,25
Another,0,26
lifelong,0,26
complication,0,26
",",0,26
as,0,26
Phyllis,0,26
Rose,0,26
makes,0,26
clear,0,26
in,0,26
``,0,27
Jazz,0,27
Cleopatra,0,27
:,0,27
Josephine,0,27
Baker,0,27
in,0,27
Her,0,27
Time,0,27
'',0,27
-LRB-,0,27
Doubleday,0,27
",",0,27
321,0,27
pages,0,27
",",0,27
$,0,27
22.50,0,27
-RRB-,0,27
",",0,27
was,0,27
racism,0,27
.,0,27
Baker,ENTITY,28
had,0,28
the,0,28
good,0,28
luck,0,28
to,0,28
arrive,0,28
in,0,28
1925,0,28
Paris,0,28
",",0,29
where,0,29
blacks,0,29
had,0,29
become,0,29
exotic,0,29
.,0,29
African,0,30
art,0,30
was,0,30
in,0,30
vogue,0,30
and,0,30
some,0,30
intellectuals,0,30
were,0,30
writing,0,30
breathlessly,0,31
of,0,31
a,0,31
dawning,0,31
age,0,31
to,0,31
be,0,31
inspired,0,31
by,0,31
blacks,0,31
.,0,31
To,0,32
be,0,32
exotic,0,32
was,0,32
to,0,32
be,0,32
patronized,0,32
as,0,32
well,0,32
as,0,32
prized,0,33
",",0,33
but,0,33
for,0,33
the,0,33
most,0,33
part,0,33
Paris,0,33
was,0,33
a,0,33
friendly,0,33
island,0,33
in,0,33
a,0,33
racist,0,33
world,0,33
.,0,33
Baker,ENTITY,34
had,0,34
bitter,0,34
experience,0,34
of,0,34
bigotry,0,34
from,0,34
her,ENTITY,34
St.,0,34
Louis,0,34
childhood,0,35
and,0,35
her,ENTITY,35
days,0,35
in,0,35
New,0,35
York,0,35
theater,0,35
",",0,35
where,0,35
she,ENTITY,35
was,0,35
judged,0,35
too,0,35
dark,0,35
for,0,35
an,0,35
all,0,35
-,0,35
black,0,35
chorus,0,35
line,0,35
-LRB-,0,35
performing,0,35
of,0,35
course,0,35
for,0,35
all,0,35
-,0,35
white,0,35
audiences,0,35
-RRB-,0,35
.,0,35
Paris,0,36
loved,0,36
her,ENTITY,36
at,0,36
first,0,36
sight,0,36
.,0,36
``,0,37
She,ENTITY,37
just,0,37
wiggled,0,37
her,ENTITY,37
fanny,0,37
and,0,37
all,0,37
the,0,37
French,0,37
fell,0,38
in,0,38
love,0,38
with,0,38
her,ENTITY,38
",",0,38
'',0,38
sniffed,0,38
the,0,38
literary,0,38
world,0,38
's,0,38
Maria,0,38
Jolas,0,38
",",0,38
not,0,38
entirely,0,38
inaccurately,0,38
.,0,38
``,0,39
One,0,39
can,0,39
hardly,0,39
overemphasize,0,39
the,0,39
importance,0,39
of,0,39
her,ENTITY,39
rear,0,39
end,0,40
",",0,40
'',0,40
Ms.,0,40
Rose,0,40
writes,0,40
.,0,40
Ms.,0,41
Rose,0,41
",",0,41
who,0,41
teaches,0,41
literature,0,41
at,0,41
Wesleyan,0,41
University,0,41
",",0,41
quickly,0,42
proceeds,0,42
to,0,42
overemphasize,0,42
",",0,42
claiming,0,42
that,0,42
Baker,ENTITY,42
's,ENTITY,42
dancing,0,42
``,0,42
had,0,42
uncovered,0,42
a,0,42
new,0,42
region,0,42
for,0,42
desire,0,42
'',0,42
and,0,42
thereby,0,42
ignoring,0,42
centuries,0,42
of,0,42
tributes,0,42
to,0,42
the,0,42
callipygous,0,42
.,0,42
``,0,43
Jazz,0,43
Cleopatra,0,43
'',0,43
contains,0,43
other,0,43
",",0,43
more,0,43
important,0,43
",",0,43
false,0,44
notes,0,44
that,0,44
undermine,0,44
what,0,44
is,0,44
",",0,44
for,0,44
the,0,44
most,0,44
part,0,44
",",0,44
a,0,44
lively,0,44
account,0,44
of,0,44
a,0,44
life,0,44
already,0,44
familiar,0,44
from,0,44
earlier,0,44
works,0,44
.,0,44
It,0,45
is,0,45
easy,0,45
to,0,45
see,0,45
why,0,45
Baker,ENTITY,45
",",ENTITY,45
a,0,45
free,0,45
spirit,0,46
who,0,46
broke,0,46
many,0,46
of,0,46
the,0,46
restraints,0,46
convention,0,46
places,0,46
on,0,46
women,0,46
",",0,46
attracts,0,46
Ms.,0,46
Rose,0,46
",",0,46
the,0,46
author,0,46
of,0,46
``,0,46
Parallel,0,46
Lives,0,46
",",0,46
'',0,46
a,0,46
wonderful,0,46
study,0,46
of,0,46
Victorian,0,46
marriage,0,46
.,0,46
Still,0,47
",",0,47
even,0,47
the,0,47
title,0,47
raises,0,47
questions,0,47
about,0,47
the,0,47
author,0,47
's,0,48
vision,0,48
of,0,48
her,0,48
subject,0,48
.,0,48
Baker,ENTITY,49
's,ENTITY,49
art,0,49
was,0,49
jazz,0,49
only,0,49
by,0,49
the,0,49
widest,0,49
stretch,0,49
of,0,50
the,0,50
term,0,50
.,0,50
To,0,51
find,0,51
parallels,0,51
",",0,51
other,0,51
than,0,51
sexual,0,51
appeal,0,51
",",0,51
with,0,51
Cleopatra,0,52
",",0,52
requires,0,52
an,0,52
equal,0,52
stretch,0,52
.,0,52
Baker,ENTITY,53
was,0,53
68,0,53
years,0,53
old,0,53
when,0,53
she,ENTITY,53
died,0,53
in,0,53
Paris,0,53
",",0,54
two,0,54
days,0,54
after,0,54
the,0,54
sold,0,54
-,0,54
out,0,54
opening,0,54
of,0,54
her,ENTITY,54
newest,0,54
show,0,54
:,0,54
a,0,54
movie,0,54
-,0,54
like,0,54
ending,0,54
to,0,54
what,0,54
was,0,54
a,0,54
cinematic,0,54
life,0,54
.,0,54
In,0,55
fact,0,55
",",0,55
Ms.,ENTITY,55
Baker,ENTITY,55
played,0,55
scenes,0,55
in,0,55
Casablanca,0,55
that,0,55
could,0,56
have,0,56
made,0,56
it,0,56
into,0,56
``,0,56
Casablanca,0,56
.,0,56
'',0,56
During,0,57
World,0,57
War,0,57
II,0,57
",",0,57
her,ENTITY,57
uncomplicated,0,57
view,0,57
of,0,57
life,0,57
led,0,58
her,ENTITY,58
to,0,58
the,0,58
conclusion,0,58
that,0,58
the,0,58
Nazis,0,58
were,0,58
evil,0,58
and,0,58
must,0,58
be,0,58
resisted,0,58
",",0,58
a,0,58
decision,0,58
made,0,58
by,0,58
only,0,58
about,0,58
2,0,58
%,0,58
of,0,58
French,0,58
citizens,0,58
.,0,58
She,ENTITY,59
was,0,59
devoted,0,59
to,0,59
Charles,0,59
de,0,59
Gaulle,0,59
's,0,59
cause,0,59
",",0,59
accepting,0,60
great,0,60
financial,0,60
sacrifice,0,60
and,0,60
considerable,0,60
risk,0,60
to,0,60
become,0,60
first,0,60
a,0,60
spy,0,60
and,0,60
then,0,60
a,0,60
one,0,60
-,0,60
woman,0,60
USO,0,60
tour,0,60
for,0,60
the,0,60
