token,ent,sent
It,0,0
's,0,0
with,0,0
Wednesday,0,0
",",0,0
March,0,0
5,0,0
2003,0,0
.,0,0
I,0,1
'm,0,1
Wolf,0,1
Blitzer,0,1
in,0,1
Washington,0,1
.,0,1
Is,0,2
the,0,2
U.S.,0,2
going,0,2
to,0,2
war,0,2
?,0,2
If,0,3
you,0,3
listen,0,3
to,0,3
the,0,3
from,0,3
's,0,3
men,0,3
it,0,3
sounds,0,3
like,0,4
the,0,4
battle,0,4
is,0,4
about,0,4
to,0,4
begin,0,4
",",0,4
maybe,0,4
only,0,4
days,0,4
from,0,4
now,0,4
.,0,4
America,0,5
's,0,5
top,0,5
diplomat,0,5
laid,0,5
out,0,5
the,0,5
case,0,5
for,0,5
war,0,5
.,0,6
Secretary,0,7
of,0,7
State,0,7
Colin,0,7
Powell,0,7
acted,0,7
like,0,7
a,0,7
prosecutor,0,7
",",0,7
pointing,0,8
out,0,8
Iraq,0,8
's,0,8
failures,0,8
.,0,8
Over,0,9
at,0,9
the,0,9
Pentagon,0,9
",",0,9
the,0,9
military,0,9
leaders,0,9
say,0,9
that,0,9
troops,0,10
are,0,10
ready,0,10
to,0,10
fight,0,10
right,0,10
now,0,10
even,0,10
as,0,10
they,0,10
await,0,10
word,0,10
of,0,10
the,0,10
President,0,10
's,0,10
order,0,10
",",0,10
but,0,10
there,0,10
is,0,10
major,0,10
opposition,0,10
today,0,10
",",0,10
France,0,10
",",0,10
Germany,0,10
and,0,10
Russia,0,10
plan,0,10
a,0,10
showdown,0,10
at,0,10
Theupups,0,10
in,0,10
a,0,10
bid,0,10
to,0,10
stop,0,10
the,0,10
U.S.,0,10
's,0,10
war,0,10
machine,0,10
and,0,10
their,0,10
voices,0,10
of,0,10
dissent,0,10
echoed,0,10
by,0,10
protestors,0,10
from,0,10
Australia,0,10
to,0,10
Egypt,0,10
to,0,10
university,0,10
students,0,10
right,0,10
here,0,10
in,0,10
the,0,10
United,0,10
States,0,10
.,0,10
Even,0,11
the,0,11
Vatican,0,11
voiced,0,11
concerns,0,11
today,0,11
.,0,11
Later,0,12
this,0,12
hour,0,12
I,0,12
'll,0,12
speak,0,12
exclusively,0,12
to,0,12
Cardinal,0,12
Pio,0,12
Laghi,0,13
",",0,13
the,0,13
man,0,13
dispatched,0,13
by,0,13
Pope,0,13
John,0,13
Paul,0,13
II,0,13
to,0,13
persuade,0,13
President,0,13
Bush,0,13
to,0,13
avoid,0,13
war,0,13
",",0,13
but,0,13
we,0,13
begin,0,13
with,0,13
reports,0,13
from,0,13
the,0,13
United,0,13
Nations,0,13
",",0,13
the,0,13
Pentagon,0,13
and,0,13
the,0,13
White,0,13
House,0,13
.,0,13
First,0,14
to,0,14
Chris,ENTITY,14
Burns,ENTITY,14
with,0,14
news,0,14
on,0,14
the,0,14
President,0,14
and,0,14
the,0,15
Secretary,0,15
of,0,15
State,0,15
who,0,15
switched,0,15
from,0,15
diplomacy,0,15
to,0,15
talk,0,15
of,0,15
war,0,15
.,0,15
Chris,ENTITY,16
?,0,16
