token,ent,sent
Xinhua,0,0
News,0,0
Agency,0,0
",",0,0
Beijing,0,0
",",0,0
April,0,0
23rd,0,0
China,0,1
's,0,1
Foreign,0,1
Ministry,0,1
spokesperson,0,1
expressed,0,1
condolences,0,1
over,0,1
the,0,1
death,0,1
of,0,2
former,ENTITY,2
US,0,2
president,0,2
Nixon,0,2
on,0,2
the,0,2
night,0,2
of,0,2
the,0,2
22nd,0,2
.,0,2
In,0,3
response,0,3
to,0,3
queries,0,3
from,0,3
reporters,0,3
",",0,3
this,0,3
spokesperson,0,3
said,0,3
",",0,4
during,0,4
the,0,4
period,0,4
when,0,4
former,ENTITY,4
US,0,4
president,0,4
Mr.,0,4
Nixon,0,4
was,0,4
ill,0,4
",",0,4
Chinese,0,4
leaders,0,4
have,0,4
relayed,0,4
consolation,0,4
through,0,4
the,0,4
Chinese,0,4
ambassador,0,4
stationed,0,4
in,0,4
the,0,4
US,0,4
.,0,4
We,0,5
express,0,5
our,0,5
deepest,0,5
condolences,0,5
over,0,5
his,ENTITY,5
death,0,5
.,0,5
Key,0,6
national,0,6
leaders,0,6
of,0,6
China,0,6
have,0,6
already,0,6
sent,0,6
telegrams,0,6
of,0,6
condolences,0,7
.,0,7
-LRB-,0,8
End,0,8
-RRB-,0,8
