token,ent,sent
Good,0,0
evening,0,0
.,0,0
After,0,1
an,0,1
exhausting,0,1
presidential,0,1
campaign,0,1
and,0,1
36,0,1
long,0,1
days,0,1
spent,0,1
fights,0,2
over,0,2
the,0,2
outcome,0,2
for,0,2
President,ENTITY,2
-,ENTITY,2
elect,ENTITY,2
Bush,0,2
",",0,2
the,0,2
real,0,2
work,0,2
is,0,2
just,0,2
beginning,0,2
.,0,2
The,0,3
time,0,3
for,0,3
the,0,3
transition,0,3
to,0,3
the,0,3
new,0,3
administration,0,3
is,0,3
dramatically,0,4
reduced,0,4
.,0,4
The,0,5
stock,0,5
market,0,5
again,0,5
signaled,0,5
worries,0,5
that,0,5
recession,0,5
may,0,5
be,0,5
looming,0,6
and,0,6
a,0,6
sharply,0,6
divided,0,6
Congress,0,6
is,0,6
poised,0,6
for,0,6
grid,0,6
lock,0,6
.,0,6
Bush,ENTITY,7
plans,0,7
a,0,7
conciliatory,0,7
meeting,0,7
with,0,7
Vice,0,7
President,0,7
Gore,0,7
next,0,7
week,0,8
and,0,8
he,ENTITY,8
enters,0,8
the,0,8
fray,0,8
with,0,8
good,0,8
wishes,0,8
from,0,8
Republicans,0,8
and,0,8
Democrats,0,8
alike,0,8
.,0,8
From,0,9
the,0,9
wounds,0,9
of,0,9
a,0,9
bitterly,0,9
fought,0,9
presidential,0,9
contest,0,9
in,0,9
history,0,10
",",0,10
the,ENTITY,10
President,ENTITY,10
-,ENTITY,10
elect,ENTITY,10
has,0,10
his,ENTITY,10
work,0,10
cut,0,10
out,0,10
for,0,10
him,ENTITY,10
.,0,10
We,0,11
will,0,11
look,0,11
at,0,11
challenges,0,11
Mr.,ENTITY,11
Bush,ENTITY,11
is,0,11
facing,0,11
.,0,11
We,0,12
begin,0,12
where,0,12
he,ENTITY,12
began,0,12
this,0,12
journey,0,12
",",0,12
in,0,12
Austin,0,12
",",0,13
Texas,0,13
and,0,13
NBC,0,13
News,0,13
correspondent,0,13
Campbell,0,13
Brown,0,13
.,0,13
Bush,ENTITY,14
spent,0,14
most,0,14
of,0,14
the,0,14
day,0,14
on,0,14
the,0,14
telephone,0,14
and,0,14
in,0,15
meetings,0,15
",",0,15
moving,0,15
ahead,0,15
at,0,15
lightning,0,15
speed,0,15
putting,0,15
together,0,15
his,ENTITY,15
administration,0,15
.,0,15
Surrounded,0,16
by,0,16
friends,0,16
",",0,16
family,0,16
",",0,16
and,0,16
top,0,16
advisors,0,16
",",0,16
President,ENTITY,17
-,ENTITY,17
elect,ENTITY,17
Bush,0,17
and,0,17
wife,0,17
Laura,0,17
attend,0,17
a,0,17
private,0,17
prayer,0,17
service,0,17
.,0,17
He,ENTITY,18
wanted,0,18
to,0,18
begin,0,18
with,0,18
a,0,18
message,0,18
of,0,18
healing,0,18
.,0,18
At,0,19
the,0,19
governor,0,19
's,0,19
mansion,0,19
Bush,ENTITY,19
's,ENTITY,19
new,0,19
presidential,0,19
limosine,0,19
arrives,0,20
.,0,20
The,ENTITY,21
President,ENTITY,21
-,ENTITY,21
elect,ENTITY,21
writes,0,21
thank,0,21
-,0,21
you,0,21
notes,0,21
and,0,21
fields,0,22
phone,0,22
calls,0,22
from,0,22
leaders,0,22
among,0,22
them,0,22
Tony,0,22
Blair,0,22
.,0,22
President,ENTITY,23
wants,0,23
America,0,23
and,0,23
Europe,0,23
to,0,23
stand,0,23
side,0,23
by,0,23
