_id,label,id,token,sentence
Q560307_1,ENTITY,HbCeswwplh,John,0
Q560307_2,ENTITY,HbCeswwplh,Edgar,0
Q560307_3,ENTITY,HbCeswwplh,Wideman,0
,,,(,0
,,,born,0
,,,June,0
,,,14,0
,,,",",0
,,,1941,0
,,,),0
Q560307_4,EVENT-GR,_y1baZPzJr,is,0
,,,an,0
,,,American,0
Q560307_5,EVENT,EVQtzU_Kwk,novelist,0
,,,",",0
,,,short,0
,,,story,0
Q560307_6,EVENT,znWfAvhMmW,writer,0
,,,",",0
Q560307_7,EVENT,0o2kCBafnz,memoirist,0
,,,",",0
,,,and,0
Q560307_8,EVENT,HplXs26tFc,essayist,0
,,,.,0
Q560307_9,ENTITY,3nXZNzl3W-,He,1
Q560307_10,EVENT-GR,38JAtJd4Iy,was,1
,,,the,1
,,,first,1
,,,person,1
,,,to,1
Q560307_11,EVENT,DSFy-TAQOq,win,1
,,,the,1
,,,PEN,1
,,,/,1
,,,Faulkner,1
,,,Award,1
,,,for,1
,,,Fiction,1
,,,twice,1
,,,.,1
Q560307_326,ENTITY,jkZQVFI2yM,His,2
Q560307_327,EVENT,Bsz2ePNiCp,writing,2
,,,is,2
Q560307_12,EVENT,sf154saRr0,known,2
,,,for,2
,,,experimental,2
,,,techniques,2
,,,and,2
,,,a,2
,,,focus,2
,,,on,2
,,,the,2
,,,African,2
,,,-,2
,,,American,2
,,,experience,2
,,,.,2
Q560307_13,EVENT,c0GWNPUWRf,Raised,3
,,,in,3
,,,Pittsburgh,3
,,,",",3
,,,Pennsylvania,3
,,,",",3
Q560307_14,ENTITY,ejWAGYX9bJ,Wideman,3
Q560307_15,EVENT,H-OdFeyqbF,excelled,3
,,,as,3
,,,a,3
,,,student,3
,,,athlete,3
,,,at,3
,,,the,3
,,,University,3
,,,of,3
,,,Pennsylvania,3
,,,.,3
,,,In,4
,,,1963,4
,,,",",4
Q560307_16,ENTITY,QUGe3w6Krw,he,4
Q560307_17,EVENT-GR,0a8A9nKVEV,became,4
,,,the,4
,,,second,4
,,,African,4
,,,American,4
,,,to,4
Q560307_18,EVENT,5b__XaUNZC,win,4
,,,a,4
,,,Rhodes,4
,,,Scholarship,4
,,,to,4
Q560307_19,EVENT,IXbDEw0dnB,attend,4
,,,the,4
,,,University,4
,,,of,4
,,,Oxford,4
,,,.,4
,,,In,5
,,,addition,5
,,,to,5
Q560307_20,ENTITY,cJuzJTaUxz,his,5
Q560307_21,EVENT,DCoAlVqU7h,work,5
,,,as,5
,,,a,5
,,,writer,5
,,,",",5
Q560307_22,ENTITY,JaglMVZSDB,Wideman,5
,,,has,5
Q560307_23,EVENT-GR,O-YVoEV6s6,had,5
,,,a,5
Q560307_24,EVENT,VfTS9Dn--R,career,5
,,,in,5
,,,academia,5
,,,as,5
,,,a,5
,,,literature,5
,,,and,5
,,,creative,5
,,,writing,5
,,,professor,5
,,,at,5
,,,both,5
,,,public,5
,,,and,5
,,,Ivy,5
,,,League,5
,,,universities,5
,,,.,5
,,,In,6
Q560307_27,ENTITY,x-R1xLPBbz,his,6
Q560307_28,EVENT,KkIcyAmGwf,writing,6
,,,",",6
Q560307_25,ENTITY,IcT1ZT_Sjr,Wideman,6
,,,has,6
Q560307_26,EVENT,wIaAkzEkuL,explored,6
,,,the,6
,,,complexities,6
,,,of,6
,,,race,6
,,,",",6
,,,family,6
,,,",",6
,,,trauma,6
,,,",",6
,,,storytelling,6
,,,",",6
,,,and,6
,,,justice,6
,,,in,6
,,,the,6
,,,United,6
,,,States,6
,,,.,6
,,,His,7
,,,personal,7
,,,experience,7
,,,",",7
,,,including,7
,,,the,7
,,,incarceration,7
,,,of,7
,,,his,7
,,,brother,7
,,,",",7
,,,has,7
,,,played,7
,,,a,7
,,,significant,7
,,,role,7
,,,in,7
,,,his,7
,,,work,7
,,,.,7
Q560307_29,ENTITY,O0YeWmKyFB,He,8
,,,is,8
,,,a,8
Q560307_30,EVENT,n_-0_eip2R,professor,8
,,,emeritus,8
,,,at,8
,,,Brown,8
,,,University,8
,,,and,8
Q560307_32,EVENT,sRGgzxNZtV,lives,8
,,,in,8
,,,New,8
,,,York,8
,,,City,8
,,,and,8
,,,France,8
,,,.,8
,,,was,9
Q560307_35,EVENT,GMrsg-yjND,born,9
,,,on,9
,,,June,9
,,,14,9
,,,",",9
,,,1941,9
,,,",",9
,,,in,9
,,,Washington,9
,,,",",9
,,,D.C.,9
,,,",",9
,,,the,9
,,,oldest,9
,,,of,9
,,,five,9
,,,children,9
,,,of,9
,,,Edgar,9
,,,(,9
,,,1918–2001,9
,,,),9
,,,and,9
,,,Bette,9
,,,(,9
,,,née,9
,,,French,9
,,,;,9
,,,1921–2008,9
,,,),9
,,,Wideman,9
,,,.,9
Q560307_37,EVENT,6YBbuju9ef,traces,11
,,,traces,11
,,,roots,11
,,,to,11
,,,the,11
,,,period,11
,,,of,11
,,,American,11
,,,slavery,11
,,,.,11
,,,On,12
,,,On,12
,,,mother,12
,,,'s,12
,,,side,12
,,,",",12
,,,",",12
,,,great,12
,,,-,12
,,,great,12
,,,-,12
,,,great,12
,,,-,12
,,,grandmother,12
,,,was,12
,,,a,12
,,,slave,12
,,,from,12
,,,Maryland,12
,,,who,12
,,,had,12
,,,children,12
,,,with,12
,,,her,12
,,,master,12
,,,'s,12
,,,son,12
,,,.,12
,,,Together,13
,,,",",13
,,,they,13
,,,relocated,13
,,,to,13
,,,Pittsburgh,13
,,,either,13
,,,during,13
,,,or,13
,,,immediately,13
,,,after,13
,,,the,13
,,,American,13
,,,Civil,13
,,,War,13
,,,.,13
,,,According,14
,,,to,14
,,,Wideman,14
,,,family,14
,,,lore,14
,,,",",14
,,,this,14
,,,ancestor,14
,,,first,14
,,,settled,14
,,,the,14
,,,area,14
,,,that,14
,,,eventually,14
,,,became,14
,,,the,14
,,,Pittsburgh,14
,,,neighborhood,14
,,,of,14
,,,Homewood,14
,,,",",14
,,,despite,14
,,,the,14
,,,fact,14
,,,that,14
,,,a,14
,,,white,14
,,,lawyer,14
,,,and,14
,,,politician,14
,,,",",14
,,,William,14
,,,Wilkins,14
,,,",",14
,,,is,14
,,,credited,14
,,,with,14
,,,founding,14
,,,the,14
,,,community,14
,,,.,14
,,,On,15
,,,On,15
,,,Wideman,15
,,,father,15
,,,'s,15
,,,side,15
,,,",",15
,,,",",15
,,,ancestors,15
,,,have,15
,,,been,15
,,,traced,15
,,,to,15
,,,rural,15
,,,South,15
,,,Carolina,15
,,,",",15
,,,where,15
,,,records,15
,,,indicate,15
,,,there,15
,,,were,15
,,,both,15
,,,white,15
,,,and,15
,,,African,15
,,,-,15
,,,American,15
,,,Widemans,15
,,,",",15
,,,including,15
,,,one,15
,,,who,15
,,,owned,15
,,,slaves,15
,,,.,15
,,,Wideman,17
,,,paternal,17
,,,grandfather,17
,,,moved,17
,,,to,17
,,,Pittsburgh,17
,,,as,17
,,,part,17
,,,of,17
,,,the,17
,,,Great,17
,,,Migration,17
,,,of,17
,,,the,17
,,,early,17
,,,20th,17
,,,century,17
,,,",",17
,,,when,17
,,,many,17
,,,African,17
,,,Americans,17
,,,fled,17
,,,Southern,17
,,,states,17
,,,.,17
,,,Wideman,19
,,,father,19
,,,",",19
,,,Edgar,19
,,,",",19
,,,graduated,19
,,,high,19
,,,school,19
,,,in,19
,,,Pittsburgh,19
,,,",",19
,,,where,19
,,,he,19
,,,was,19
,,,an,19
,,,avid,19
,,,basketball,19
,,,player,19
,,,.,19
,,,After,20
,,,marrying,20
,,,marrying,20
,,,Wideman,20
,,,mother,20
,,,",",20
,,,Bette,20
,,,",",20
,,,he,20
,,,moved,20
,,,with,20
,,,her,20
,,,to,20
,,,Washington,20
,,,",",20
,,,D.C.,20
,,,",",20
,,,for,20
,,,a,20
,,,job,20
,,,in,20
,,,the,20
,,,U.S.,20
,,,Government,20
,,,Printing,20
,,,Office,20
,,,.,20
,,,The,21
,,,couple,21
,,,moved,21
,,,back,21
,,,to,21
,,,Pittsburgh,21
,,,'s,21
,,,Homewood,21
,,,neighborhood,21
,,,after,21
Q560307_38,ENTITY,s8ow6T4BG-,after,21
,,,was,21
Q560307_39,EVENT,DDC1n0RR8f,born,21
,,,in,21
,,,1941,21
,,,.,21
,,,During,22
,,,World,22
,,,War,22
,,,II,22
,,,",",22
,,,",",22
,,,Wideman,22
,,,father,22
,,,enlisted,22
,,,in,22
,,,the,22
,,,U.S.,22
,,,Army,22
,,,and,22
,,,was,22
,,,stationed,22
,,,in,22
,,,Charleston,22
,,,",",22
,,,South,22
,,,Carolina,22
,,,",",22
,,,and,22
,,,on,22
,,,Saipan,22
,,,.,22
,,,After,23
,,,the,23
,,,War,23
,,,",",23
,,,he,23
,,,worked,23
,,,several,23
,,,jobs,23
,,,simultaneously,23
,,,",",23
,,,including,23
,,,as,23
,,,a,23
,,,waiter,23
,,,and,23
,,,sanitation,23
,,,worker,23
,,,",",23
,,,in,23
,,,order,23
,,,to,23
