_id,label,id,token,sentence
Q560307_117,ENTITY,7Wsq9EhOMB,Kenule,0
Q560307_118,ENTITY,7Wsq9EhOMB,Beeson,0
Q560307_119,ENTITY,7Wsq9EhOMB,"""",0
Q560307_120,ENTITY,7Wsq9EhOMB,Ken,0
Q560307_121,ENTITY,7Wsq9EhOMB,"""",0
Q560307_122,ENTITY,7Wsq9EhOMB,Saro,0
Q560307_123,ENTITY,7Wsq9EhOMB,-,0
Q560307_124,ENTITY,7Wsq9EhOMB,Wiwa,0
,,,(,0
,,,10,0
,,,October,0
,,,1941,0
,,,–,0
,,,10,0
,,,November,0
,,,1995,0
,,,),0
Q560307_127,EVENT-GR,rt8nAg6xqK,was,0
,,,a,0
,,,Nigerian,0
Q560307_125,EVENT,OEQ7m7jgcT,writer,0
,,,",",0
,,,television,0
Q560307_126,EVENT,wDvcyWzhBM,producer,0
,,,",",0
,,,environmental,0
Q560307_128,EVENT,dXPPYxlqCD,activist,0
,,,.,0
Q560307_129,ENTITY,OSzrFKNtvi,Saro,1
Q560307_130,ENTITY,OSzrFKNtvi,-,1
Q560307_131,ENTITY,OSzrFKNtvi,Wiwa,1
Q560307_133,EVENT-GR,dvW9DdPNlI,was,1
,,,a,1
Q560307_132,EVENT,qDAvd2hv-2,member,1
,,,of,1
,,,the,1
,,,Ogoni,1
,,,people,1
,,,",",1
,,,an,1
,,,ethnic,1
,,,minority,1
,,,in,1
,,,Nigeria,1
,,,whose,1
,,,homeland,1
,,,",",1
,,,Ogoniland,1
,,,",",1
,,,in,1
,,,the,1
,,,Niger,1
,,,Delta,1
,,,has,1
,,,been,1
,,,targeted,1
,,,for,1
,,,crude,1
,,,oil,1
,,,extraction,1
,,,since,1
,,,the,1
,,,1950s,1
,,,and,1
,,,which,1
,,,has,1
,,,suffered,1
,,,extreme,1
,,,environmental,1
,,,damage,1
,,,from,1
,,,decades,1
,,,of,1
,,,indiscriminate,1
,,,petroleum,1
,,,waste,1
,,,dumping,1
,,,.,1
,,,Initially,2
,,,as,2
,,,spokesperson,2
,,,",",2
,,,and,2
,,,then,2
,,,as,2
,,,president,2
,,,",",2
,,,of,2
,,,the,2
,,,Movement,2
,,,for,2
,,,the,2
,,,Survival,2
,,,of,2
,,,the,2
,,,Ogoni,2
,,,People,2
,,,(,2
,,,MOSOP,2
,,,),2
,,,",",2
Q560307_134,ENTITY,-yaAooHV5l,Saro,2
Q560307_135,ENTITY,-yaAooHV5l,-,2
Q560307_136,ENTITY,-yaAooHV5l,Wiwa,2
Q560307_1,EVENT,LHMtRixDxH,led,2
,,,a,2
,,,nonviolent,2
,,,campaign,2
,,,against,2
,,,environmental,2
,,,degradation,2
,,,of,2
,,,the,2
,,,land,2
,,,and,2
,,,waters,2
,,,of,2
,,,Ogoniland,2
,,,by,2
,,,the,2
,,,operations,2
,,,of,2
,,,the,2
,,,multinational,2
,,,petroleum,2
,,,industry,2
,,,",",2
,,,especially,2
,,,the,2
,,,Royal,2
,,,Dutch,2
,,,Shell,2
,,,company,2
,,,.,2
Q560307_137,ENTITY,4jeAasW1aS,He,3
,,,is,3
,,,also,3
Q560307_138,EVENT,MCAGr6exZA,known,3
,,,as,3
,,,a,3
Q560307_139,EVENT,8Od0SI_RvL,critic,3
,,,of,3
,,,the,3
,,,Nigerian,3
,,,government,3
,,,",",3
,,,for,3
,,,its,3
,,,allegedly,3
,,,reluctant,3
,,,behavior,3
,,,to,3
,,,enforce,3
,,,environmental,3
,,,regulations,3
,,,on,3
,,,the,3
,,,foreign,3
,,,petroleum,3
,,,companies,3
,,,operating,3
,,,in,3
,,,the,3
,,,area,3
,,,.,3
,,,At,4
,,,the,4
,,,peak,4
,,,of,4
Q560307_140,ENTITY,wzJGdVkUtI,his,4
,,,non,4
,,,-,4
,,,violent,4
Q560307_2,EVENT,ARg7Kr5oh_,campaign,4
,,,",",4
Q560307_141,ENTITY,HfZ17c2Qxm,he,4
,,,was,4
Q560307_3,EVENT,Y6c51x2JOo,tried,4
,,,by,4
,,,a,4
,,,special,4
,,,military,4
,,,tribunal,4
,,,for,4
Q560307_5,EVENT-MOD,jn9SJGf3G2,allegedly,4
Q560307_4,EVENT,-7UgyOXjGW,masterminding,4
,,,the,4
,,,gruesome,4
,,,murder,4
,,,of,4
,,,Ogoni,4
,,,chiefs,4
,,,at,4
,,,a,4
,,,pro,4
,,,-,4
,,,government,4
,,,meeting,4
,,,",",4
,,,and,4
Q560307_6,EVENT,5hWTZfuv1B,hanged,4
,,,in,4
,,,1995,4
,,,by,4
,,,the,4
,,,military,4
,,,dictatorship,4
,,,of,4
,,,General,4
,,,Sani,4
,,,Abacha,4
,,,.,4
Q560307_142,ENTITY,7xYtgPwNUz,His,5
