_id,label,id,token,sentence
Q560307_150,ENTITY,0J9UonOFjU,Donald,0
Q560307_151,ENTITY,0J9UonOFjU,James,0
Q560307_152,ENTITY,0J9UonOFjU,Woods,0
Q560307_153,ENTITY,0J9UonOFjU,CBE,0
,,,(,0
,,,15,0
,,,December,0
,,,1933,0
,,,–,0
,,,19,0
,,,August,0
,,,2001,0
,,,),0
,,,",",0
Q560307_154,EVENT-GR,LTmqarsZNg,was,0
,,,a,0
,,,South,0
,,,African,0
Q560307_155,EVENT,j52XIjnm4f,journalist,0
,,,and,0
,,,anti,0
,,,-,0
,,,apartheid,0
Q560307_156,EVENT,VZTjQbBZnS,activist,0
,,,.,0
,,,As,1
,,,editor,1
,,,of,1
,,,the,1
,,,Daily,1
,,,Dispatch,1
,,,",",1
Q560307_157,ENTITY,wjvWdlg8Yb,he,1
,,,was,1
Q560307_2,EVENT,BrqrTWna0q,known,1
,,,for,1
Q560307_1,EVENT,gmRkVr2vhA,befriending,1
,,,fellow,1
,,,activist,1
,,,Steve,1
,,,Biko,1
,,,",",1
,,,who,1
,,,was,1
,,,killed,1
,,,by,1
,,,the,1
,,,police,1
,,,after,1
,,,being,1
,,,detained,1
,,,by,1
,,,the,1
,,,South,1
,,,African,1
,,,government,1
,,,.,1
Q560307_158,ENTITY,7V92ulzD6Q,Woods,2
Q560307_4,EVENT,WU9JYZ-O_V,continued,2
Q560307_257,ENTITY,pShTGTUJj0,his,2
Q560307_3,EVENT,P_Z_F0KM3F,campaign,2
,,,against,2
,,,apartheid,2
,,,in,2
,,,London,2
,,,",",2
,,,and,2
,,,in,2
,,,1978,2
Q560307_6,EVENT-GR,EeJrVN3bJA,became,2
,,,the,2
Q560307_258,EVENT,b9NTaed2Xf,first,2
,,,private,2
,,,citizen,2
,,,to,2
Q560307_5,EVENT,dlRKjMjmi9,address,2
,,,the,2
,,,United,2
,,,Nations,2
,,,Security,2
,,,Council,2
,,,.,2
Q560307_159,ENTITY,9dkBD-vo4f,Woods,3
,,,was,3
Q560307_7,EVENT,bd9_sGhHZ4,born,3
,,,at,3
,,,Hobeni,3
,,,",",3
,,,Transkei,3
,,,",",3
,,,where,3
,,,his,3
,,,family,3
,,,had,3
,,,lived,3
,,,for,3
,,,five,3
,,,generations,3
,,,.,3
,,,His,4
,,,ancestors,4
,,,arrived,4
,,,in,4
,,,South,4
,,,Africa,4
,,,with,4
,,,the,4
,,,1820,4
,,,Settlers,4
,,,.,4
,,,His,5
,,,parents,5
,,,ran,5
,,,a,5
,,,trading,5
,,,post,5
,,,in,5
,,,Transkei,5
,,,",",5
,,,a,5
,,,tribal,5
,,,reserve,5
,,,",",5
,,,which,5
,,,the,5
,,,South,5
,,,African,5
,,,government,5
,,,would,5
,,,later,5
,,,designate,5
,,,a,5
,,,bantustan,5
,,,.,5
,,,As,6
,,,a,6
,,,boy,6
Q560307_160,ENTITY,_jpF-cRD90,Woods,6
Q560307_9,EVENT-GR,UgtkoLEF3L,had,6
,,,extensive,6
,,,regular,6
Q560307_8,EVENT,WJN_lkKIiJ,contact,6
,,,with,6
,,,the,6
,,,Bomvana,6
,,,people,6
,,,.,6
Q560307_161,ENTITY,AxRaMO7PhR,He,7
Q560307_162,EVENT,5lYzFad1L2,spoke,7
,,,fluent,7
,,,Xhosa,7
,,,and,7
,,,Afrikaans,7
,,,",",7
,,,as,7
,,,well,7
,,,as,7
,,,his,7
,,,mother,7
,,,tongue,7
,,,",",7
,,,English,7
,,,.,7
Q560307_259,ENTITY,PGK5s9pYjm,Woods,8
,,,and,8
,,,his,8
,,,brother,8
,,,",",8
,,,Harland,8
,,,",",8
,,,were,8
Q560307_10,EVENT,W9c4qXYbJn,sent,8
,,,to,8
,,,the,8
,,,Christian,8
,,,Brothers,8
,,,College,8
,,,in,8
,,,Kimberley,8
,,,in,8
,,,the,8
,,,predominantly,8
,,,Afrikaner,8
,,,Northern,8
,,,Cape,8
,,,for,8
,,,their,8
,,,secondary,8
,,,education,8
,,,.,8
,,,The,9
,,,school,9
,,,was,9
,,,academically,9
,,,rigorous,9
,,,",",9
,,,and,9
,,,the,9
,,,Irish,9
,,,Christian,9
,,,Brothers,9
,,,had,9
,,,a,9
,,,reputation,9
,,,for,9
,,,neutrality,9
,,,on,9
,,,questions,9
,,,of,9
,,,politics,9
,,,.,9
,,,While,10
Q560307_163,ENTITY,HuFxzbOxUa,Woods,10
Q560307_148,EVENT-GR,TGYd8244vn,was,10
Q560307_11,EVENT,M-45KbC5ZN,away,10
,,,at,10
,,,school,10
,,,",",10
,,,the,10
,,,National,10
,,,Party,10
,,,came,10
,,,to,10
,,,power,10
,,,in,10
,,,1948,10
,,,and,10
,,,began,10
,,,to,10
,,,build,10
,,,the,10
,,,apartheid,10
,,,structure,10
,,,.,10
,,,When,11
Q560307_164,ENTITY,j5VCtzc6V9,he,11
Q560307_13,EVENT,3aivlfnq-9,started,11
,,,his,11
,,,law,11
Q560307_12,EVENT,Xkkyv7x7VX,course,11
,,,at,11
,,,the,11
,,,University,11
,,,of,11
,,,Cape,11
,,,Town,11
,,,in,11
,,,1952,11
,,,",",11
Q560307_165,ENTITY,KDzbsn885o,Woods,11
Q560307_14,EVENT,hvvU5cVepU,supported,11
,,,government,11
,,,policies,11
,,,that,11
,,,separated,11
,,,the,11
