_id,label,id,token,sentence
Q560307_1,ENTITY,bnc83TayIV,Ishmael,0
Q560307_2,ENTITY,bnc83TayIV,Scott,0
Q560307_3,ENTITY,bnc83TayIV,Reed,0
,,,(,0
,,,born,0
,,,February,0
,,,22,0
,,,",",0
,,,1938,0
,,,),0
Q560307_4,EVENT-GR,Z-RDNevwP8,is,0
,,,an,0
,,,American,0
Q560307_5,EVENT,wY_G6TQUoK,poet,0
,,,",",0
Q560307_6,EVENT,5mrRIES3YJ,novelist,0
,,,",",0
Q560307_7,EVENT,9wlpWNe1eo,essayist,0
,,,",",0
Q560307_8,EVENT,TGxItfrW4k,songwriter,0
,,,",",0
Q560307_9,EVENT,sDNv8mD4Rq,playwright,0
,,,",",0
Q560307_10,EVENT,dRvw-0cT-a,editor,0
,,,and,0
Q560307_11,EVENT,jQUgjCn7XZ,publisher,0
,,,known,0
,,,for,0
,,,his,0
,,,satirical,0
,,,works,0
,,,challenging,0
,,,American,0
,,,political,0
,,,culture,0
,,,.,0
,,,Perhaps,1
,,,his,1
,,,best,1
,,,-,1
,,,known,1
,,,work,1
,,,is,1
,,,Mumbo,1
,,,Jumbo,1
,,,(,1
,,,1972,1
,,,),1
,,,",",1
,,,a,1
,,,sprawling,1
,,,and,1
,,,unorthodox,1
,,,novel,1
,,,set,1
,,,in,1
,,,1920s,1
,,,New,1
,,,York,1
,,,.,1
,,,Reed,2
,,,'s,2
,,,work,2
,,,has,2
,,,often,2
,,,sought,2
,,,to,2
,,,represent,2
,,,neglected,2
,,,African,2
,,,and,2
,,,African,2
,,,-,2
,,,American,2
,,,perspectives,2
,,,;,2
,,,his,2
,,,energy,2
,,,and,2
,,,advocacy,2
,,,have,2
,,,centered,2
,,,more,2
,,,broadly,2
,,,on,2
,,,neglected,2
,,,peoples,2
,,,and,2
,,,perspectives,2
,,,",",2
,,,irrespective,2
,,,of,2
,,,their,2
,,,cultural,2
,,,origins,2
,,,.,2
Q560307_12,ENTITY,GdNdHlVU1T,Reed,3
,,,was,3
Q560307_13,EVENT,8x4W1FiBtx,born,3
,,,in,3
,,,Chattanooga,3
,,,",",3
,,,Tennessee,3
,,,.,3
Q560307_14,ENTITY,MRWYSutDsq,His,4
Q560307_15,ENTITY,MRWYSutDsq,family,4
Q560307_16,EVENT,_TbApq2b41,moved,4
,,,to,4
,,,Buffalo,4
,,,",",4
,,,New,4
,,,York,4
,,,when,4
,,,he,4
,,,was,4
,,,a,4
,,,child,4
,,,",",4
,,,during,4
,,,the,4
,,,Great,4
,,,Migration,4
,,,.,4
,,,After,5
Q560307_17,EVENT,QkhTolFe_i,attending,5
,,,local,5
,,,schools,5
,,,",",5
Q560307_18,ENTITY,2cV_7t9uO5,Reed,5
Q560307_19,EVENT,bz98pEG36e,attended,5
,,,the,5
,,,University,5
,,,at,5
,,,Buffalo,5
,,,.,5
Q560307_20,ENTITY,ZViia3ornb,Reed,6
Q560307_21,EVENT,FCLubczbD-,withdrew,6
,,,from,6
,,,college,6
,,,in,6
,,,his,6
,,,junior,6
,,,year,6
,,,",",6
,,,partly,6
,,,for,6
,,,financial,6
,,,reasons,6
,,,",",6
,,,but,6
,,,mainly,6
,,,because,6
Q560307_22,ENTITY,mVujkz_5Ew,he,6
Q560307_23,EVENT,GXcOZhsV3m,felt,6
,,,he,6
Q560307_24,EVENT,WkdY0evSd0,needed,6
,,,a,6
,,,new,6
,,,atmosphere,6
,,,to,6
,,,support,6
,,,his,6
,,,writing,6
,,,and,6
,,,music,6
,,,.,6
Q560307_25,ENTITY,4RKEiNNk5v,He,7
Q560307_26,EVENT,PylOJKFxrh,said,7
,,,of,7
,,,this,7
,,,decision,7
,,,:,7
,,,This,7
,,,was,7
,,,the,7
,,,best,7
,,,thing,7
,,,that,7
,,,could,7
,,,have,7
,,,happened,7
,,,to,7
,,,me,7
,,,at,7
,,,the,7
,,,time,7
,,,because,7
,,,I,7
,,,was,7
,,,able,7
,,,to,7
,,,continue,7
,,,experimenting,7
,,,along,7
,,,the,7
,,,lines,7
,,,I,7
,,,wanted,7
,,,",",7
,,,influenced,7
,,,by,7
,,,West,8
,,,and,8
,,,others,8
,,,.,8
,,,I,9
,,,did,9
,,,n't,9
,,,want,9
,,,to,9
,,,be,9
,,,a,9
,,,slave,9
,,,to,9
,,,somebody,9
,,,else,9
,,,'s,9
,,,reading,9
,,,lists,9
,,,.,9
,,,I,10
,,,kind,10
,,,of,10
,,,regret,10
,,,the,10
,,,decision,10
,,,now,10
,,,because,10
,,,I,10
,,,'ve,10
,,,gotten,10
,,,some,10
,,,of,10
,,,the,10
,,,most,10
,,,racist,10
,,,and,10
,,,horrible,10
,,,things,10
,,,said,10
,,,to,10
,,,me,10
,,,because,10
,,,of,10
,,,this,10
,,,.,10
,,,In,10
,,,1995,10
,,,",",10
,,,the,10
,,,college,10
Q560307_27,EVENT,SgVDKqhEOK,awarded,10
Q560307_28,ENTITY,JLMAY5hXk9,him,10
,,,an,10
,,,honorary,10
,,,doctorate,10
,,,.,10
Q560307_29,EVENT,m5WSHm-DPN,Speaking,11
,,,about,11
Q560307_32,ENTITY,VwNjppVRtv,his,11
Q560307_33,EVENT,AaDO6Z6Gkv,influences,11
,,,",",11
Q560307_30,ENTITY,dM_cz4FNA5,Reed,11
,,,has,11
Q560307_31,EVENT,PnbbkzI4Sk,said,11
,,,:,11
,,,I,11
,,,'ve,11
,,,probably,11
,,,been,11
,,,more,11
,,,influenced,11
,,,by,11
,,,poets,11
,,,than,11
,,,by,11
,,,novelists,11
,,,—,11
,,,the,11
,,,Harlem,11
,,,Renaissance,11
,,,poets,11
,,,",",11
,,,the,11
,,,Beat,11
,,,poets,11
,,,",",11
,,,the,11
,,,American,11
,,,surrealist,11
,,,Ted,11
,,,Joans,11
,,,.,11
,,,Poets,12
,,,have,12
,,,to,12
,,,be,12
,,,more,12
,,,attuned,12
,,,to,12
,,,originality,12
,,,",",12
,,,coming,12
,,,up,12
,,,with,12
,,,lines,12
,,,and,12
,,,associations,12
,,,the,12
,,,ordinary,12
,,,prose,12
,,,writer,12
,,,would,12
,,,n't,12
,,,think,12
,,,of,12
,,,.,12
,,,Among,12
,,,writers,12
,,,from,12
,,,the,12
,,,Harlem,12
,,,Renaissance,12
,,,for,12
,,,whose,12
,,,work,12
Q560307_34,ENTITY,mJnNY55WAN,Reed,12
,,,has,12
Q560307_35,EVENT,kHIG4_ig-3,expressed,12
Q560307_36,EVENT,BCU1ZLx3NO,admiration,12
,,,are,12
,,,Langston,12
,,,Hughes,12
,,,",",12
,,,Zora,12
,,,Neale,12
,,,Hurston,12
,,,",",12
,,,George,12
,,,Schuyler,12
,,,",",12
,,,Bruce,12
,,,Nugent,12
,,,",",12
,,,Countee,12
,,,Cullen,12
,,,",",12
,,,and,12
,,,Arna,12
,,,Bontemps,12
,,,.,12
,,,In,13
,,,1962,13
,,,",",13
Q560307_37,ENTITY,vQapExNqKe,Reed,13
Q560307_38,EVENT,ShAom-xdKg,moved,13
,,,to,13
,,,New,13
,,,York,13
,,,City,13
,,,and,13
,,,co,13
,,,-,13
Q560307_39,EVENT,cQgFdIAcNa,founded,13
,,,with,13
,,,Walter,13
,,,Bowart,13
,,,the,13
,,,East,13
,,,Village,13
,,,Other,13
,,,",",13
,,,which,13
,,,became,13
,,,a,13
,,,well,13
,,,-,13
,,,known,13
,,,underground,13
,,,publication,13
,,,.,13
Q560307_40,ENTITY,TM4svRQ5Qj,He,14
Q560307_41,EVENT-GR,c2TeTWOFd6,was,14
,,,also,14
,,,a,14
Q560307_42,EVENT,E5qc480-3M,member,14
,,,of,14
,,,the,14
,,,Umbra,14
,,,Writers,14
,,,Workshop,14
,,,",",14
,,,some,14
,,,of,14
,,,whose,14
,,,members,14
,,,helped,14
,,,establish,14
,,,the,14
,,,Black,14
,,,Arts,14
,,,Movement,14
,,,and,14
,,,promoted,14
,,,a,14
,,,Black,14
,,,Aesthetic,14
,,,.,14
,,,Although,15
Q560307_44,ENTITY,HXg28vom6I,Reed,15
Q560307_45,EVENT-MOD,X8Rmr8OjY4,never,15
Q560307_43,EVENT,Ew4Zfw8rPG,participated,15
,,,in,15
,,,that,15
,,,movement,15
,,,",",15
Q560307_46,ENTITY,t3ZGX1JQ2n,he,15
,,,has,15
Q560307_47,EVENT,daW5soITg9,continued,15
,,,to,15
Q560307_48,EVENT,zJfuJTrn04,research,15
,,,the,15
,,,history,15
,,,of,15
,,,black,15
,,,Americans,15
,,,.,15
,,,While,16
Q560307_49,EVENT,yBfcu5Fw5X,working,16
,,,on,16
,,,his,16
,,,novel,16
,,,Flight,16
,,,to,16
,,,Canada,16
,,,(,16
,,,1976,16
,,,),16
,,,",",16
Q560307_50,ENTITY,BajN4YQk3l,he,16
Q560307_51,EVENT,1LvlY_n8z4,coined,16
,,,the,16
,,,term,16
,,,"""",16
,,,Neo,16
,,,-,16
,,,Slave,16
,,,narrative,16
,,,"""",16
,,,",",16
,,,which,16
Q560307_52,ENTITY,QewURMZdcg,he,16
Q560307_53,EVENT,Lp0vPgt1en,used,16
,,,in,16
,,,1984,16
,,,in,16
,,,"""",16
,,,A,16
,,,Conversation,16
,,,with,16
,,,Ishmael,16
,,,Reed,16
,,,"""",16
,,,by,16
,,,Reginald,16
,,,Martin,16
,,,.,16
,,,During,17
,,,this,17
,,,time,17
Q560307_54,ENTITY,VmCtxs4LSI,Reed,17
,,,also,17
Q560307_55,EVENT-GR,1ksBx5qyYK,made,17
Q560307_56,EVENT,EYEtnudPdj,connections,17
,,,with,17
,,,musicians,17
,,,and,17
,,,poets,17
,,,such,17
,,,as,17
,,,Sun,17
,,,Ra,17
,,,",",17
,,,Cecil,17
,,,Taylor,17
,,,",",17
,,,and,17
,,,Albert,17
,,,Ayler,17
,,,",",17
,,,which,17
Q560307_57,EVENT,mU7I3SMxub,contributed,17
,,,to,17
Q560307_58,ENTITY,Gsyyywjq3Y,Reed,17
Q560307_59,ENTITY,Gsyyywjq3Y,’s,17
,,,vast,17
Q560307_60,EVENT,SToklUnZ4L,experimentation,17
,,,with,17
,,,jazz,17
,,,and,17
,,,his,17
,,,love,17
,,,for,17
,,,music,17
,,,.,17
,,,In,18
,,,1970,18
,,,",",18
Q560307_61,ENTITY,UzZgRap6I7,Reed,18
Q560307_62,EVENT,ZbSKPBZCtJ,moved,18
,,,to,18
,,,the,18
,,,West,18
,,,Coast,18
,,,to,18
Q560307_63,EVENT,JKanUYs7tE,begin,18
Q560307_64,EVENT,ZZNpH9Lkdw,teaching,18
,,,at,18
,,,the,18
,,,University,18
,,,of,18
,,,California,18
,,,",",18
,,,Berkeley,18
,,,",",18
,,,where,18
Q560307_66,ENTITY,1GCOCGdQBe,he,18
Q560307_65,EVENT,_CZxsXtdwh,taught,18
,,,for,18
,,,35,18
,,,years,18
,,,.,18
Q560307_68,EVENT,86RnXYtO0Q,Retired,19
,,,from,19
,,,there,19
,,,in,19
,,,2005,19
,,,",",19
Q560307_67,ENTITY,30E0kvI3Zp,he,19
,,,is,19
Q560307_69,EVENT,CinhpJ7QLl,serving,19
,,,as,19
,,,a,19
,,,Distinguished,19
,,,Professor,19
,,,at,19
,,,California,19
,,,College,19
,,,of,19
,,,the,19
,,,Arts,19
,,,.,19
Q560307_70,ENTITY,nv6PpIv8u8,He,20
Q560307_71,EVENT,cHN9CtkL_X,lives,20
,,,in,20
,,,Oakland,20
,,,",",20
,,,California,20
,,,",",20
,,,with,20
,,,his,20
,,,wife,20
,,,of,20
,,,more,20
,,,than,20
,,,50,20
,,,years,20
,,,",",20
,,,Carla,20
,,,Blank,20
,,,",",20
,,,a,20
,,,noted,20
,,,author,20
,,,",",20
,,,choreographer,20
,,,",",20
,,,and,20
,,,director,20
,,,.,20
,,,His,21
,,,late,21
,,,daughter,21
,,,",",21
,,,Timothy,21
,,,Reed,21
,,,",",21
Q560307_72,EVENT,UYlThqZxvd,dedicated,21
,,,her,21
,,,semi,21
,,,-,21
,,,autobiographical,21
,,,book,21
,,,Showing,21
,,,Out,21
,,,(,21
,,,Thunder,21
,,,'s,21
,,,Mouth,21
,,,Press,21
,,,",",21
,,,2003,21
,,,),21
Q560307_73,ENTITY,Q1Ri8nsUpK,to,21
Q560307_74,ENTITY,Q1Ri8nsUpK,him,21
,,,.,21
Q560307_75,ENTITY,SxcAxiendm,His,22
Q560307_76,ENTITY,SxcAxiendm,archives,22
,,,are,22
Q560307_77,EVENT,3sQUQOnkUk,held,22
,,,by,22
,,,the,22
,,,Special,22
,,,Collections,22
,,,at,22
,,,the,22
,,,University,22
,,,of,22
,,,Delaware,22
,,,in,22
,,,Newark,22
,,,.,22
,,,Ishmael,23
,,,Reed,23
,,,:,23
,,,An,23
,,,Exhibition,23
,,,",",23
,,,curated,23
,,,by,23
,,,Timothy,23
,,,D.,23
,,,Murray,23
,,,",",23
,,,was,23
,,,shown,23
