_id,label,id,token,sentence
Q560307_142,ENTITY,VNNGEH-FH1,Bessie,0
Q560307_143,ENTITY,VNNGEH-FH1,Amelia,0
Q560307_144,ENTITY,VNNGEH-FH1,Emery,0
Q560307_145,ENTITY,VNNGEH-FH1,Head,0
,,,(,0
,,,6,0
,,,July,0
,,,1937,0
,,,–,0
,,,17,0
,,,April,0
,,,1986,0
,,,),0
,,,",",0
Q560307_146,EVENT-GR,4a6eVzBWsY,was,0
,,,a,0
,,,South,0
,,,African,0
Q560307_147,EVENT,2IuGlzoU6f,writer,0
,,,who,0
,,,",",0
,,,though,0
Q560307_148,EVENT,kVmftTXujb,born,0
,,,in,0
,,,South,0
,,,Africa,0
,,,",",0
,,,is,0
,,,usually,0
Q560307_149,EVENT,7T75zu2R6t,considered,0
,,,Botswana,0
,,,'s,0
,,,most,0
,,,influential,0
Q560307_150,EVENT,kay-69NW0J,writer,0
,,,.,0
Q560307_151,ENTITY,PUOF53YtPa,She,1
Q560307_152,EVENT,7S8bR8WSns,wrote,1
,,,novels,1
,,,",",1
,,,short,1
,,,fiction,1
,,,and,1
,,,autobiographical,1
,,,works,1
,,,that,1
,,,are,1
,,,infused,1
,,,with,1
,,,spiritual,1
,,,questioning,1
,,,and,1
,,,reflection,1
,,,.,1
Q560307_153,ENTITY,zNwAJacvcY,Bessie,2
Q560307_154,ENTITY,zNwAJacvcY,Amelia,2
Q560307_155,ENTITY,zNwAJacvcY,Emery,2
,,,was,2
Q560307_1,EVENT,oiO-pjDJVe,born,2
,,,in,2
,,,Pietermaritzburg,2
,,,",",2
,,,South,2
,,,Africa,2
,,,",",2
,,,the,2
,,,child,2
,,,of,2
,,,a,2
,,,"""",2
,,,white,2
,,,"""",2
,,,woman,2
,,,and,2
,,,a,2
,,,"""",2
,,,non,2
,,,-,2
,,,white,2
,,,"""",2
,,,man,2
,,,at,2
,,,a,2
,,,time,2
,,,when,2
,,,interracial,2
,,,relationships,2
,,,were,2
,,,illegal,2
,,,in,2
,,,South,2
,,,Africa,2
,,,.,2
,,,Bessie,3
,,,'s,3
,,,mother,3
,,,",",3
,,,Bessie,3
,,,Amelia,3
,,,Emery,3
,,,",",3
,,,from,3
,,,the,3
,,,wealthy,3
,,,South,3
,,,African,3
,,,Birch,3
,,,family,3
,,,had,3
,,,been,3
,,,hospitalised,3
,,,for,3
,,,several,3
,,,years,3
,,,in,3
,,,mental,3
,,,hospitals,3
,,,following,3
,,,the,3
,,,death,3
,,,of,3
,,,her,3
,,,first,3
,,,child,3
,,,",",3
,,,a,3
,,,boy,3
,,,.,3
,,,She,4
,,,was,4
,,,in,4
,,,the,4
,,,huge,4
,,,mental,4
,,,hospital,4
,,,in,4
,,,Pietermaritzburg,4
,,,when,4
,,,she,4
Q560307_3,EVENT-GR,jnrvsRM1Wl,gave,4
Q560307_2,EVENT,TNIP7HR9U2,birth,4
,,,to,4
Q560307_306,ENTITY,xUhFxLk0ZQ,Bessie,4
,,,.,4
,,,Although,5
,,,she,5
,,,was,5
Q560307_159,EVENT-MOD,2PfXeoZR9X,not,5
,,,allowed,5
,,,to,5
Q560307_158,EVENT,7OgQ-C3d4Q,keep,5
Q560307_156,ENTITY,wvRdLFpVxl,the,5
Q560307_157,ENTITY,wvRdLFpVxl,child,5
,,,",",5
,,,she,5
,,,did,5
Q560307_160,EVENT-GR,YxyLW3TIOx,give,5
Q560307_162,ENTITY,GUIV5H4T0A,the,5
Q560307_163,ENTITY,GUIV5H4T0A,daughter,5
,,,her,5
,,,own,5
Q560307_161,EVENT,u6KEDxm7h7,name,5
,,,.,5
Q560307_164,ENTITY,_EYTtUpuVD,Infant,6
Q560307_165,ENTITY,_EYTtUpuVD,Bessie,6
,,,was,6
,,,first,6
Q560307_4,EVENT,JMJPBYfQMm,placed,6
,,,with,6
,,,white,6
,,,foster,6
,,,parents,6
,,,on,6
,,,the,6
,,,assumption,6
,,,that,6
,,,she,6
,,,was,6
,,,white,6
,,,.,6
,,,A,7
,,,few,7
,,,weeks,7
,,,later,7
,,,these,7
,,,parents,7
Q560307_5,EVENT,AKtQCXWfGD,realised,7
,,,that,7
Q560307_166,ENTITY,HRi5kuhw3t,she,7
,,,was,7
,,,brown,7
,,,and,7
Q560307_6,EVENT,5ifFWqBIwO,returned,7
Q560307_167,ENTITY,xORgrTj_sM,her,7
,,,to,7
,,,the,7
,,,authorities,7
,,,.,7
Q560307_168,ENTITY,u3sZagvYAp,She,8
,,,was,8
,,,then,8
Q560307_7,EVENT,Hy0b8ZTb3I,placed,8
,,,with,8
,,,a,8
,,,mixed,8
,,,-,8
,,,race,8
,,,or,8
,,,"""",8
,,,coloured,8
,,,"""",8
,,,family,8
,,,",",8
,,,the,8
,,,Heathcotes,8
,,,",",8
,,,in,8
,,,a,8
,,,poor,8
,,,non,8
,,,-,8
,,,white,8
,,,area,8
,,,of,8
,,,Pietermaritzburg,8
,,,.,8
,,,Here,9
,,,",",9
Q560307_169,ENTITY,2lbJCwq3xF,she,9
Q560307_8,EVENT,Uz4F2rFe-c,grew,9
,,,up,9
,,,with,9
,,,a,9
,,,strict,9
,,,foster,9
,,,mother,9
,,,",",9
,,,Nelly,9
,,,Heathcote,9
,,,",",9
,,,and,9
Q560307_9,EVENT,e2SCTObTGD,attended,9
,,,the,9
,,,local,9
,,,Catholic,9
,,,Church,9
,,,and,9
,,,primary,9
,,,school,9
,,,.,9
Q560307_170,ENTITY,d7izVLqS9g,She,10
Q560307_11,EVENT-MOD,IRILcaaOlj,never,10
,,,quite,10
Q560307_10,EVENT,0AM815SOnc,realised,10
,,,that,10
Q560307_284,ENTITY,FVf_VcUy0y,she,10
Q560307_285,EVENT,hnefSj11-s,was,10
Q560307_286,EVENT-MOD,gAAIP8U1bE,not,10
,,,a,10
,,,Heathcote,10
,,,.,10
Q560307_171,ENTITY,Tkm-yiWyZ5,She,11
Q560307_12,EVENT,ue64gFF3qv,enjoyed,11
,,,a,11
,,,near,11
,,,-,11
,,,normal,11
,,,childhood,11
,,,of,11
,,,her,11
,,,time,11
,,,and,11
,,,place,11
,,,",",11
,,,with,11
,,,the,11
,,,exception,11
,,,that,11
,,,her,11
,,,foster,11
,,,mother,11
Q560307_288,EVENT,GUCdoqJeDG,resented,11
Q560307_287,ENTITY,bZ5UzO6wcF,her,11
Q560307_289,EVENT,XZFtwRJrHR,love,11
,,,of,11
,,,books,11
,,,.,11
,,,When,12
,,,Bessie,12
,,,was,12
,,,twelve,12
,,,",",12
,,,after,12
Q560307_172,ENTITY,x_BG2ODaul,she,12
,,,had,12
Q560307_13,EVENT,_bvq8I-v4R,completed,12
,,,four,12
,,,years,12
,,,of,12
,,,primary,12
,,,school,12
,,,",",12
,,,the,12
,,,authorities,12
Q560307_14,EVENT,Sd6whoipIY,moved,12
Q560307_173,ENTITY,IIqw5ONiW1,her,12
,,,to,12
,,,St.,12
,,,Monica,12
,,,'s,12
,,,Home,12
,,,for,12
,,,Coloured,12
,,,Girls,12
,,,",",12
,,,an,12
,,,Anglican,12
,,,boarding,12
,,,-,12
,,,school,12
,,,in,12
,,,Durban,12
,,,.,12
,,,At,13
,,,first,13
Q560307_174,ENTITY,HPX7LkClSj,Bessie,13
Q560307_17,EVENT-MOD,69k866PqLA,tried,13
,,,to,13
Q560307_15,EVENT,_bE0guXXaL,run,13
,,,away,13
,,,and,13
Q560307_16,EVENT,TkwXqJGdCO,go,13
,,,home,13
,,,.,13
,,,Later,14
Q560307_175,ENTITY,k-1jMAP5Zf,she,14
Q560307_18,EVENT,r0zd7fs8xy,began,14
,,,to,14
Q560307_19,EVENT,QI2CJ9K6pe,appreciate,14
,,,the,14
,,,wealth,14
,,,of,14
,,,books,14
,,,and,14
,,,knowledge,14
