,token,ent,sent
0,Former,ENTITY,0
1,Russian,ENTITY,0
2,President,ENTITY,0
3,Boris,0,0
4,Yeltsin,0,0
5,takes,0,0
6,readers,0,0
7,behind,0,0
8,closed,0,0
9,doors,0,0
10,at,0,1
11,the,0,1
12,Kremlin,0,1
13,in,0,1
14,his,ENTITY,1
15,new,0,1
16,book,0,1
17,.,0,1
18,Yeltsin,ENTITY,2
19,writes,0,2
20,in,0,2
21,``,0,2
22,Midnight,0,2
23,Diaries,0,2
24,'',0,2
25,that,0,2
26,he,ENTITY,2
27,received,0,2
28,intelligence,0,3
29,reports,0,3
30,about,0,3
31,the,0,3
32,Monica,0,3
33,Lewinsky,0,3
34,scandal,0,3
35,before,0,3
36,it,0,3
37,went,0,3
38,public,0,3
39,",",0,3
40,but,0,3
41,he,ENTITY,3
42,chose,0,3
43,not,0,3
44,to,0,3
45,warn,0,3
46,President,0,3
47,Clinton,0,3
48,.,0,3
49,He,ENTITY,4
50,says,0,4
51,he,ENTITY,4
52,``,0,4
53,thought,0,4
54,Clinton,0,4
55,could,0,4
56,handle,0,4
57,it,0,4
58,himself,0,4
59,.,0,5
60,'',0,5
61,Yeltsin,ENTITY,6
62,also,0,6
63,admits,0,6
64,he,ENTITY,6
65,was,0,6
66,drunk,0,6
67,when,0,6
68,he,ENTITY,6
69,grabbed,0,6
70,a,0,6
71,baton,0,7
72,and,0,7
73,struck,0,7
74,up,0,7
75,a,0,7
76,military,0,7
77,orchestra,0,7
78,in,0,7
79,Berlin,0,7
80,six,0,7
81,years,0,7
82,ago,0,7
83,.,0,7
