,token,ent,sent
0,Up,0,0
1,next,0,0
2,more,0,0
3,on,0,0
4,President,0,0
5,Bush,0,0
6,'s,0,0
7,recess,0,0
8,appointment,0,0
9,of,0,0
10,John,ENTITY,1
11,Bolton,0,1
12,as,0,1
13,UN,0,1
14,ambassador,0,1
15,and,0,1
16,the,0,1
17,latest,0,1
18,on,0,1
19,the,0,1
20,heightening,0,1
21,CIA,0,1
22,leak,0,1
23,investigation,0,1
24,/.,0,1
25,You,0,2
26,'re,0,2
27,watching,0,2
28,Hardball,0,2
29,on,0,2
30,MSNBC,0,2
31,/.,0,2
32,Welcome,0,3
33,back,0,3
34,to,0,3
35,Hardball,0,3
36,/.,0,3
37,More,0,4
38,now,0,4
39,on,0,4
40,the,0,4
41,recess,0,4
42,appointment,0,4
43,of,0,4
44,John,ENTITY,4
45,Bolton,0,4
46,to,0,4
47,the,0,5
48,United,0,5
49,Nations,0,5
50,/.,0,5
51,NBC,0,6
52,News,0,6
53,chief,0,6
54,foreign,0,6
55,affairs,0,6
56,correspondent,0,6
57,Andrea,0,6
58,Mitchell,0,6
59,joins,0,6
60,us,0,6
61,now,0,7
62,/.,0,7
63,Andrea,0,8
64,there,0,8
65,are,0,8
66,two,0,8
67,paradigms,0,8
68,for,0,8
69,UN,0,8
70,ambassador,0,8
71,/.,0,8
72,There,0,9
73,'s,0,9
74,Adlai,0,9
75,Stevenson,0,9
76,the,0,9
77,old,0,9
78,liberal,0,9
79,who,0,9
80,really,0,9
81,came,0,9
82,through,0,10
83,during,0,10
84,the,0,10
85,Cuban,0,10
86,Missile,0,10
87,Crisis,0,10
88,because,0,10
89,everybody,0,10
90,in,0,10
91,the,0,10
92,world,0,10
93,believed,0,10
94,he,0,10
95,was,0,10
96,n't,0,10
97,a,0,10
98,hawk,0,10
99,/.,0,10
100,And,0,11
101,then,0,11
102,there,0,11
103,was,0,11
104,Daniel,0,11
105,Patrick,0,11
106,Moynihan,0,11
107,who,0,11
108,went,0,11
109,over,0,11
110,there,0,12
111,and,0,12
112,took,0,12
113,on,0,12
114,the,0,12
115,Third,0,12
116,World,0,12
117,on,0,12
118,issues,0,12
119,like,0,12
120,uh,0,12
121,the,0,12
122,issues,0,12
123,of,0,12
124,anti-Israel,0,12
125,sort,0,12
126,of,0,12
127,rhetoric,0,12
128,over,0,12
129,there,0,12
130,and,0,12
131,he,0,12
132,won,0,12
133,those,0,12
134,battles,0,12
135,/.,0,12
136,What,0,13
137,are,0,13
138,we,0,13
139,looking,0,13
140,at,0,13
141,here,0,13
142,a,0,13
