,token,ent,sent
0,Hardly,0,0
1,a,0,0
2,day,0,0
3,passes,0,0
4,without,0,0
5,news,0,0
6,photos,0,0
7,of,0,0
8,the,0,0
9,police,0,0
10,dragging,0,1
11,limp,0,1
12,protesters,0,1
13,from,0,1
14,some,0,1
15,building,0,1
16,or,0,1
17,thoroughfare,0,1
18,in,0,1
19,one,0,1
20,of,0,1
21,our,0,1
22,cities,0,1
23,.,0,1
24,Of,0,2
25,recent,0,2
26,note,0,2
27,are,0,2
28,the,0,2
29,activities,0,2
30,of,0,2
31,the,0,2
32,pro,0,2
33,-,0,2
34,and,0,3
35,anti-abortionists,0,3
36,",",0,3
37,anti-nuclear,0,3
38,activists,0,3
39,",",0,3
40,animal,0,3
41,rights,0,3
42,protesters,0,3
43,",",0,3
44,college,0,3
45,students,0,3
46,concerned,0,3
47,about,0,3
48,racism,0,3
49,",",0,3
50,anti-apartheid,0,3
51,groups,0,3
52,",",0,3
53,various,0,3
54,self,0,3
55,-,0,3
56,styled,0,3
57,``,0,3
58,environmentalists,0,3
59,'',0,3
60,and,0,3
61,those,0,3
62,dissatisfied,0,3
63,with,0,3
64,the,0,3
65,pace,0,3
66,of,0,3
67,the,0,3
68,war,0,3
69,against,0,3
70,AIDS,0,3
71,.,0,3
72,Maybe,0,4
73,he,0,4
74,did,0,4
75,n't,0,4
76,start,0,4
77,it,0,4
78,",",0,4
79,but,0,4
80,Mohandas,0,4
81,Gandhi,0,4
82,certainly,0,5
83,provided,0,5
84,a,0,5
85,recognizable,0,5
86,beginning,0,5
87,to,0,5
88,non-violent,0,5
89,civil,0,5
90,disobedience,0,5
91,as,0,5
92,we,0,5
93,know,0,5
94,it,0,5
95,today,0,5
96,.,0,5
97,The,0,6
98,Mahatma,0,6
99,",",0,6
100,or,0,6
101,``,0,6
102,great,0,6
103,souled,0,6
104,one,0,6
105,",",0,6
106,'',0,6
107,instigated,0,7
108,several,0,7
109,campaigns,0,7
110,of,0,7
111,passive,0,7
112,resistance,0,7
113,against,0,7
114,the,0,7
115,British,0,7
116,government,0,7
117,in,0,7
118,India,0,7
119,.,0,7
120,Unfortunately,0,8
121,",",0,8
122,according,0,8
123,to,0,8
124,Webster,0,8
125,'s,0,8
126,Biographical,0,8
127,Dictionary,0,8
128,",",0,8
129,``,0,8
130,His,0,9
131,policies,0,9
132,went,0,9
133,beyond,0,9
134,his,0,9
135,control,0,9
136,and,0,9
137,resulted,0,9
138,...,0,9
139,in,0,9
140,riots,0,9
141,and,0,9
142,disturbances,0,9
143,'',0,9
144,and,0,9
145,later,0,9
146,a,0,9
147,renewed,0,9
148,campaign,0,9
149,of,0,9
150,civil,0,9
151,disobedience,0,9
152,``,0,9
153,resulted,0,9
154,in,0,9
155,rioting,0,9
156,and,0,9
157,a,0,9
158,second,0,9
159,imprisonment,0,9
160,.,0,9
161,'',0,9
162,I,0,10
163,am,0,10
164,not,0,10
165,a,0,10
166,proponent,0,10
167,of,0,10
168,everything,0,10
169,Gandhi,0,10
170,did,0,10
171,",",0,10
172,but,0,11
173,some,0,11
174,of,0,11
175,his,0,11
176,law,0,11
177,breaking,0,11
178,was,0,11
179,justified,0,11
180,because,0,11
181,India,0,11
182,was,0,11
183,then,0,11
184,under,0,11
185,occupation,0,11
186,by,0,11
187,a,0,11
188,foreign,0,11
189,power,0,11
190,",",0,11
191,and,0,11
192,Indians,0,11
193,were,0,11
194,not,0,11
195,able,0,11
196,to,0,11
197,participate,0,11
198,fully,0,11
199,in,0,11
200,decisions,0,11
201,that,0,11
202,vitally,0,11
203,affected,0,11
204,them,0,11
205,.,0,11
206,It,0,12
207,is,0,12
208,difficult,0,12
209,",",0,12
210,however,0,12
211,",",0,12
212,to,0,12
213,justify,0,12
214,civil,0,12
215,disobedience,0,12
216,",",0,13
217,non-violent,0,13
218,or,0,13
219,not,0,13
220,",",0,13
221,where,0,13
222,citizens,0,13
223,have,0,13
224,full,0,13
225,recourse,0,13
226,to,0,13
227,the,0,13
228,ballot,0,13
